Data;Vento_Magnitude;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;Y_est;residual;rabs
2017-04-11 12:00:00;5.01;4.194;5.967;6.425;6.956;7.278;8.503;8.67;8.773;5.129566669464111;0.9355666694641114;0.9355666694641114
2017-04-11 13:00:00;4.194;3.557;5.01;5.967;6.425;6.956;7.278;8.503;8.67;4.368582725524902;0.8115827255249024;0.8115827255249024
2017-04-11 14:00:00;3.557;3.567;4.194;5.01;5.967;6.425;6.956;7.278;8.503;3.818211555480957;0.25121155548095686;0.25121155548095686
2017-04-11 15:00:00;3.567;3.647;3.557;4.194;5.01;5.967;6.425;6.956;7.278;3.8506031036376953;0.20360310363769552;0.20360310363769552
2017-04-11 16:00:00;3.647;4.093;3.567;3.557;4.194;5.01;5.967;6.425;6.956;3.9518704414367676;-0.1411295585632324;0.1411295585632324
2017-04-11 17:00:00;4.093;3.805;3.647;3.567;3.557;4.194;5.01;5.967;6.425;4.408863544464111;0.6038635444641112;0.6038635444641112
2017-04-11 18:00:00;3.805;5.334;4.093;3.647;3.567;3.557;4.194;5.01;5.967;4.067528247833252;-1.2664717521667477;1.2664717521667477
2017-04-11 19:00:00;5.334;7.188;3.805;4.093;3.647;3.567;3.557;4.194;5.01;5.6782355308532715;-1.5097644691467282;1.5097644691467282
2017-04-11 20:00:00;7.188;7.552;5.334;3.805;4.093;3.647;3.567;3.557;4.194;7.444990634918213;-0.10700936508178671;0.10700936508178671
2017-04-11 21:00:00;7.552;7.572;7.188;5.334;3.805;4.093;3.647;3.567;3.557;7.540703296661377;-0.03129670333862311;0.03129670333862311
2017-04-11 22:00:00;7.572;7.598;7.552;7.188;5.334;3.805;4.093;3.647;3.567;7.563906192779541;-0.03409380722045885;0.03409380722045885
2017-04-11 23:00:00;7.598;8.384;7.572;7.552;7.188;5.334;3.805;4.093;3.647;7.558999538421631;-0.8250004615783695;0.8250004615783695
2017-04-12 00:00:00;8.384;8.486;7.598;7.572;7.552;7.188;5.334;3.805;4.093;8.345455169677734;-0.14054483032226628;0.14054483032226628
2017-04-12 01:00:00;8.486;7.467;8.384;7.598;7.572;7.552;7.188;5.334;3.805;8.328989028930664;0.8619890289306644;0.8619890289306644
2017-04-12 02:00:00;7.467;6.875;8.486;8.384;7.598;7.572;7.552;7.188;5.334;7.2776336669921875;0.4026336669921875;0.4026336669921875
2017-04-12 03:00:00;6.875;5.336;7.467;8.486;8.384;7.598;7.572;7.552;7.188;6.868501663208008;1.5325016632080075;1.5325016632080075
2017-04-12 04:00:00;5.336;5.667;6.875;7.467;8.486;8.384;7.598;7.572;7.552;5.300188064575195;-0.3668119354248045;0.3668119354248045
2017-04-12 05:00:00;5.667;6.224;5.336;6.875;7.467;8.486;8.384;7.598;7.572;5.809512138366699;-0.414487861633301;0.414487861633301
2017-04-12 06:00:00;6.224;5.672;5.667;5.336;6.875;7.467;8.486;8.384;7.598;6.3992414474487305;0.7272414474487308;0.7272414474487308
2017-04-12 07:00:00;5.672;5.033;6.224;5.667;5.336;6.875;7.467;8.486;8.384;5.754601001739502;0.7216010017395016;0.7216010017395016
2017-04-12 08:00:00;5.033;5.558;5.672;6.224;5.667;5.336;6.875;7.467;8.486;5.235583305358887;-0.3224166946411131;0.3224166946411131
2017-04-12 09:00:00;5.558;5.276;5.033;5.672;6.224;5.667;5.336;6.875;7.467;5.8183794021606445;0.5423794021606447;0.5423794021606447
2017-04-12 10:00:00;5.276;3.844;5.558;5.033;5.672;6.224;5.667;5.336;6.875;5.419447422027588;1.575447422027588;1.575447422027588
2017-04-12 11:00:00;3.844;2.758;5.276;5.558;5.033;5.672;6.224;5.667;5.336;3.8742165565490723;1.1162165565490723;1.1162165565490723
2017-04-12 12:00:00;2.758;2.482;3.844;5.276;5.558;5.033;5.672;6.224;5.667;2.943934440612793;0.46193444061279276;0.46193444061279276
2017-04-12 13:00:00;2.482;2.902;2.758;3.844;5.276;5.558;5.033;5.672;6.224;2.784482955932617;-0.11751704406738295;0.11751704406738295
2017-04-12 14:00:00;2.902;3.152;2.482;2.758;3.844;5.276;5.558;5.033;5.672;3.233088493347168;0.08108849334716783;0.08108849334716783
2017-04-12 15:00:00;3.152;3.512;2.902;2.482;2.758;3.844;5.276;5.558;5.033;3.451669216156006;-0.06033078384399415;0.06033078384399415
2017-04-12 16:00:00;3.512;3.166;3.152;2.902;2.482;2.758;3.844;5.276;5.558;3.857264995574951;0.6912649955749512;0.6912649955749512
2017-04-12 17:00:00;3.166;3.76;3.512;3.152;2.902;2.482;2.758;3.844;5.276;3.4687108993530273;-0.29128910064697244;0.29128910064697244
2017-04-12 18:00:00;3.76;5.365;3.166;3.512;3.152;2.902;2.482;2.758;3.844;4.069136619567871;-1.2958633804321291;1.2958633804321291
2017-04-12 19:00:00;5.365;6.595;3.76;3.166;3.512;3.152;2.902;2.482;2.758;5.658730983734131;-0.9362690162658689;0.9362690162658689
2017-04-12 20:00:00;6.595;6.393;5.365;3.76;3.166;3.512;3.152;2.902;2.482;6.723196983337402;0.33019698333740255;0.33019698333740255
2017-04-12 21:00:00;6.393;7.226;6.595;5.365;3.76;3.166;3.512;3.152;2.902;6.403405666351318;-0.8225943336486816;0.8225943336486816
2017-04-12 22:00:00;7.226;8.022;6.393;6.595;5.365;3.76;3.166;3.512;3.152;7.316432476043701;-0.7055675239562991;0.7055675239562991
2017-04-12 23:00:00;8.022;8.337;7.226;6.393;6.595;5.365;3.76;3.166;3.512;8.046439170837402;-0.2905608291625974;0.2905608291625974
2017-04-13 00:00:00;8.337;8.626;8.022;7.226;6.393;6.595;5.365;3.76;3.166;8.204837799072266;-0.4211622009277338;0.4211622009277338
2017-04-13 01:00:00;8.626;8.673;8.337;8.022;7.226;6.393;6.595;5.365;3.76;8.5170259475708;-0.15597405242919926;0.15597405242919926
2017-04-13 02:00:00;8.673;8.875;8.626;8.337;8.022;7.226;6.393;6.595;5.365;8.564489364624023;-0.31051063537597656;0.31051063537597656
2017-04-13 03:00:00;8.875;9.31;8.673;8.626;8.337;8.022;7.226;6.393;6.595;8.805377006530762;-0.5046229934692388;0.5046229934692388
2017-04-13 04:00:00;9.31;8.59;8.875;8.673;8.626;8.337;8.022;7.226;6.393;9.222066879272461;0.6320668792724611;0.6320668792724611
2017-04-13 05:00:00;8.59;8.34;9.31;8.875;8.673;8.626;8.337;8.022;7.226;8.424135208129883;0.08413520812988295;0.08413520812988295
2017-04-13 06:00:00;8.34;8.647;8.59;9.31;8.875;8.673;8.626;8.337;8.022;8.277050971984863;-0.36994902801513696;0.36994902801513696
2017-04-13 07:00:00;8.647;9.253;8.34;8.59;9.31;8.875;8.673;8.626;8.337;8.651175498962402;-0.6018245010375978;0.6018245010375978
2017-04-13 08:00:00;9.253;9.381;8.647;8.34;8.59;9.31;8.875;8.673;8.626;9.230476379394531;-0.15052362060546898;0.15052362060546898
2017-04-13 09:00:00;9.381;9.258;9.253;8.647;8.34;8.59;9.31;8.875;8.673;9.32388973236084;0.06588973236084072;0.06588973236084072
2017-04-13 10:00:00;9.258;8.683;9.381;9.253;8.647;8.34;8.59;9.31;8.875;9.190061569213867;0.5070615692138674;0.5070615692138674
2017-04-13 11:00:00;8.683;7.918;9.258;9.381;9.253;8.647;8.34;8.59;9.31;8.624099731445312;0.7060997314453124;0.7060997314453124
2017-04-13 12:00:00;7.918;7.582;8.683;9.258;9.381;9.253;8.647;8.34;8.59;7.831874847412109;0.24987484741210952;0.24987484741210952
2017-04-13 13:00:00;7.582;7.14;7.918;8.683;9.258;9.381;9.253;8.647;8.34;7.5524001121521;0.41240011215209993;0.41240011215209993
2017-04-13 14:00:00;7.14;6.281;7.582;7.918;8.683;9.258;9.381;9.253;8.647;7.127517223358154;0.8465172233581546;0.8465172233581546
2017-04-13 15:00:00;6.281;6.29;7.14;7.582;7.918;8.683;9.258;9.381;9.253;6.303707122802734;0.01370712280273434;0.01370712280273434
2017-04-13 16:00:00;6.29;7.815;6.281;7.14;7.582;7.918;8.683;9.258;9.381;6.447288990020752;-1.3677110099792484;1.3677110099792484
2017-04-13 17:00:00;7.815;8.525;6.29;6.281;7.14;7.582;7.918;8.683;9.258;8.065864562988281;-0.4591354370117191;0.4591354370117191
2017-04-13 18:00:00;8.525;10.097;7.815;6.29;6.281;7.14;7.582;7.918;8.683;8.616811752319336;-1.4801882476806636;1.4801882476806636
2017-04-13 19:00:00;10.097;11.668;8.525;7.815;6.29;6.281;7.14;7.582;7.918;10.190546035766602;-1.4774539642333977;1.4774539642333977
2017-04-13 20:00:00;11.668;12.046;10.097;8.525;7.815;6.29;6.281;7.14;7.582;11.688140869140625;-0.3578591308593744;0.3578591308593744
2017-04-13 21:00:00;12.046;10.475;11.668;10.097;8.525;7.815;6.29;6.281;7.14;11.827027320861816;1.3520273208618168;1.3520273208618168
2017-04-13 22:00:00;10.475;11.194;12.046;11.668;10.097;8.525;7.815;6.29;6.281;10.09403133392334;-1.099968666076661;1.099968666076661
2017-04-13 23:00:00;11.194;11.446;10.475;12.046;11.668;10.097;8.525;7.815;6.29;10.989706039428711;-0.4562939605712888;0.4562939605712888
2017-04-14 00:00:00;11.446;10.045;11.194;10.475;12.046;11.668;10.097;8.525;7.815;11.194770812988281;1.1497708129882813;1.1497708129882813
2017-04-14 01:00:00;10.045;9.925;11.446;11.194;10.475;12.046;11.668;10.097;8.525;9.638001441955566;-0.2869985580444343;0.2869985580444343
2017-04-14 02:00:00;9.925;9.638;10.045;11.446;11.194;10.475;12.046;11.668;10.097;9.822596549987793;0.18459654998779307;0.18459654998779307
2017-04-14 03:00:00;9.638;9.523;9.925;10.045;11.446;11.194;10.475;12.046;11.668;9.567317008972168;0.04431700897216828;0.04431700897216828
2017-04-14 04:00:00;9.523;10.582;9.638;9.925;10.045;11.446;11.194;10.475;12.046;9.47236442565918;-1.109635574340821;1.109635574340821
2017-04-14 05:00:00;10.582;10.19;9.523;9.638;9.925;10.045;11.446;11.194;10.475;10.597312927246094;0.40731292724609425;0.40731292724609425
2017-04-14 06:00:00;10.19;9.116;10.582;9.523;9.638;9.925;10.045;11.446;11.194;10.072021484375;0.9560214843750003;0.9560214843750003
2017-04-14 07:00:00;9.116;9.712;10.19;10.582;9.523;9.638;9.925;10.045;11.446;9.011323928833008;-0.7006760711669919;0.7006760711669919
2017-04-14 08:00:00;9.712;9.0;9.116;10.19;10.582;9.523;9.638;9.925;10.045;9.7442626953125;0.7442626953125;0.7442626953125
2017-04-14 09:00:00;9.0;9.581;9.712;9.116;10.19;10.582;9.523;9.638;9.925;8.865884780883789;-0.7151152191162105;0.7151152191162105
2017-04-14 10:00:00;9.581;9.25;9.0;9.712;9.116;10.19;10.582;9.523;9.638;9.545238494873047;0.2952384948730469;0.2952384948730469
2017-04-14 11:00:00;9.25;9.287;9.581;9.0;9.712;9.116;10.19;10.582;9.523;9.180977821350098;-0.10602217864990315;0.10602217864990315
2017-04-14 12:00:00;9.287;8.954;9.25;9.581;9.0;9.712;9.116;10.19;10.582;9.244551658630371;0.29055165863037047;0.29055165863037047
2017-04-14 13:00:00;8.954;9.084;9.287;9.25;9.581;9.0;9.712;9.116;10.19;8.946331977844238;-0.13766802215576135;0.13766802215576135
2017-04-14 14:00:00;9.084;8.068;8.954;9.287;9.25;9.581;9.0;9.712;9.116;9.02144718170166;0.9534471817016605;0.9534471817016605
2017-04-14 15:00:00;8.068;7.573;9.084;8.954;9.287;9.25;9.581;9.0;9.712;7.994062423706055;0.4210624237060543;0.4210624237060543
2017-04-14 16:00:00;7.573;8.35;8.068;9.084;8.954;9.287;9.25;9.581;9.0;7.533754825592041;-0.8162451744079586;0.8162451744079586
2017-04-14 17:00:00;8.35;9.116;7.573;8.068;9.084;8.954;9.287;9.25;9.581;8.473976135253906;-0.6420238647460934;0.6420238647460934
2017-04-14 18:00:00;9.116;9.99;8.35;7.573;8.068;9.084;8.954;9.287;9.25;9.143688201904297;-0.8463117980957033;0.8463117980957033
2017-04-14 19:00:00;9.99;11.355;9.116;8.35;7.573;8.068;9.084;8.954;9.287;10.014060974121094;-1.3409390258789067;1.3409390258789067
2017-04-14 20:00:00;11.355;11.375;9.99;9.116;8.35;7.573;8.068;9.084;8.954;11.3685884475708;-0.006411552429199219;0.006411552429199219
2017-04-14 21:00:00;11.375;12.158;11.355;9.99;9.116;8.35;7.573;8.068;9.084;11.220475196838379;-0.9375248031616206;0.9375248031616206
2017-04-14 22:00:00;12.158;12.074;11.375;11.355;9.99;9.116;8.35;7.573;8.068;11.990395545959473;-0.08360445404052719;0.08360445404052719
2017-04-14 23:00:00;12.074;11.592;12.158;11.375;11.355;9.99;9.116;8.35;7.573;11.781883239746094;0.18988323974609322;0.18988323974609322
2017-04-15 00:00:00;11.592;12.165;12.074;12.158;11.375;11.355;9.99;9.116;8.35;11.240509986877441;-0.9244900131225577;0.9244900131225577
2017-04-15 01:00:00;12.165;11.708;11.592;12.074;12.158;11.375;11.355;9.99;9.116;11.96121597290039;0.25321597290039044;0.25321597290039044
2017-04-15 02:00:00;11.708;10.49;12.165;11.592;12.074;12.158;11.375;11.355;9.99;11.394998550415039;0.9049985504150388;0.9049985504150388
2017-04-15 03:00:00;10.49;10.478;11.708;12.165;11.592;12.074;12.158;11.375;11.355;10.212637901306152;-0.2653620986938474;0.2653620986938474
2017-04-15 04:00:00;10.478;10.286;10.49;11.708;12.165;11.592;12.074;12.158;11.375;10.376521110534668;0.09052111053466838;0.09052111053466838
2017-04-15 05:00:00;10.286;10.642;10.478;10.49;11.708;12.165;11.592;12.074;12.158;10.176119804382324;-0.46588019561767524;0.46588019561767524
2017-04-15 06:00:00;10.642;10.525;10.286;10.478;10.49;11.708;12.165;11.592;12.074;10.570723533630371;0.04572353363037074;0.04572353363037074
2017-04-15 07:00:00;10.525;10.342;10.642;10.286;10.478;10.49;11.708;12.165;11.592;10.433123588562012;0.09112358856201119;0.09112358856201119
2017-04-15 08:00:00;10.342;11.006;10.525;10.642;10.286;10.478;10.49;11.708;12.165;10.264167785644531;-0.741832214355469;0.741832214355469
2017-04-15 09:00:00;11.006;11.152;10.342;10.525;10.642;10.286;10.478;10.49;11.708;11.004960060119629;-0.14703993988037034;0.14703993988037034
2017-04-15 10:00:00;11.152;9.894;11.006;10.342;10.525;10.642;10.286;10.478;10.49;11.006997108459473;1.1129971084594725;1.1129971084594725
2017-04-15 11:00:00;9.894;9.812;11.152;11.006;10.342;10.525;10.642;10.286;10.478;9.658997535705566;-0.15300246429443298;0.15300246429443298
2017-04-15 12:00:00;9.812;9.765;9.894;11.152;11.006;10.342;10.525;10.642;10.286;9.731701850891113;-0.03329814910888729;0.03329814910888729
2017-04-15 13:00:00;9.765;9.334;9.812;9.894;11.152;11.006;10.342;10.525;10.642;9.690866470336914;0.35686647033691443;0.35686647033691443
2017-04-15 14:00:00;9.334;9.1;9.765;9.812;9.894;11.152;11.006;10.342;10.525;9.201391220092773;0.10139122009277379;0.10139122009277379
2017-04-15 15:00:00;9.1;7.98;9.334;9.765;9.812;9.894;11.152;11.006;10.342;9.048543930053711;1.0685439300537105;1.0685439300537105
2017-04-15 16:00:00;7.98;8.811;9.1;9.334;9.765;9.812;9.894;11.152;11.006;7.912956714630127;-0.898043285369873;0.898043285369873
2017-04-15 17:00:00;8.811;8.885;7.98;9.1;9.334;9.765;9.812;9.894;11.152;8.937461853027344;0.05246185302734396;0.05246185302734396
2017-04-15 18:00:00;8.885;9.942;8.811;7.98;9.1;9.334;9.765;9.812;9.894;8.888823509216309;-1.0531764907836916;1.0531764907836916
2017-04-15 19:00:00;9.942;10.422;8.885;8.811;7.98;9.1;9.334;9.765;9.812;9.961670875549316;-0.4603291244506842;0.4603291244506842
2017-04-15 20:00:00;10.422;10.235;9.942;8.885;8.811;7.98;9.1;9.334;9.765;10.425849914550781;0.19084991455078182;0.19084991455078182
2017-04-15 21:00:00;10.235;9.895;10.422;9.942;8.885;8.811;7.98;9.1;9.334;10.09594440460205;0.2009444046020512;0.2009444046020512
2017-04-15 22:00:00;9.895;10.542;10.235;10.422;9.942;8.885;8.811;7.98;9.1;9.7938232421875;-0.7481767578124998;0.7481767578124998
2017-04-15 23:00:00;10.542;8.898;9.895;10.235;10.422;9.942;8.885;8.811;7.98;10.421603202819824;1.5236032028198245;1.5236032028198245
2017-04-16 00:00:00;8.898;9.478;10.542;9.895;10.235;10.422;9.942;8.885;8.811;8.627751350402832;-0.8502486495971677;0.8502486495971677
2017-04-16 01:00:00;9.478;9.328;8.898;10.542;9.895;10.235;10.422;9.942;8.885;9.42006778717041;0.09206778717041075;0.09206778717041075
2017-04-16 02:00:00;9.328;8.846;9.478;8.898;10.542;9.895;10.235;10.422;9.942;9.283537864685059;0.4375378646850585;0.4375378646850585
2017-04-16 03:00:00;8.846;8.882;9.328;9.478;8.898;10.542;9.895;10.235;10.422;8.726304054260254;-0.15569594573974577;0.15569594573974577
2017-04-16 04:00:00;8.882;9.13;8.846;9.328;9.478;8.898;10.542;9.895;10.235;8.922693252563477;-0.20730674743652422;0.20730674743652422
2017-04-16 05:00:00;9.13;9.092;8.882;8.846;9.328;9.478;8.898;10.542;9.895;9.112326622009277;0.020326622009276818;0.020326622009276818
2017-04-16 06:00:00;9.092;9.453;9.13;8.882;8.846;9.328;9.478;8.898;10.542;9.09284496307373;-0.36015503692626893;0.36015503692626893
2017-04-16 07:00:00;9.453;9.298;9.092;9.13;8.882;8.846;9.328;9.478;8.898;9.419347763061523;0.1213477630615234;0.1213477630615234
2017-04-16 08:00:00;9.298;9.358;9.453;9.092;9.13;8.882;8.846;9.328;9.478;9.241934776306152;-0.1160652236938482;0.1160652236938482
2017-04-16 09:00:00;9.358;8.445;9.298;9.453;9.092;9.13;8.882;8.846;9.328;9.306961059570312;0.8619610595703122;0.8619610595703122
2017-04-16 10:00:00;8.445;8.728;9.358;9.298;9.453;9.092;9.13;8.882;8.846;8.328838348388672;-0.3991616516113279;0.3991616516113279
2017-04-16 11:00:00;8.728;7.954;8.445;9.358;9.298;9.453;9.092;9.13;8.882;8.709843635559082;0.7558436355590823;0.7558436355590823
2017-04-16 12:00:00;7.954;7.494;8.728;8.445;9.358;9.298;9.453;9.092;9.13;7.891440391540527;0.39744039154052757;0.39744039154052757
2017-04-16 13:00:00;7.494;6.693;7.954;8.728;8.445;9.358;9.298;9.453;9.092;7.454927444458008;0.7619274444580082;0.7619274444580082
2017-04-16 14:00:00;6.693;6.074;7.494;7.954;8.728;8.445;9.358;9.298;9.453;6.740787506103516;0.6667875061035158;0.6667875061035158
2017-04-16 15:00:00;6.074;5.768;6.693;7.494;7.954;8.728;8.445;9.358;9.298;6.13086462020874;0.36286462020874044;0.36286462020874044
2017-04-16 16:00:00;5.768;5.762;6.074;6.693;7.494;7.954;8.728;8.445;9.358;5.929810523986816;0.16781052398681684;0.16781052398681684
2017-04-16 17:00:00;5.762;6.1;5.768;6.074;6.693;7.494;7.954;8.728;8.445;5.912520408630371;-0.18747959136962855;0.18747959136962855
2017-04-16 18:00:00;6.1;6.78;5.762;5.768;6.074;6.693;7.494;7.954;8.728;6.313448429107666;-0.46655157089233423;0.46655157089233423
2017-04-16 19:00:00;6.78;6.535;6.1;5.762;5.768;6.074;6.693;7.494;7.954;6.9787373542785645;0.4437373542785643;0.4437373542785643
2017-04-16 20:00:00;6.535;7.265;6.78;6.1;5.762;5.768;6.074;6.693;7.494;6.63606595993042;-0.6289340400695798;0.6289340400695798
2017-04-16 21:00:00;7.265;7.934;6.535;6.78;6.1;5.762;5.768;6.074;6.693;7.410243988037109;-0.5237560119628908;0.5237560119628908
2017-04-16 22:00:00;7.934;8.978;7.265;6.535;6.78;6.1;5.762;5.768;6.074;8.014795303344727;-0.9632046966552732;0.9632046966552732
2017-04-16 23:00:00;8.978;8.994;7.934;7.265;6.535;6.78;6.1;5.762;5.768;8.983114242553711;-0.010885757446288835;0.010885757446288835
2017-04-17 00:00:00;8.994;7.616;8.978;7.934;7.265;6.535;6.78;6.1;5.762;8.906842231750488;1.2908422317504886;1.2908422317504886
2017-04-17 01:00:00;7.616;7.245;8.994;8.978;7.934;7.265;6.535;6.78;6.1;7.4242730140686035;0.1792730140686034;0.1792730140686034
2017-04-17 02:00:00;7.245;5.998;7.616;8.994;8.978;7.934;7.265;6.535;6.78;7.230960369110107;1.2329603691101072;1.2329603691101072
2017-04-17 03:00:00;5.998;5.678;7.245;7.616;8.994;8.978;7.934;7.265;6.535;5.903802394866943;0.22580239486694342;0.22580239486694342
2017-04-17 04:00:00;5.678;5.538;5.998;7.245;7.616;8.994;8.978;7.934;7.265;5.707369327545166;0.16936932754516576;0.16936932754516576
2017-04-17 05:00:00;5.538;6.042;5.678;5.998;7.245;7.616;8.994;8.978;7.934;5.681327819824219;-0.36067218017578107;0.36067218017578107
2017-04-17 06:00:00;6.042;6.205;5.538;5.678;5.998;7.245;7.616;8.994;8.978;6.247976779937744;0.04297677993774407;0.04297677993774407
2017-04-17 07:00:00;6.205;5.832;6.042;5.538;5.678;5.998;7.245;7.616;8.994;6.430517196655273;0.5985171966552736;0.5985171966552736
2017-04-17 08:00:00;5.832;6.002;6.205;6.042;5.538;5.678;5.998;7.245;7.616;5.955321788787842;-0.04667821121215798;0.04667821121215798
2017-04-17 09:00:00;6.002;6.047;5.832;6.205;6.042;5.538;5.678;5.998;7.245;6.195987224578857;0.1489872245788577;0.1489872245788577
2017-04-17 10:00:00;6.047;6.158;6.002;5.832;6.205;6.042;5.538;5.678;5.998;6.155050754547119;-0.0029492454528812218;0.0029492454528812218
2017-04-17 11:00:00;6.158;5.835;6.047;6.002;5.832;6.205;6.042;5.538;5.678;6.239436149597168;0.404436149597168;0.404436149597168
2017-04-17 12:00:00;5.835;5.458;6.158;6.047;6.002;5.832;6.205;6.042;5.538;5.896300315856934;0.4383003158569334;0.4383003158569334
2017-04-17 13:00:00;5.458;5.35;5.835;6.158;6.047;6.002;5.832;6.205;6.042;5.543539524078369;0.1935395240783695;0.1935395240783695
2017-04-17 14:00:00;5.35;5.578;5.458;5.835;6.158;6.047;6.002;5.832;6.205;5.491477012634277;-0.08652298736572295;0.08652298736572295
2017-04-17 15:00:00;5.578;5.448;5.35;5.458;5.835;6.158;6.047;6.002;5.832;5.715665340423584;0.2676653404235836;0.2676653404235836
2017-04-17 16:00:00;5.448;5.5;5.578;5.35;5.458;5.835;6.158;6.047;6.002;5.565492153167725;0.06549215316772461;0.06549215316772461
2017-04-17 17:00:00;5.5;6.546;5.448;5.578;5.35;5.458;5.835;6.158;6.047;5.646126747131348;-0.8998732528686526;0.8998732528686526
2017-04-17 18:00:00;6.546;7.045;5.5;5.448;5.578;5.35;5.458;5.835;6.158;6.76511812210083;-0.27988187789916985;0.27988187789916985
2017-04-17 19:00:00;7.045;6.542;6.546;5.5;5.448;5.578;5.35;5.458;5.835;7.144914150238037;0.6029141502380373;0.6029141502380373
2017-04-17 20:00:00;6.542;5.889;7.045;6.546;5.5;5.448;5.578;5.35;5.458;6.539434909820557;0.6504349098205564;0.6504349098205564
2017-04-17 21:00:00;5.889;6.538;6.542;7.045;6.546;5.5;5.448;5.578;5.35;5.921467304229736;-0.6165326957702639;0.6165326957702639
2017-04-17 22:00:00;6.538;7.385;5.889;6.542;7.045;6.546;5.5;5.448;5.578;6.664544582366943;-0.7204554176330564;0.7204554176330564
2017-04-17 23:00:00;7.385;7.796;6.538;5.889;6.542;7.045;6.546;5.5;5.448;7.455686569213867;-0.3403134307861331;0.3403134307861331
2017-04-18 00:00:00;7.796;7.287;7.385;6.538;5.889;6.542;7.045;6.546;5.5;7.783960342407227;0.49696034240722664;0.49696034240722664
2017-04-18 01:00:00;7.287;7.573;7.796;7.385;6.538;5.889;6.542;7.045;6.546;7.274901390075684;-0.2980986099243168;0.2980986099243168
2017-04-18 02:00:00;7.573;6.3;7.287;7.796;7.385;6.538;5.889;6.542;7.045;7.648033142089844;1.348033142089844;1.348033142089844
2017-04-18 03:00:00;6.3;6.201;7.573;7.287;7.796;7.385;6.538;5.889;6.542;6.236516952514648;0.035516952514648814;0.035516952514648814
2017-04-18 04:00:00;6.201;5.982;6.3;7.573;7.287;7.796;7.385;6.538;5.889;6.213508129119873;0.23150812911987284;0.23150812911987284
2017-04-18 05:00:00;5.982;6.817;6.201;6.3;7.573;7.287;7.796;7.385;6.538;6.060482501983643;-0.7565174980163576;0.7565174980163576
2017-04-18 06:00:00;6.817;6.114;5.982;6.201;6.3;7.573;7.287;7.796;7.385;6.945858955383301;0.8318589553833009;0.8318589553833009
2017-04-18 07:00:00;6.114;5.298;6.817;5.982;6.201;6.3;7.573;7.287;7.796;6.194524765014648;0.8965247650146484;0.8965247650146484
2017-04-18 08:00:00;5.298;6.752;6.114;6.817;5.982;6.201;6.3;7.573;7.287;5.364882946014404;-1.3871170539855955;1.3871170539855955
2017-04-18 09:00:00;6.752;6.755;5.298;6.114;6.817;5.982;6.201;6.3;7.573;7.068919658660889;0.3139196586608888;0.3139196586608888
2017-04-18 10:00:00;6.755;6.303;6.752;5.298;6.114;6.817;5.982;6.201;6.3;6.791375160217285;0.4883751602172852;0.4883751602172852
2017-04-18 11:00:00;6.303;6.267;6.755;6.752;5.298;6.114;6.817;5.982;6.201;6.3165974617004395;0.049597461700439105;0.049597461700439105
2017-04-18 12:00:00;6.267;5.915;6.303;6.755;6.752;5.298;6.114;6.817;5.982;6.385770320892334;0.47077032089233395;0.47077032089233395
2017-04-18 13:00:00;5.915;5.912;6.267;6.303;6.755;6.752;5.298;6.114;6.817;5.988961696624756;0.07696169662475594;0.07696169662475594
2017-04-18 14:00:00;5.912;6.055;5.915;6.267;6.303;6.755;6.752;5.298;6.114;6.008423805236816;-0.04657619476318331;0.04657619476318331
2017-04-18 15:00:00;6.055;6.035;5.912;5.915;6.267;6.303;6.755;6.752;5.298;6.128824710845947;0.09382471084594712;0.09382471084594712
2017-04-18 16:00:00;6.035;7.316;6.055;5.912;5.915;6.267;6.303;6.755;6.752;6.142291069030762;-1.1737089309692381;1.1737089309692381
2017-04-18 17:00:00;7.316;9.72;6.035;6.055;5.912;5.915;6.267;6.303;6.755;7.5212507247924805;-2.19874927520752;2.19874927520752
2017-04-18 18:00:00;9.72;11.645;7.316;6.035;6.055;5.912;5.915;6.267;6.303;9.895710945129395;-1.749289054870605;1.749289054870605
2017-04-18 19:00:00;11.645;11.085;9.72;7.316;6.035;6.055;5.912;5.915;6.267;11.633978843688965;0.548978843688964;0.548978843688964
2017-04-18 20:00:00;11.085;11.685;11.645;9.72;7.316;6.035;6.055;5.912;5.915;10.817680358886719;-0.8673196411132817;0.8673196411132817
2017-04-18 21:00:00;11.685;11.123;11.085;11.645;9.72;7.316;6.035;6.055;5.912;11.50387191772461;0.38087191772461004;0.38087191772461004
2017-04-18 22:00:00;11.123;10.456;11.685;11.085;11.645;9.72;7.316;6.035;6.055;10.802045822143555;0.34604582214355517;0.34604582214355517
2017-04-18 23:00:00;10.456;11.408;11.123;11.685;11.085;11.645;9.72;7.316;6.035;10.051223754882812;-1.356776245117187;1.356776245117187
2017-04-19 00:00:00;11.408;11.029;10.456;11.123;11.685;11.085;11.645;9.72;7.316;11.229874610900879;0.200874610900879;0.200874610900879
2017-04-19 01:00:00;11.029;11.03;11.408;10.456;11.123;11.685;11.085;11.645;9.72;10.753056526184082;-0.27694347381591733;0.27694347381591733
2017-04-19 02:00:00;11.03;10.694;11.029;11.408;10.456;11.123;11.685;11.085;11.645;10.896151542663574;0.20215154266357338;0.20215154266357338
2017-04-19 03:00:00;10.694;11.117;11.03;11.029;11.408;10.456;11.123;11.685;11.085;10.566337585449219;-0.5506624145507821;0.5506624145507821
