;Longitude;Latitude;Data;Temperatura_Verif
6528;-42.75;-14.25;2017-09-30 00:00:00;18.22
6529;-42.75;-14.25;2017-09-30 01:00:00;17.27
6530;-42.75;-14.25;2017-09-30 02:00:00;16.3
6531;-42.75;-14.25;2017-09-30 03:00:00;15.77
6532;-42.75;-14.25;2017-09-30 04:00:00;15.53
6533;-42.75;-14.25;2017-09-30 05:00:00;15.35
6534;-42.75;-14.25;2017-09-30 06:00:00;15.13
6535;-42.75;-14.25;2017-09-30 07:00:00;15.1
6536;-42.75;-14.25;2017-09-30 08:00:00;15.8
6537;-42.75;-14.25;2017-09-30 09:00:00;18.35
6538;-42.75;-14.25;2017-09-30 10:00:00;20.67
6539;-42.75;-14.25;2017-09-30 11:00:00;22.25
6540;-42.75;-14.25;2017-09-30 12:00:00;23.92
6541;-42.75;-14.25;2017-09-30 13:00:00;25.62
6542;-42.75;-14.25;2017-09-30 14:00:00;26.63
6543;-42.75;-14.25;2017-09-30 15:00:00;27.07
6544;-42.75;-14.25;2017-09-30 16:00:00;26.9
6545;-42.75;-14.25;2017-09-30 17:00:00;25.92
6546;-42.75;-14.25;2017-09-30 18:00:00;24.88
6547;-42.75;-14.25;2017-09-30 19:00:00;24.18
6548;-42.75;-14.25;2017-09-30 20:00:00;23.63
6549;-42.75;-14.25;2017-09-30 21:00:00;23.0
6550;-42.75;-14.25;2017-09-30 22:00:00;22.23
6551;-42.75;-14.25;2017-09-30 23:00:00;20.52
6552;-42.75;-14.25;2017-10-01 00:00:00;19.2
6553;-42.75;-14.25;2017-10-01 01:00:00;17.97
6554;-42.75;-14.25;2017-10-01 02:00:00;17.18
6555;-42.75;-14.25;2017-10-01 03:00:00;16.68
6556;-42.75;-14.25;2017-10-01 04:00:00;16.2
6557;-42.75;-14.25;2017-10-01 05:00:00;15.85
6558;-42.75;-14.25;2017-10-01 06:00:00;15.67
6559;-42.75;-14.25;2017-10-01 07:00:00;16.77
6560;-42.75;-14.25;2017-10-01 08:00:00;18.57
6561;-42.75;-14.25;2017-10-01 09:00:00;20.47
6562;-42.75;-14.25;2017-10-01 10:00:00;22.15
6563;-42.75;-14.25;2017-10-01 11:00:00;24.1
6564;-42.75;-14.25;2017-10-01 12:00:00;25.22
6565;-42.75;-14.25;2017-10-01 13:00:00;26.3
6566;-42.75;-14.25;2017-10-01 14:00:00;26.57
6567;-42.75;-14.25;2017-10-01 15:00:00;26.78
6568;-42.75;-14.25;2017-10-01 16:00:00;26.23
6569;-42.75;-14.25;2017-10-01 17:00:00;25.52
6570;-42.75;-14.25;2017-10-01 18:00:00;24.52
6571;-42.75;-14.25;2017-10-01 19:00:00;23.75
6572;-42.75;-14.25;2017-10-01 20:00:00;23.18
6573;-42.75;-14.25;2017-10-01 21:00:00;22.68
6574;-42.75;-14.25;2017-10-01 22:00:00;21.93
6575;-42.75;-14.25;2017-10-01 23:00:00;20.92
6576;-42.75;-14.25;2017-10-02 00:00:00;19.32
6577;-42.75;-14.25;2017-10-02 01:00:00;18.5
6578;-42.75;-14.25;2017-10-02 02:00:00;17.73
6579;-42.75;-14.25;2017-10-02 03:00:00;16.67
6580;-42.75;-14.25;2017-10-02 04:00:00;16.2
6581;-42.75;-14.25;2017-10-02 05:00:00;15.93
6582;-42.75;-14.25;2017-10-02 06:00:00;15.68
6583;-42.75;-14.25;2017-10-02 07:00:00;15.83
6584;-42.75;-14.25;2017-10-02 08:00:00;17.93
6585;-42.75;-14.25;2017-10-02 09:00:00;20.12
6586;-42.75;-14.25;2017-10-02 10:00:00;22.37
6587;-42.75;-14.25;2017-10-02 11:00:00;24.22
6588;-42.75;-14.25;2017-10-02 12:00:00;25.8
6589;-42.75;-14.25;2017-10-02 13:00:00;26.82
6590;-42.75;-14.25;2017-10-02 14:00:00;27.6
6591;-42.75;-14.25;2017-10-02 15:00:00;28.23
6592;-42.75;-14.25;2017-10-02 16:00:00;28.35
6593;-42.75;-14.25;2017-10-02 17:00:00;27.67
6594;-42.75;-14.25;2017-10-02 18:00:00;26.48
6595;-42.75;-14.25;2017-10-02 19:00:00;25.3
6596;-42.75;-14.25;2017-10-02 20:00:00;24.2
6597;-42.75;-14.25;2017-10-02 21:00:00;23.33
6598;-42.75;-14.25;2017-10-02 22:00:00;21.9
6599;-42.75;-14.25;2017-10-02 23:00:00;20.15
6600;-42.75;-14.25;2017-10-03 00:00:00;19.35
6601;-42.75;-14.25;2017-10-03 01:00:00;18.48
6602;-42.75;-14.25;2017-10-03 02:00:00;17.72
6603;-42.75;-14.25;2017-10-03 03:00:00;16.85
6604;-42.75;-14.25;2017-10-03 04:00:00;15.85
6605;-42.75;-14.25;2017-10-03 05:00:00;15.5
6606;-42.75;-14.25;2017-10-03 06:00:00;15.47
6607;-42.75;-14.25;2017-10-03 07:00:00;16.75
6608;-42.75;-14.25;2017-10-03 08:00:00;18.6
6609;-42.75;-14.25;2017-10-03 09:00:00;21.08
6610;-42.75;-14.25;2017-10-03 10:00:00;23.47
6611;-42.75;-14.25;2017-10-03 11:00:00;25.13
6612;-42.75;-14.25;2017-10-03 12:00:00;26.67
6613;-42.75;-14.25;2017-10-03 13:00:00;27.68
6614;-42.75;-14.25;2017-10-03 14:00:00;28.8
6615;-42.75;-14.25;2017-10-03 15:00:00;28.98
6616;-42.75;-14.25;2017-10-03 16:00:00;28.85
6617;-42.75;-14.25;2017-10-03 17:00:00;27.98
6618;-42.75;-14.25;2017-10-03 18:00:00;27.02
6619;-42.75;-14.25;2017-10-03 19:00:00;25.97
6620;-42.75;-14.25;2017-10-03 20:00:00;25.08
6621;-42.75;-14.25;2017-10-03 21:00:00;24.23
6622;-42.75;-14.25;2017-10-03 22:00:00;22.75
6623;-42.75;-14.25;2017-10-03 23:00:00;21.22
6624;-42.75;-14.25;2017-10-04 00:00:00;19.67
6625;-42.75;-14.25;2017-10-04 01:00:00;18.67
6626;-42.75;-14.25;2017-10-04 02:00:00;17.72
6627;-42.75;-14.25;2017-10-04 03:00:00;17.05
6628;-42.75;-14.25;2017-10-04 04:00:00;16.55
6629;-42.75;-14.25;2017-10-04 05:00:00;16.02
6630;-42.75;-14.25;2017-10-04 06:00:00;15.57
6631;-42.75;-14.25;2017-10-04 07:00:00;15.57
6632;-42.75;-14.25;2017-10-04 08:00:00;17.07
6633;-42.75;-14.25;2017-10-04 09:00:00;19.2
6634;-42.75;-14.25;2017-10-04 10:00:00;20.82
6635;-42.75;-14.25;2017-10-04 11:00:00;21.72
6636;-42.75;-14.25;2017-10-04 12:00:00;22.57
6637;-42.75;-14.25;2017-10-04 13:00:00;23.48
6638;-42.75;-14.25;2017-10-04 14:00:00;24.32
6639;-42.75;-14.25;2017-10-04 15:00:00;24.73
6640;-42.75;-14.25;2017-10-04 16:00:00;24.75
6641;-42.75;-14.25;2017-10-04 17:00:00;24.25
6642;-42.75;-14.25;2017-10-04 18:00:00;23.53
6643;-42.75;-14.25;2017-10-04 19:00:00;23.05
6644;-42.75;-14.25;2017-10-04 20:00:00;22.37
6645;-42.75;-14.25;2017-10-04 21:00:00;21.3
6646;-42.75;-14.25;2017-10-04 22:00:00;20.22
6647;-42.75;-14.25;2017-10-04 23:00:00;19.32
6648;-42.75;-14.25;2017-10-05 00:00:00;18.1
6649;-42.75;-14.25;2017-10-05 01:00:00;16.88
6650;-42.75;-14.25;2017-10-05 02:00:00;16.08
6651;-42.75;-14.25;2017-10-05 03:00:00;15.42
6652;-42.75;-14.25;2017-10-05 04:00:00;14.95
6653;-42.75;-14.25;2017-10-05 05:00:00;14.72
6654;-42.75;-14.25;2017-10-05 06:00:00;14.67
6655;-42.75;-14.25;2017-10-05 07:00:00;15.2
6656;-42.75;-14.25;2017-10-05 08:00:00;16.65
6657;-42.75;-14.25;2017-10-05 09:00:00;18.2
6658;-42.75;-14.25;2017-10-05 10:00:00;19.87
6659;-42.75;-14.25;2017-10-05 11:00:00;21.35
6660;-42.75;-14.25;2017-10-05 12:00:00;22.17
6661;-42.75;-14.25;2017-10-05 13:00:00;22.67
6662;-42.75;-14.25;2017-10-05 14:00:00;23.17
6663;-42.75;-14.25;2017-10-05 15:00:00;23.85
6664;-42.75;-14.25;2017-10-05 16:00:00;23.97
6665;-42.75;-14.25;2017-10-05 17:00:00;23.88
6666;-42.75;-14.25;2017-10-05 18:00:00;23.22
6667;-42.75;-14.25;2017-10-05 19:00:00;22.5
6668;-42.75;-14.25;2017-10-05 20:00:00;21.68
6669;-42.75;-14.25;2017-10-05 21:00:00;20.63
6670;-42.75;-14.25;2017-10-05 22:00:00;19.35
6671;-42.75;-14.25;2017-10-05 23:00:00;18.12
6672;-42.75;-14.25;2017-10-06 00:00:00;17.02
6673;-42.75;-14.25;2017-10-06 01:00:00;16.05
6674;-42.75;-14.25;2017-10-06 02:00:00;15.25
6675;-42.75;-14.25;2017-10-06 03:00:00;14.53
6676;-42.75;-14.25;2017-10-06 04:00:00;14.03
6677;-42.75;-14.25;2017-10-06 05:00:00;13.82
6678;-42.75;-14.25;2017-10-06 06:00:00;13.78
6679;-42.75;-14.25;2017-10-06 07:00:00;14.52
6680;-42.75;-14.25;2017-10-06 08:00:00;16.03
6681;-42.75;-14.25;2017-10-06 09:00:00;17.77
6682;-42.75;-14.25;2017-10-06 10:00:00;19.07
6683;-42.75;-14.25;2017-10-06 11:00:00;20.48
6684;-42.75;-14.25;2017-10-06 12:00:00;21.3
6685;-42.75;-14.25;2017-10-06 13:00:00;21.83
6686;-42.75;-14.25;2017-10-06 14:00:00;22.38
6687;-42.75;-14.25;2017-10-06 15:00:00;23.15
6688;-42.75;-14.25;2017-10-06 16:00:00;23.6
6689;-42.75;-14.25;2017-10-06 17:00:00;23.42
6690;-42.75;-14.25;2017-10-06 18:00:00;22.78
6691;-42.75;-14.25;2017-10-06 19:00:00;22.02
6692;-42.75;-14.25;2017-10-06 20:00:00;21.15
6693;-42.75;-14.25;2017-10-06 21:00:00;20.17
6694;-42.75;-14.25;2017-10-06 22:00:00;18.92
6695;-42.75;-14.25;2017-10-06 23:00:00;18.03
6696;-42.75;-14.25;2017-10-07 00:00:00;17.35
6697;-42.75;-14.25;2017-10-07 01:00:00;16.78
6698;-42.75;-14.25;2017-10-07 02:00:00;16.27
6699;-42.75;-14.25;2017-10-07 03:00:00;15.58
6700;-42.75;-14.25;2017-10-07 04:00:00;15.37
6701;-42.75;-14.25;2017-10-07 05:00:00;15.27
6702;-42.75;-14.25;2017-10-07 06:00:00;15.28
6703;-42.75;-14.25;2017-10-07 07:00:00;15.77
6704;-42.75;-14.25;2017-10-07 08:00:00;16.92
6705;-42.75;-14.25;2017-10-07 09:00:00;18.22
6706;-42.75;-14.25;2017-10-07 10:00:00;19.5
6707;-42.75;-14.25;2017-10-07 11:00:00;20.8
6708;-42.75;-14.25;2017-10-07 12:00:00;21.82
6709;-42.75;-14.25;2017-10-07 13:00:00;22.8
6710;-42.75;-14.25;2017-10-07 14:00:00;23.28
6711;-42.75;-14.25;2017-10-07 15:00:00;23.55
6712;-42.75;-14.25;2017-10-07 16:00:00;23.48
6713;-42.75;-14.25;2017-10-07 17:00:00;23.05
6714;-42.75;-14.25;2017-10-07 18:00:00;22.08
6715;-42.75;-14.25;2017-10-07 19:00:00;21.55
6716;-42.75;-14.25;2017-10-07 20:00:00;21.22
6717;-42.75;-14.25;2017-10-07 21:00:00;20.57
6718;-42.75;-14.25;2017-10-07 22:00:00;19.0
6719;-42.75;-14.25;2017-10-07 23:00:00;18.52
6720;-42.75;-14.25;2017-10-08 00:00:00;18.0
6721;-42.75;-14.25;2017-10-08 01:00:00;17.45
6722;-42.75;-14.25;2017-10-08 02:00:00;16.9
6723;-42.75;-14.25;2017-10-08 03:00:00;15.75
6724;-42.75;-14.25;2017-10-08 04:00:00;15.03
6725;-42.75;-14.25;2017-10-08 05:00:00;14.38
6726;-42.75;-14.25;2017-10-08 06:00:00;13.95
6727;-42.75;-14.25;2017-10-08 07:00:00;14.4
6728;-42.75;-14.25;2017-10-08 08:00:00;15.3
6729;-42.75;-14.25;2017-10-08 09:00:00;16.75
6730;-42.75;-14.25;2017-10-08 10:00:00;18.28
6731;-42.75;-14.25;2017-10-08 11:00:00;19.77
6732;-42.75;-14.25;2017-10-08 12:00:00;21.3
6733;-42.75;-14.25;2017-10-08 13:00:00;22.8
6734;-42.75;-14.25;2017-10-08 14:00:00;23.73
6735;-42.75;-14.25;2017-10-08 15:00:00;24.07
6736;-42.75;-14.25;2017-10-08 16:00:00;24.32
6737;-42.75;-14.25;2017-10-08 17:00:00;23.83
6738;-42.75;-14.25;2017-10-08 18:00:00;23.08
6739;-42.75;-14.25;2017-10-08 19:00:00;22.7
6740;-42.75;-14.25;2017-10-08 20:00:00;22.27
6741;-42.75;-14.25;2017-10-08 21:00:00;20.3
6742;-42.75;-14.25;2017-10-08 22:00:00;18.95
6743;-42.75;-14.25;2017-10-08 23:00:00;18.0
6744;-42.75;-14.25;2017-10-09 00:00:00;17.02
6745;-42.75;-14.25;2017-10-09 01:00:00;16.13
6746;-42.75;-14.25;2017-10-09 02:00:00;15.6
6747;-42.75;-14.25;2017-10-09 03:00:00;15.25
6748;-42.75;-14.25;2017-10-09 04:00:00;15.07
6749;-42.75;-14.25;2017-10-09 05:00:00;14.88
6750;-42.75;-14.25;2017-10-09 06:00:00;14.75
6751;-42.75;-14.25;2017-10-09 07:00:00;15.05
6752;-42.75;-14.25;2017-10-09 08:00:00;15.88
6753;-42.75;-14.25;2017-10-09 09:00:00;17.33
6754;-42.75;-14.25;2017-10-09 10:00:00;18.67
6755;-42.75;-14.25;2017-10-09 11:00:00;20.28
6756;-42.75;-14.25;2017-10-09 12:00:00;21.83
6757;-42.75;-14.25;2017-10-09 13:00:00;23.07
6758;-42.75;-14.25;2017-10-09 14:00:00;24.12
6759;-42.75;-14.25;2017-10-09 15:00:00;24.45
6760;-42.75;-14.25;2017-10-09 16:00:00;24.33
6761;-42.75;-14.25;2017-10-09 17:00:00;23.98
6762;-42.75;-14.25;2017-10-09 18:00:00;23.05
6763;-42.75;-14.25;2017-10-09 19:00:00;22.42
6764;-42.75;-14.25;2017-10-09 20:00:00;21.63
6765;-42.75;-14.25;2017-10-09 21:00:00;20.17
6766;-42.75;-14.25;2017-10-09 22:00:00;19.03
6767;-42.75;-14.25;2017-10-09 23:00:00;18.08
6768;-42.75;-14.25;2017-10-10 00:00:00;17.22
6769;-42.75;-14.25;2017-10-10 01:00:00;16.5
6770;-42.75;-14.25;2017-10-10 02:00:00;15.77
6771;-42.75;-14.25;2017-10-10 03:00:00;15.03
6772;-42.75;-14.25;2017-10-10 04:00:00;14.27
6773;-42.75;-14.25;2017-10-10 05:00:00;14.0
6774;-42.75;-14.25;2017-10-10 06:00:00;13.97
6775;-42.75;-14.25;2017-10-10 07:00:00;14.4
6776;-42.75;-14.25;2017-10-10 08:00:00;15.47
6777;-42.75;-14.25;2017-10-10 09:00:00;16.98
6778;-42.75;-14.25;2017-10-10 10:00:00;18.08
6779;-42.75;-14.25;2017-10-10 11:00:00;19.35
6780;-42.75;-14.25;2017-10-10 12:00:00;20.63
6781;-42.75;-14.25;2017-10-10 13:00:00;21.7
6782;-42.75;-14.25;2017-10-10 14:00:00;22.6
6783;-42.75;-14.25;2017-10-10 15:00:00;23.38
6784;-42.75;-14.25;2017-10-10 16:00:00;23.7
6785;-42.75;-14.25;2017-10-10 17:00:00;23.57
6786;-42.75;-14.25;2017-10-10 18:00:00;22.98
6787;-42.75;-14.25;2017-10-10 19:00:00;22.58
6788;-42.75;-14.25;2017-10-10 20:00:00;22.12
6789;-42.75;-14.25;2017-10-10 21:00:00;20.2
6790;-42.75;-14.25;2017-10-10 22:00:00;19.08
6791;-42.75;-14.25;2017-10-10 23:00:00;18.28
6792;-42.75;-14.25;2017-10-11 00:00:00;17.42
6793;-42.75;-14.25;2017-10-11 01:00:00;16.93
6794;-42.75;-14.25;2017-10-11 02:00:00;15.85
6795;-42.75;-14.25;2017-10-11 03:00:00;14.32
6796;-42.75;-14.25;2017-10-11 04:00:00;13.85
6797;-42.75;-14.25;2017-10-11 05:00:00;13.55
6798;-42.75;-14.25;2017-10-11 06:00:00;13.45
6799;-42.75;-14.25;2017-10-11 07:00:00;14.55
6800;-42.75;-14.25;2017-10-11 08:00:00;16.18
6801;-42.75;-14.25;2017-10-11 09:00:00;17.65
6802;-42.75;-14.25;2017-10-11 10:00:00;19.2
6803;-42.75;-14.25;2017-10-11 11:00:00;20.72
6804;-42.75;-14.25;2017-10-11 12:00:00;21.8
6805;-42.75;-14.25;2017-10-11 13:00:00;22.78
6806;-42.75;-14.25;2017-10-11 14:00:00;23.82
6807;-42.75;-14.25;2017-10-11 15:00:00;24.15
6808;-42.75;-14.25;2017-10-11 16:00:00;24.05
6809;-42.75;-14.25;2017-10-11 17:00:00;23.62
6810;-42.75;-14.25;2017-10-11 18:00:00;22.88
6811;-42.75;-14.25;2017-10-11 19:00:00;22.45
6812;-42.75;-14.25;2017-10-11 20:00:00;22.13
6813;-42.75;-14.25;2017-10-11 21:00:00;21.28
6814;-42.75;-14.25;2017-10-11 22:00:00;19.7
6815;-42.75;-14.25;2017-10-11 23:00:00;18.65
6816;-42.75;-14.25;2017-10-12 00:00:00;17.9
6817;-42.75;-14.25;2017-10-12 01:00:00;17.03
6818;-42.75;-14.25;2017-10-12 02:00:00;16.1
6819;-42.75;-14.25;2017-10-12 03:00:00;15.45
6820;-42.75;-14.25;2017-10-12 04:00:00;14.9
6821;-42.75;-14.25;2017-10-12 05:00:00;14.12
6822;-42.75;-14.25;2017-10-12 06:00:00;13.83
6823;-42.75;-14.25;2017-10-12 07:00:00;15.0
6824;-42.75;-14.25;2017-10-12 08:00:00;16.87
6825;-42.75;-14.25;2017-10-12 09:00:00;18.53
6826;-42.75;-14.25;2017-10-12 10:00:00;20.28
6827;-42.75;-14.25;2017-10-12 11:00:00;21.55
6828;-42.75;-14.25;2017-10-12 12:00:00;22.68
6829;-42.75;-14.25;2017-10-12 13:00:00;23.47
6830;-42.75;-14.25;2017-10-12 14:00:00;24.17
6831;-42.75;-14.25;2017-10-12 15:00:00;24.67
6832;-42.75;-14.25;2017-10-12 16:00:00;24.7
6833;-42.75;-14.25;2017-10-12 17:00:00;24.23
6834;-42.75;-14.25;2017-10-12 18:00:00;23.33
6835;-42.75;-14.25;2017-10-12 19:00:00;22.93
6836;-42.75;-14.25;2017-10-12 20:00:00;22.45
6837;-42.75;-14.25;2017-10-12 21:00:00;20.83
6838;-42.75;-14.25;2017-10-12 22:00:00;19.28
6839;-42.75;-14.25;2017-10-12 23:00:00;18.0
6840;-42.75;-14.25;2017-10-13 00:00:00;16.98
6841;-42.75;-14.25;2017-10-13 01:00:00;16.35
6842;-42.75;-14.25;2017-10-13 02:00:00;15.82
6843;-42.75;-14.25;2017-10-13 03:00:00;15.08
6844;-42.75;-14.25;2017-10-13 04:00:00;14.52
6845;-42.75;-14.25;2017-10-13 05:00:00;14.17
6846;-42.75;-14.25;2017-10-13 06:00:00;13.95
6847;-42.75;-14.25;2017-10-13 07:00:00;15.28
6848;-42.75;-14.25;2017-10-13 08:00:00;17.03
6849;-42.75;-14.25;2017-10-13 09:00:00;18.7
6850;-42.75;-14.25;2017-10-13 10:00:00;20.43
6851;-42.75;-14.25;2017-10-13 11:00:00;21.88
6852;-42.75;-14.25;2017-10-13 12:00:00;23.23
6853;-42.75;-14.25;2017-10-13 13:00:00;24.52
6854;-42.75;-14.25;2017-10-13 14:00:00;25.32
6855;-42.75;-14.25;2017-10-13 15:00:00;25.85
6856;-42.75;-14.25;2017-10-13 16:00:00;25.98
6857;-42.75;-14.25;2017-10-13 17:00:00;25.45
6858;-42.75;-14.25;2017-10-13 18:00:00;24.17
6859;-42.75;-14.25;2017-10-13 19:00:00;23.37
6860;-42.75;-14.25;2017-10-13 20:00:00;22.88
6861;-42.75;-14.25;2017-10-13 21:00:00;22.0
6862;-42.75;-14.25;2017-10-13 22:00:00;20.03
6863;-42.75;-14.25;2017-10-13 23:00:00;18.85
6864;-42.75;-14.25;2017-10-14 00:00:00;17.75
6865;-42.75;-14.25;2017-10-14 01:00:00;16.97
6866;-42.75;-14.25;2017-10-14 02:00:00;16.4
6867;-42.75;-14.25;2017-10-14 03:00:00;15.95
6868;-42.75;-14.25;2017-10-14 04:00:00;15.6
6869;-42.75;-14.25;2017-10-14 05:00:00;15.42
6870;-42.75;-14.25;2017-10-14 06:00:00;15.3
6871;-42.75;-14.25;2017-10-14 07:00:00;15.35
6872;-42.75;-14.25;2017-10-14 08:00:00;17.38
6873;-42.75;-14.25;2017-10-14 09:00:00;19.35
6874;-42.75;-14.25;2017-10-14 10:00:00;21.3
6875;-42.75;-14.25;2017-10-14 11:00:00;23.05
6876;-42.75;-14.25;2017-10-14 12:00:00;24.63
6877;-42.75;-14.25;2017-10-14 13:00:00;25.63
6878;-42.75;-14.25;2017-10-14 14:00:00;26.68
6879;-42.75;-14.25;2017-10-14 15:00:00;27.27
6880;-42.75;-14.25;2017-10-14 16:00:00;27.4
6881;-42.75;-14.25;2017-10-14 17:00:00;27.22
6882;-42.75;-14.25;2017-10-14 18:00:00;26.18
6883;-42.75;-14.25;2017-10-14 19:00:00;25.82
6884;-42.75;-14.25;2017-10-14 20:00:00;25.67
6885;-42.75;-14.25;2017-10-14 21:00:00;25.15
6886;-42.75;-14.25;2017-10-14 22:00:00;21.58
6887;-42.75;-14.25;2017-10-14 23:00:00;19.88
6888;-42.75;-14.25;2017-10-15 00:00:00;18.67
6889;-42.75;-14.25;2017-10-15 01:00:00;17.6
6890;-42.75;-14.25;2017-10-15 02:00:00;16.83
6891;-42.75;-14.25;2017-10-15 03:00:00;16.3
6892;-42.75;-14.25;2017-10-15 04:00:00;16.1
6893;-42.75;-14.25;2017-10-15 05:00:00;15.92
6894;-42.75;-14.25;2017-10-15 06:00:00;15.9
6895;-42.75;-14.25;2017-10-15 07:00:00;16.33
6896;-42.75;-14.25;2017-10-15 08:00:00;18.65
6897;-42.75;-14.25;2017-10-15 09:00:00;21.3
6898;-42.75;-14.25;2017-10-15 10:00:00;23.82
6899;-42.75;-14.25;2017-10-15 11:00:00;26.08
6900;-42.75;-14.25;2017-10-15 12:00:00;27.53
6901;-42.75;-14.25;2017-10-15 13:00:00;28.73
6902;-42.75;-14.25;2017-10-15 14:00:00;29.33
6903;-42.75;-14.25;2017-10-15 15:00:00;29.42
6904;-42.75;-14.25;2017-10-15 16:00:00;29.53
6905;-42.75;-14.25;2017-10-15 17:00:00;28.78
6906;-42.75;-14.25;2017-10-15 18:00:00;27.65
6907;-42.75;-14.25;2017-10-15 19:00:00;26.7
6908;-42.75;-14.25;2017-10-15 20:00:00;23.57
6909;-42.75;-14.25;2017-10-15 21:00:00;22.13
6910;-42.75;-14.25;2017-10-15 22:00:00;21.4
6911;-42.75;-14.25;2017-10-15 23:00:00;20.5
6912;-42.75;-14.25;2017-10-16 00:00:00;19.25
6913;-42.75;-14.25;2017-10-16 01:00:00;18.12
6914;-42.75;-14.25;2017-10-16 02:00:00;17.35
6915;-42.75;-14.25;2017-10-16 03:00:00;16.77
6916;-42.75;-14.25;2017-10-16 04:00:00;16.22
6917;-42.75;-14.25;2017-10-16 05:00:00;15.48
6918;-42.75;-14.25;2017-10-16 06:00:00;15.32
6919;-42.75;-14.25;2017-10-16 07:00:00;15.93
6920;-42.75;-14.25;2017-10-16 08:00:00;17.0
6921;-42.75;-14.25;2017-10-16 09:00:00;18.4
6922;-42.75;-14.25;2017-10-16 10:00:00;20.02
6923;-42.75;-14.25;2017-10-16 11:00:00;21.87
6924;-42.75;-14.25;2017-10-16 12:00:00;23.08
6925;-42.75;-14.25;2017-10-16 13:00:00;24.17
6926;-42.75;-14.25;2017-10-16 14:00:00;25.53
6927;-42.75;-14.25;2017-10-16 15:00:00;25.92
6928;-42.75;-14.25;2017-10-16 16:00:00;25.63
6929;-42.75;-14.25;2017-10-16 17:00:00;24.72
6930;-42.75;-14.25;2017-10-16 18:00:00;23.3
6931;-42.75;-14.25;2017-10-16 19:00:00;22.18
6932;-42.75;-14.25;2017-10-16 20:00:00;21.17
6933;-42.75;-14.25;2017-10-16 21:00:00;20.25
6934;-42.75;-14.25;2017-10-16 22:00:00;19.42
6935;-42.75;-14.25;2017-10-16 23:00:00;18.55
6936;-42.75;-14.25;2017-10-17 00:00:00;17.53
6937;-42.75;-14.25;2017-10-17 01:00:00;16.47
6938;-42.75;-14.25;2017-10-17 02:00:00;15.65
6939;-42.75;-14.25;2017-10-17 03:00:00;14.85
6940;-42.75;-14.25;2017-10-17 04:00:00;13.88
6941;-42.75;-14.25;2017-10-17 05:00:00;13.27
6942;-42.75;-14.25;2017-10-17 06:00:00;13.35
6943;-42.75;-14.25;2017-10-17 07:00:00;14.53
6944;-42.75;-14.25;2017-10-17 08:00:00;16.08
6945;-42.75;-14.25;2017-10-17 09:00:00;17.43
6946;-42.75;-14.25;2017-10-17 10:00:00;19.15
6947;-42.75;-14.25;2017-10-17 11:00:00;20.78
6948;-42.75;-14.25;2017-10-17 12:00:00;21.75
6949;-42.75;-14.25;2017-10-17 13:00:00;22.53
6950;-42.75;-14.25;2017-10-17 14:00:00;22.97
6951;-42.75;-14.25;2017-10-17 15:00:00;23.22
6952;-42.75;-14.25;2017-10-17 16:00:00;23.03
6953;-42.75;-14.25;2017-10-17 17:00:00;22.8
6954;-42.75;-14.25;2017-10-17 18:00:00;21.95
6955;-42.75;-14.25;2017-10-17 19:00:00;20.43
6956;-42.75;-14.25;2017-10-17 20:00:00;19.6
6957;-42.75;-14.25;2017-10-17 21:00:00;18.93
6958;-42.75;-14.25;2017-10-17 22:00:00;18.25
6959;-42.75;-14.25;2017-10-17 23:00:00;17.27
6960;-42.75;-14.25;2017-10-18 00:00:00;16.28
6961;-42.75;-14.25;2017-10-18 01:00:00;15.43
6962;-42.75;-14.25;2017-10-18 02:00:00;14.6
6963;-42.75;-14.25;2017-10-18 03:00:00;13.93
6964;-42.75;-14.25;2017-10-18 04:00:00;13.27
6965;-42.75;-14.25;2017-10-18 05:00:00;12.87
6966;-42.75;-14.25;2017-10-18 06:00:00;12.87
6967;-42.75;-14.25;2017-10-18 07:00:00;14.07
6968;-42.75;-14.25;2017-10-18 08:00:00;15.27
6969;-42.75;-14.25;2017-10-18 09:00:00;16.58
6970;-42.75;-14.25;2017-10-18 10:00:00;17.7
6971;-42.75;-14.25;2017-10-18 11:00:00;19.45
6972;-42.75;-14.25;2017-10-18 12:00:00;21.0
6973;-42.75;-14.25;2017-10-18 13:00:00;21.77
6974;-42.75;-14.25;2017-10-18 14:00:00;22.4
6975;-42.75;-14.25;2017-10-18 15:00:00;22.75
6976;-42.75;-14.25;2017-10-18 16:00:00;22.55
6977;-42.75;-14.25;2017-10-18 17:00:00;22.17
6978;-42.75;-14.25;2017-10-18 18:00:00;21.18
6979;-42.75;-14.25;2017-10-18 19:00:00;20.38
6980;-42.75;-14.25;2017-10-18 20:00:00;19.38
6981;-42.75;-14.25;2017-10-18 21:00:00;17.63
6982;-42.75;-14.25;2017-10-18 22:00:00;16.17
6983;-42.75;-14.25;2017-10-18 23:00:00;15.75
6984;-42.75;-14.25;2017-10-19 00:00:00;15.43
6985;-42.75;-14.25;2017-10-19 01:00:00;15.05
6986;-42.75;-14.25;2017-10-19 02:00:00;14.55
6987;-42.75;-14.25;2017-10-19 03:00:00;14.32
6988;-42.75;-14.25;2017-10-19 04:00:00;14.12
6989;-42.75;-14.25;2017-10-19 05:00:00;14.1
6990;-42.75;-14.25;2017-10-19 06:00:00;14.1
6991;-42.75;-14.25;2017-10-19 07:00:00;14.3
6992;-42.75;-14.25;2017-10-19 08:00:00;16.08
