;Longitude;Latitude;Magnitude_Observada;Direcao;Data;Valor_Pressao;Valor_Temp;Valor_Chuva;Magnitude_Verif
8058;-42.75;-14.25;2.32;3.93;2017-12-02 18:00:00;1011.81;24.18;0.2;3.13
8059;-42.75;-14.25;1.6;39.59;2017-12-02 19:00:00;1011.27;24.69;0.33;3.94
8060;-42.75;-14.25;1.7;62.3;2017-12-02 20:00:00;1011.08;25.17;0.23;4.47
8061;-42.75;-14.25;2.04;99.16;2017-12-02 21:00:00;1011.5;24.31;0.48;4.19
8062;-42.75;-14.25;1.5;107.67;2017-12-02 22:00:00;1012.0;23.52;0.33;3.61
8063;-42.75;-14.25;2.32;101.13;2017-12-02 23:00:00;1012.77;23.19;0.35;4.24
8064;-42.75;-14.25;2.56;109.2;2017-12-03 00:00:00;1013.58;23.11;0.25;5.13
8065;-42.75;-14.25;2.81;102.49;2017-12-03 01:00:00;1013.78;23.05;0.45;4.8
8066;-42.75;-14.25;3.25;105.49;2017-12-03 02:00:00;1013.47;22.99;0.47;5.85
8067;-42.75;-14.25;3.56;103.75;2017-12-03 03:00:00;1013.09;21.77;0.46;6.1
8068;-42.75;-14.25;3.19;93.68;2017-12-03 04:00:00;1012.35;21.82;1.36;5.06
8069;-42.75;-14.25;2.96;94.11;2017-12-03 05:00:00;1011.6;21.46;0.27;5.32
8070;-42.75;-14.25;3.05;89.29;2017-12-03 06:00:00;1011.08;21.43;0.17;4.84
8071;-42.75;-14.25;3.01;93.93;2017-12-03 07:00:00;1011.36;21.56;0.0;4.81
8072;-42.75;-14.25;3.14;101.45;2017-12-03 08:00:00;1011.86;21.67;0.0;4.62
8073;-42.75;-14.25;3.58;95.38;2017-12-03 09:00:00;1012.41;21.8;0.0;4.51
8074;-42.75;-14.25;2.75;92.27;2017-12-03 10:00:00;1013.19;24.83;0.0;4.54
8075;-42.75;-14.25;2.87;87.24;2017-12-03 11:00:00;1013.19;25.34;0.0;4.5
8076;-42.75;-14.25;2.56;79.35;2017-12-03 12:00:00;1013.31;26.23;0.0;5.0
8077;-42.75;-14.25;1.75;64.82;2017-12-03 13:00:00;1012.77;26.42;0.01;4.57
8078;-42.75;-14.25;0.9;31.26;2017-12-03 14:00:00;1012.29;27.51;0.01;4.09
8079;-42.75;-14.25;0.84;322.91;2017-12-03 15:00:00;1011.64;30.07;0.01;7.47
8080;-42.75;-14.25;1.18;331.84;2017-12-03 16:00:00;1010.83;29.92;0.01;4.42
8081;-42.75;-14.25;1.29;27.96;2017-12-03 17:00:00;1010.5;26.99;1.94;2.58
8082;-42.75;-14.25;3.48;69.73;2017-12-03 18:00:00;1009.92;26.99;1.5;2.56
8083;-42.75;-14.25;3.69;77.44;2017-12-03 19:00:00;1010.15;27.19;0.39;2.47
8084;-42.75;-14.25;2.84;78.27;2017-12-03 20:00:00;1009.97;27.31;0.2;2.82
8085;-42.75;-14.25;2.55;64.13;2017-12-03 21:00:00;1010.69;25.42;0.03;4.21
8086;-42.75;-14.25;1.35;96.39;2017-12-03 22:00:00;1010.04;24.33;0.2;5.04
8087;-42.75;-14.25;1.11;90.8;2017-12-03 23:00:00;1011.73;24.11;0.05;2.53
8088;-42.75;-14.25;1.59;122.57;2017-12-04 00:00:00;1011.45;23.97;0.0;2.88
8089;-42.75;-14.25;2.65;116.63;2017-12-04 01:00:00;1012.11;24.03;0.0;4.42
8090;-42.75;-14.25;2.33;100.04;2017-12-04 02:00:00;1012.07;23.7;0.0;4.18
8091;-42.75;-14.25;1.85;105.52;2017-12-04 03:00:00;1011.65;22.54;0.0;3.5
8092;-42.75;-14.25;2.06;109.5;2017-12-04 04:00:00;1011.37;22.68;0.0;3.6
8093;-42.75;-14.25;2.1;100.27;2017-12-04 05:00:00;1010.65;22.09;0.0;2.75
8094;-42.75;-14.25;2.03;91.85;2017-12-04 06:00:00;1010.5;22.2;0.0;2.44
8095;-42.75;-14.25;1.93;92.5;2017-12-04 07:00:00;1010.86;22.31;0.0;2.48
8096;-42.75;-14.25;1.86;98.24;2017-12-04 08:00:00;1011.37;22.19;0.0;2.32
8097;-42.75;-14.25;2.2;105.75;2017-12-04 09:00:00;1011.82;22.28;0.0;3.41
8098;-42.75;-14.25;1.56;107.07;2017-12-04 10:00:00;1012.65;26.58;0.0;3.0
8099;-42.75;-14.25;1.3;79.35;2017-12-04 11:00:00;1012.37;27.08;0.0;3.23
8100;-42.75;-14.25;1.22;32.0;2017-12-04 12:00:00;1012.58;26.85;0.0;2.28
8101;-42.75;-14.25;1.27;357.2;2017-12-04 13:00:00;1012.47;27.27;0.0;2.38
8102;-42.75;-14.25;1.19;305.96;2017-12-04 14:00:00;1012.04;27.49;0.01;2.32
8103;-42.75;-14.25;1.39;294.03;2017-12-04 15:00:00;1011.77;30.49;0.02;1.54
8104;-42.75;-14.25;1.6;307.71;2017-12-04 16:00:00;1010.61;31.7;0.02;2.42
8105;-42.75;-14.25;1.91;309.07;2017-12-04 17:00:00;1009.38;30.95;0.02;2.38
8106;-42.75;-14.25;1.55;300.28;2017-12-04 18:00:00;1008.77;31.25;0.02;2.71
8107;-42.75;-14.25;1.19;241.73;2017-12-04 19:00:00;1008.25;30.64;0.47;2.53
8108;-42.75;-14.25;2.62;179.0;2017-12-04 20:00:00;1009.05;29.8;1.04;2.38
8109;-42.75;-14.25;3.64;170.44;2017-12-04 21:00:00;1009.99;28.8;0.46;1.7
8110;-42.75;-14.25;3.24;159.31;2017-12-04 22:00:00;1010.73;24.52;0.07;2.48
8111;-42.75;-14.25;2.93;175.84;2017-12-04 23:00:00;1011.22;24.55;0.0;2.66
8112;-42.75;-14.25;2.78;166.89;2017-12-05 00:00:00;1011.62;24.46;0.0;4.46
8113;-42.75;-14.25;2.54;166.04;2017-12-05 01:00:00;1012.05;24.29;0.0;5.42
8114;-42.75;-14.25;2.22;161.62;2017-12-05 02:00:00;1011.89;23.89;0.0;5.79
8115;-42.75;-14.25;2.17;147.71;2017-12-05 03:00:00;1011.5;23.06;0.0;5.43
8116;-42.75;-14.25;2.59;133.96;2017-12-05 04:00:00;1011.4;23.29;0.0;5.19
8117;-42.75;-14.25;2.45;127.3;2017-12-05 05:00:00;1011.12;23.19;0.0;5.37
8118;-42.75;-14.25;1.74;118.86;2017-12-05 06:00:00;1010.88;22.62;0.0;5.26
8119;-42.75;-14.25;1.12;107.08;2017-12-05 07:00:00;1011.39;22.34;0.0;4.59
8120;-42.75;-14.25;0.99;128.45;2017-12-05 08:00:00;1011.58;22.44;0.0;3.82
8121;-42.75;-14.25;1.4;136.43;2017-12-05 09:00:00;1012.13;23.05;0.0;3.18
8122;-42.75;-14.25;1.11;147.68;2017-12-05 10:00:00;1013.18;27.64;0.0;3.17
8123;-42.75;-14.25;0.84;184.04;2017-12-05 11:00:00;1013.33;27.98;0.0;2.33
8124;-42.75;-14.25;0.97;186.08;2017-12-05 12:00:00;1013.44;28.14;0.0;2.56
8125;-42.75;-14.25;0.87;194.64;2017-12-05 13:00:00;1013.22;28.02;0.02;1.8
8126;-42.75;-14.25;1.42;237.01;2017-12-05 14:00:00;1012.48;28.35;0.02;2.71
8127;-42.75;-14.25;2.33;251.64;2017-12-05 15:00:00;1011.85;31.96;0.02;3.85
8128;-42.75;-14.25;2.31;249.2;2017-12-05 16:00:00;1011.12;32.12;0.01;3.72
8129;-42.75;-14.25;2.47;243.94;2017-12-05 17:00:00;1010.35;32.62;0.01;4.08
8130;-42.75;-14.25;2.58;242.75;2017-12-05 18:00:00;1009.48;32.81;0.01;3.31
8131;-42.75;-14.25;1.55;229.52;2017-12-05 19:00:00;1009.28;30.6;0.33;4.4
8132;-42.75;-14.25;1.18;103.24;2017-12-05 20:00:00;1009.85;28.98;0.42;4.54
8133;-42.75;-14.25;2.26;97.84;2017-12-05 21:00:00;1010.14;28.52;0.14;4.69
8134;-42.75;-14.25;2.38;110.33;2017-12-05 22:00:00;1011.66;25.1;0.0;4.31
8135;-42.75;-14.25;2.01;111.73;2017-12-05 23:00:00;1012.29;24.26;0.0;4.67
8136;-42.75;-14.25;1.39;157.58;2017-12-06 00:00:00;1012.41;23.87;0.0;5.67
8137;-42.75;-14.25;2.34;178.01;2017-12-06 01:00:00;1012.78;23.92;0.0;5.46
8138;-42.75;-14.25;3.45;169.51;2017-12-06 02:00:00;1011.86;24.05;0.0;6.03
8139;-42.75;-14.25;4.11;160.01;2017-12-06 03:00:00;1011.76;24.24;0.0;5.81
8140;-42.75;-14.25;4.45;140.9;2017-12-06 04:00:00;1011.36;24.22;0.0;5.95
8141;-42.75;-14.25;4.6;121.53;2017-12-06 05:00:00;1010.9;23.78;0.0;6.61
8142;-42.75;-14.25;4.58;110.85;2017-12-06 06:00:00;1010.68;22.81;0.0;6.58
8143;-42.75;-14.25;4.62;106.84;2017-12-06 07:00:00;1010.67;22.61;0.0;6.29
8144;-42.75;-14.25;4.56;103.91;2017-12-06 08:00:00;1011.03;23.06;0.0;6.9
8145;-42.75;-14.25;4.44;100.52;2017-12-06 09:00:00;1011.46;23.14;0.0;7.06
8146;-42.75;-14.25;3.93;101.52;2017-12-06 10:00:00;1012.86;27.66;0.0;6.25
8147;-42.75;-14.25;4.39;100.31;2017-12-06 11:00:00;1012.6;27.65;0.0;6.28
8148;-42.75;-14.25;4.15;97.43;2017-12-06 12:00:00;1012.51;27.79;0.0;5.83
8149;-42.75;-14.25;3.45;94.58;2017-12-06 13:00:00;1012.36;27.9;0.02;5.57
8150;-42.75;-14.25;2.61;100.73;2017-12-06 14:00:00;1011.92;27.73;0.04;3.31
8151;-42.75;-14.25;1.82;122.4;2017-12-06 15:00:00;1010.92;30.86;0.02;3.64
8152;-42.75;-14.25;1.26;154.58;2017-12-06 16:00:00;1009.81;31.36;0.01;4.17
8153;-42.75;-14.25;1.92;208.1;2017-12-06 17:00:00;1009.68;32.07;0.01;3.06
8154;-42.75;-14.25;2.41;204.31;2017-12-06 18:00:00;1009.29;32.32;0.01;4.4
8155;-42.75;-14.25;3.08;174.65;2017-12-06 19:00:00;1008.95;29.53;0.0;4.88
8156;-42.75;-14.25;3.84;149.72;2017-12-06 20:00:00;1009.28;29.06;0.0;7.2
8157;-42.75;-14.25;3.79;128.0;2017-12-06 21:00:00;1010.05;27.82;0.0;5.59
8158;-42.75;-14.25;3.67;114.51;2017-12-06 22:00:00;1010.5;26.36;0.0;7.19
8159;-42.75;-14.25;4.24;117.83;2017-12-06 23:00:00;1011.02;26.36;0.0;7.44
8160;-42.75;-14.25;4.63;112.32;2017-12-07 00:00:00;1012.0;26.1;0.21;7.56
8161;-42.75;-14.25;4.71;107.3;2017-12-07 01:00:00;1012.3;25.26;0.3;7.28
8162;-42.75;-14.25;5.7;102.59;2017-12-07 02:00:00;1012.82;24.3;0.3;7.22
8163;-42.75;-14.25;5.76;102.57;2017-12-07 03:00:00;1012.41;23.03;0.1;7.3
8164;-42.75;-14.25;6.0;100.48;2017-12-07 04:00:00;1011.68;22.76;0.02;7.62
8165;-42.75;-14.25;5.97;98.35;2017-12-07 05:00:00;1011.34;22.59;0.01;7.05
8166;-42.75;-14.25;5.97;98.67;2017-12-07 06:00:00;1011.05;22.32;0.0;7.22
8167;-42.75;-14.25;6.06;98.64;2017-12-07 07:00:00;1011.21;22.27;0.01;7.93
8168;-42.75;-14.25;6.07;99.04;2017-12-07 08:00:00;1011.39;21.97;0.0;7.41
8169;-42.75;-14.25;6.01;99.23;2017-12-07 09:00:00;1011.93;22.17;0.13;7.32
8170;-42.75;-14.25;5.33;105.56;2017-12-07 10:00:00;1013.04;24.9;0.11;7.04
8171;-42.75;-14.25;5.15;100.14;2017-12-07 11:00:00;1012.58;24.69;0.07;6.26
8172;-42.75;-14.25;5.12;95.75;2017-12-07 12:00:00;1012.6;24.95;0.06;6.42
8173;-42.75;-14.25;4.86;93.25;2017-12-07 13:00:00;1012.5;25.69;0.05;5.68
8174;-42.75;-14.25;3.53;90.83;2017-12-07 14:00:00;1011.87;26.11;0.03;5.06
8175;-42.75;-14.25;2.77;92.55;2017-12-07 15:00:00;1010.81;30.33;0.03;4.37
8176;-42.75;-14.25;2.49;118.27;2017-12-07 16:00:00;1009.56;30.28;0.03;4.34
8177;-42.75;-14.25;2.32;87.01;2017-12-07 17:00:00;1008.67;30.39;0.03;5.36
8178;-42.75;-14.25;2.73;72.18;2017-12-07 18:00:00;1007.7;30.15;0.1;5.69
8179;-42.75;-14.25;1.14;56.4;2017-12-07 19:00:00;1007.43;27.37;0.76;5.71
8180;-42.75;-14.25;0.92;65.14;2017-12-07 20:00:00;1007.77;27.65;0.66;3.6
8181;-42.75;-14.25;2.0;63.56;2017-12-07 21:00:00;1007.89;26.81;0.17;1.51
8182;-42.75;-14.25;1.76;93.74;2017-12-07 22:00:00;1009.19;25.54;0.0;1.75
8183;-42.75;-14.25;2.08;88.25;2017-12-07 23:00:00;1009.07;25.47;0.0;1.87
8184;-42.75;-14.25;1.99;86.22;2017-12-08 00:00:00;1009.7;25.02;0.0;2.34
8185;-42.75;-14.25;2.1;85.21;2017-12-08 01:00:00;1010.37;25.25;0.0;2.76
8186;-42.75;-14.25;2.49;78.53;2017-12-08 02:00:00;1009.81;24.65;0.02;3.04
8187;-42.75;-14.25;2.48;64.77;2017-12-08 03:00:00;1009.93;24.04;0.33;3.72
8188;-42.75;-14.25;1.35;39.24;2017-12-08 04:00:00;1009.63;23.28;1.07;3.75
8189;-42.75;-14.25;0.98;355.8;2017-12-08 05:00:00;1009.67;22.25;0.71;3.18
8190;-42.75;-14.25;1.29;351.37;2017-12-08 06:00:00;1009.35;22.07;0.46;1.72
8191;-42.75;-14.25;1.73;28.78;2017-12-08 07:00:00;1009.59;22.13;0.27;5.3
8192;-42.75;-14.25;1.94;40.37;2017-12-08 08:00:00;1009.84;22.09;0.19;7.77
8193;-42.75;-14.25;1.78;33.52;2017-12-08 09:00:00;1010.42;22.2;0.24;7.4
8194;-42.75;-14.25;0.97;22.86;2017-12-08 10:00:00;1011.87;24.09;0.33;6.85
8195;-42.75;-14.25;2.14;353.7;2017-12-08 11:00:00;1011.29;23.65;0.56;3.03
8196;-42.75;-14.25;3.34;348.37;2017-12-08 12:00:00;1012.04;24.07;0.52;2.42
8197;-42.75;-14.25;3.23;337.38;2017-12-08 13:00:00;1011.76;24.34;0.56;2.31
8198;-42.75;-14.25;3.1;332.86;2017-12-08 14:00:00;1011.49;23.89;0.67;2.53
8199;-42.75;-14.25;3.65;330.15;2017-12-08 15:00:00;1010.97;25.75;0.84;3.06
8200;-42.75;-14.25;4.54;323.27;2017-12-08 16:00:00;1010.4;25.05;3.34;2.53
8201;-42.75;-14.25;3.07;318.28;2017-12-08 17:00:00;1009.25;23.92;1.59;1.69
8202;-42.75;-14.25;1.59;330.36;2017-12-08 18:00:00;1008.07;24.42;0.2;1.13
8203;-42.75;-14.25;0.98;343.67;2017-12-08 19:00:00;1007.71;25.71;0.0;2.52
8204;-42.75;-14.25;0.84;11.39;2017-12-08 20:00:00;1007.97;26.56;0.0;3.53
8205;-42.75;-14.25;1.89;49.49;2017-12-08 21:00:00;1008.5;26.17;0.0;13.0
8206;-42.75;-14.25;1.54;79.48;2017-12-08 22:00:00;1008.5;23.25;0.01;13.77
8207;-42.75;-14.25;1.5;71.5;2017-12-08 23:00:00;1009.4;23.19;0.03;11.98
8208;-42.75;-14.25;2.12;44.33;2017-12-09 00:00:00;1009.85;22.94;0.04;7.67
8209;-42.75;-14.25;2.6;17.71;2017-12-09 01:00:00;1010.18;22.97;0.19;7.7
8210;-42.75;-14.25;3.71;340.16;2017-12-09 02:00:00;1009.97;23.32;0.52;8.32
8211;-42.75;-14.25;4.03;325.56;2017-12-09 03:00:00;1010.17;22.17;0.38;7.31
8212;-42.75;-14.25;3.63;324.84;2017-12-09 04:00:00;1009.74;22.0;0.58;8.02
8213;-42.75;-14.25;4.21;341.87;2017-12-09 05:00:00;1009.2;21.97;0.9;8.64
8214;-42.75;-14.25;4.89;352.7;2017-12-09 06:00:00;1008.98;21.3;0.87;6.86
8215;-42.75;-14.25;5.24;351.15;2017-12-09 07:00:00;1009.0;21.16;0.13;7.63
8216;-42.75;-14.25;4.85;343.42;2017-12-09 08:00:00;1009.37;21.12;0.05;9.76
8217;-42.75;-14.25;4.9;335.9;2017-12-09 09:00:00;1009.7;21.18;0.02;10.22
8218;-42.75;-14.25;4.24;341.23;2017-12-09 10:00:00;1010.45;23.72;0.01;8.51
8219;-42.75;-14.25;5.5;333.47;2017-12-09 11:00:00;1010.63;23.74;0.01;9.06
8220;-42.75;-14.25;6.27;315.65;2017-12-09 12:00:00;1010.82;23.77;0.17;8.97
8221;-42.75;-14.25;5.44;309.87;2017-12-09 13:00:00;1010.84;24.24;0.06;8.34
8222;-42.75;-14.25;5.91;306.88;2017-12-09 14:00:00;1010.2;25.13;0.06;8.84
8223;-42.75;-14.25;6.63;304.6;2017-12-09 15:00:00;1009.63;28.19;0.23;8.05
8224;-42.75;-14.25;6.16;299.53;2017-12-09 16:00:00;1008.76;28.93;0.28;6.99
8225;-42.75;-14.25;5.61;301.28;2017-12-09 17:00:00;1007.7;30.36;0.05;6.07
8226;-42.75;-14.25;5.18;294.67;2017-12-09 18:00:00;1006.18;30.57;0.02;5.84
8227;-42.75;-14.25;5.67;301.19;2017-12-09 19:00:00;1006.55;29.54;0.14;5.29
8228;-42.75;-14.25;4.57;316.18;2017-12-09 20:00:00;1006.16;29.82;0.01;6.9
8229;-42.75;-14.25;4.52;311.33;2017-12-09 21:00:00;1007.32;26.73;0.03;10.25
8230;-42.75;-14.25;5.01;307.09;2017-12-09 22:00:00;1007.44;24.84;0.04;10.9
8231;-42.75;-14.25;3.1;327.01;2017-12-09 23:00:00;1007.93;24.57;0.02;11.27
8232;-42.75;-14.25;5.16;330.36;2017-12-10 00:00:00;1008.54;24.67;0.01;12.92
8233;-42.75;-14.25;5.71;327.33;2017-12-10 01:00:00;1009.21;24.57;0.02;14.74
8234;-42.75;-14.25;6.86;322.06;2017-12-10 02:00:00;1009.2;23.98;0.78;13.4
8235;-42.75;-14.25;6.7;318.34;2017-12-10 03:00:00;1008.89;22.24;0.76;15.37
8236;-42.75;-14.25;5.93;324.02;2017-12-10 04:00:00;1008.46;21.62;0.32;15.94
8237;-42.75;-14.25;6.06;326.11;2017-12-10 05:00:00;1008.56;21.46;0.41;14.03
8238;-42.75;-14.25;6.6;324.19;2017-12-10 06:00:00;1007.94;21.63;0.27;13.95
8239;-42.75;-14.25;7.18;319.37;2017-12-10 07:00:00;1007.66;21.6;0.32;14.28
8240;-42.75;-14.25;6.75;317.05;2017-12-10 08:00:00;1008.15;21.15;0.23;15.2
8241;-42.75;-14.25;6.77;316.94;2017-12-10 09:00:00;1008.87;21.33;2.38;13.67
8242;-42.75;-14.25;7.8;327.62;2017-12-10 10:00:00;1009.65;23.64;3.41;12.93
8243;-42.75;-14.25;6.17;328.68;2017-12-10 11:00:00;1009.63;23.46;2.01;11.87
8244;-42.75;-14.25;5.78;327.65;2017-12-10 12:00:00;1010.21;23.34;1.47;9.62
8245;-42.75;-14.25;5.59;327.93;2017-12-10 13:00:00;1010.4;22.19;2.6;10.16
8246;-42.75;-14.25;5.72;329.09;2017-12-10 14:00:00;1010.04;22.63;1.36;9.84
8247;-42.75;-14.25;6.43;329.33;2017-12-10 15:00:00;1009.46;23.75;0.54;11.1
8248;-42.75;-14.25;7.32;327.02;2017-12-10 16:00:00;1008.03;23.27;1.77;11.1
8249;-42.75;-14.25;7.35;320.7;2017-12-10 17:00:00;1007.48;23.48;2.35;11.98
8250;-42.75;-14.25;7.22;313.34;2017-12-10 18:00:00;1006.77;23.97;0.48;10.92
8251;-42.75;-14.25;5.75;313.99;2017-12-10 19:00:00;1005.83;24.74;0.31;10.52
8252;-42.75;-14.25;6.72;325.05;2017-12-10 20:00:00;1007.06;24.68;0.3;10.3
8253;-42.75;-14.25;5.92;329.6;2017-12-10 21:00:00;1007.55;21.78;0.26;9.54
8254;-42.75;-14.25;5.85;320.59;2017-12-10 22:00:00;1008.19;22.44;0.47;11.28
8255;-42.75;-14.25;5.71;325.43;2017-12-10 23:00:00;1008.97;21.97;0.56;10.63
8256;-42.75;-14.25;6.01;329.75;2017-12-11 00:00:00;1009.64;22.13;1.28;12.35
8257;-42.75;-14.25;6.66;327.95;2017-12-11 01:00:00;1010.56;22.24;0.91;12.6
8258;-42.75;-14.25;7.22;327.66;2017-12-11 02:00:00;1010.36;22.38;0.73;11.05
8259;-42.75;-14.25;7.45;327.43;2017-12-11 03:00:00;1009.97;21.13;1.14;7.83
8260;-42.75;-14.25;7.59;328.64;2017-12-11 04:00:00;1009.78;20.79;1.48;7.3
8261;-42.75;-14.25;6.86;330.73;2017-12-11 05:00:00;1009.42;20.67;1.34;9.1
8262;-42.75;-14.25;6.52;331.35;2017-12-11 06:00:00;1009.26;20.07;0.82;9.95
8263;-42.75;-14.25;6.13;330.89;2017-12-11 07:00:00;1009.47;20.15;0.62;10.18
8264;-42.75;-14.25;5.96;336.13;2017-12-11 08:00:00;1010.29;20.33;0.7;11.08
8265;-42.75;-14.25;5.74;340.27;2017-12-11 09:00:00;1010.52;20.43;0.39;13.8
8266;-42.75;-14.25;5.27;330.56;2017-12-11 10:00:00;1011.73;22.51;0.15;12.6
8267;-42.75;-14.25;6.36;328.9;2017-12-11 11:00:00;1011.44;22.42;0.05;12.4
8268;-42.75;-14.25;6.85;324.07;2017-12-11 12:00:00;1011.59;23.01;0.03;13.09
8269;-42.75;-14.25;7.95;318.96;2017-12-11 13:00:00;1011.52;23.4;0.02;12.2
8270;-42.75;-14.25;8.43;316.5;2017-12-11 14:00:00;1011.55;24.49;0.04;9.21
8271;-42.75;-14.25;8.41;316.46;2017-12-11 15:00:00;1011.09;27.06;0.11;8.09
8272;-42.75;-14.25;7.5;319.4;2017-12-11 16:00:00;1010.13;26.07;0.26;7.57
8273;-42.75;-14.25;7.59;322.84;2017-12-11 17:00:00;1009.01;25.38;0.19;5.76
8274;-42.75;-14.25;8.05;321.24;2017-12-11 18:00:00;1008.78;26.06;0.04;5.89
8275;-42.75;-14.25;6.7;312.61;2017-12-11 19:00:00;1009.02;26.94;0.96;5.52
8276;-42.75;-14.25;6.45;316.96;2017-12-11 20:00:00;1009.2;25.79;0.46;5.08
8277;-42.75;-14.25;5.75;318.8;2017-12-11 21:00:00;1009.61;24.33;0.21;5.82
8278;-42.75;-14.25;4.54;313.79;2017-12-11 22:00:00;1010.97;22.67;0.21;5.6
8279;-42.75;-14.25;4.13;313.37;2017-12-11 23:00:00;1011.59;22.64;0.33;5.85
8280;-42.75;-14.25;3.76;318.74;2017-12-12 00:00:00;1012.58;22.18;0.35;6.89
8281;-42.75;-14.25;3.88;319.93;2017-12-12 01:00:00;1013.17;22.29;0.41;6.09
8282;-42.75;-14.25;3.62;322.55;2017-12-12 02:00:00;1012.99;22.19;0.52;4.27
8283;-42.75;-14.25;3.52;329.18;2017-12-12 03:00:00;1012.37;21.2;0.38;3.7
8284;-42.75;-14.25;3.2;332.46;2017-12-12 04:00:00;1012.0;21.04;0.23;4.21
8285;-42.75;-14.25;3.13;337.54;2017-12-12 05:00:00;1011.66;20.62;0.17;4.61
8286;-42.75;-14.25;2.77;343.0;2017-12-12 06:00:00;1011.45;20.3;0.15;6.24
8287;-42.75;-14.25;2.85;350.89;2017-12-12 07:00:00;1011.97;20.15;0.0;4.69
8288;-42.75;-14.25;2.74;357.64;2017-12-12 08:00:00;1011.94;20.15;0.0;3.99
8289;-42.75;-14.25;3.04;353.5;2017-12-12 09:00:00;1012.37;20.46;0.0;4.02
8290;-42.75;-14.25;3.52;343.4;2017-12-12 10:00:00;1013.64;23.94;0.0;4.28
8291;-42.75;-14.25;2.51;342.83;2017-12-12 11:00:00;1013.54;24.24;0.01;4.91
8292;-42.75;-14.25;3.42;336.3;2017-12-12 12:00:00;1013.94;23.93;0.0;5.51
8293;-42.75;-14.25;4.05;314.42;2017-12-12 13:00:00;1014.07;24.44;0.0;5.03
8294;-42.75;-14.25;4.2;302.78;2017-12-12 14:00:00;1013.59;25.27;0.0;5.02
8295;-42.75;-14.25;3.75;306.17;2017-12-12 15:00:00;1012.56;28.19;0.01;5.02
8296;-42.75;-14.25;3.6;306.14;2017-12-12 16:00:00;1011.24;28.88;0.02;3.91
8297;-42.75;-14.25;4.06;301.04;2017-12-12 17:00:00;1009.98;29.44;0.0;2.99
8298;-42.75;-14.25;3.93;287.47;2017-12-12 18:00:00;1009.35;28.94;0.0;2.97
8299;-42.75;-14.25;3.47;261.77;2017-12-12 19:00:00;1009.25;28.86;0.41;2.17
8300;-42.75;-14.25;2.45;227.75;2017-12-12 20:00:00;1010.43;30.14;0.03;2.19
8301;-42.75;-14.25;2.75;161.59;2017-12-12 21:00:00;1011.13;27.93;0.01;2.28
8302;-42.75;-14.25;3.22;166.5;2017-12-12 22:00:00;1012.31;24.89;0.01;3.37
8303;-42.75;-14.25;2.58;143.29;2017-12-12 23:00:00;1012.93;24.68;0.12;4.12
8304;-42.75;-14.25;3.06;119.98;2017-12-13 00:00:00;1013.9;24.32;0.22;3.65
8305;-42.75;-14.25;4.36;104.19;2017-12-13 01:00:00;1014.24;24.07;0.46;4.12
8306;-42.75;-14.25;4.24;99.36;2017-12-13 02:00:00;1014.4;23.02;0.7;4.53
8307;-42.75;-14.25;2.56;101.93;2017-12-13 03:00:00;1013.97;22.26;0.69;4.97
8308;-42.75;-14.25;1.82;124.38;2017-12-13 04:00:00;1013.34;22.13;0.73;5.11
8309;-42.75;-14.25;2.19;126.92;2017-12-13 05:00:00;1012.58;21.55;0.51;5.3
8310;-42.75;-14.25;2.72;126.02;2017-12-13 06:00:00;1012.3;21.16;0.33;5.22
8311;-42.75;-14.25;3.01;126.13;2017-12-13 07:00:00;1012.55;21.12;0.79;5.0
8312;-42.75;-14.25;3.05;129.87;2017-12-13 08:00:00;1012.76;20.72;0.62;5.4
8313;-42.75;-14.25;3.66;134.41;2017-12-13 09:00:00;1013.51;20.83;0.68;5.53
8314;-42.75;-14.25;4.28;130.32;2017-12-13 10:00:00;1015.44;22.53;0.62;5.79
8315;-42.75;-14.25;4.89;131.28;2017-12-13 11:00:00;1015.64;21.98;1.62;5.03
8316;-42.75;-14.25;4.15;129.06;2017-12-13 12:00:00;1016.16;21.68;1.46;6.11
8317;-42.75;-14.25;3.6;128.29;2017-12-13 13:00:00;1016.16;21.67;1.5;7.56
8318;-42.75;-14.25;3.98;125.0;2017-12-13 14:00:00;1016.08;21.34;1.56;6.42
8319;-42.75;-14.25;3.99;128.76;2017-12-13 15:00:00;1015.5;23.69;1.41;6.42
8320;-42.75;-14.25;3.98;127.44;2017-12-13 16:00:00;1014.69;24.14;0.91;6.06
8321;-42.75;-14.25;3.2;113.55;2017-12-13 17:00:00;1013.95;25.04;0.68;6.72
8322;-42.75;-14.25;3.65;116.29;2017-12-13 18:00:00;1013.24;24.99;0.56;6.34
8323;-42.75;-14.25;3.13;108.5;2017-12-13 19:00:00;1013.28;24.92;0.19;6.38
8324;-42.75;-14.25;3.41;114.99;2017-12-13 20:00:00;1013.18;24.99;0.5;5.34
8325;-42.75;-14.25;3.62;114.85;2017-12-13 21:00:00;1013.81;22.95;0.09;6.28
8326;-42.75;-14.25;3.68;92.74;2017-12-13 22:00:00;1014.97;23.51;0.09;6.32
8327;-42.75;-14.25;4.66;96.52;2017-12-13 23:00:00;1015.32;23.42;0.18;7.27
8328;-42.75;-14.25;3.32;100.68;2017-12-14 00:00:00;1016.29;23.21;0.24;6.65
8329;-42.75;-14.25;4.07;102.69;2017-12-14 01:00:00;1016.56;22.92;0.25;7.09
8330;-42.75;-14.25;4.45;102.02;2017-12-14 02:00:00;1016.25;22.97;0.12;6.18
