;Longitude;Latitude;Data;Direcao_Verif
5095;-42.75;-14.25;2017-08-01 07:00:00;113.317
5096;-42.75;-14.25;2017-08-01 08:00:00;117.717
5097;-42.75;-14.25;2017-08-01 09:00:00;110.0665
5098;-42.75;-14.25;2017-08-01 10:00:00;106.51650000000001
5099;-42.75;-14.25;2017-08-01 11:00:00;106.0335
5100;-42.75;-14.25;2017-08-01 12:00:00;81.983
5101;-42.75;-14.25;2017-08-01 13:00:00;81.30000000000001
5102;-42.75;-14.25;2017-08-01 14:00:00;99.5335
5103;-42.75;-14.25;2017-08-01 15:00:00;100.18350000000001
5104;-42.75;-14.25;2017-08-01 16:00:00;100.11699999999999
5105;-42.75;-14.25;2017-08-01 17:00:00;112.967
5106;-42.75;-14.25;2017-08-01 18:00:00;119.0335
5107;-42.75;-14.25;2017-08-01 19:00:00;106.56700000000001
5108;-42.75;-14.25;2017-08-01 20:00:00;94.13300000000001
5109;-42.75;-14.25;2017-08-01 21:00:00;93.9665
5110;-42.75;-14.25;2017-08-01 22:00:00;118.8665
5111;-42.75;-14.25;2017-08-01 23:00:00;109.8335
5112;-42.75;-14.25;2017-08-02 00:00:00;103.283
5113;-42.75;-14.25;2017-08-02 01:00:00;109.6
5114;-42.75;-14.25;2017-08-02 02:00:00;116.4665
5115;-42.75;-14.25;2017-08-02 03:00:00;118.11699999999999
5116;-42.75;-14.25;2017-08-02 04:00:00;119.017
5117;-42.75;-14.25;2017-08-02 05:00:00;117.483
5118;-42.75;-14.25;2017-08-02 06:00:00;119.5335
5119;-42.75;-14.25;2017-08-02 07:00:00;120.983
5120;-42.75;-14.25;2017-08-02 08:00:00;116.38300000000001
5121;-42.75;-14.25;2017-08-02 09:00:00;108.15
5122;-42.75;-14.25;2017-08-02 10:00:00;107.41650000000001
5123;-42.75;-14.25;2017-08-02 11:00:00;112.06700000000001
5124;-42.75;-14.25;2017-08-02 12:00:00;110.48349999999999
5125;-42.75;-14.25;2017-08-02 13:00:00;109.267
5126;-42.75;-14.25;2017-08-02 14:00:00;102.5835
5127;-42.75;-14.25;2017-08-02 15:00:00;139.78300000000002
5128;-42.75;-14.25;2017-08-02 16:00:00;140.5
5129;-42.75;-14.25;2017-08-02 17:00:00;111.56649999999999
5130;-42.75;-14.25;2017-08-02 18:00:00;140.517
5131;-42.75;-14.25;2017-08-02 19:00:00;121.95
5132;-42.75;-14.25;2017-08-02 20:00:00;98.75
5133;-42.75;-14.25;2017-08-02 21:00:00;91.2
5134;-42.75;-14.25;2017-08-02 22:00:00;85.6335
5135;-42.75;-14.25;2017-08-02 23:00:00;84.80000000000001
5136;-42.75;-14.25;2017-08-03 00:00:00;88.8665
5137;-42.75;-14.25;2017-08-03 01:00:00;114.43350000000001
5138;-42.75;-14.25;2017-08-03 02:00:00;113.783
5139;-42.75;-14.25;2017-08-03 03:00:00;127.1165
5140;-42.75;-14.25;2017-08-03 04:00:00;124.58349999999999
5141;-42.75;-14.25;2017-08-03 05:00:00;122.28300000000002
5142;-42.75;-14.25;2017-08-03 06:00:00;118.85
5143;-42.75;-14.25;2017-08-03 07:00:00;113.26650000000001
5144;-42.75;-14.25;2017-08-03 08:00:00;113.23349999999999
5145;-42.75;-14.25;2017-08-03 09:00:00;110.767
5146;-42.75;-14.25;2017-08-03 10:00:00;103.0335
5147;-42.75;-14.25;2017-08-03 11:00:00;104.1
5148;-42.75;-14.25;2017-08-03 12:00:00;224.2835
5149;-42.75;-14.25;2017-08-03 13:00:00;226.583
5150;-42.75;-14.25;2017-08-03 14:00:00;237.35
5151;-42.75;-14.25;2017-08-03 15:00:00;245.4
5152;-42.75;-14.25;2017-08-03 16:00:00;289.33299999999997
5153;-42.75;-14.25;2017-08-03 17:00:00;245.1165
5154;-42.75;-14.25;2017-08-03 18:00:00;288.8165
5155;-42.75;-14.25;2017-08-03 19:00:00;308.9
5156;-42.75;-14.25;2017-08-03 20:00:00;278.15
5157;-42.75;-14.25;2017-08-03 21:00:00;123.96700000000001
5158;-42.75;-14.25;2017-08-03 22:00:00;120.81700000000001
5159;-42.75;-14.25;2017-08-03 23:00:00;101.833
5160;-42.75;-14.25;2017-08-04 00:00:00;76.13300000000001
5161;-42.75;-14.25;2017-08-04 01:00:00;106.0
5162;-42.75;-14.25;2017-08-04 02:00:00;121.8335
5163;-42.75;-14.25;2017-08-04 03:00:00;121.483
5164;-42.75;-14.25;2017-08-04 04:00:00;124.45
5165;-42.75;-14.25;2017-08-04 05:00:00;126.15
5166;-42.75;-14.25;2017-08-04 06:00:00;121.717
5167;-42.75;-14.25;2017-08-04 07:00:00;118.65
5168;-42.75;-14.25;2017-08-04 08:00:00;114.2165
5169;-42.75;-14.25;2017-08-04 09:00:00;110.6
5170;-42.75;-14.25;2017-08-04 10:00:00;109.583
5171;-42.75;-14.25;2017-08-04 11:00:00;108.167
5172;-42.75;-14.25;2017-08-04 12:00:00;187.65
5173;-42.75;-14.25;2017-08-04 13:00:00;249.183
5174;-42.75;-14.25;2017-08-04 14:00:00;259.70000000000005
5175;-42.75;-14.25;2017-08-04 15:00:00;274.3835
5176;-42.75;-14.25;2017-08-04 16:00:00;280.733
5177;-42.75;-14.25;2017-08-04 17:00:00;292.7
5178;-42.75;-14.25;2017-08-04 18:00:00;308.25
5179;-42.75;-14.25;2017-08-04 19:00:00;280.9
5180;-42.75;-14.25;2017-08-04 20:00:00;236.18349999999998
5181;-42.75;-14.25;2017-08-04 21:00:00;216.4665
5182;-42.75;-14.25;2017-08-04 22:00:00;188.16649999999998
5183;-42.75;-14.25;2017-08-04 23:00:00;122.75
5184;-42.75;-14.25;2017-08-05 00:00:00;126.3665
5185;-42.75;-14.25;2017-08-05 01:00:00;123.8665
5186;-42.75;-14.25;2017-08-05 02:00:00;125.2165
5187;-42.75;-14.25;2017-08-05 03:00:00;127.0335
5188;-42.75;-14.25;2017-08-05 04:00:00;130.4835
5189;-42.75;-14.25;2017-08-05 05:00:00;133.86649999999997
5190;-42.75;-14.25;2017-08-05 06:00:00;127.15
5191;-42.75;-14.25;2017-08-05 07:00:00;119.95
5192;-42.75;-14.25;2017-08-05 08:00:00;113.06649999999999
5193;-42.75;-14.25;2017-08-05 09:00:00;108.9
5194;-42.75;-14.25;2017-08-05 10:00:00;111.8835
5195;-42.75;-14.25;2017-08-05 11:00:00;108.9
5196;-42.75;-14.25;2017-08-05 12:00:00;111.6165
5197;-42.75;-14.25;2017-08-05 13:00:00;112.43350000000001
5198;-42.75;-14.25;2017-08-05 14:00:00;103.8665
5199;-42.75;-14.25;2017-08-05 15:00:00;93.76650000000001
5200;-42.75;-14.25;2017-08-05 16:00:00;95.05
5201;-42.75;-14.25;2017-08-05 17:00:00;79.7
5202;-42.75;-14.25;2017-08-05 18:00:00;74.8665
5203;-42.75;-14.25;2017-08-05 19:00:00;81.8835
5204;-42.75;-14.25;2017-08-05 20:00:00;107.56700000000001
5205;-42.75;-14.25;2017-08-05 21:00:00;112.5
5206;-42.75;-14.25;2017-08-05 22:00:00;114.4665
5207;-42.75;-14.25;2017-08-05 23:00:00;118.85
5208;-42.75;-14.25;2017-08-06 00:00:00;111.55000000000001
5209;-42.75;-14.25;2017-08-06 01:00:00;112.4
5210;-42.75;-14.25;2017-08-06 02:00:00;112.55000000000001
5211;-42.75;-14.25;2017-08-06 03:00:00;114.4665
5212;-42.75;-14.25;2017-08-06 04:00:00;114.98349999999999
5213;-42.75;-14.25;2017-08-06 05:00:00;111.6
5214;-42.75;-14.25;2017-08-06 06:00:00;111.35
5215;-42.75;-14.25;2017-08-06 07:00:00;115.55
5216;-42.75;-14.25;2017-08-06 08:00:00;113.76650000000001
5217;-42.75;-14.25;2017-08-06 09:00:00;109.9
5218;-42.75;-14.25;2017-08-06 10:00:00;105.167
5219;-42.75;-14.25;2017-08-06 11:00:00;102.2835
5220;-42.75;-14.25;2017-08-06 12:00:00;98.85
5221;-42.75;-14.25;2017-08-06 13:00:00;104.30000000000001
5222;-42.75;-14.25;2017-08-06 14:00:00;116.75
5223;-42.75;-14.25;2017-08-06 15:00:00;112.15
5224;-42.75;-14.25;2017-08-06 16:00:00;109.8835
5225;-42.75;-14.25;2017-08-06 17:00:00;102.017
5226;-42.75;-14.25;2017-08-06 18:00:00;102.3835
5227;-42.75;-14.25;2017-08-06 19:00:00;104.43299999999999
5228;-42.75;-14.25;2017-08-06 20:00:00;108.35
5229;-42.75;-14.25;2017-08-06 21:00:00;113.65
5230;-42.75;-14.25;2017-08-06 22:00:00;111.9665
5231;-42.75;-14.25;2017-08-06 23:00:00;112.3835
5232;-42.75;-14.25;2017-08-07 00:00:00;115.05000000000001
5233;-42.75;-14.25;2017-08-07 01:00:00;113.3165
5234;-42.75;-14.25;2017-08-07 02:00:00;109.717
5235;-42.75;-14.25;2017-08-07 03:00:00;112.6
5236;-42.75;-14.25;2017-08-07 04:00:00;115.38300000000001
5237;-42.75;-14.25;2017-08-07 05:00:00;113.98349999999999
5238;-42.75;-14.25;2017-08-07 06:00:00;112.8665
5239;-42.75;-14.25;2017-08-07 07:00:00;113.467
5240;-42.75;-14.25;2017-08-07 08:00:00;112.31700000000001
5241;-42.75;-14.25;2017-08-07 09:00:00;108.93350000000001
5242;-42.75;-14.25;2017-08-07 10:00:00;103.41650000000001
5243;-42.75;-14.25;2017-08-07 11:00:00;102.5
5244;-42.75;-14.25;2017-08-07 12:00:00;101.3665
5245;-42.75;-14.25;2017-08-07 13:00:00;104.98349999999999
5246;-42.75;-14.25;2017-08-07 14:00:00;98.73349999999999
5247;-42.75;-14.25;2017-08-07 15:00:00;112.4165
5248;-42.75;-14.25;2017-08-07 16:00:00;114.15
5249;-42.75;-14.25;2017-08-07 17:00:00;95.4665
5250;-42.75;-14.25;2017-08-07 18:00:00;87.76650000000001
5251;-42.75;-14.25;2017-08-07 19:00:00;88.7165
5252;-42.75;-14.25;2017-08-07 20:00:00;105.1335
5253;-42.75;-14.25;2017-08-07 21:00:00;104.66650000000001
5254;-42.75;-14.25;2017-08-07 22:00:00;104.1165
5255;-42.75;-14.25;2017-08-07 23:00:00;107.267
5256;-42.75;-14.25;2017-08-08 00:00:00;114.06649999999999
5257;-42.75;-14.25;2017-08-08 01:00:00;110.44999999999999
5258;-42.75;-14.25;2017-08-08 02:00:00;112.3165
5259;-42.75;-14.25;2017-08-08 03:00:00;114.8665
5260;-42.75;-14.25;2017-08-08 04:00:00;112.933
5261;-42.75;-14.25;2017-08-08 05:00:00;113.1165
5262;-42.75;-14.25;2017-08-08 06:00:00;113.68350000000001
5263;-42.75;-14.25;2017-08-08 07:00:00;112.5335
5264;-42.75;-14.25;2017-08-08 08:00:00;107.93299999999999
5265;-42.75;-14.25;2017-08-08 09:00:00;105.95
5266;-42.75;-14.25;2017-08-08 10:00:00;106.4
5267;-42.75;-14.25;2017-08-08 11:00:00;108.18350000000001
5268;-42.75;-14.25;2017-08-08 12:00:00;116.26650000000001
5269;-42.75;-14.25;2017-08-08 13:00:00;119.4665
5270;-42.75;-14.25;2017-08-08 14:00:00;122.817
5271;-42.75;-14.25;2017-08-08 15:00:00;139.3
5272;-42.75;-14.25;2017-08-08 16:00:00;127.93350000000001
5273;-42.75;-14.25;2017-08-08 17:00:00;114.75
5274;-42.75;-14.25;2017-08-08 18:00:00;94.48349999999999
5275;-42.75;-14.25;2017-08-08 19:00:00;78.15
5276;-42.75;-14.25;2017-08-08 20:00:00;81.3335
5277;-42.75;-14.25;2017-08-08 21:00:00;83.6165
5278;-42.75;-14.25;2017-08-08 22:00:00;99.3
5279;-42.75;-14.25;2017-08-08 23:00:00;119.25
5280;-42.75;-14.25;2017-08-09 00:00:00;116.2835
5281;-42.75;-14.25;2017-08-09 01:00:00;121.35
5282;-42.75;-14.25;2017-08-09 02:00:00;120.48349999999999
5283;-42.75;-14.25;2017-08-09 03:00:00;111.3835
5284;-42.75;-14.25;2017-08-09 04:00:00;117.9665
5285;-42.75;-14.25;2017-08-09 05:00:00;117.217
5286;-42.75;-14.25;2017-08-09 06:00:00;115.06700000000001
5287;-42.75;-14.25;2017-08-09 07:00:00;94.51650000000001
5288;-42.75;-14.25;2017-08-09 08:00:00;94.8665
5289;-42.75;-14.25;2017-08-09 09:00:00;97.95
5290;-42.75;-14.25;2017-08-09 10:00:00;105.9
5291;-42.75;-14.25;2017-08-09 11:00:00;114.1
5292;-42.75;-14.25;2017-08-09 12:00:00;138.2665
5293;-42.75;-14.25;2017-08-09 13:00:00;160.56650000000002
5294;-42.75;-14.25;2017-08-09 14:00:00;131.5335
5295;-42.75;-14.25;2017-08-09 15:00:00;149.8835
5296;-42.75;-14.25;2017-08-09 16:00:00;168.1
5297;-42.75;-14.25;2017-08-09 17:00:00;182.45
5298;-42.75;-14.25;2017-08-09 18:00:00;86.1665
5299;-42.75;-14.25;2017-08-09 19:00:00;74.0
5300;-42.75;-14.25;2017-08-09 20:00:00;70.2835
5301;-42.75;-14.25;2017-08-09 21:00:00;61.883
5302;-42.75;-14.25;2017-08-09 22:00:00;92.767
5303;-42.75;-14.25;2017-08-09 23:00:00;114.4165
5304;-42.75;-14.25;2017-08-10 00:00:00;119.3
5305;-42.75;-14.25;2017-08-10 01:00:00;120.5
5306;-42.75;-14.25;2017-08-10 02:00:00;109.683
5307;-42.75;-14.25;2017-08-10 03:00:00;113.35
5308;-42.75;-14.25;2017-08-10 04:00:00;109.25
5309;-42.75;-14.25;2017-08-10 05:00:00;106.7835
5310;-42.75;-14.25;2017-08-10 06:00:00;107.9665
5311;-42.75;-14.25;2017-08-10 07:00:00;108.65
5312;-42.75;-14.25;2017-08-10 08:00:00;104.167
5313;-42.75;-14.25;2017-08-10 09:00:00;103.93350000000001
5314;-42.75;-14.25;2017-08-10 10:00:00;110.65
5315;-42.75;-14.25;2017-08-10 11:00:00;129.367
5316;-42.75;-14.25;2017-08-10 12:00:00;123.85000000000001
5317;-42.75;-14.25;2017-08-10 13:00:00;135.7335
5318;-42.75;-14.25;2017-08-10 14:00:00;120.05
5319;-42.75;-14.25;2017-08-10 15:00:00;121.533
5320;-42.75;-14.25;2017-08-10 16:00:00;122.8
5321;-42.75;-14.25;2017-08-10 17:00:00;104.333
5322;-42.75;-14.25;2017-08-10 18:00:00;86.067
5323;-42.75;-14.25;2017-08-10 19:00:00;69.06700000000001
5324;-42.75;-14.25;2017-08-10 20:00:00;93.0
5325;-42.75;-14.25;2017-08-10 21:00:00;87.533
5326;-42.75;-14.25;2017-08-10 22:00:00;78.95
5327;-42.75;-14.25;2017-08-10 23:00:00;82.15
5328;-42.75;-14.25;2017-08-11 00:00:00;83.8665
5329;-42.75;-14.25;2017-08-11 01:00:00;85.9165
5330;-42.75;-14.25;2017-08-11 02:00:00;95.8165
5331;-42.75;-14.25;2017-08-11 03:00:00;119.117
5332;-42.75;-14.25;2017-08-11 04:00:00;101.1335
5333;-42.75;-14.25;2017-08-11 05:00:00;92.5
5334;-42.75;-14.25;2017-08-11 06:00:00;94.6665
5335;-42.75;-14.25;2017-08-11 07:00:00;93.8
5336;-42.75;-14.25;2017-08-11 08:00:00;98.683
5337;-42.75;-14.25;2017-08-11 09:00:00;98.717
5338;-42.75;-14.25;2017-08-11 10:00:00;93.6335
5339;-42.75;-14.25;2017-08-11 11:00:00;91.5335
5340;-42.75;-14.25;2017-08-11 12:00:00;97.76650000000001
5341;-42.75;-14.25;2017-08-11 13:00:00;107.733
5342;-42.75;-14.25;2017-08-11 14:00:00;106.56649999999999
5343;-42.75;-14.25;2017-08-11 15:00:00;106.9335
5344;-42.75;-14.25;2017-08-11 16:00:00;97.1
5345;-42.75;-14.25;2017-08-11 17:00:00;92.16650000000001
5346;-42.75;-14.25;2017-08-11 18:00:00;86.417
5347;-42.75;-14.25;2017-08-11 19:00:00;100.2165
5348;-42.75;-14.25;2017-08-11 20:00:00;112.4
5349;-42.75;-14.25;2017-08-11 21:00:00;109.76650000000001
5350;-42.75;-14.25;2017-08-11 22:00:00;108.0
5351;-42.75;-14.25;2017-08-11 23:00:00;105.88300000000001
5352;-42.75;-14.25;2017-08-12 00:00:00;104.73349999999999
5353;-42.75;-14.25;2017-08-12 01:00:00;101.38300000000001
5354;-42.75;-14.25;2017-08-12 02:00:00;100.55
5355;-42.75;-14.25;2017-08-12 03:00:00;104.817
5356;-42.75;-14.25;2017-08-12 04:00:00;107.2835
5357;-42.75;-14.25;2017-08-12 05:00:00;105.833
5358;-42.75;-14.25;2017-08-12 06:00:00;104.25
5359;-42.75;-14.25;2017-08-12 07:00:00;104.6665
5360;-42.75;-14.25;2017-08-12 08:00:00;102.65
5361;-42.75;-14.25;2017-08-12 09:00:00;99.55
5362;-42.75;-14.25;2017-08-12 10:00:00;96.267
5363;-42.75;-14.25;2017-08-12 11:00:00;96.61699999999999
5364;-42.75;-14.25;2017-08-12 12:00:00;107.5335
5365;-42.75;-14.25;2017-08-12 13:00:00;107.5335
5366;-42.75;-14.25;2017-08-12 14:00:00;117.51650000000001
5367;-42.75;-14.25;2017-08-12 15:00:00;110.35
5368;-42.75;-14.25;2017-08-12 16:00:00;112.7
5369;-42.75;-14.25;2017-08-12 17:00:00;107.0
5370;-42.75;-14.25;2017-08-12 18:00:00;95.4665
5371;-42.75;-14.25;2017-08-12 19:00:00;89.1665
5372;-42.75;-14.25;2017-08-12 20:00:00;87.31700000000001
5373;-42.75;-14.25;2017-08-12 21:00:00;89.033
5374;-42.75;-14.25;2017-08-12 22:00:00;114.167
5375;-42.75;-14.25;2017-08-12 23:00:00;110.917
5376;-42.75;-14.25;2017-08-13 00:00:00;106.98349999999999
5377;-42.75;-14.25;2017-08-13 01:00:00;110.783
5378;-42.75;-14.25;2017-08-13 02:00:00;105.5
5379;-42.75;-14.25;2017-08-13 03:00:00;104.6
5380;-42.75;-14.25;2017-08-13 04:00:00;102.15
5381;-42.75;-14.25;2017-08-13 05:00:00;113.45
5382;-42.75;-14.25;2017-08-13 06:00:00;114.9165
5383;-42.75;-14.25;2017-08-13 07:00:00;112.25
5384;-42.75;-14.25;2017-08-13 08:00:00;111.4
5385;-42.75;-14.25;2017-08-13 09:00:00;110.1165
5386;-42.75;-14.25;2017-08-13 10:00:00;107.1
5387;-42.75;-14.25;2017-08-13 11:00:00;109.283
5388;-42.75;-14.25;2017-08-13 12:00:00;105.94999999999999
5389;-42.75;-14.25;2017-08-13 13:00:00;107.333
5390;-42.75;-14.25;2017-08-13 14:00:00;116.65
5391;-42.75;-14.25;2017-08-13 15:00:00;112.98349999999999
5392;-42.75;-14.25;2017-08-13 16:00:00;104.217
5393;-42.75;-14.25;2017-08-13 17:00:00;100.73349999999999
5394;-42.75;-14.25;2017-08-13 18:00:00;95.55
5395;-42.75;-14.25;2017-08-13 19:00:00;92.8
5396;-42.75;-14.25;2017-08-13 20:00:00;93.283
5397;-42.75;-14.25;2017-08-13 21:00:00;105.6
5398;-42.75;-14.25;2017-08-13 22:00:00;99.7
5399;-42.75;-14.25;2017-08-13 23:00:00;110.93299999999999
5400;-42.75;-14.25;2017-08-14 00:00:00;119.16650000000001
5401;-42.75;-14.25;2017-08-14 01:00:00;123.2
5402;-42.75;-14.25;2017-08-14 02:00:00;122.8
5403;-42.75;-14.25;2017-08-14 03:00:00;119.55
5404;-42.75;-14.25;2017-08-14 04:00:00;121.35
5405;-42.75;-14.25;2017-08-14 05:00:00;120.44999999999999
5406;-42.75;-14.25;2017-08-14 06:00:00;115.0
5407;-42.75;-14.25;2017-08-14 07:00:00;112.75
5408;-42.75;-14.25;2017-08-14 08:00:00;114.5835
5409;-42.75;-14.25;2017-08-14 09:00:00;114.98349999999999
5410;-42.75;-14.25;2017-08-14 10:00:00;108.983
5411;-42.75;-14.25;2017-08-14 11:00:00;110.19999999999999
5412;-42.75;-14.25;2017-08-14 12:00:00;110.1335
5413;-42.75;-14.25;2017-08-14 13:00:00;120.63300000000001
5414;-42.75;-14.25;2017-08-14 14:00:00;119.05
5415;-42.75;-14.25;2017-08-14 15:00:00;115.55
5416;-42.75;-14.25;2017-08-14 16:00:00;107.3
5417;-42.75;-14.25;2017-08-14 17:00:00;112.69999999999999
5418;-42.75;-14.25;2017-08-14 18:00:00;106.8
5419;-42.75;-14.25;2017-08-14 19:00:00;91.5
5420;-42.75;-14.25;2017-08-14 20:00:00;90.6835
5421;-42.75;-14.25;2017-08-14 21:00:00;105.33349999999999
5422;-42.75;-14.25;2017-08-14 22:00:00;104.8
5423;-42.75;-14.25;2017-08-14 23:00:00;92.783
5424;-42.75;-14.25;2017-08-15 00:00:00;106.8665
5425;-42.75;-14.25;2017-08-15 01:00:00;109.31649999999999
5426;-42.75;-14.25;2017-08-15 02:00:00;113.8665
5427;-42.75;-14.25;2017-08-15 03:00:00;111.1
5428;-42.75;-14.25;2017-08-15 04:00:00;117.5335
5429;-42.75;-14.25;2017-08-15 05:00:00;115.183
5430;-42.75;-14.25;2017-08-15 06:00:00;110.8165
5431;-42.75;-14.25;2017-08-15 07:00:00;107.4665
5432;-42.75;-14.25;2017-08-15 08:00:00;108.167
5433;-42.75;-14.25;2017-08-15 09:00:00;114.4165
5434;-42.75;-14.25;2017-08-15 10:00:00;119.1665
5435;-42.75;-14.25;2017-08-15 11:00:00;117.65
5436;-42.75;-14.25;2017-08-15 12:00:00;117.6165
5437;-42.75;-14.25;2017-08-15 13:00:00;119.9335
5438;-42.75;-14.25;2017-08-15 14:00:00;118.033
5439;-42.75;-14.25;2017-08-15 15:00:00;116.5335
5440;-42.75;-14.25;2017-08-15 16:00:00;106.36699999999999
5441;-42.75;-14.25;2017-08-15 17:00:00;95.31649999999999
5442;-42.75;-14.25;2017-08-15 18:00:00;94.85
5443;-42.75;-14.25;2017-08-15 19:00:00;110.35
5444;-42.75;-14.25;2017-08-15 20:00:00;113.1
5445;-42.75;-14.25;2017-08-15 21:00:00;111.35
5446;-42.75;-14.25;2017-08-15 22:00:00;110.75
5447;-42.75;-14.25;2017-08-15 23:00:00;109.733
5448;-42.75;-14.25;2017-08-16 00:00:00;103.65
5449;-42.75;-14.25;2017-08-16 01:00:00;99.733
5450;-42.75;-14.25;2017-08-16 02:00:00;100.7835
5451;-42.75;-14.25;2017-08-16 03:00:00;105.75
5452;-42.75;-14.25;2017-08-16 04:00:00;111.94999999999999
5453;-42.75;-14.25;2017-08-16 05:00:00;113.56700000000001
5454;-42.75;-14.25;2017-08-16 06:00:00;114.9665
5455;-42.75;-14.25;2017-08-16 07:00:00;111.6
5456;-42.75;-14.25;2017-08-16 08:00:00;105.1335
5457;-42.75;-14.25;2017-08-16 09:00:00;99.0
5458;-42.75;-14.25;2017-08-16 10:00:00;95.5335
5459;-42.75;-14.25;2017-08-16 11:00:00;97.3165
5460;-42.75;-14.25;2017-08-16 12:00:00;93.41650000000001
5461;-42.75;-14.25;2017-08-16 13:00:00;100.88300000000001
5462;-42.75;-14.25;2017-08-16 14:00:00;93.15
5463;-42.75;-14.25;2017-08-16 15:00:00;96.13300000000001
5464;-42.75;-14.25;2017-08-16 16:00:00;101.7165
5465;-42.75;-14.25;2017-08-16 17:00:00;104.06700000000001
5466;-42.75;-14.25;2017-08-16 18:00:00;112.06700000000001
5467;-42.75;-14.25;2017-08-16 19:00:00;111.25
5468;-42.75;-14.25;2017-08-16 20:00:00;105.98349999999999
5469;-42.75;-14.25;2017-08-16 21:00:00;106.267
5470;-42.75;-14.25;2017-08-16 22:00:00;105.1835
5471;-42.75;-14.25;2017-08-16 23:00:00;113.6335
5472;-42.75;-14.25;2017-08-17 00:00:00;117.06700000000001
5473;-42.75;-14.25;2017-08-17 01:00:00;121.567
5474;-42.75;-14.25;2017-08-17 02:00:00;113.56649999999999
5475;-42.75;-14.25;2017-08-17 03:00:00;104.93350000000001
5476;-42.75;-14.25;2017-08-17 04:00:00;110.5835
5477;-42.75;-14.25;2017-08-17 05:00:00;122.6665
5478;-42.75;-14.25;2017-08-17 06:00:00;118.98349999999999
5479;-42.75;-14.25;2017-08-17 07:00:00;120.8
5480;-42.75;-14.25;2017-08-17 08:00:00;111.01650000000001
5481;-42.75;-14.25;2017-08-17 09:00:00;109.8
5482;-42.75;-14.25;2017-08-17 10:00:00;104.35
5483;-42.75;-14.25;2017-08-17 11:00:00;97.3335
5484;-42.75;-14.25;2017-08-17 12:00:00;126.69999999999999
5485;-42.75;-14.25;2017-08-17 13:00:00;133.4335
5486;-42.75;-14.25;2017-08-17 14:00:00;102.067
5487;-42.75;-14.25;2017-08-17 15:00:00;109.4165
5488;-42.75;-14.25;2017-08-17 16:00:00;101.25
5489;-42.75;-14.25;2017-08-17 17:00:00;116.167
5490;-42.75;-14.25;2017-08-17 18:00:00;121.75
5491;-42.75;-14.25;2017-08-17 19:00:00;105.30000000000001
5492;-42.75;-14.25;2017-08-17 20:00:00;94.88300000000001
5493;-42.75;-14.25;2017-08-17 21:00:00;95.9
5494;-42.75;-14.25;2017-08-17 22:00:00;97.517
5495;-42.75;-14.25;2017-08-17 23:00:00;103.18299999999999
5496;-42.75;-14.25;2017-08-18 00:00:00;111.9335
5497;-42.75;-14.25;2017-08-18 01:00:00;120.75
5498;-42.75;-14.25;2017-08-18 02:00:00;121.2835
5499;-42.75;-14.25;2017-08-18 03:00:00;120.05
5500;-42.75;-14.25;2017-08-18 04:00:00;119.4165
5501;-42.75;-14.25;2017-08-18 05:00:00;119.767
5502;-42.75;-14.25;2017-08-18 06:00:00;121.3835
5503;-42.75;-14.25;2017-08-18 07:00:00;119.533
5504;-42.75;-14.25;2017-08-18 08:00:00;117.8335
5505;-42.75;-14.25;2017-08-18 09:00:00;117.8335
5506;-42.75;-14.25;2017-08-18 10:00:00;117.31700000000001
5507;-42.75;-14.25;2017-08-18 11:00:00;124.217
5508;-42.75;-14.25;2017-08-18 12:00:00;123.867
5509;-42.75;-14.25;2017-08-18 13:00:00;110.733
5510;-42.75;-14.25;2017-08-18 14:00:00;145.4835
5511;-42.75;-14.25;2017-08-18 15:00:00;137.53300000000002
5512;-42.75;-14.25;2017-08-18 16:00:00;123.2835
5513;-42.75;-14.25;2017-08-18 17:00:00;116.75
5514;-42.75;-14.25;2017-08-18 18:00:00;107.35
5515;-42.75;-14.25;2017-08-18 19:00:00;98.3665
5516;-42.75;-14.25;2017-08-18 20:00:00;83.38300000000001
5517;-42.75;-14.25;2017-08-18 21:00:00;88.467
5518;-42.75;-14.25;2017-08-18 22:00:00;113.48349999999999
5519;-42.75;-14.25;2017-08-18 23:00:00;112.3335
5520;-42.75;-14.25;2017-08-19 00:00:00;114.583
5521;-42.75;-14.25;2017-08-19 01:00:00;108.18299999999999
5522;-42.75;-14.25;2017-08-19 02:00:00;110.75
5523;-42.75;-14.25;2017-08-19 03:00:00;110.1335
5524;-42.75;-14.25;2017-08-19 04:00:00;111.15
5525;-42.75;-14.25;2017-08-19 05:00:00;107.3665
5526;-42.75;-14.25;2017-08-19 06:00:00;110.0665
5527;-42.75;-14.25;2017-08-19 07:00:00;110.5835
5528;-42.75;-14.25;2017-08-19 08:00:00;107.3835
5529;-42.75;-14.25;2017-08-19 09:00:00;103.2
5530;-42.75;-14.25;2017-08-19 10:00:00;109.767
5531;-42.75;-14.25;2017-08-19 11:00:00;108.1
5532;-42.75;-14.25;2017-08-19 12:00:00;104.667
5533;-42.75;-14.25;2017-08-19 13:00:00;98.317
5534;-42.75;-14.25;2017-08-19 14:00:00;98.65
5535;-42.75;-14.25;2017-08-19 15:00:00;101.23349999999999
5536;-42.75;-14.25;2017-08-19 16:00:00;101.2
5537;-42.75;-14.25;2017-08-19 17:00:00;102.26650000000001
5538;-42.75;-14.25;2017-08-19 18:00:00;97.11699999999999
5539;-42.75;-14.25;2017-08-19 19:00:00;92.25
5540;-42.75;-14.25;2017-08-19 20:00:00;91.6165
