;Longitude;Latitude;Data;Magnitude_Verif
1689;-42.75;-14.25;2017-03-12 09:00:00;9.73
1690;-42.75;-14.25;2017-03-12 10:00:00;9.36
1691;-42.75;-14.25;2017-03-12 11:00:00;8.86
1692;-42.75;-14.25;2017-03-12 12:00:00;8.04
1693;-42.75;-14.25;2017-03-12 13:00:00;7.5
1694;-42.75;-14.25;2017-03-12 14:00:00;7.1
1695;-42.75;-14.25;2017-03-12 15:00:00;6.4
1696;-42.75;-14.25;2017-03-12 16:00:00;5.54
1697;-42.75;-14.25;2017-03-12 17:00:00;5.64
1698;-42.75;-14.25;2017-03-12 18:00:00;6.34
1699;-42.75;-14.25;2017-03-12 19:00:00;7.53
1700;-42.75;-14.25;2017-03-12 20:00:00;7.93
1701;-42.75;-14.25;2017-03-12 21:00:00;9.56
1702;-42.75;-14.25;2017-03-12 22:00:00;9.47
1703;-42.75;-14.25;2017-03-12 23:00:00;9.17
1704;-42.75;-14.25;2017-03-13 00:00:00;8.57
1705;-42.75;-14.25;2017-03-13 01:00:00;8.96
1706;-42.75;-14.25;2017-03-13 02:00:00;8.16
1707;-42.75;-14.25;2017-03-13 03:00:00;8.09
1708;-42.75;-14.25;2017-03-13 04:00:00;8.26
1709;-42.75;-14.25;2017-03-13 05:00:00;7.82
1710;-42.75;-14.25;2017-03-13 06:00:00;8.43
1711;-42.75;-14.25;2017-03-13 07:00:00;8.27
1712;-42.75;-14.25;2017-03-13 08:00:00;8.11
1713;-42.75;-14.25;2017-03-13 09:00:00;7.8
1714;-42.75;-14.25;2017-03-13 10:00:00;7.21
1715;-42.75;-14.25;2017-03-13 11:00:00;6.55
1716;-42.75;-14.25;2017-03-13 12:00:00;4.96
1717;-42.75;-14.25;2017-03-13 13:00:00;3.77
1718;-42.75;-14.25;2017-03-13 14:00:00;3.31
1719;-42.75;-14.25;2017-03-13 15:00:00;3.49
1720;-42.75;-14.25;2017-03-13 16:00:00;3.29
1721;-42.75;-14.25;2017-03-13 17:00:00;2.31
1722;-42.75;-14.25;2017-03-13 18:00:00;2.79
1723;-42.75;-14.25;2017-03-13 19:00:00;3.89
1724;-42.75;-14.25;2017-03-13 20:00:00;4.21
1725;-42.75;-14.25;2017-03-13 21:00:00;4.06
1726;-42.75;-14.25;2017-03-13 22:00:00;6.96
1727;-42.75;-14.25;2017-03-13 23:00:00;7.8
1728;-42.75;-14.25;2017-03-14 00:00:00;7.08
1729;-42.75;-14.25;2017-03-14 01:00:00;7.85
1730;-42.75;-14.25;2017-03-14 02:00:00;8.96
1731;-42.75;-14.25;2017-03-14 03:00:00;9.38
1732;-42.75;-14.25;2017-03-14 04:00:00;8.52
1733;-42.75;-14.25;2017-03-14 05:00:00;9.28
1734;-42.75;-14.25;2017-03-14 06:00:00;9.24
1735;-42.75;-14.25;2017-03-14 07:00:00;8.73
1736;-42.75;-14.25;2017-03-14 08:00:00;9.28
1737;-42.75;-14.25;2017-03-14 09:00:00;8.8
1738;-42.75;-14.25;2017-03-14 10:00:00;9.29
1739;-42.75;-14.25;2017-03-14 11:00:00;8.98
1740;-42.75;-14.25;2017-03-14 12:00:00;7.71
1741;-42.75;-14.25;2017-03-14 13:00:00;6.36
1742;-42.75;-14.25;2017-03-14 14:00:00;5.58
1743;-42.75;-14.25;2017-03-14 15:00:00;5.5
1744;-42.75;-14.25;2017-03-14 16:00:00;5.61
1745;-42.75;-14.25;2017-03-14 17:00:00;5.91
1746;-42.75;-14.25;2017-03-14 18:00:00;6.54
1747;-42.75;-14.25;2017-03-14 19:00:00;7.98
1748;-42.75;-14.25;2017-03-14 20:00:00;9.04
1749;-42.75;-14.25;2017-03-14 21:00:00;9.7
1750;-42.75;-14.25;2017-03-14 22:00:00;10.41
1751;-42.75;-14.25;2017-03-14 23:00:00;10.72
1752;-42.75;-14.25;2017-03-15 00:00:00;9.36
1753;-42.75;-14.25;2017-03-15 01:00:00;8.81
1754;-42.75;-14.25;2017-03-15 02:00:00;8.93
1755;-42.75;-14.25;2017-03-15 03:00:00;9.15
1756;-42.75;-14.25;2017-03-15 04:00:00;10.08
1757;-42.75;-14.25;2017-03-15 05:00:00;10.62
1758;-42.75;-14.25;2017-03-15 06:00:00;10.64
1759;-42.75;-14.25;2017-03-15 07:00:00;9.15
1760;-42.75;-14.25;2017-03-15 08:00:00;9.93
1761;-42.75;-14.25;2017-03-15 09:00:00;9.19
1762;-42.75;-14.25;2017-03-15 10:00:00;8.5
1763;-42.75;-14.25;2017-03-15 11:00:00;8.56
1764;-42.75;-14.25;2017-03-15 12:00:00;6.5
1765;-42.75;-14.25;2017-03-15 13:00:00;6.6
1766;-42.75;-14.25;2017-03-15 14:00:00;5.85
1767;-42.75;-14.25;2017-03-15 15:00:00;5.53
1768;-42.75;-14.25;2017-03-15 16:00:00;5.43
1769;-42.75;-14.25;2017-03-15 17:00:00;6.75
1770;-42.75;-14.25;2017-03-15 18:00:00;5.84
1771;-42.75;-14.25;2017-03-15 19:00:00;6.99
1772;-42.75;-14.25;2017-03-15 20:00:00;7.1
1773;-42.75;-14.25;2017-03-15 21:00:00;8.12
1774;-42.75;-14.25;2017-03-15 22:00:00;9.23
1775;-42.75;-14.25;2017-03-15 23:00:00;10.08
1776;-42.75;-14.25;2017-03-16 00:00:00;9.25
1777;-42.75;-14.25;2017-03-16 01:00:00;6.81
1778;-42.75;-14.25;2017-03-16 02:00:00;7.33
1779;-42.75;-14.25;2017-03-16 03:00:00;8.06
1780;-42.75;-14.25;2017-03-16 04:00:00;8.31
1781;-42.75;-14.25;2017-03-16 05:00:00;11.31
1782;-42.75;-14.25;2017-03-16 06:00:00;12.76
1783;-42.75;-14.25;2017-03-16 07:00:00;10.3
1784;-42.75;-14.25;2017-03-16 08:00:00;11.34
1785;-42.75;-14.25;2017-03-16 09:00:00;12.04
1786;-42.75;-14.25;2017-03-16 10:00:00;10.54
1787;-42.75;-14.25;2017-03-16 11:00:00;9.68
1788;-42.75;-14.25;2017-03-16 12:00:00;9.7
1789;-42.75;-14.25;2017-03-16 13:00:00;8.94
1790;-42.75;-14.25;2017-03-16 14:00:00;8.31
1791;-42.75;-14.25;2017-03-16 15:00:00;7.69
1792;-42.75;-14.25;2017-03-16 16:00:00;7.09
1793;-42.75;-14.25;2017-03-16 17:00:00;6.68
1794;-42.75;-14.25;2017-03-16 18:00:00;9.09
1795;-42.75;-14.25;2017-03-16 19:00:00;10.62
1796;-42.75;-14.25;2017-03-16 20:00:00;11.57
1797;-42.75;-14.25;2017-03-16 21:00:00;11.46
1798;-42.75;-14.25;2017-03-16 22:00:00;8.93
1799;-42.75;-14.25;2017-03-16 23:00:00;7.51
1800;-42.75;-14.25;2017-03-17 00:00:00;7.17
1801;-42.75;-14.25;2017-03-17 01:00:00;7.89
1802;-42.75;-14.25;2017-03-17 02:00:00;7.52
1803;-42.75;-14.25;2017-03-17 03:00:00;9.15
1804;-42.75;-14.25;2017-03-17 04:00:00;7.89
1805;-42.75;-14.25;2017-03-17 05:00:00;8.27
1806;-42.75;-14.25;2017-03-17 06:00:00;8.58
1807;-42.75;-14.25;2017-03-17 07:00:00;7.72
1808;-42.75;-14.25;2017-03-17 08:00:00;7.93
1809;-42.75;-14.25;2017-03-17 09:00:00;8.62
1810;-42.75;-14.25;2017-03-17 10:00:00;7.79
1811;-42.75;-14.25;2017-03-17 11:00:00;7.06
1812;-42.75;-14.25;2017-03-17 12:00:00;6.12
1813;-42.75;-14.25;2017-03-17 13:00:00;4.86
1814;-42.75;-14.25;2017-03-17 14:00:00;5.16
1815;-42.75;-14.25;2017-03-17 15:00:00;4.61
1816;-42.75;-14.25;2017-03-17 16:00:00;4.82
1817;-42.75;-14.25;2017-03-17 17:00:00;4.4
1818;-42.75;-14.25;2017-03-17 18:00:00;5.95
1819;-42.75;-14.25;2017-03-17 19:00:00;8.43
1820;-42.75;-14.25;2017-03-17 20:00:00;9.4
1821;-42.75;-14.25;2017-03-17 21:00:00;11.37
1822;-42.75;-14.25;2017-03-17 22:00:00;10.5
1823;-42.75;-14.25;2017-03-17 23:00:00;9.55
1824;-42.75;-14.25;2017-03-18 00:00:00;7.88
1825;-42.75;-14.25;2017-03-18 01:00:00;9.64
1826;-42.75;-14.25;2017-03-18 02:00:00;8.67
1827;-42.75;-14.25;2017-03-18 03:00:00;8.14
1828;-42.75;-14.25;2017-03-18 04:00:00;8.25
1829;-42.75;-14.25;2017-03-18 05:00:00;3.79
1830;-42.75;-14.25;2017-03-18 06:00:00;2.96
1831;-42.75;-14.25;2017-03-18 07:00:00;3.25
1832;-42.75;-14.25;2017-03-18 08:00:00;3.48
1833;-42.75;-14.25;2017-03-18 09:00:00;3.14
1834;-42.75;-14.25;2017-03-18 10:00:00;2.57
1835;-42.75;-14.25;2017-03-18 11:00:00;2.78
1836;-42.75;-14.25;2017-03-18 12:00:00;3.61
1837;-42.75;-14.25;2017-03-18 13:00:00;4.96
1838;-42.75;-14.25;2017-03-18 14:00:00;5.28
1839;-42.75;-14.25;2017-03-18 15:00:00;4.75
1840;-42.75;-14.25;2017-03-18 16:00:00;5.38
1841;-42.75;-14.25;2017-03-18 17:00:00;5.62
1842;-42.75;-14.25;2017-03-18 18:00:00;4.64
1843;-42.75;-14.25;2017-03-18 19:00:00;5.94
1844;-42.75;-14.25;2017-03-18 20:00:00;5.41
1845;-42.75;-14.25;2017-03-18 21:00:00;5.9
1846;-42.75;-14.25;2017-03-18 22:00:00;4.63
1847;-42.75;-14.25;2017-03-18 23:00:00;5.47
1848;-42.75;-14.25;2017-03-19 00:00:00;6.67
1849;-42.75;-14.25;2017-03-19 01:00:00;3.77
1850;-42.75;-14.25;2017-03-19 02:00:00;3.08
1851;-42.75;-14.25;2017-03-19 03:00:00;1.73
1852;-42.75;-14.25;2017-03-19 04:00:00;1.37
1853;-42.75;-14.25;2017-03-19 05:00:00;1.76
1854;-42.75;-14.25;2017-03-19 06:00:00;2.63
1855;-42.75;-14.25;2017-03-19 07:00:00;2.76
1856;-42.75;-14.25;2017-03-19 08:00:00;2.76
1857;-42.75;-14.25;2017-03-19 09:00:00;2.59
1858;-42.75;-14.25;2017-03-19 10:00:00;2.76
1859;-42.75;-14.25;2017-03-19 11:00:00;4.3
1860;-42.75;-14.25;2017-03-19 12:00:00;4.57
1861;-42.75;-14.25;2017-03-19 13:00:00;3.04
1862;-42.75;-14.25;2017-03-19 14:00:00;3.2
1863;-42.75;-14.25;2017-03-19 15:00:00;3.86
1864;-42.75;-14.25;2017-03-19 16:00:00;5.2
1865;-42.75;-14.25;2017-03-19 17:00:00;5.03
1866;-42.75;-14.25;2017-03-19 18:00:00;6.77
1867;-42.75;-14.25;2017-03-19 19:00:00;7.3
1868;-42.75;-14.25;2017-03-19 20:00:00;6.12
1869;-42.75;-14.25;2017-03-19 21:00:00;5.68
1870;-42.75;-14.25;2017-03-19 22:00:00;8.08
1871;-42.75;-14.25;2017-03-19 23:00:00;6.71
1872;-42.75;-14.25;2017-03-20 00:00:00;6.52
1873;-42.75;-14.25;2017-03-20 01:00:00;7.34
1874;-42.75;-14.25;2017-03-20 02:00:00;8.18
1875;-42.75;-14.25;2017-03-20 03:00:00;8.61
1876;-42.75;-14.25;2017-03-20 04:00:00;9.31
1877;-42.75;-14.25;2017-03-20 05:00:00;9.5
1878;-42.75;-14.25;2017-03-20 06:00:00;8.17
1879;-42.75;-14.25;2017-03-20 07:00:00;7.7
1880;-42.75;-14.25;2017-03-20 08:00:00;6.61
1881;-42.75;-14.25;2017-03-20 09:00:00;6.7
1882;-42.75;-14.25;2017-03-20 10:00:00;6.46
1883;-42.75;-14.25;2017-03-20 11:00:00;6.15
1884;-42.75;-14.25;2017-03-20 12:00:00;4.89
1885;-42.75;-14.25;2017-03-20 13:00:00;4.34
1886;-42.75;-14.25;2017-03-20 14:00:00;4.3
1887;-42.75;-14.25;2017-03-20 15:00:00;4.97
1888;-42.75;-14.25;2017-03-20 16:00:00;5.58
1889;-42.75;-14.25;2017-03-20 17:00:00;6.02
1890;-42.75;-14.25;2017-03-20 18:00:00;6.96
1891;-42.75;-14.25;2017-03-20 19:00:00;8.48
1892;-42.75;-14.25;2017-03-20 20:00:00;7.71
1893;-42.75;-14.25;2017-03-20 21:00:00;7.82
1894;-42.75;-14.25;2017-03-20 22:00:00;7.26
1895;-42.75;-14.25;2017-03-20 23:00:00;7.22
1896;-42.75;-14.25;2017-03-21 00:00:00;7.48
1897;-42.75;-14.25;2017-03-21 01:00:00;7.12
1898;-42.75;-14.25;2017-03-21 02:00:00;7.08
1899;-42.75;-14.25;2017-03-21 03:00:00;6.77
1900;-42.75;-14.25;2017-03-21 04:00:00;6.29
1901;-42.75;-14.25;2017-03-21 05:00:00;7.24
1902;-42.75;-14.25;2017-03-21 06:00:00;6.89
1903;-42.75;-14.25;2017-03-21 07:00:00;7.49
1904;-42.75;-14.25;2017-03-21 08:00:00;7.1
1905;-42.75;-14.25;2017-03-21 09:00:00;8.46
1906;-42.75;-14.25;2017-03-21 10:00:00;8.3
1907;-42.75;-14.25;2017-03-21 11:00:00;7.24
1908;-42.75;-14.25;2017-03-21 12:00:00;6.29
1909;-42.75;-14.25;2017-03-21 13:00:00;5.27
1910;-42.75;-14.25;2017-03-21 14:00:00;5.88
1911;-42.75;-14.25;2017-03-21 15:00:00;6.38
1912;-42.75;-14.25;2017-03-21 16:00:00;8.11
1913;-42.75;-14.25;2017-03-21 17:00:00;7.11
1914;-42.75;-14.25;2017-03-21 18:00:00;9.71
1915;-42.75;-14.25;2017-03-21 19:00:00;8.63
1916;-42.75;-14.25;2017-03-21 20:00:00;8.06
1917;-42.75;-14.25;2017-03-21 21:00:00;8.43
1918;-42.75;-14.25;2017-03-21 22:00:00;8.84
1919;-42.75;-14.25;2017-03-21 23:00:00;9.84
1920;-42.75;-14.25;2017-03-22 00:00:00;9.52
1921;-42.75;-14.25;2017-03-22 01:00:00;8.63
1922;-42.75;-14.25;2017-03-22 02:00:00;9.02
1923;-42.75;-14.25;2017-03-22 03:00:00;8.71
1924;-42.75;-14.25;2017-03-22 04:00:00;8.65
1925;-42.75;-14.25;2017-03-22 05:00:00;7.94
1926;-42.75;-14.25;2017-03-22 06:00:00;7.9
1927;-42.75;-14.25;2017-03-22 07:00:00;7.56
1928;-42.75;-14.25;2017-03-22 08:00:00;7.9
1929;-42.75;-14.25;2017-03-22 09:00:00;7.71
1930;-42.75;-14.25;2017-03-22 10:00:00;7.32
1931;-42.75;-14.25;2017-03-22 11:00:00;6.88
1932;-42.75;-14.25;2017-03-22 12:00:00;5.86
1933;-42.75;-14.25;2017-03-22 13:00:00;5.51
1934;-42.75;-14.25;2017-03-22 14:00:00;4.52
1935;-42.75;-14.25;2017-03-22 15:00:00;4.79
1936;-42.75;-14.25;2017-03-22 16:00:00;6.23
1937;-42.75;-14.25;2017-03-22 17:00:00;7.04
1938;-42.75;-14.25;2017-03-22 18:00:00;9.61
1939;-42.75;-14.25;2017-03-22 19:00:00;10.28
1940;-42.75;-14.25;2017-03-22 20:00:00;10.88
1941;-42.75;-14.25;2017-03-22 21:00:00;10.57
1942;-42.75;-14.25;2017-03-22 22:00:00;11.2
1943;-42.75;-14.25;2017-03-22 23:00:00;10.22
1944;-42.75;-14.25;2017-03-23 00:00:00;10.86
1945;-42.75;-14.25;2017-03-23 01:00:00;10.35
1946;-42.75;-14.25;2017-03-23 02:00:00;10.48
1947;-42.75;-14.25;2017-03-23 03:00:00;10.68
1948;-42.75;-14.25;2017-03-23 04:00:00;10.32
1949;-42.75;-14.25;2017-03-23 05:00:00;10.58
1950;-42.75;-14.25;2017-03-23 06:00:00;9.59
1951;-42.75;-14.25;2017-03-23 07:00:00;10.42
1952;-42.75;-14.25;2017-03-23 08:00:00;10.22
1953;-42.75;-14.25;2017-03-23 09:00:00;9.2
1954;-42.75;-14.25;2017-03-23 10:00:00;7.63
1955;-42.75;-14.25;2017-03-23 11:00:00;6.54
1956;-42.75;-14.25;2017-03-23 12:00:00;5.11
1957;-42.75;-14.25;2017-03-23 13:00:00;4.06
1958;-42.75;-14.25;2017-03-23 14:00:00;3.84
1959;-42.75;-14.25;2017-03-23 15:00:00;3.31
1960;-42.75;-14.25;2017-03-23 16:00:00;3.19
1961;-42.75;-14.25;2017-03-23 17:00:00;3.54
1962;-42.75;-14.25;2017-03-23 18:00:00;3.12
1963;-42.75;-14.25;2017-03-23 19:00:00;4.49
1964;-42.75;-14.25;2017-03-23 20:00:00;4.97
1965;-42.75;-14.25;2017-03-23 21:00:00;7.21
1966;-42.75;-14.25;2017-03-23 22:00:00;9.0
1967;-42.75;-14.25;2017-03-23 23:00:00;9.71
1968;-42.75;-14.25;2017-03-24 00:00:00;9.39
1969;-42.75;-14.25;2017-03-24 01:00:00;9.19
1970;-42.75;-14.25;2017-03-24 02:00:00;9.33
1971;-42.75;-14.25;2017-03-24 03:00:00;9.43
1972;-42.75;-14.25;2017-03-24 04:00:00;8.47
1973;-42.75;-14.25;2017-03-24 05:00:00;8.38
1974;-42.75;-14.25;2017-03-24 06:00:00;6.91
1975;-42.75;-14.25;2017-03-24 07:00:00;7.68
1976;-42.75;-14.25;2017-03-24 08:00:00;7.95
1977;-42.75;-14.25;2017-03-24 09:00:00;8.12
1978;-42.75;-14.25;2017-03-24 10:00:00;6.99
1979;-42.75;-14.25;2017-03-24 11:00:00;5.88
1980;-42.75;-14.25;2017-03-24 12:00:00;4.16
1981;-42.75;-14.25;2017-03-24 13:00:00;2.1
1982;-42.75;-14.25;2017-03-24 14:00:00;2.64
1983;-42.75;-14.25;2017-03-24 15:00:00;2.4
1984;-42.75;-14.25;2017-03-24 16:00:00;2.0
1985;-42.75;-14.25;2017-03-24 17:00:00;1.94
1986;-42.75;-14.25;2017-03-24 18:00:00;2.74
1987;-42.75;-14.25;2017-03-24 19:00:00;3.31
1988;-42.75;-14.25;2017-03-24 20:00:00;4.0
1989;-42.75;-14.25;2017-03-24 21:00:00;5.62
1990;-42.75;-14.25;2017-03-24 22:00:00;5.92
1991;-42.75;-14.25;2017-03-24 23:00:00;8.22
1992;-42.75;-14.25;2017-03-25 00:00:00;8.03
1993;-42.75;-14.25;2017-03-25 01:00:00;7.76
1994;-42.75;-14.25;2017-03-25 02:00:00;7.5
1995;-42.75;-14.25;2017-03-25 03:00:00;7.82
1996;-42.75;-14.25;2017-03-25 04:00:00;7.44
1997;-42.75;-14.25;2017-03-25 05:00:00;7.15
1998;-42.75;-14.25;2017-03-25 06:00:00;6.77
1999;-42.75;-14.25;2017-03-25 07:00:00;6.4
2000;-42.75;-14.25;2017-03-25 08:00:00;5.49
2001;-42.75;-14.25;2017-03-25 09:00:00;5.09
2002;-42.75;-14.25;2017-03-25 10:00:00;4.0
2003;-42.75;-14.25;2017-03-25 11:00:00;2.55
2004;-42.75;-14.25;2017-03-25 12:00:00;2.0
2005;-42.75;-14.25;2017-03-25 13:00:00;2.15
2006;-42.75;-14.25;2017-03-25 14:00:00;1.41
2007;-42.75;-14.25;2017-03-25 15:00:00;2.2
2008;-42.75;-14.25;2017-03-25 16:00:00;3.6
2009;-42.75;-14.25;2017-03-25 17:00:00;2.85
2010;-42.75;-14.25;2017-03-25 18:00:00;2.91
2011;-42.75;-14.25;2017-03-25 19:00:00;3.38
2012;-42.75;-14.25;2017-03-25 20:00:00;4.05
2013;-42.75;-14.25;2017-03-25 21:00:00;5.45
2014;-42.75;-14.25;2017-03-25 22:00:00;4.66
2015;-42.75;-14.25;2017-03-25 23:00:00;5.21
2016;-42.75;-14.25;2017-03-26 00:00:00;7.71
2017;-42.75;-14.25;2017-03-26 01:00:00;7.74
2018;-42.75;-14.25;2017-03-26 02:00:00;6.57
2019;-42.75;-14.25;2017-03-26 03:00:00;6.56
2020;-42.75;-14.25;2017-03-26 04:00:00;5.63
2021;-42.75;-14.25;2017-03-26 05:00:00;5.75
2022;-42.75;-14.25;2017-03-26 06:00:00;5.77
2023;-42.75;-14.25;2017-03-26 07:00:00;4.28
2024;-42.75;-14.25;2017-03-26 08:00:00;4.39
2025;-42.75;-14.25;2017-03-26 09:00:00;4.12
2026;-42.75;-14.25;2017-03-26 10:00:00;3.7
2027;-42.75;-14.25;2017-03-26 11:00:00;2.91
2028;-42.75;-14.25;2017-03-26 12:00:00;2.56
2029;-42.75;-14.25;2017-03-26 13:00:00;3.08
2030;-42.75;-14.25;2017-03-26 14:00:00;3.58
2031;-42.75;-14.25;2017-03-26 15:00:00;3.61
2032;-42.75;-14.25;2017-03-26 16:00:00;3.32
2033;-42.75;-14.25;2017-03-26 17:00:00;3.06
2034;-42.75;-14.25;2017-03-26 18:00:00;4.38
2035;-42.75;-14.25;2017-03-26 19:00:00;4.7
2036;-42.75;-14.25;2017-03-26 20:00:00;6.04
2037;-42.75;-14.25;2017-03-26 21:00:00;6.29
2038;-42.75;-14.25;2017-03-26 22:00:00;2.4
2039;-42.75;-14.25;2017-03-26 23:00:00;2.32
2040;-42.75;-14.25;2017-03-27 00:00:00;2.3
2041;-42.75;-14.25;2017-03-27 01:00:00;3.42
2042;-42.75;-14.25;2017-03-27 02:00:00;3.59
2043;-42.75;-14.25;2017-03-27 03:00:00;2.76
2044;-42.75;-14.25;2017-03-27 04:00:00;2.2
2045;-42.75;-14.25;2017-03-27 05:00:00;2.9
2046;-42.75;-14.25;2017-03-27 06:00:00;4.71
2047;-42.75;-14.25;2017-03-27 07:00:00;3.96
2048;-42.75;-14.25;2017-03-27 08:00:00;3.51
2049;-42.75;-14.25;2017-03-27 09:00:00;3.83
2050;-42.75;-14.25;2017-03-27 10:00:00;4.32
2051;-42.75;-14.25;2017-03-27 11:00:00;4.23
2052;-42.75;-14.25;2017-03-27 12:00:00;3.82
2053;-42.75;-14.25;2017-03-27 13:00:00;2.17
2054;-42.75;-14.25;2017-03-27 14:00:00;2.15
2055;-42.75;-14.25;2017-03-27 15:00:00;3.07
2056;-42.75;-14.25;2017-03-27 16:00:00;3.07
2057;-42.75;-14.25;2017-03-27 17:00:00;1.93
2058;-42.75;-14.25;2017-03-27 18:00:00;2.01
2059;-42.75;-14.25;2017-03-27 19:00:00;3.67
2060;-42.75;-14.25;2017-03-27 20:00:00;3.25
2061;-42.75;-14.25;2017-03-27 21:00:00;2.44
2062;-42.75;-14.25;2017-03-27 22:00:00;3.85
2063;-42.75;-14.25;2017-03-27 23:00:00;5.45
2064;-42.75;-14.25;2017-03-28 00:00:00;4.86
2065;-42.75;-14.25;2017-03-28 01:00:00;5.38
2066;-42.75;-14.25;2017-03-28 02:00:00;2.98
2067;-42.75;-14.25;2017-03-28 03:00:00;3.07
2068;-42.75;-14.25;2017-03-28 04:00:00;2.09
2069;-42.75;-14.25;2017-03-28 05:00:00;4.61
2070;-42.75;-14.25;2017-03-28 06:00:00;2.44
2071;-42.75;-14.25;2017-03-28 07:00:00;4.11
2072;-42.75;-14.25;2017-03-28 08:00:00;5.27
2073;-42.75;-14.25;2017-03-28 09:00:00;6.26
2074;-42.75;-14.25;2017-03-28 10:00:00;4.22
2075;-42.75;-14.25;2017-03-28 11:00:00;3.39
2076;-42.75;-14.25;2017-03-28 12:00:00;3.21
2077;-42.75;-14.25;2017-03-28 13:00:00;4.34
2078;-42.75;-14.25;2017-03-28 14:00:00;7.78
2079;-42.75;-14.25;2017-03-28 15:00:00;7.72
2080;-42.75;-14.25;2017-03-28 16:00:00;4.7
2081;-42.75;-14.25;2017-03-28 17:00:00;4.85
2082;-42.75;-14.25;2017-03-28 18:00:00;6.0
2083;-42.75;-14.25;2017-03-28 19:00:00;4.3
2084;-42.75;-14.25;2017-03-28 20:00:00;4.12
2085;-42.75;-14.25;2017-03-28 21:00:00;3.5
2086;-42.75;-14.25;2017-03-28 22:00:00;3.99
2087;-42.75;-14.25;2017-03-28 23:00:00;3.41
2088;-42.75;-14.25;2017-03-29 00:00:00;3.46
2089;-42.75;-14.25;2017-03-29 01:00:00;4.91
2090;-42.75;-14.25;2017-03-29 02:00:00;10.71
2091;-42.75;-14.25;2017-03-29 03:00:00;3.02
2092;-42.75;-14.25;2017-03-29 04:00:00;3.11
2093;-42.75;-14.25;2017-03-29 05:00:00;3.2
2094;-42.75;-14.25;2017-03-29 06:00:00;3.38
2095;-42.75;-14.25;2017-03-29 07:00:00;1.94
2096;-42.75;-14.25;2017-03-29 08:00:00;2.17
2097;-42.75;-14.25;2017-03-29 09:00:00;1.88
2098;-42.75;-14.25;2017-03-29 10:00:00;1.23
2099;-42.75;-14.25;2017-03-29 11:00:00;2.26
2100;-42.75;-14.25;2017-03-29 12:00:00;2.14
2101;-42.75;-14.25;2017-03-29 13:00:00;2.7
2102;-42.75;-14.25;2017-03-29 14:00:00;2.79
2103;-42.75;-14.25;2017-03-29 15:00:00;2.3
2104;-42.75;-14.25;2017-03-29 16:00:00;1.58
2105;-42.75;-14.25;2017-03-29 17:00:00;0.93
2106;-42.75;-14.25;2017-03-29 18:00:00;1.22
2107;-42.75;-14.25;2017-03-29 19:00:00;1.99
2108;-42.75;-14.25;2017-03-29 20:00:00;2.17
2109;-42.75;-14.25;2017-03-29 21:00:00;2.59
2110;-42.75;-14.25;2017-03-29 22:00:00;3.26
2111;-42.75;-14.25;2017-03-29 23:00:00;3.13
2112;-42.75;-14.25;2017-03-30 00:00:00;2.92
2113;-42.75;-14.25;2017-03-30 01:00:00;2.96
2114;-42.75;-14.25;2017-03-30 02:00:00;2.41
2115;-42.75;-14.25;2017-03-30 03:00:00;2.53
2116;-42.75;-14.25;2017-03-30 04:00:00;2.29
2117;-42.75;-14.25;2017-03-30 05:00:00;1.96
2118;-42.75;-14.25;2017-03-30 06:00:00;1.39
2119;-42.75;-14.25;2017-03-30 07:00:00;1.79
2120;-42.75;-14.25;2017-03-30 08:00:00;1.4
2121;-42.75;-14.25;2017-03-30 09:00:00;1.34
2122;-42.75;-14.25;2017-03-30 10:00:00;3.44
2123;-42.75;-14.25;2017-03-30 11:00:00;2.55
2124;-42.75;-14.25;2017-03-30 12:00:00;2.85
2125;-42.75;-14.25;2017-03-30 13:00:00;4.3
2126;-42.75;-14.25;2017-03-30 14:00:00;3.4
2127;-42.75;-14.25;2017-03-30 15:00:00;3.33
2128;-42.75;-14.25;2017-03-30 16:00:00;3.47
2129;-42.75;-14.25;2017-03-30 17:00:00;4.17
2130;-42.75;-14.25;2017-03-30 18:00:00;4.92
2131;-42.75;-14.25;2017-03-30 19:00:00;6.23
2132;-42.75;-14.25;2017-03-30 20:00:00;6.4
2133;-42.75;-14.25;2017-03-30 21:00:00;5.74
2134;-42.75;-14.25;2017-03-30 22:00:00;5.02
2135;-42.75;-14.25;2017-03-30 23:00:00;4.96
2136;-42.75;-14.25;2017-03-31 00:00:00;5.67
2137;-42.75;-14.25;2017-03-31 01:00:00;3.8
2138;-42.75;-14.25;2017-03-31 02:00:00;4.19
2139;-42.75;-14.25;2017-03-31 03:00:00;3.39
2140;-42.75;-14.25;2017-03-31 04:00:00;2.51
2141;-42.75;-14.25;2017-03-31 05:00:00;1.86
2142;-42.75;-14.25;2017-03-31 06:00:00;2.69
2143;-42.75;-14.25;2017-03-31 07:00:00;3.52
2144;-42.75;-14.25;2017-03-31 08:00:00;4.62
2145;-42.75;-14.25;2017-03-31 09:00:00;3.79
2146;-42.75;-14.25;2017-03-31 10:00:00;2.8
2147;-42.75;-14.25;2017-03-31 11:00:00;2.44
2148;-42.75;-14.25;2017-03-31 12:00:00;2.5
2149;-42.75;-14.25;2017-03-31 13:00:00;3.03
2150;-42.75;-14.25;2017-03-31 14:00:00;3.3
2151;-42.75;-14.25;2017-03-31 15:00:00;2.76
2152;-42.75;-14.25;2017-03-31 16:00:00;3.01
2153;-42.75;-14.25;2017-03-31 17:00:00;2.39
