;Longitude;Latitude;Data;Magnitude_Verif;pressao_Verif;Temperatura_Verif;Direcao_Verif
4626;-42.75;-14.25;2017-07-12 18:00:00;12.6;887.5;18.92;114.63
4627;-42.75;-14.25;2017-07-12 19:00:00;12.54;888.0;17.68;119.32
4628;-42.75;-14.25;2017-07-12 20:00:00;12.13;888.0;16.23;118.78
4629;-42.75;-14.25;2017-07-12 21:00:00;12.84;889.0;15.82;117.32
4630;-42.75;-14.25;2017-07-12 22:00:00;12.26;889.0;15.3;115.4
4631;-42.75;-14.25;2017-07-12 23:00:00;11.12;889.0;14.83;115.85
4632;-42.75;-14.25;2017-07-13 00:00:00;10.01;888.33;14.37;115.53
4633;-42.75;-14.25;2017-07-13 01:00:00;10.87;887.5;14.2;118.72
4634;-42.75;-14.25;2017-07-13 02:00:00;12.68;887.0;14.2;121.3
4635;-42.75;-14.25;2017-07-13 03:00:00;12.2;887.0;14.03;127.05
4636;-42.75;-14.25;2017-07-13 04:00:00;12.14;887.0;13.72;127.35
4637;-42.75;-14.25;2017-07-13 05:00:00;11.9;887.0;13.43;125.5
4638;-42.75;-14.25;2017-07-13 06:00:00;11.85;887.33;13.4;121.85
4639;-42.75;-14.25;2017-07-13 07:00:00;10.96;888.0;13.23;119.87
4640;-42.75;-14.25;2017-07-13 08:00:00;10.94;889.0;13.22;119.45
4641;-42.75;-14.25;2017-07-13 09:00:00;9.9;889.5;13.35;116.2
4642;-42.75;-14.25;2017-07-13 10:00:00;10.36;889.83;14.5;110.97
4643;-42.75;-14.25;2017-07-13 11:00:00;10.77;890.0;16.15;105.18
4644;-42.75;-14.25;2017-07-13 12:00:00;10.04;889.0;17.43;101.48
4645;-42.75;-14.25;2017-07-13 13:00:00;10.26;888.0;18.6;104.6
4646;-42.75;-14.25;2017-07-13 14:00:00;10.27;887.83;19.28;109.82
4647;-42.75;-14.25;2017-07-13 15:00:00;9.82;887.67;19.83;102.78
4648;-42.75;-14.25;2017-07-13 16:00:00;8.95;887.0;19.43;106.17
4649;-42.75;-14.25;2017-07-13 17:00:00;10.06;887.0;18.72;108.4
4650;-42.75;-14.25;2017-07-13 18:00:00;9.84;887.0;18.1;105.58
4651;-42.75;-14.25;2017-07-13 19:00:00;10.85;887.83;17.2;121.53
4652;-42.75;-14.25;2017-07-13 20:00:00;9.69;888.0;15.95;119.8
4653;-42.75;-14.25;2017-07-13 21:00:00;9.77;888.83;15.22;110.82
4654;-42.75;-14.25;2017-07-13 22:00:00;10.71;889.0;14.52;108.27
4655;-42.75;-14.25;2017-07-13 23:00:00;10.17;888.17;14.0;109.2
4656;-42.75;-14.25;2017-07-14 00:00:00;9.83;888.0;13.35;110.78
4657;-42.75;-14.25;2017-07-14 01:00:00;9.53;887.5;12.82;110.5
4658;-42.75;-14.25;2017-07-14 02:00:00;8.96;887.0;12.22;111.87
4659;-42.75;-14.25;2017-07-14 03:00:00;7.85;887.0;11.78;118.22
4660;-42.75;-14.25;2017-07-14 04:00:00;8.18;887.0;11.35;124.55
4661;-42.75;-14.25;2017-07-14 05:00:00;6.79;887.0;11.13;129.3
4662;-42.75;-14.25;2017-07-14 06:00:00;7.28;887.0;10.9;131.83
4663;-42.75;-14.25;2017-07-14 07:00:00;8.14;888.0;10.83;125.73
4664;-42.75;-14.25;2017-07-14 08:00:00;9.49;888.5;10.97;121.1
4665;-42.75;-14.25;2017-07-14 09:00:00;9.8;889.5;11.43;119.72
4666;-42.75;-14.25;2017-07-14 10:00:00;9.14;890.0;14.23;117.88
4667;-42.75;-14.25;2017-07-14 11:00:00;9.49;890.0;15.85;115.13
4668;-42.75;-14.25;2017-07-14 12:00:00;9.09;889.17;16.82;114.32
4669;-42.75;-14.25;2017-07-14 13:00:00;9.08;888.67;17.47;109.78
4670;-42.75;-14.25;2017-07-14 14:00:00;9.16;888.0;17.08;112.35
4671;-42.75;-14.25;2017-07-14 15:00:00;10.33;887.17;16.82;103.32
4672;-42.75;-14.25;2017-07-14 16:00:00;8.68;887.0;16.58;115.88
4673;-42.75;-14.25;2017-07-14 17:00:00;7.7;887.0;15.37;96.3
4674;-42.75;-14.25;2017-07-14 18:00:00;8.73;887.0;15.17;108.97
4675;-42.75;-14.25;2017-07-14 19:00:00;9.38;887.0;14.93;97.52
4676;-42.75;-14.25;2017-07-14 20:00:00;11.2;887.67;14.58;106.3
4677;-42.75;-14.25;2017-07-14 21:00:00;13.33;888.0;13.23;110.35
4678;-42.75;-14.25;2017-07-14 22:00:00;11.67;888.0;13.13;109.3
4679;-42.75;-14.25;2017-07-14 23:00:00;10.81;888.0;13.28;111.52
4680;-42.75;-14.25;2017-07-15 00:00:00;10.92;888.0;13.05;112.45
4681;-42.75;-14.25;2017-07-15 01:00:00;9.87;887.33;12.5;119.1
4682;-42.75;-14.25;2017-07-15 02:00:00;9.97;887.67;11.77;118.25
4683;-42.75;-14.25;2017-07-15 03:00:00;11.02;887.0;11.45;124.0
4684;-42.75;-14.25;2017-07-15 04:00:00;9.81;887.0;11.4;125.42
4685;-42.75;-14.25;2017-07-15 05:00:00;10.06;887.0;11.38;122.23
4686;-42.75;-14.25;2017-07-15 06:00:00;10.91;887.0;11.28;114.45
4687;-42.75;-14.25;2017-07-15 07:00:00;9.67;887.33;11.35;112.48
4688;-42.75;-14.25;2017-07-15 08:00:00;10.33;888.0;11.6;109.18
4689;-42.75;-14.25;2017-07-15 09:00:00;11.65;888.0;12.05;106.72
4690;-42.75;-14.25;2017-07-15 10:00:00;12.75;888.0;13.15;109.03
4691;-42.75;-14.25;2017-07-15 11:00:00;11.99;888.5;15.57;107.07
4692;-42.75;-14.25;2017-07-15 12:00:00;12.12;888.83;17.03;102.33
4693;-42.75;-14.25;2017-07-15 13:00:00;11.24;888.0;18.02;100.28
4694;-42.75;-14.25;2017-07-15 14:00:00;11.4;887.67;18.8;99.2
4695;-42.75;-14.25;2017-07-15 15:00:00;11.17;888.17;19.25;97.4
4696;-42.75;-14.25;2017-07-15 16:00:00;11.38;888.0;19.3;97.6
4697;-42.75;-14.25;2017-07-15 17:00:00;11.79;887.17;18.9;95.48
4698;-42.75;-14.25;2017-07-15 18:00:00;10.73;887.0;18.08;93.78
4699;-42.75;-14.25;2017-07-15 19:00:00;10.01;887.67;17.5;87.12
4700;-42.75;-14.25;2017-07-15 20:00:00;12.59;888.0;16.62;97.62
4701;-42.75;-14.25;2017-07-15 21:00:00;14.25;888.33;15.65;101.82
4702;-42.75;-14.25;2017-07-15 22:00:00;13.92;888.67;14.75;107.83
4703;-42.75;-14.25;2017-07-15 23:00:00;13.99;888.0;13.83;110.57
4704;-42.75;-14.25;2017-07-16 00:00:00;14.96;888.0;13.42;102.43
4705;-42.75;-14.25;2017-07-16 01:00:00;15.69;887.33;13.08;100.48
4706;-42.75;-14.25;2017-07-16 02:00:00;14.66;887.0;12.8;99.22
4707;-42.75;-14.25;2017-07-16 03:00:00;15.45;886.83;12.6;98.87
4708;-42.75;-14.25;2017-07-16 04:00:00;14.42;887.0;12.58;100.32
4709;-42.75;-14.25;2017-07-16 05:00:00;11.76;887.0;12.58;102.53
4710;-42.75;-14.25;2017-07-16 06:00:00;12.52;887.0;12.53;101.85
4711;-42.75;-14.25;2017-07-16 07:00:00;12.27;887.83;12.4;104.12
4712;-42.75;-14.25;2017-07-16 08:00:00;12.03;888.83;12.52;106.07
4713;-42.75;-14.25;2017-07-16 09:00:00;12.6;889.33;13.1;101.5
4714;-42.75;-14.25;2017-07-16 10:00:00;10.55;890.0;14.8;107.73
4715;-42.75;-14.25;2017-07-16 11:00:00;10.18;889.83;16.02;99.25
4716;-42.75;-14.25;2017-07-16 12:00:00;11.11;889.17;17.6;97.48
4717;-42.75;-14.25;2017-07-16 13:00:00;11.95;889.0;18.3;98.13
4718;-42.75;-14.25;2017-07-16 14:00:00;10.95;888.33;18.92;94.88
4719;-42.75;-14.25;2017-07-16 15:00:00;11.04;889.17;19.35;99.33
4720;-42.75;-14.25;2017-07-16 16:00:00;12.33;888.17;19.32;90.2
4721;-42.75;-14.25;2017-07-16 17:00:00;12.38;887.33;19.08;90.58
4722;-42.75;-14.25;2017-07-16 18:00:00;11.1;887.0;18.72;92.62
4723;-42.75;-14.25;2017-07-16 19:00:00;12.69;887.17;18.33;96.92
4724;-42.75;-14.25;2017-07-16 20:00:00;13.76;887.67;17.73;100.32
4725;-42.75;-14.25;2017-07-16 21:00:00;13.28;888.0;16.5;98.17
4726;-42.75;-14.25;2017-07-16 22:00:00;13.21;888.0;15.6;101.25
4727;-42.75;-14.25;2017-07-16 23:00:00;13.41;888.0;15.0;99.9
4728;-42.75;-14.25;2017-07-17 00:00:00;13.31;887.5;14.75;99.02
4729;-42.75;-14.25;2017-07-17 01:00:00;13.11;886.67;14.5;102.28
4730;-42.75;-14.25;2017-07-17 02:00:00;12.66;886.0;14.47;104.65
4731;-42.75;-14.25;2017-07-17 03:00:00;12.81;886.0;14.08;105.93
4732;-42.75;-14.25;2017-07-17 04:00:00;12.22;886.0;13.95;106.47
4733;-42.75;-14.25;2017-07-17 05:00:00;11.79;886.0;13.9;105.7
4734;-42.75;-14.25;2017-07-17 06:00:00;12.1;886.17;13.72;103.3
4735;-42.75;-14.25;2017-07-17 07:00:00;11.97;887.0;13.62;98.93
4736;-42.75;-14.25;2017-07-17 08:00:00;11.83;887.33;13.78;99.83
4737;-42.75;-14.25;2017-07-17 09:00:00;11.75;888.83;14.08;102.27
4738;-42.75;-14.25;2017-07-17 10:00:00;11.5;889.0;15.42;102.02
4739;-42.75;-14.25;2017-07-17 11:00:00;10.63;889.0;17.15;99.58
4740;-42.75;-14.25;2017-07-17 12:00:00;11.18;889.5;18.37;103.72
4741;-42.75;-14.25;2017-07-17 13:00:00;11.05;890.83;19.43;100.2
4742;-42.75;-14.25;2017-07-17 14:00:00;10.96;889.67;19.93;95.88
4743;-42.75;-14.25;2017-07-17 15:00:00;10.76;889.0;20.33;98.92
4744;-42.75;-14.25;2017-07-17 16:00:00;10.86;887.83;20.53;101.22
4745;-42.75;-14.25;2017-07-17 17:00:00;10.12;887.0;20.2;97.9
4746;-42.75;-14.25;2017-07-17 18:00:00;9.93;887.0;19.23;94.33
4747;-42.75;-14.25;2017-07-17 19:00:00;12.87;888.0;16.95;102.93
4748;-42.75;-14.25;2017-07-17 20:00:00;12.13;887.67;15.35;100.55
4749;-42.75;-14.25;2017-07-17 21:00:00;11.21;887.33;14.57;102.22
4750;-42.75;-14.25;2017-07-17 22:00:00;11.07;887.17;13.83;106.05
4751;-42.75;-14.25;2017-07-17 23:00:00;10.36;887.0;12.98;106.77
4752;-42.75;-14.25;2017-07-18 00:00:00;9.49;887.83;12.9;115.0
4753;-42.75;-14.25;2017-07-18 01:00:00;8.63;887.0;12.62;113.83
4754;-42.75;-14.25;2017-07-18 02:00:00;8.65;886.33;12.38;114.3
4755;-42.75;-14.25;2017-07-18 03:00:00;7.23;886.0;11.97;121.23
4756;-42.75;-14.25;2017-07-18 04:00:00;7.04;886.0;11.57;120.95
4757;-42.75;-14.25;2017-07-18 05:00:00;8.06;886.0;11.37;116.57
4758;-42.75;-14.25;2017-07-18 06:00:00;8.66;886.0;11.12;111.93
4759;-42.75;-14.25;2017-07-18 07:00:00;6.49;887.0;11.2;105.35
4760;-42.75;-14.25;2017-07-18 08:00:00;6.42;888.17;12.1;94.05
4761;-42.75;-14.25;2017-07-18 09:00:00;6.45;889.0;12.9;93.57
4762;-42.75;-14.25;2017-07-18 10:00:00;6.3;889.5;14.5;101.7
4763;-42.75;-14.25;2017-07-18 11:00:00;6.68;889.5;16.32;121.7
4764;-42.75;-14.25;2017-07-18 12:00:00;6.26;889.17;17.58;113.78
4765;-42.75;-14.25;2017-07-18 13:00:00;5.95;889.67;18.47;123.15
4766;-42.75;-14.25;2017-07-18 14:00:00;4.45;889.5;19.18;127.53
4767;-42.75;-14.25;2017-07-18 15:00:00;5.32;889.0;19.68;132.12
4768;-42.75;-14.25;2017-07-18 16:00:00;5.37;888.0;19.6;124.1
4769;-42.75;-14.25;2017-07-18 17:00:00;7.16;886.0;18.82;111.3
4770;-42.75;-14.25;2017-07-18 18:00:00;8.1;886.0;18.6;107.43
4771;-42.75;-14.25;2017-07-18 19:00:00;8.28;887.0;18.3;105.08
4772;-42.75;-14.25;2017-07-18 20:00:00;8.1;887.0;18.17;102.55
4773;-42.75;-14.25;2017-07-18 21:00:00;8.0;887.0;18.15;96.03
4774;-42.75;-14.25;2017-07-18 22:00:00;9.49;887.0;16.9;101.9
4775;-42.75;-14.25;2017-07-18 23:00:00;9.63;887.0;15.0;101.75
4776;-42.75;-14.25;2017-07-19 00:00:00;7.42;886.83;14.18;104.7
4777;-42.75;-14.25;2017-07-19 01:00:00;7.38;886.0;13.5;114.57
4778;-42.75;-14.25;2017-07-19 02:00:00;8.36;886.0;12.93;118.52
4779;-42.75;-14.25;2017-07-19 03:00:00;8.07;886.0;12.65;115.02
4780;-42.75;-14.25;2017-07-19 04:00:00;7.27;886.0;12.62;113.77
4781;-42.75;-14.25;2017-07-19 05:00:00;7.15;886.83;12.55;117.48
4782;-42.75;-14.25;2017-07-19 06:00:00;7.3;887.0;12.38;117.57
4783;-42.75;-14.25;2017-07-19 07:00:00;7.36;888.0;12.53;117.22
4784;-42.75;-14.25;2017-07-19 08:00:00;8.06;888.5;12.47;114.2
4785;-42.75;-14.25;2017-07-19 09:00:00;8.57;889.17;12.68;108.6
4786;-42.75;-14.25;2017-07-19 10:00:00;8.46;889.33;14.75;104.2
4787;-42.75;-14.25;2017-07-19 11:00:00;7.93;889.0;16.47;96.05
4788;-42.75;-14.25;2017-07-19 12:00:00;8.92;888.17;17.82;97.98
4789;-42.75;-14.25;2017-07-19 13:00:00;8.56;888.83;18.73;93.55
4790;-42.75;-14.25;2017-07-19 14:00:00;8.63;887.67;19.17;95.52
4791;-42.75;-14.25;2017-07-19 15:00:00;9.1;888.33;19.25;94.32
4792;-42.75;-14.25;2017-07-19 16:00:00;9.72;887.0;18.9;93.88
4793;-42.75;-14.25;2017-07-19 17:00:00;8.98;887.0;18.3;98.55
4794;-42.75;-14.25;2017-07-19 18:00:00;9.46;887.0;17.72;102.22
4795;-42.75;-14.25;2017-07-19 19:00:00;9.46;887.33;17.42;98.68
4796;-42.75;-14.25;2017-07-19 20:00:00;9.98;888.0;17.1;105.42
4797;-42.75;-14.25;2017-07-19 21:00:00;8.9;888.17;15.0;118.25
4798;-42.75;-14.25;2017-07-19 22:00:00;8.57;889.0;14.05;118.5
4799;-42.75;-14.25;2017-07-19 23:00:00;8.22;889.0;13.55;115.05
4800;-42.75;-14.25;2017-07-20 00:00:00;8.0;888.5;13.22;110.72
4801;-42.75;-14.25;2017-07-20 01:00:00;7.68;888.0;12.93;111.32
4802;-42.75;-14.25;2017-07-20 02:00:00;7.66;887.83;12.8;113.63
4803;-42.75;-14.25;2017-07-20 03:00:00;8.0;887.0;12.75;114.38
4804;-42.75;-14.25;2017-07-20 04:00:00;7.32;887.0;12.73;109.68
4805;-42.75;-14.25;2017-07-20 05:00:00;7.86;887.67;12.67;107.6
4806;-42.75;-14.25;2017-07-20 06:00:00;7.53;888.17;12.53;107.77
4807;-42.75;-14.25;2017-07-20 07:00:00;7.66;889.0;12.52;110.92
4808;-42.75;-14.25;2017-07-20 08:00:00;7.52;889.83;12.68;114.2
4809;-42.75;-14.25;2017-07-20 09:00:00;7.83;890.33;12.87;113.53
4810;-42.75;-14.25;2017-07-20 10:00:00;7.6;890.5;14.2;109.28
4811;-42.75;-14.25;2017-07-20 11:00:00;7.78;890.0;15.98;109.47
4812;-42.75;-14.25;2017-07-20 12:00:00;6.58;890.0;17.47;103.82
4813;-42.75;-14.25;2017-07-20 13:00:00;5.98;891.33;18.68;105.22
4814;-42.75;-14.25;2017-07-20 14:00:00;5.22;890.33;19.85;116.65
4815;-42.75;-14.25;2017-07-20 15:00:00;4.16;888.83;20.42;127.93
4816;-42.75;-14.25;2017-07-20 16:00:00;4.29;888.33;20.6;109.75
4817;-42.75;-14.25;2017-07-20 17:00:00;5.3;887.17;20.2;114.15
4818;-42.75;-14.25;2017-07-20 18:00:00;5.95;887.0;19.87;105.77
4819;-42.75;-14.25;2017-07-20 19:00:00;6.79;887.83;19.48;100.22
4820;-42.75;-14.25;2017-07-20 20:00:00;7.85;888.33;18.9;110.22
4821;-42.75;-14.25;2017-07-20 21:00:00;8.25;889.0;16.7;118.52
4822;-42.75;-14.25;2017-07-20 22:00:00;8.74;889.0;16.07;112.38
4823;-42.75;-14.25;2017-07-20 23:00:00;8.36;889.0;15.52;114.38
4824;-42.75;-14.25;2017-07-21 00:00:00;7.65;888.5;14.88;118.93
4825;-42.75;-14.25;2017-07-21 01:00:00;7.57;888.0;14.47;120.6
4826;-42.75;-14.25;2017-07-21 02:00:00;7.62;887.17;14.15;116.13
4827;-42.75;-14.25;2017-07-21 03:00:00;7.6;887.0;13.93;115.0
4828;-42.75;-14.25;2017-07-21 04:00:00;7.56;887.0;13.9;116.58
4829;-42.75;-14.25;2017-07-21 05:00:00;7.9;887.67;13.87;109.33
4830;-42.75;-14.25;2017-07-21 06:00:00;8.24;888.0;13.7;106.88
4831;-42.75;-14.25;2017-07-21 07:00:00;7.54;889.0;13.7;111.9
4832;-42.75;-14.25;2017-07-21 08:00:00;7.42;889.5;13.83;114.58
4833;-42.75;-14.25;2017-07-21 09:00:00;6.66;890.0;14.25;110.68
4834;-42.75;-14.25;2017-07-21 10:00:00;6.88;890.0;16.08;102.63
4835;-42.75;-14.25;2017-07-21 11:00:00;6.34;890.0;17.98;107.23
4836;-42.75;-14.25;2017-07-21 12:00:00;5.8;890.0;19.67;109.23
4837;-42.75;-14.25;2017-07-21 13:00:00;5.16;891.17;21.07;121.62
4838;-42.75;-14.25;2017-07-21 14:00:00;4.26;890.0;21.98;129.03
4839;-42.75;-14.25;2017-07-21 15:00:00;3.91;889.83;22.6;145.8
4840;-42.75;-14.25;2017-07-21 16:00:00;3.88;887.17;22.78;136.08
4841;-42.75;-14.25;2017-07-21 17:00:00;5.78;887.0;22.05;123.42
4842;-42.75;-14.25;2017-07-21 18:00:00;6.92;887.0;21.12;110.1
4843;-42.75;-14.25;2017-07-21 19:00:00;7.43;887.5;20.4;98.8
4844;-42.75;-14.25;2017-07-21 20:00:00;7.3;888.0;19.58;108.3
4845;-42.75;-14.25;2017-07-21 21:00:00;7.22;888.67;18.72;125.95
4846;-42.75;-14.25;2017-07-21 22:00:00;8.87;889.0;17.85;109.83
4847;-42.75;-14.25;2017-07-21 23:00:00;8.06;888.83;16.87;106.52
4848;-42.75;-14.25;2017-07-22 00:00:00;8.06;888.0;15.8;116.9
4849;-42.75;-14.25;2017-07-22 01:00:00;7.2;887.83;15.67;104.1
4850;-42.75;-14.25;2017-07-22 02:00:00;7.5;887.0;14.55;117.68
4851;-42.75;-14.25;2017-07-22 03:00:00;7.44;887.0;14.2;104.8
4852;-42.75;-14.25;2017-07-22 04:00:00;7.44;887.0;14.13;103.75
4853;-42.75;-14.25;2017-07-22 05:00:00;6.67;887.0;13.92;104.35
4854;-42.75;-14.25;2017-07-22 06:00:00;5.76;887.17;13.78;111.77
4855;-42.75;-14.25;2017-07-22 07:00:00;5.68;888.0;13.55;117.48
4856;-42.75;-14.25;2017-07-22 08:00:00;5.29;888.83;13.62;115.0
4857;-42.75;-14.25;2017-07-22 09:00:00;5.53;889.67;14.05;101.97
4858;-42.75;-14.25;2017-07-22 10:00:00;6.5;890.0;17.12;101.17
4859;-42.75;-14.25;2017-07-22 11:00:00;7.33;889.83;18.88;106.45
4860;-42.75;-14.25;2017-07-22 12:00:00;7.76;889.0;20.15;114.07
4861;-42.75;-14.25;2017-07-22 13:00:00;6.68;888.0;21.12;132.45
4862;-42.75;-14.25;2017-07-22 14:00:00;6.3;887.0;21.9;143.05
4863;-42.75;-14.25;2017-07-22 15:00:00;5.3;887.33;22.62;123.27
4864;-42.75;-14.25;2017-07-22 16:00:00;5.95;887.33;23.12;131.57
4865;-42.75;-14.25;2017-07-22 17:00:00;7.04;887.0;22.4;116.92
4866;-42.75;-14.25;2017-07-22 18:00:00;8.64;887.0;21.38;106.35
4867;-42.75;-14.25;2017-07-22 19:00:00;8.93;887.5;20.53;114.43
4868;-42.75;-14.25;2017-07-22 20:00:00;8.44;888.0;19.37;113.42
4869;-42.75;-14.25;2017-07-22 21:00:00;7.28;888.33;18.15;120.7
4870;-42.75;-14.25;2017-07-22 22:00:00;8.23;888.17;17.1;113.33
4871;-42.75;-14.25;2017-07-22 23:00:00;7.12;888.0;16.22;116.67
4872;-42.75;-14.25;2017-07-23 00:00:00;8.76;888.17;15.87;111.28
4873;-42.75;-14.25;2017-07-23 01:00:00;8.12;888.0;15.55;102.22
4874;-42.75;-14.25;2017-07-23 02:00:00;7.84;887.5;15.13;114.12
4875;-42.75;-14.25;2017-07-23 03:00:00;7.89;887.0;14.42;112.55
4876;-42.75;-14.25;2017-07-23 04:00:00;8.89;887.0;13.95;109.0
4877;-42.75;-14.25;2017-07-23 05:00:00;9.27;887.33;13.3;110.4
4878;-42.75;-14.25;2017-07-23 06:00:00;8.13;888.0;12.77;110.68
4879;-42.75;-14.25;2017-07-23 07:00:00;7.38;888.67;12.73;111.67
4880;-42.75;-14.25;2017-07-23 08:00:00;7.4;889.67;13.38;111.45
4881;-42.75;-14.25;2017-07-23 09:00:00;10.1;890.33;14.63;120.0
4882;-42.75;-14.25;2017-07-23 10:00:00;9.21;890.33;15.87;114.35
4883;-42.75;-14.25;2017-07-23 11:00:00;9.98;890.0;16.98;114.62
4884;-42.75;-14.25;2017-07-23 12:00:00;11.03;889.33;17.87;114.9
4885;-42.75;-14.25;2017-07-23 13:00:00;11.04;888.83;19.08;113.67
4886;-42.75;-14.25;2017-07-23 14:00:00;10.54;888.0;19.55;112.52
4887;-42.75;-14.25;2017-07-23 15:00:00;10.46;888.0;20.15;119.12
4888;-42.75;-14.25;2017-07-23 16:00:00;11.04;888.0;20.07;114.17
4889;-42.75;-14.25;2017-07-23 17:00:00;10.55;888.0;19.4;117.82
4890;-42.75;-14.25;2017-07-23 18:00:00;10.52;888.5;18.45;121.18
4891;-42.75;-14.25;2017-07-23 19:00:00;11.83;889.0;17.67;120.32
4892;-42.75;-14.25;2017-07-23 20:00:00;11.25;889.17;17.03;118.05
4893;-42.75;-14.25;2017-07-23 21:00:00;11.36;890.0;16.02;118.85
4894;-42.75;-14.25;2017-07-23 22:00:00;12.35;890.0;15.0;112.27
4895;-42.75;-14.25;2017-07-23 23:00:00;12.32;890.0;14.6;111.57
4896;-42.75;-14.25;2017-07-24 00:00:00;11.92;889.83;14.0;112.7
4897;-42.75;-14.25;2017-07-24 01:00:00;10.87;889.0;13.5;113.48
4898;-42.75;-14.25;2017-07-24 02:00:00;9.77;889.0;13.05;114.15
4899;-42.75;-14.25;2017-07-24 03:00:00;9.25;888.67;12.78;114.65
4900;-42.75;-14.25;2017-07-24 04:00:00;10.44;888.83;12.67;119.27
4901;-42.75;-14.25;2017-07-24 05:00:00;10.07;889.0;12.4;118.88
4902;-42.75;-14.25;2017-07-24 06:00:00;9.5;889.5;12.1;118.07
4903;-42.75;-14.25;2017-07-24 07:00:00;9.71;890.17;11.93;115.8
4904;-42.75;-14.25;2017-07-24 08:00:00;10.25;891.33;12.75;115.17
4905;-42.75;-14.25;2017-07-24 09:00:00;9.96;892.17;13.82;109.58
4906;-42.75;-14.25;2017-07-24 10:00:00;10.08;892.83;15.2;103.88
4907;-42.75;-14.25;2017-07-24 11:00:00;10.07;892.17;16.62;101.27
4908;-42.75;-14.25;2017-07-24 12:00:00;11.09;892.0;16.93;103.32
4909;-42.75;-14.25;2017-07-24 13:00:00;10.25;891.0;17.47;105.48
4910;-42.75;-14.25;2017-07-24 14:00:00;9.72;890.17;17.97;105.57
4911;-42.75;-14.25;2017-07-24 15:00:00;9.86;890.0;18.78;103.65
4912;-42.75;-14.25;2017-07-24 16:00:00;10.6;890.0;18.7;101.73
4913;-42.75;-14.25;2017-07-24 17:00:00;8.8;890.0;18.42;106.65
4914;-42.75;-14.25;2017-07-24 18:00:00;9.92;890.0;17.82;98.62
4915;-42.75;-14.25;2017-07-24 19:00:00;11.15;890.0;17.68;100.42
4916;-42.75;-14.25;2017-07-24 20:00:00;11.7;890.5;16.97;108.72
4917;-42.75;-14.25;2017-07-24 21:00:00;10.34;890.17;15.5;108.95
4918;-42.75;-14.25;2017-07-24 22:00:00;12.16;891.0;15.3;102.63
4919;-42.75;-14.25;2017-07-24 23:00:00;9.22;890.67;14.93;106.68
4920;-42.75;-14.25;2017-07-25 00:00:00;9.04;890.0;14.42;115.13
4921;-42.75;-14.25;2017-07-25 01:00:00;8.92;890.0;13.92;108.55
4922;-42.75;-14.25;2017-07-25 02:00:00;9.02;889.17;13.73;107.93
4923;-42.75;-14.25;2017-07-25 03:00:00;9.51;889.0;13.57;113.43
4924;-42.75;-14.25;2017-07-25 04:00:00;10.59;889.0;13.22;111.83
4925;-42.75;-14.25;2017-07-25 05:00:00;9.63;889.0;12.87;114.38
4926;-42.75;-14.25;2017-07-25 06:00:00;8.93;889.0;12.37;114.63
4927;-42.75;-14.25;2017-07-25 07:00:00;8.97;890.0;11.95;108.2
4928;-42.75;-14.25;2017-07-25 08:00:00;10.47;890.67;12.08;101.7
4929;-42.75;-14.25;2017-07-25 09:00:00;11.26;891.67;13.82;101.98
4930;-42.75;-14.25;2017-07-25 10:00:00;11.73;892.0;14.82;106.13
4931;-42.75;-14.25;2017-07-25 11:00:00;11.69;891.5;15.32;104.98
4932;-42.75;-14.25;2017-07-25 12:00:00;11.28;891.0;16.83;114.17
4933;-42.75;-14.25;2017-07-25 13:00:00;11.13;890.0;18.22;114.63
4934;-42.75;-14.25;2017-07-25 14:00:00;10.97;890.0;18.8;110.98
4935;-42.75;-14.25;2017-07-25 15:00:00;10.77;889.83;19.37;116.35
4936;-42.75;-14.25;2017-07-25 16:00:00;12.17;889.0;19.83;115.33
4937;-42.75;-14.25;2017-07-25 17:00:00;11.53;889.0;19.38;113.65
4938;-42.75;-14.25;2017-07-25 18:00:00;12.01;889.0;18.08;120.77
4939;-42.75;-14.25;2017-07-25 19:00:00;13.59;889.0;16.72;123.52
4940;-42.75;-14.25;2017-07-25 20:00:00;13.54;889.0;15.88;118.62
4941;-42.75;-14.25;2017-07-25 21:00:00;14.44;889.0;14.98;116.43
4942;-42.75;-14.25;2017-07-25 22:00:00;15.02;889.0;14.03;109.48
4943;-42.75;-14.25;2017-07-25 23:00:00;14.07;889.0;13.13;112.98
4944;-42.75;-14.25;2017-07-26 00:00:00;12.98;888.17;12.3;110.37
4945;-42.75;-14.25;2017-07-26 01:00:00;14.43;888.0;11.62;110.37
4946;-42.75;-14.25;2017-07-26 02:00:00;13.09;887.17;10.97;111.55
4947;-42.75;-14.25;2017-07-26 03:00:00;14.3;887.0;10.47;117.37
4948;-42.75;-14.25;2017-07-26 04:00:00;15.43;887.0;10.02;120.95
4949;-42.75;-14.25;2017-07-26 05:00:00;16.38;887.0;10.0;118.92
4950;-42.75;-14.25;2017-07-26 06:00:00;16.06;887.0;10.22;119.42
4951;-42.75;-14.25;2017-07-26 07:00:00;15.66;887.0;10.52;118.2
4952;-42.75;-14.25;2017-07-26 08:00:00;14.82;887.67;11.38;115.72
4953;-42.75;-14.25;2017-07-26 09:00:00;14.61;888.5;12.98;113.42
4954;-42.75;-14.25;2017-07-26 10:00:00;14.12;889.5;15.02;110.7
4955;-42.75;-14.25;2017-07-26 11:00:00;12.6;889.33;16.1;113.33
4956;-42.75;-14.25;2017-07-26 12:00:00;12.69;889.0;16.93;108.97
4957;-42.75;-14.25;2017-07-26 13:00:00;12.62;888.67;16.83;116.18
