;Longitude;Latitude;Data;Magnitude_Verif;pressao_Verif;Temperatura_Verif;Direcao_Verif
6801;-42.75;-14.25;2017-10-11 09:00:00;10.65;884.0;17.65;111.0165
6802;-42.75;-14.25;2017-10-11 10:00:00;10.23;884.0;19.2;105.783
6803;-42.75;-14.25;2017-10-11 11:00:00;10.19;884.0;20.72;100.7835
6804;-42.75;-14.25;2017-10-11 12:00:00;8.97;883.0;21.8;97.583
6805;-42.75;-14.25;2017-10-11 13:00:00;9.73;882.5;22.78;105.933
6806;-42.75;-14.25;2017-10-11 14:00:00;10.13;882.0;23.82;106.3835
6807;-42.75;-14.25;2017-10-11 15:00:00;10.16;882.0;24.15;111.1665
6808;-42.75;-14.25;2017-10-11 16:00:00;9.9;882.0;24.05;101.0165
6809;-42.75;-14.25;2017-10-11 17:00:00;10.06;882.17;23.62;101.1665
6810;-42.75;-14.25;2017-10-11 18:00:00;9.18;883.0;22.88;94.8835
6811;-42.75;-14.25;2017-10-11 19:00:00;10.18;883.0;22.45;96.617
6812;-42.75;-14.25;2017-10-11 20:00:00;9.8;884.0;22.13;96.5665
6813;-42.75;-14.25;2017-10-11 21:00:00;9.49;884.0;21.28;99.4835
6814;-42.75;-14.25;2017-10-11 22:00:00;11.0;884.0;19.7;112.05
6815;-42.75;-14.25;2017-10-11 23:00:00;11.1;884.0;18.65;109.0835
6816;-42.75;-14.25;2017-10-12 00:00:00;9.88;883.5;17.9;103.283
6817;-42.75;-14.25;2017-10-12 01:00:00;8.93;883.0;17.03;105.9165
6818;-42.75;-14.25;2017-10-12 02:00:00;9.41;882.0;16.1;112.4
6819;-42.75;-14.25;2017-10-12 03:00:00;9.38;882.0;15.45;106.2165
6820;-42.75;-14.25;2017-10-12 04:00:00;8.91;882.0;14.9;110.0
6821;-42.75;-14.25;2017-10-12 05:00:00;8.57;883.0;14.12;116.9165
6822;-42.75;-14.25;2017-10-12 06:00:00;8.52;883.17;13.83;123.45
6823;-42.75;-14.25;2017-10-12 07:00:00;8.19;884.0;15.0;121.2665
6824;-42.75;-14.25;2017-10-12 08:00:00;8.02;884.83;16.87;111.0335
6825;-42.75;-14.25;2017-10-12 09:00:00;8.46;885.0;18.53;111.55
6826;-42.75;-14.25;2017-10-12 10:00:00;8.76;885.0;20.28;112.55
6827;-42.75;-14.25;2017-10-12 11:00:00;8.54;884.17;21.55;111.3
6828;-42.75;-14.25;2017-10-12 12:00:00;8.45;883.17;22.68;115.9835
6829;-42.75;-14.25;2017-10-12 13:00:00;7.66;882.67;23.47;108.267
6830;-42.75;-14.25;2017-10-12 14:00:00;7.83;882.0;24.17;111.9335
6831;-42.75;-14.25;2017-10-12 15:00:00;8.25;882.0;24.67;103.6165
6832;-42.75;-14.25;2017-10-12 16:00:00;8.12;882.0;24.7;103.6165
6833;-42.75;-14.25;2017-10-12 17:00:00;9.28;882.0;24.23;106.633
6834;-42.75;-14.25;2017-10-12 18:00:00;10.62;882.0;23.33;108.533
6835;-42.75;-14.25;2017-10-12 19:00:00;9.98;882.67;22.93;102.15
6836;-42.75;-14.25;2017-10-12 20:00:00;10.3;883.0;22.45;98.35
6837;-42.75;-14.25;2017-10-12 21:00:00;12.57;883.5;20.83;103.45
6838;-42.75;-14.25;2017-10-12 22:00:00;10.97;883.83;19.28;106.7165
6839;-42.75;-14.25;2017-10-12 23:00:00;11.82;883.0;18.0;108.85
6840;-42.75;-14.25;2017-10-13 00:00:00;10.89;882.33;16.98;111.033
6841;-42.75;-14.25;2017-10-13 01:00:00;9.99;881.83;16.35;111.65
6842;-42.75;-14.25;2017-10-13 02:00:00;9.67;881.17;15.82;113.9665
6843;-42.75;-14.25;2017-10-13 03:00:00;9.86;881.0;15.08;113.5
6844;-42.75;-14.25;2017-10-13 04:00:00;9.9;881.0;14.52;112.05
6845;-42.75;-14.25;2017-10-13 05:00:00;9.34;881.83;14.17;113.317
6846;-42.75;-14.25;2017-10-13 06:00:00;9.07;882.67;13.95;116.8835
6847;-42.75;-14.25;2017-10-13 07:00:00;8.54;883.83;15.28;113.383
6848;-42.75;-14.25;2017-10-13 08:00:00;8.82;884.83;17.03;107.55
6849;-42.75;-14.25;2017-10-13 09:00:00;8.97;885.0;18.7;104.017
6850;-42.75;-14.25;2017-10-13 10:00:00;8.88;885.0;20.43;110.233
6851;-42.75;-14.25;2017-10-13 11:00:00;7.74;885.0;21.88;111.6
6852;-42.75;-14.25;2017-10-13 12:00:00;7.2;884.17;23.23;96.5335
6853;-42.75;-14.25;2017-10-13 13:00:00;7.21;883.5;24.52;102.417
6854;-42.75;-14.25;2017-10-13 14:00:00;7.1;883.0;25.32;110.0665
6855;-42.75;-14.25;2017-10-13 15:00:00;6.7;882.83;25.85;108.783
6856;-42.75;-14.25;2017-10-13 16:00:00;7.18;882.0;25.98;113.767
6857;-42.75;-14.25;2017-10-13 17:00:00;8.13;882.5;25.45;106.833
6858;-42.75;-14.25;2017-10-13 18:00:00;9.15;882.67;24.17;106.9835
6859;-42.75;-14.25;2017-10-13 19:00:00;9.08;883.0;23.37;100.6
6860;-42.75;-14.25;2017-10-13 20:00:00;9.02;883.0;22.88;92.567
6861;-42.75;-14.25;2017-10-13 21:00:00;10.53;883.0;22.0;98.6665
6862;-42.75;-14.25;2017-10-13 22:00:00;10.37;883.0;20.03;100.9835
6863;-42.75;-14.25;2017-10-13 23:00:00;9.92;883.0;18.85;109.817
6864;-42.75;-14.25;2017-10-14 00:00:00;9.24;882.0;17.75;114.15
6865;-42.75;-14.25;2017-10-14 01:00:00;8.98;882.0;16.97;117.333
6866;-42.75;-14.25;2017-10-14 02:00:00;8.14;881.83;16.4;117.3835
6867;-42.75;-14.25;2017-10-14 03:00:00;8.07;881.83;15.95;116.85
6868;-42.75;-14.25;2017-10-14 04:00:00;7.77;882.0;15.6;117.8
6869;-42.75;-14.25;2017-10-14 05:00:00;8.05;882.33;15.42;115.817
6870;-42.75;-14.25;2017-10-14 06:00:00;7.97;883.0;15.3;116.767
6871;-42.75;-14.25;2017-10-14 07:00:00;8.12;883.67;15.35;113.9665
6872;-42.75;-14.25;2017-10-14 08:00:00;7.83;885.0;17.38;117.4
6873;-42.75;-14.25;2017-10-14 09:00:00;7.9;885.0;19.35;117.983
6874;-42.75;-14.25;2017-10-14 10:00:00;6.96;885.0;21.3;121.6835
6875;-42.75;-14.25;2017-10-14 11:00:00;6.68;884.5;23.05;122.967
6876;-42.75;-14.25;2017-10-14 12:00:00;6.02;883.67;24.63;130.7
6877;-42.75;-14.25;2017-10-14 13:00:00;5.38;882.83;25.63;118.6
6878;-42.75;-14.25;2017-10-14 14:00:00;5.01;882.0;26.68;122.5665
6879;-42.75;-14.25;2017-10-14 15:00:00;5.09;882.0;27.27;118.55
6880;-42.75;-14.25;2017-10-14 16:00:00;5.05;882.0;27.4;115.917
6881;-42.75;-14.25;2017-10-14 17:00:00;4.57;882.0;27.22;114.667
6882;-42.75;-14.25;2017-10-14 18:00:00;4.4;882.0;26.18;126.3165
6883;-42.75;-14.25;2017-10-14 19:00:00;5.04;883.0;25.82;121.083
6884;-42.75;-14.25;2017-10-14 20:00:00;4.74;883.17;25.67;117.6665
6885;-42.75;-14.25;2017-10-14 21:00:00;6.68;884.0;25.15;111.3
6886;-42.75;-14.25;2017-10-14 22:00:00;8.41;884.0;21.58;102.9
6887;-42.75;-14.25;2017-10-14 23:00:00;7.92;883.17;19.88;107.183
6888;-42.75;-14.25;2017-10-15 00:00:00;7.87;882.33;18.67;115.6
6889;-42.75;-14.25;2017-10-15 01:00:00;7.59;881.83;17.6;120.9335
6890;-42.75;-14.25;2017-10-15 02:00:00;7.25;881.17;16.83;126.1165
6891;-42.75;-14.25;2017-10-15 03:00:00;7.32;881.0;16.3;116.2335
6892;-42.75;-14.25;2017-10-15 04:00:00;6.98;881.0;16.1;119.2
6893;-42.75;-14.25;2017-10-15 05:00:00;7.59;881.17;15.92;123.9335
6894;-42.75;-14.25;2017-10-15 06:00:00;7.02;882.33;15.9;117.7835
6895;-42.75;-14.25;2017-10-15 07:00:00;5.93;883.33;16.33;110.4
6896;-42.75;-14.25;2017-10-15 08:00:00;6.4;884.17;18.65;111.25
6897;-42.75;-14.25;2017-10-15 09:00:00;6.28;885.0;21.3;109.7335
6898;-42.75;-14.25;2017-10-15 10:00:00;5.64;885.0;23.82;111.3665
6899;-42.75;-14.25;2017-10-15 11:00:00;6.3;884.83;26.08;121.8
6900;-42.75;-14.25;2017-10-15 12:00:00;7.62;884.0;27.53;140.43349999999998
6901;-42.75;-14.25;2017-10-15 13:00:00;7.44;883.5;28.73;151.06650000000002
6902;-42.75;-14.25;2017-10-15 14:00:00;7.48;883.0;29.33;147.3
6903;-42.75;-14.25;2017-10-15 15:00:00;7.55;883.0;29.42;125.0665
6904;-42.75;-14.25;2017-10-15 16:00:00;7.17;883.0;29.53;113.883
6905;-42.75;-14.25;2017-10-15 17:00:00;7.56;883.0;28.78;113.017
6906;-42.75;-14.25;2017-10-15 18:00:00;8.66;883.67;27.65;100.7335
6907;-42.75;-14.25;2017-10-15 19:00:00;11.17;884.33;26.7;103.45
6908;-42.75;-14.25;2017-10-15 20:00:00;12.71;885.67;23.57;114.2835
6909;-42.75;-14.25;2017-10-15 21:00:00;12.38;886.0;22.13;110.3
6910;-42.75;-14.25;2017-10-15 22:00:00;11.8;886.0;21.4;106.433
6911;-42.75;-14.25;2017-10-15 23:00:00;12.11;885.33;20.5;107.5335
6912;-42.75;-14.25;2017-10-16 00:00:00;12.18;885.0;19.25;104.55
6913;-42.75;-14.25;2017-10-16 01:00:00;12.19;884.33;18.12;103.5
6914;-42.75;-14.25;2017-10-16 02:00:00;11.47;884.0;17.35;104.3
6915;-42.75;-14.25;2017-10-16 03:00:00;12.79;884.0;16.77;104.967
6916;-42.75;-14.25;2017-10-16 04:00:00;14.27;884.0;16.22;117.1
6917;-42.75;-14.25;2017-10-16 05:00:00;12.16;884.83;15.48;117.717
6918;-42.75;-14.25;2017-10-16 06:00:00;11.36;885.17;15.32;108.6165
6919;-42.75;-14.25;2017-10-16 07:00:00;12.99;886.33;15.93;107.4
6920;-42.75;-14.25;2017-10-16 08:00:00;13.9;887.0;17.0;111.267
6921;-42.75;-14.25;2017-10-16 09:00:00;14.5;887.5;18.4;114.733
6922;-42.75;-14.25;2017-10-16 10:00:00;13.55;887.0;20.02;108.067
6923;-42.75;-14.25;2017-10-16 11:00:00;12.86;887.0;21.87;110.1665
6924;-42.75;-14.25;2017-10-16 12:00:00;11.95;886.0;23.08;119.667
6925;-42.75;-14.25;2017-10-16 13:00:00;11.64;885.5;24.17;119.467
6926;-42.75;-14.25;2017-10-16 14:00:00;12.08;885.0;25.53;115.433
6927;-42.75;-14.25;2017-10-16 15:00:00;12.42;885.0;25.92;114.7665
6928;-42.75;-14.25;2017-10-16 16:00:00;13.13;885.0;25.63;119.1665
6929;-42.75;-14.25;2017-10-16 17:00:00;13.82;885.0;24.72;121.75
6930;-42.75;-14.25;2017-10-16 18:00:00;12.4;885.17;23.3;118.917
6931;-42.75;-14.25;2017-10-16 19:00:00;12.36;886.0;22.18;118.217
6932;-42.75;-14.25;2017-10-16 20:00:00;12.45;886.5;21.17;116.167
6933;-42.75;-14.25;2017-10-16 21:00:00;12.48;887.0;20.25;113.1
6934;-42.75;-14.25;2017-10-16 22:00:00;13.21;887.0;19.42;109.5
6935;-42.75;-14.25;2017-10-16 23:00:00;13.62;886.0;18.55;108.1665
6936;-42.75;-14.25;2017-10-17 00:00:00;14.33;885.67;17.53;106.1165
6937;-42.75;-14.25;2017-10-17 01:00:00;14.56;885.0;16.47;107.6665
6938;-42.75;-14.25;2017-10-17 02:00:00;13.9;884.83;15.65;108.983
6939;-42.75;-14.25;2017-10-17 03:00:00;14.78;884.17;14.85;110.7335
6940;-42.75;-14.25;2017-10-17 04:00:00;14.67;884.83;13.88;111.85
6941;-42.75;-14.25;2017-10-17 05:00:00;14.07;885.0;13.27;111.5835
6942;-42.75;-14.25;2017-10-17 06:00:00;14.6;885.5;13.35;109.783
6943;-42.75;-14.25;2017-10-17 07:00:00;13.87;886.5;14.53;109.0
6944;-42.75;-14.25;2017-10-17 08:00:00;14.49;887.5;16.08;106.483
6945;-42.75;-14.25;2017-10-17 09:00:00;13.49;888.17;17.43;103.35
6946;-42.75;-14.25;2017-10-17 10:00:00;12.92;889.0;19.15;104.5
6947;-42.75;-14.25;2017-10-17 11:00:00;12.5;888.0;20.78;104.75
6948;-42.75;-14.25;2017-10-17 12:00:00;11.69;887.83;21.75;105.8665
6949;-42.75;-14.25;2017-10-17 13:00:00;11.46;887.0;22.53;113.75
6950;-42.75;-14.25;2017-10-17 14:00:00;11.01;886.17;22.97;109.3835
6951;-42.75;-14.25;2017-10-17 15:00:00;11.59;886.0;23.22;114.6165
6952;-42.75;-14.25;2017-10-17 16:00:00;12.85;886.0;23.03;120.3
6953;-42.75;-14.25;2017-10-17 17:00:00;12.11;886.0;22.8;120.083
6954;-42.75;-14.25;2017-10-17 18:00:00;12.78;886.0;21.95;124.55
6955;-42.75;-14.25;2017-10-17 19:00:00;12.66;886.0;20.43;128.117
6956;-42.75;-14.25;2017-10-17 20:00:00;10.88;887.0;19.6;119.25
6957;-42.75;-14.25;2017-10-17 21:00:00;11.85;887.0;18.93;113.3
6958;-42.75;-14.25;2017-10-17 22:00:00;13.9;887.0;18.25;112.0335
6959;-42.75;-14.25;2017-10-17 23:00:00;13.47;886.67;17.27;110.067
6960;-42.75;-14.25;2017-10-18 00:00:00;13.63;886.0;16.28;109.3835
6961;-42.75;-14.25;2017-10-18 01:00:00;11.78;885.0;15.43;112.0165
6962;-42.75;-14.25;2017-10-18 02:00:00;12.25;884.5;14.6;111.1165
6963;-42.75;-14.25;2017-10-18 03:00:00;12.83;884.0;13.93;110.7665
6964;-42.75;-14.25;2017-10-18 04:00:00;12.97;885.0;13.27;110.65
6965;-42.75;-14.25;2017-10-18 05:00:00;11.89;885.17;12.87;110.9335
6966;-42.75;-14.25;2017-10-18 06:00:00;9.18;886.0;12.87;115.617
6967;-42.75;-14.25;2017-10-18 07:00:00;9.67;886.67;14.07;108.2335
6968;-42.75;-14.25;2017-10-18 08:00:00;8.99;887.83;15.27;105.9335
6969;-42.75;-14.25;2017-10-18 09:00:00;9.26;888.0;16.58;101.3665
6970;-42.75;-14.25;2017-10-18 10:00:00;8.61;888.0;17.7;91.45
6971;-42.75;-14.25;2017-10-18 11:00:00;7.96;887.83;19.45;96.117
6972;-42.75;-14.25;2017-10-18 12:00:00;8.07;887.0;21.0;90.01650000000001
6973;-42.75;-14.25;2017-10-18 13:00:00;8.19;886.0;21.77;93.3835
6974;-42.75;-14.25;2017-10-18 14:00:00;7.61;886.0;22.4;87.7835
6975;-42.75;-14.25;2017-10-18 15:00:00;9.05;885.0;22.75;85.9165
6976;-42.75;-14.25;2017-10-18 16:00:00;8.91;885.0;22.55;88.6
6977;-42.75;-14.25;2017-10-18 17:00:00;9.25;885.0;22.17;89.45
6978;-42.75;-14.25;2017-10-18 18:00:00;10.54;885.0;21.18;95.033
6979;-42.75;-14.25;2017-10-18 19:00:00;11.15;885.5;20.38;94.9
6980;-42.75;-14.25;2017-10-18 20:00:00;11.8;886.0;19.38;89.167
6981;-42.75;-14.25;2017-10-18 21:00:00;13.36;886.0;17.63;88.667
6982;-42.75;-14.25;2017-10-18 22:00:00;12.75;886.17;16.17;90.6335
6983;-42.75;-14.25;2017-10-18 23:00:00;11.38;886.0;15.75;93.35
6984;-42.75;-14.25;2017-10-19 00:00:00;10.73;885.33;15.43;95.6665
6985;-42.75;-14.25;2017-10-19 01:00:00;10.47;884.83;15.05;104.933
6986;-42.75;-14.25;2017-10-19 02:00:00;10.69;884.0;14.55;107.8335
6987;-42.75;-14.25;2017-10-19 03:00:00;9.98;884.0;14.32;110.6835
6988;-42.75;-14.25;2017-10-19 04:00:00;9.62;884.67;14.12;111.2665
6989;-42.75;-14.25;2017-10-19 05:00:00;10.5;885.0;14.1;106.7835
6990;-42.75;-14.25;2017-10-19 06:00:00;10.37;885.0;14.1;103.6665
6991;-42.75;-14.25;2017-10-19 07:00:00;10.59;886.0;14.3;101.7
6992;-42.75;-14.25;2017-10-19 08:00:00;10.45;886.5;16.08;102.7
6993;-42.75;-14.25;2017-10-19 09:00:00;9.38;887.0;17.77;102.2665
6994;-42.75;-14.25;2017-10-19 10:00:00;8.76;887.0;19.17;104.1665
6995;-42.75;-14.25;2017-10-19 11:00:00;8.02;886.5;20.65;104.9665
6996;-42.75;-14.25;2017-10-19 12:00:00;7.39;886.0;22.12;101.0
6997;-42.75;-14.25;2017-10-19 13:00:00;5.67;885.5;23.48;92.35
6998;-42.75;-14.25;2017-10-19 14:00:00;3.79;885.0;24.85;117.8165
6999;-42.75;-14.25;2017-10-19 15:00:00;3.32;884.17;25.03;73.3
7000;-42.75;-14.25;2017-10-19 16:00:00;3.37;884.0;25.35;106.033
7001;-42.75;-14.25;2017-10-19 17:00:00;5.26;884.0;24.97;109.1335
7002;-42.75;-14.25;2017-10-19 18:00:00;6.85;884.5;24.0;113.2
7003;-42.75;-14.25;2017-10-19 19:00:00;8.8;885.0;23.3;109.8165
7004;-42.75;-14.25;2017-10-19 20:00:00;9.72;885.67;22.48;104.5165
7005;-42.75;-14.25;2017-10-19 21:00:00;9.45;885.5;21.52;95.8335
7006;-42.75;-14.25;2017-10-19 22:00:00;8.96;885.83;20.87;88.8335
7007;-42.75;-14.25;2017-10-19 23:00:00;9.04;885.0;19.78;91.1
7008;-42.75;-14.25;2017-10-20 00:00:00;8.42;884.33;18.65;94.067
7009;-42.75;-14.25;2017-10-20 01:00:00;7.9;884.0;17.67;99.5335
7010;-42.75;-14.25;2017-10-20 02:00:00;6.7;883.17;17.18;100.9665
7011;-42.75;-14.25;2017-10-20 03:00:00;6.93;883.0;16.35;110.917
7012;-42.75;-14.25;2017-10-20 04:00:00;7.0;883.0;15.77;121.367
7013;-42.75;-14.25;2017-10-20 05:00:00;7.96;883.33;15.67;123.9165
7014;-42.75;-14.25;2017-10-20 06:00:00;8.1;884.67;15.6;120.25
7015;-42.75;-14.25;2017-10-20 07:00:00;7.83;885.17;15.7;112.217
7016;-42.75;-14.25;2017-10-20 08:00:00;8.31;886.0;16.82;109.1835
7017;-42.75;-14.25;2017-10-20 09:00:00;8.94;886.0;19.27;107.183
7018;-42.75;-14.25;2017-10-20 10:00:00;8.08;886.0;21.6;103.4335
7019;-42.75;-14.25;2017-10-20 11:00:00;7.91;886.0;23.77;96.1335
7020;-42.75;-14.25;2017-10-20 12:00:00;6.91;885.5;25.62;91.7
7021;-42.75;-14.25;2017-10-20 13:00:00;6.68;884.83;27.05;81.2165
7022;-42.75;-14.25;2017-10-20 14:00:00;5.94;884.0;27.93;83.61699999999999
7023;-42.75;-14.25;2017-10-20 15:00:00;5.16;884.0;28.08;96.483
7024;-42.75;-14.25;2017-10-20 16:00:00;7.47;884.0;28.02;88.95
7025;-42.75;-14.25;2017-10-20 17:00:00;9.56;884.0;27.27;97.5835
7026;-42.75;-14.25;2017-10-20 18:00:00;9.1;884.0;26.2;86.1
7027;-42.75;-14.25;2017-10-20 19:00:00;9.18;884.33;25.9;86.7165
7028;-42.75;-14.25;2017-10-20 20:00:00;9.86;885.0;25.35;84.533
7029;-42.75;-14.25;2017-10-20 21:00:00;10.34;885.83;23.9;94.25
7030;-42.75;-14.25;2017-10-20 22:00:00;10.57;885.67;22.43;101.8165
7031;-42.75;-14.25;2017-10-20 23:00:00;10.16;885.0;20.97;105.45
7032;-42.75;-14.25;2017-10-21 00:00:00;9.03;884.83;19.97;109.517
7033;-42.75;-14.25;2017-10-21 01:00:00;8.98;884.0;19.07;104.1335
7034;-42.75;-14.25;2017-10-21 02:00:00;10.59;883.83;18.45;104.3165
7035;-42.75;-14.25;2017-10-21 03:00:00;10.42;883.0;17.77;108.1665
7036;-42.75;-14.25;2017-10-21 04:00:00;10.51;883.83;17.03;108.317
7037;-42.75;-14.25;2017-10-21 05:00:00;10.47;884.0;16.58;108.117
7038;-42.75;-14.25;2017-10-21 06:00:00;10.27;884.83;16.42;105.283
7039;-42.75;-14.25;2017-10-21 07:00:00;10.31;885.5;17.07;106.05
7040;-42.75;-14.25;2017-10-21 08:00:00;10.17;886.33;18.78;104.4
7041;-42.75;-14.25;2017-10-21 09:00:00;11.09;887.0;20.43;103.4165
7042;-42.75;-14.25;2017-10-21 10:00:00;10.48;886.5;22.38;100.1665
7043;-42.75;-14.25;2017-10-21 11:00:00;10.39;886.0;24.53;95.7835
7044;-42.75;-14.25;2017-10-21 12:00:00;10.56;885.83;26.23;93.4335
7045;-42.75;-14.25;2017-10-21 13:00:00;9.63;885.0;27.53;93.9665
7046;-42.75;-14.25;2017-10-21 14:00:00;9.78;885.0;28.57;91.3
7047;-42.75;-14.25;2017-10-21 15:00:00;11.16;885.0;28.95;90.583
7048;-42.75;-14.25;2017-10-21 16:00:00;10.84;885.0;28.58;95.6
7049;-42.75;-14.25;2017-10-21 17:00:00;10.68;885.0;27.58;94.367
7050;-42.75;-14.25;2017-10-21 18:00:00;10.28;885.0;26.63;96.95
7051;-42.75;-14.25;2017-10-21 19:00:00;11.62;885.67;25.42;103.65
7052;-42.75;-14.25;2017-10-21 20:00:00;12.8;886.0;23.95;99.433
7053;-42.75;-14.25;2017-10-21 21:00:00;12.64;886.0;22.22;99.2665
7054;-42.75;-14.25;2017-10-21 22:00:00;11.78;886.0;20.6;100.35
7055;-42.75;-14.25;2017-10-21 23:00:00;12.16;885.33;19.28;106.4
7056;-42.75;-14.25;2017-10-22 00:00:00;11.66;885.0;18.15;109.233
7057;-42.75;-14.25;2017-10-22 01:00:00;12.34;884.0;17.43;109.9335
7058;-42.75;-14.25;2017-10-22 02:00:00;11.32;884.0;16.85;103.8165
7059;-42.75;-14.25;2017-10-22 03:00:00;11.56;884.0;16.37;100.65
7060;-42.75;-14.25;2017-10-22 04:00:00;10.85;883.83;15.95;100.783
7061;-42.75;-14.25;2017-10-22 05:00:00;10.42;884.0;15.67;98.133
7062;-42.75;-14.25;2017-10-22 06:00:00;9.12;884.17;15.83;95.583
7063;-42.75;-14.25;2017-10-22 07:00:00;8.93;885.0;16.83;99.9165
7064;-42.75;-14.25;2017-10-22 08:00:00;9.06;886.0;18.78;103.1
7065;-42.75;-14.25;2017-10-22 09:00:00;9.32;886.0;20.88;102.583
7066;-42.75;-14.25;2017-10-22 10:00:00;8.91;886.0;23.33;95.283
7067;-42.75;-14.25;2017-10-22 11:00:00;9.99;886.0;25.35;89.95
7068;-42.75;-14.25;2017-10-22 12:00:00;9.87;885.5;26.92;89.233
7069;-42.75;-14.25;2017-10-22 13:00:00;9.78;884.67;27.73;87.267
7070;-42.75;-14.25;2017-10-22 14:00:00;10.2;884.0;28.6;84.9
7071;-42.75;-14.25;2017-10-22 15:00:00;10.3;884.0;28.92;92.1335
7072;-42.75;-14.25;2017-10-22 16:00:00;10.13;884.0;28.17;89.80000000000001
7073;-42.75;-14.25;2017-10-22 17:00:00;10.58;884.0;27.08;88.86699999999999
7074;-42.75;-14.25;2017-10-22 18:00:00;10.15;884.0;26.17;89.6165
7075;-42.75;-14.25;2017-10-22 19:00:00;9.16;884.0;25.55;86.65
7076;-42.75;-14.25;2017-10-22 20:00:00;9.46;884.33;24.88;95.35
7077;-42.75;-14.25;2017-10-22 21:00:00;10.97;885.0;23.6;100.1165
7078;-42.75;-14.25;2017-10-22 22:00:00;9.92;885.0;22.48;100.25
7079;-42.75;-14.25;2017-10-22 23:00:00;9.4;884.17;21.2;100.1
7080;-42.75;-14.25;2017-10-23 00:00:00;9.93;883.5;20.15;95.95
7081;-42.75;-14.25;2017-10-23 01:00:00;9.41;882.83;19.5;88.68299999999999
7082;-42.75;-14.25;2017-10-23 02:00:00;8.11;882.0;19.1;87.45
7083;-42.75;-14.25;2017-10-23 03:00:00;7.8;882.0;18.13;97.3
7084;-42.75;-14.25;2017-10-23 04:00:00;7.82;882.0;17.08;100.75
7085;-42.75;-14.25;2017-10-23 05:00:00;9.02;882.0;16.4;95.483
7086;-42.75;-14.25;2017-10-23 06:00:00;9.5;882.5;16.13;94.317
7087;-42.75;-14.25;2017-10-23 07:00:00;9.58;883.33;16.77;98.417
7088;-42.75;-14.25;2017-10-23 08:00:00;10.08;884.0;18.4;101.95
7089;-42.75;-14.25;2017-10-23 09:00:00;10.79;884.17;20.62;96.467
7090;-42.75;-14.25;2017-10-23 10:00:00;9.88;884.67;22.4;102.867
7091;-42.75;-14.25;2017-10-23 11:00:00;10.84;884.0;24.17;101.4665
7092;-42.75;-14.25;2017-10-23 12:00:00;11.07;883.67;25.72;102.5
7093;-42.75;-14.25;2017-10-23 13:00:00;10.42;883.0;26.35;110.1665
7094;-42.75;-14.25;2017-10-23 14:00:00;9.9;882.17;26.85;107.5335
7095;-42.75;-14.25;2017-10-23 15:00:00;9.48;882.0;26.9;104.833
7096;-42.75;-14.25;2017-10-23 16:00:00;9.17;882.0;26.65;104.4835
7097;-42.75;-14.25;2017-10-23 17:00:00;8.91;882.33;25.83;110.367
7098;-42.75;-14.25;2017-10-23 18:00:00;9.39;883.0;25.08;104.5835
7099;-42.75;-14.25;2017-10-23 19:00:00;9.12;883.0;24.52;99.9
7100;-42.75;-14.25;2017-10-23 20:00:00;9.76;883.83;23.9;97.1
7101;-42.75;-14.25;2017-10-23 21:00:00;11.53;884.0;22.95;104.2165
7102;-42.75;-14.25;2017-10-23 22:00:00;10.79;884.0;21.68;111.3835
7103;-42.75;-14.25;2017-10-23 23:00:00;11.3;884.0;20.47;108.75
7104;-42.75;-14.25;2017-10-24 00:00:00;11.11;883.33;19.17;101.4
7105;-42.75;-14.25;2017-10-24 01:00:00;11.92;882.67;17.72;107.8835
7106;-42.75;-14.25;2017-10-24 02:00:00;10.75;882.0;16.52;114.5165
7107;-42.75;-14.25;2017-10-24 03:00:00;10.74;882.0;15.7;112.7
7108;-42.75;-14.25;2017-10-24 04:00:00;10.56;882.0;15.02;113.85
7109;-42.75;-14.25;2017-10-24 05:00:00;11.13;883.0;14.8;115.0165
7110;-42.75;-14.25;2017-10-24 06:00:00;11.74;883.33;14.7;117.2665
7111;-42.75;-14.25;2017-10-24 07:00:00;12.42;884.0;15.15;116.067
7112;-42.75;-14.25;2017-10-24 08:00:00;11.36;885.0;16.28;114.9
7113;-42.75;-14.25;2017-10-24 09:00:00;9.94;885.0;17.72;109.2835
7114;-42.75;-14.25;2017-10-24 10:00:00;10.52;885.0;19.28;106.7165
7115;-42.75;-14.25;2017-10-24 11:00:00;9.92;885.0;20.62;105.7665
7116;-42.75;-14.25;2017-10-24 12:00:00;9.82;884.17;22.28;110.9665
7117;-42.75;-14.25;2017-10-24 13:00:00;8.51;883.5;23.68;110.133
7118;-42.75;-14.25;2017-10-24 14:00:00;8.38;883.0;24.63;105.2835
7119;-42.75;-14.25;2017-10-24 15:00:00;8.42;883.0;25.38;106.033
7120;-42.75;-14.25;2017-10-24 16:00:00;9.0;883.0;25.58;102.3835
7121;-42.75;-14.25;2017-10-24 17:00:00;9.36;883.0;25.58;100.3165
7122;-42.75;-14.25;2017-10-24 18:00:00;9.62;883.0;25.03;97.0335
7123;-42.75;-14.25;2017-10-24 19:00:00;10.42;884.0;23.97;102.6665
7124;-42.75;-14.25;2017-10-24 20:00:00;12.12;884.83;22.2;118.55
7125;-42.75;-14.25;2017-10-24 21:00:00;10.87;885.0;20.83;117.5165
7126;-42.75;-14.25;2017-10-24 22:00:00;10.94;884.33;19.97;115.25
7127;-42.75;-14.25;2017-10-24 23:00:00;11.56;884.0;19.17;114.567
7128;-42.75;-14.25;2017-10-25 00:00:00;10.74;883.67;18.32;113.733
