,Longitude,Latitude,Magnitude_Observada,Direcao,Data,Valor_Pressao,Valor_Temp,Valor_Chuva,Magnitude_Verif,PosicaoVento
7982,-42.75,-14.25,1.57,69.83,2017-11-29 14:00:00,1012.0,28.44,0.0,3.56,E
7983,-42.75,-14.25,0.33,54.9,2017-11-29 15:00:00,1010.74,32.91,0.0,4.52,NE
7984,-42.75,-14.25,0.74,176.05,2017-11-29 16:00:00,1009.62,33.19,0.0,4.92,S
7985,-42.75,-14.25,1.3,164.51,2017-11-29 17:00:00,1008.32,32.97,0.0,5.52,S
7986,-42.75,-14.25,1.65,152.73,2017-11-29 18:00:00,1007.49,33.38,0.0,5.54,SE
7987,-42.75,-14.25,1.79,139.56,2017-11-29 19:00:00,1007.04,33.24,0.0,8.39,SE
7988,-42.75,-14.25,2.67,120.95,2017-11-29 20:00:00,1007.04,33.31,0.0,8.32,SE
7989,-42.75,-14.25,4.31,104.28,2017-11-29 21:00:00,1006.96,31.93,0.0,9.25,E
7990,-42.75,-14.25,5.28,95.99,2017-11-29 22:00:00,1007.81,27.08,0.0,8.91,E
7991,-42.75,-14.25,5.86,99.26,2017-11-29 23:00:00,1008.88,27.28,0.0,9.61,E
7992,-42.75,-14.25,5.88,105.39,2017-11-30 00:00:00,1009.4,27.14,0.0,8.96,E
7993,-42.75,-14.25,6.35,103.23,2017-11-30 01:00:00,1009.76,26.59,0.0,7.84,E
7994,-42.75,-14.25,7.55,101.12,2017-11-30 02:00:00,1009.34,26.91,0.0,6.97,E
7995,-42.75,-14.25,8.29,100.61,2017-11-30 03:00:00,1009.32,25.95,0.0,7.78,E
7996,-42.75,-14.25,8.56,98.46,2017-11-30 04:00:00,1009.25,25.2,0.0,7.6,E
7997,-42.75,-14.25,8.77,94.12,2017-11-30 05:00:00,1009.33,23.86,0.0,7.59,E
7998,-42.75,-14.25,8.02,93.59,2017-11-30 06:00:00,1009.36,23.18,0.0,7.05,E
7999,-42.75,-14.25,7.76,94.46,2017-11-30 07:00:00,1010.31,22.53,0.0,6.4,E
8000,-42.75,-14.25,7.81,95.38,2017-11-30 08:00:00,1010.79,22.17,0.0,5.36,E
8001,-42.75,-14.25,7.62,95.22,2017-11-30 09:00:00,1011.48,22.12,0.0,6.11,E
8002,-42.75,-14.25,7.91,92.96,2017-11-30 10:00:00,1012.19,25.34,0.0,5.6,E
8003,-42.75,-14.25,6.55,88.78,2017-11-30 11:00:00,1012.81,25.69,0.0,5.46,E
8004,-42.75,-14.25,5.53,86.65,2017-11-30 12:00:00,1012.73,26.06,0.0,5.61,E
8005,-42.75,-14.25,4.59,84.7,2017-11-30 13:00:00,1012.77,26.92,0.0,6.76,E
8006,-42.75,-14.25,3.42,79.95,2017-11-30 14:00:00,1012.38,27.27,0.0,8.42,E
8007,-42.75,-14.25,2.09,78.27,2017-11-30 15:00:00,1011.69,29.79,0.04,4.76,E
8008,-42.75,-14.25,0.69,85.09,2017-11-30 16:00:00,1010.1,29.74,0.02,3.23,E
8009,-42.75,-14.25,0.63,299.94,2017-11-30 17:00:00,1009.46,28.5,0.36,2.9,NW
8010,-42.75,-14.25,1.16,283.9,2017-11-30 18:00:00,1008.83,28.09,0.03,3.32,W
8011,-42.75,-14.25,1.05,197.7,2017-11-30 19:00:00,1008.91,26.37,0.73,3.79,S
8012,-42.75,-14.25,1.59,156.85,2017-11-30 20:00:00,1008.89,26.88,0.66,4.68,SE
8013,-42.75,-14.25,1.95,106.26,2017-11-30 21:00:00,1009.48,26.5,0.03,4.81,E
8014,-42.75,-14.25,2.42,95.4,2017-11-30 22:00:00,1009.31,24.76,0.01,4.12,E
8015,-42.75,-14.25,2.57,99.9,2017-11-30 23:00:00,1009.76,25.0,0.0,4.16,E
8016,-42.75,-14.25,2.54,101.96,2017-12-01 00:00:00,1010.7,24.82,0.0,4.59,E
8017,-42.75,-14.25,2.6,94.68,2017-12-01 01:00:00,1011.16,24.59,0.0,4.48,E
8018,-42.75,-14.25,2.65,94.12,2017-12-01 02:00:00,1010.74,23.81,0.01,4.53,E
8019,-42.75,-14.25,2.47,93.59,2017-12-01 03:00:00,1010.9,22.22,0.14,4.2,E
8020,-42.75,-14.25,2.19,101.08,2017-12-01 04:00:00,1010.28,22.04,0.19,3.65,E
8021,-42.75,-14.25,2.03,103.7,2017-12-01 05:00:00,1009.88,21.68,0.12,3.38,E
8022,-42.75,-14.25,1.69,98.02,2017-12-01 06:00:00,1009.77,20.94,0.15,3.69,E
8023,-42.75,-14.25,1.84,96.07,2017-12-01 07:00:00,1010.33,20.56,0.49,3.88,E
8024,-42.75,-14.25,2.28,94.3,2017-12-01 08:00:00,1010.78,20.73,0.46,3.4,E
8025,-42.75,-14.25,2.61,93.2,2017-12-01 09:00:00,1011.47,20.84,0.64,2.97,E
8026,-42.75,-14.25,2.3,94.22,2017-12-01 10:00:00,1012.39,24.87,0.09,4.01,E
8027,-42.75,-14.25,3.09,87.01,2017-12-01 11:00:00,1012.84,24.95,0.02,4.4,E
8028,-42.75,-14.25,2.48,90.32,2017-12-01 12:00:00,1013.36,25.25,0.03,4.44,E
8029,-42.75,-14.25,2.32,86.26,2017-12-01 13:00:00,1013.77,26.5,0.02,4.5,E
8030,-42.75,-14.25,2.28,79.93,2017-12-01 14:00:00,1013.0,26.59,0.02,4.24,E
8031,-42.75,-14.25,1.74,96.74,2017-12-01 15:00:00,1011.82,29.35,0.02,2.5,E
8032,-42.75,-14.25,1.38,108.37,2017-12-01 16:00:00,1010.64,28.97,0.06,4.7,E
8033,-42.75,-14.25,0.75,55.17,2017-12-01 17:00:00,1009.19,28.26,0.28,4.62,NE
8034,-42.75,-14.25,0.78,352.7,2017-12-01 18:00:00,1009.02,27.74,0.52,4.38,N
8035,-42.75,-14.25,0.54,9.73,2017-12-01 19:00:00,1009.02,27.11,2.7,5.25,N
8036,-42.75,-14.25,0.85,108.68,2017-12-01 20:00:00,1009.31,27.27,0.59,4.2,E
8037,-42.75,-14.25,1.68,101.02,2017-12-01 21:00:00,1010.02,27.05,0.23,2.68,E
8038,-42.75,-14.25,2.07,73.68,2017-12-01 22:00:00,1010.59,24.43,0.61,3.19,E
8039,-42.75,-14.25,1.68,45.85,2017-12-01 23:00:00,1011.55,24.06,1.01,1.32,NE
8040,-42.75,-14.25,1.52,27.42,2017-12-02 00:00:00,1012.66,23.76,1.11,2.52,NE
8041,-42.75,-14.25,1.15,17.6,2017-12-02 01:00:00,1013.22,23.64,0.74,3.34,N
8042,-42.75,-14.25,0.56,0.9,2017-12-02 02:00:00,1013.1,23.27,1.1,3.91,N
8043,-42.75,-14.25,0.22,83.67,2017-12-02 03:00:00,1012.68,22.04,1.3,5.41,E
8044,-42.75,-14.25,1.0,83.32,2017-12-02 04:00:00,1011.98,22.05,1.14,3.49,E
8045,-42.75,-14.25,1.3,48.23,2017-12-02 05:00:00,1011.5,21.99,0.89,3.62,NE
8046,-42.75,-14.25,1.29,35.7,2017-12-02 06:00:00,1011.45,21.52,0.64,2.54,NE
8047,-42.75,-14.25,1.49,21.56,2017-12-02 07:00:00,1011.75,21.49,0.67,3.02,N
8048,-42.75,-14.25,1.86,15.74,2017-12-02 08:00:00,1011.98,21.57,0.73,2.44,N
8049,-42.75,-14.25,1.99,29.44,2017-12-02 09:00:00,1012.64,21.52,0.65,3.45,NE
8050,-42.75,-14.25,1.55,18.13,2017-12-02 10:00:00,1013.47,22.42,0.37,4.82,N
8051,-42.75,-14.25,0.23,79.64,2017-12-02 11:00:00,1014.33,22.68,0.12,3.85,E
8052,-42.75,-14.25,0.61,33.83,2017-12-02 12:00:00,1014.95,23.6,0.03,2.23,NE
8053,-42.75,-14.25,1.15,17.22,2017-12-02 13:00:00,1014.92,23.91,0.01,1.24,N
8054,-42.75,-14.25,1.86,355.17,2017-12-02 14:00:00,1014.62,24.25,0.01,2.12,N
8055,-42.75,-14.25,2.14,354.44,2017-12-02 15:00:00,1014.25,26.47,0.02,2.05,N
8056,-42.75,-14.25,2.32,2.98,2017-12-02 16:00:00,1013.12,26.6,0.03,2.74,N
8057,-42.75,-14.25,2.39,8.91,2017-12-02 17:00:00,1012.42,24.04,1.1,3.04,N
8058,-42.75,-14.25,2.32,3.93,2017-12-02 18:00:00,1011.81,24.18,0.2,3.13,N
8059,-42.75,-14.25,1.6,39.59,2017-12-02 19:00:00,1011.27,24.69,0.33,3.94,NE
8060,-42.75,-14.25,1.7,62.3,2017-12-02 20:00:00,1011.08,25.17,0.23,4.47,NE
8061,-42.75,-14.25,2.04,99.16,2017-12-02 21:00:00,1011.5,24.31,0.48,4.19,E
8062,-42.75,-14.25,1.5,107.67,2017-12-02 22:00:00,1012.0,23.52,0.33,3.61,E
8063,-42.75,-14.25,2.32,101.13,2017-12-02 23:00:00,1012.77,23.19,0.35,4.24,E
8064,-42.75,-14.25,2.56,109.2,2017-12-03 00:00:00,1013.58,23.11,0.25,5.13,E
8065,-42.75,-14.25,2.81,102.49,2017-12-03 01:00:00,1013.78,23.05,0.45,4.8,E
8066,-42.75,-14.25,3.25,105.49,2017-12-03 02:00:00,1013.47,22.99,0.47,5.85,E
8067,-42.75,-14.25,3.56,103.75,2017-12-03 03:00:00,1013.09,21.77,0.46,6.1,E
8068,-42.75,-14.25,3.19,93.68,2017-12-03 04:00:00,1012.35,21.82,1.36,5.06,E
8069,-42.75,-14.25,2.96,94.11,2017-12-03 05:00:00,1011.6,21.46,0.27,5.32,E
8070,-42.75,-14.25,3.05,89.29,2017-12-03 06:00:00,1011.08,21.43,0.17,4.84,E
8071,-42.75,-14.25,3.01,93.93,2017-12-03 07:00:00,1011.36,21.56,0.0,4.81,E
8072,-42.75,-14.25,3.14,101.45,2017-12-03 08:00:00,1011.86,21.67,0.0,4.62,E
8073,-42.75,-14.25,3.58,95.38,2017-12-03 09:00:00,1012.41,21.8,0.0,4.51,E
8074,-42.75,-14.25,2.75,92.27,2017-12-03 10:00:00,1013.19,24.83,0.0,4.54,E
8075,-42.75,-14.25,2.87,87.24,2017-12-03 11:00:00,1013.19,25.34,0.0,4.5,E
8076,-42.75,-14.25,2.56,79.35,2017-12-03 12:00:00,1013.31,26.23,0.0,5.0,E
8077,-42.75,-14.25,1.75,64.82,2017-12-03 13:00:00,1012.77,26.42,0.01,4.57,NE
8078,-42.75,-14.25,0.9,31.26,2017-12-03 14:00:00,1012.29,27.51,0.01,4.09,NE
8079,-42.75,-14.25,0.84,322.91,2017-12-03 15:00:00,1011.64,30.07,0.01,7.47,NW
8080,-42.75,-14.25,1.18,331.84,2017-12-03 16:00:00,1010.83,29.92,0.01,4.42,NW
8081,-42.75,-14.25,1.29,27.96,2017-12-03 17:00:00,1010.5,26.99,1.94,2.58,NE
8082,-42.75,-14.25,3.48,69.73,2017-12-03 18:00:00,1009.92,26.99,1.5,2.56,E
8083,-42.75,-14.25,3.69,77.44,2017-12-03 19:00:00,1010.15,27.19,0.39,2.47,E
8084,-42.75,-14.25,2.84,78.27,2017-12-03 20:00:00,1009.97,27.31,0.2,2.82,E
8085,-42.75,-14.25,2.55,64.13,2017-12-03 21:00:00,1010.69,25.42,0.03,4.21,NE
8086,-42.75,-14.25,1.35,96.39,2017-12-03 22:00:00,1010.04,24.33,0.2,5.04,E
8087,-42.75,-14.25,1.11,90.8,2017-12-03 23:00:00,1011.73,24.11,0.05,2.53,E
8088,-42.75,-14.25,1.59,122.57,2017-12-04 00:00:00,1011.45,23.97,0.0,2.88,SE
8089,-42.75,-14.25,2.65,116.63,2017-12-04 01:00:00,1012.11,24.03,0.0,4.42,SE
8090,-42.75,-14.25,2.33,100.04,2017-12-04 02:00:00,1012.07,23.7,0.0,4.18,E
8091,-42.75,-14.25,1.85,105.52,2017-12-04 03:00:00,1011.65,22.54,0.0,3.5,E
8092,-42.75,-14.25,2.06,109.5,2017-12-04 04:00:00,1011.37,22.68,0.0,3.6,E
8093,-42.75,-14.25,2.1,100.27,2017-12-04 05:00:00,1010.65,22.09,0.0,2.75,E
8094,-42.75,-14.25,2.03,91.85,2017-12-04 06:00:00,1010.5,22.2,0.0,2.44,E
8095,-42.75,-14.25,1.93,92.5,2017-12-04 07:00:00,1010.86,22.31,0.0,2.48,E
8096,-42.75,-14.25,1.86,98.24,2017-12-04 08:00:00,1011.37,22.19,0.0,2.32,E
8097,-42.75,-14.25,2.2,105.75,2017-12-04 09:00:00,1011.82,22.28,0.0,3.41,E
8098,-42.75,-14.25,1.56,107.07,2017-12-04 10:00:00,1012.65,26.58,0.0,3.0,E
8099,-42.75,-14.25,1.3,79.35,2017-12-04 11:00:00,1012.37,27.08,0.0,3.23,E
8100,-42.75,-14.25,1.22,32.0,2017-12-04 12:00:00,1012.58,26.85,0.0,2.28,NE
8101,-42.75,-14.25,1.27,357.2,2017-12-04 13:00:00,1012.47,27.27,0.0,2.38,N
8102,-42.75,-14.25,1.19,305.96,2017-12-04 14:00:00,1012.04,27.49,0.01,2.32,NW
8103,-42.75,-14.25,1.39,294.03,2017-12-04 15:00:00,1011.77,30.49,0.02,1.54,NW
8104,-42.75,-14.25,1.6,307.71,2017-12-04 16:00:00,1010.61,31.7,0.02,2.42,NW
8105,-42.75,-14.25,1.91,309.07,2017-12-04 17:00:00,1009.38,30.95,0.02,2.38,NW
8106,-42.75,-14.25,1.55,300.28,2017-12-04 18:00:00,1008.77,31.25,0.02,2.71,NW
8107,-42.75,-14.25,1.19,241.73,2017-12-04 19:00:00,1008.25,30.64,0.47,2.53,SW
8108,-42.75,-14.25,2.62,179.0,2017-12-04 20:00:00,1009.05,29.8,1.04,2.38,S
8109,-42.75,-14.25,3.64,170.44,2017-12-04 21:00:00,1009.99,28.8,0.46,1.7,S
8110,-42.75,-14.25,3.24,159.31,2017-12-04 22:00:00,1010.73,24.52,0.07,2.48,S
8111,-42.75,-14.25,2.93,175.84,2017-12-04 23:00:00,1011.22,24.55,0.0,2.66,S
8112,-42.75,-14.25,2.78,166.89,2017-12-05 00:00:00,1011.62,24.46,0.0,4.46,S
8113,-42.75,-14.25,2.54,166.04,2017-12-05 01:00:00,1012.05,24.29,0.0,5.42,S
8114,-42.75,-14.25,2.22,161.62,2017-12-05 02:00:00,1011.89,23.89,0.0,5.79,S
8115,-42.75,-14.25,2.17,147.71,2017-12-05 03:00:00,1011.5,23.06,0.0,5.43,SE
8116,-42.75,-14.25,2.59,133.96,2017-12-05 04:00:00,1011.4,23.29,0.0,5.19,SE
8117,-42.75,-14.25,2.45,127.3,2017-12-05 05:00:00,1011.12,23.19,0.0,5.37,SE
8118,-42.75,-14.25,1.74,118.86,2017-12-05 06:00:00,1010.88,22.62,0.0,5.26,SE
8119,-42.75,-14.25,1.12,107.08,2017-12-05 07:00:00,1011.39,22.34,0.0,4.59,E
8120,-42.75,-14.25,0.99,128.45,2017-12-05 08:00:00,1011.58,22.44,0.0,3.82,SE
8121,-42.75,-14.25,1.4,136.43,2017-12-05 09:00:00,1012.13,23.05,0.0,3.18,SE
8122,-42.75,-14.25,1.11,147.68,2017-12-05 10:00:00,1013.18,27.64,0.0,3.17,SE
8123,-42.75,-14.25,0.84,184.04,2017-12-05 11:00:00,1013.33,27.98,0.0,2.33,S
8124,-42.75,-14.25,0.97,186.08,2017-12-05 12:00:00,1013.44,28.14,0.0,2.56,S
8125,-42.75,-14.25,0.87,194.64,2017-12-05 13:00:00,1013.22,28.02,0.02,1.8,S
8126,-42.75,-14.25,1.42,237.01,2017-12-05 14:00:00,1012.48,28.35,0.02,2.71,SW
8127,-42.75,-14.25,2.33,251.64,2017-12-05 15:00:00,1011.85,31.96,0.02,3.85,W
8128,-42.75,-14.25,2.31,249.2,2017-12-05 16:00:00,1011.12,32.12,0.01,3.72,W
8129,-42.75,-14.25,2.47,243.94,2017-12-05 17:00:00,1010.35,32.62,0.01,4.08,SW
8130,-42.75,-14.25,2.58,242.75,2017-12-05 18:00:00,1009.48,32.81,0.01,3.31,SW
8131,-42.75,-14.25,1.55,229.52,2017-12-05 19:00:00,1009.28,30.6,0.33,4.4,SW
8132,-42.75,-14.25,1.18,103.24,2017-12-05 20:00:00,1009.85,28.98,0.42,4.54,E
8133,-42.75,-14.25,2.26,97.84,2017-12-05 21:00:00,1010.14,28.52,0.14,4.69,E
8134,-42.75,-14.25,2.38,110.33,2017-12-05 22:00:00,1011.66,25.1,0.0,4.31,E
8135,-42.75,-14.25,2.01,111.73,2017-12-05 23:00:00,1012.29,24.26,0.0,4.67,E
8136,-42.75,-14.25,1.39,157.58,2017-12-06 00:00:00,1012.41,23.87,0.0,5.67,S
8137,-42.75,-14.25,2.34,178.01,2017-12-06 01:00:00,1012.78,23.92,0.0,5.46,S
8138,-42.75,-14.25,3.45,169.51,2017-12-06 02:00:00,1011.86,24.05,0.0,6.03,S
8139,-42.75,-14.25,4.11,160.01,2017-12-06 03:00:00,1011.76,24.24,0.0,5.81,S
8140,-42.75,-14.25,4.45,140.9,2017-12-06 04:00:00,1011.36,24.22,0.0,5.95,SE
8141,-42.75,-14.25,4.6,121.53,2017-12-06 05:00:00,1010.9,23.78,0.0,6.61,SE
8142,-42.75,-14.25,4.58,110.85,2017-12-06 06:00:00,1010.68,22.81,0.0,6.58,E
8143,-42.75,-14.25,4.62,106.84,2017-12-06 07:00:00,1010.67,22.61,0.0,6.29,E
8144,-42.75,-14.25,4.56,103.91,2017-12-06 08:00:00,1011.03,23.06,0.0,6.9,E
8145,-42.75,-14.25,4.44,100.52,2017-12-06 09:00:00,1011.46,23.14,0.0,7.06,E
8146,-42.75,-14.25,3.93,101.52,2017-12-06 10:00:00,1012.86,27.66,0.0,6.25,E
8147,-42.75,-14.25,4.39,100.31,2017-12-06 11:00:00,1012.6,27.65,0.0,6.28,E
8148,-42.75,-14.25,4.15,97.43,2017-12-06 12:00:00,1012.51,27.79,0.0,5.83,E
8149,-42.75,-14.25,3.45,94.58,2017-12-06 13:00:00,1012.36,27.9,0.02,5.57,E
8150,-42.75,-14.25,2.61,100.73,2017-12-06 14:00:00,1011.92,27.73,0.04,3.31,E
8151,-42.75,-14.25,1.82,122.4,2017-12-06 15:00:00,1010.92,30.86,0.02,3.64,SE
8152,-42.75,-14.25,1.26,154.58,2017-12-06 16:00:00,1009.81,31.36,0.01,4.17,SE
8153,-42.75,-14.25,1.92,208.1,2017-12-06 17:00:00,1009.68,32.07,0.01,3.06,SW
8154,-42.75,-14.25,2.41,204.31,2017-12-06 18:00:00,1009.29,32.32,0.01,4.4,SW
8155,-42.75,-14.25,3.08,174.65,2017-12-06 19:00:00,1008.95,29.53,0.0,4.88,S
8156,-42.75,-14.25,3.84,149.72,2017-12-06 20:00:00,1009.28,29.06,0.0,7.2,SE
8157,-42.75,-14.25,3.79,128.0,2017-12-06 21:00:00,1010.05,27.82,0.0,5.59,SE
8158,-42.75,-14.25,3.67,114.51,2017-12-06 22:00:00,1010.5,26.36,0.0,7.19,SE
8159,-42.75,-14.25,4.24,117.83,2017-12-06 23:00:00,1011.02,26.36,0.0,7.44,SE
8160,-42.75,-14.25,4.63,112.32,2017-12-07 00:00:00,1012.0,26.1,0.21,7.56,E
8161,-42.75,-14.25,4.71,107.3,2017-12-07 01:00:00,1012.3,25.26,0.3,7.28,E
8162,-42.75,-14.25,5.7,102.59,2017-12-07 02:00:00,1012.82,24.3,0.3,7.22,E
8163,-42.75,-14.25,5.76,102.57,2017-12-07 03:00:00,1012.41,23.03,0.1,7.3,E
8164,-42.75,-14.25,6.0,100.48,2017-12-07 04:00:00,1011.68,22.76,0.02,7.62,E
8165,-42.75,-14.25,5.97,98.35,2017-12-07 05:00:00,1011.34,22.59,0.01,7.05,E
8166,-42.75,-14.25,5.97,98.67,2017-12-07 06:00:00,1011.05,22.32,0.0,7.22,E
8167,-42.75,-14.25,6.06,98.64,2017-12-07 07:00:00,1011.21,22.27,0.01,7.93,E
8168,-42.75,-14.25,6.07,99.04,2017-12-07 08:00:00,1011.39,21.97,0.0,7.41,E
8169,-42.75,-14.25,6.01,99.23,2017-12-07 09:00:00,1011.93,22.17,0.13,7.32,E
8170,-42.75,-14.25,5.33,105.56,2017-12-07 10:00:00,1013.04,24.9,0.11,7.04,E
8171,-42.75,-14.25,5.15,100.14,2017-12-07 11:00:00,1012.58,24.69,0.07,6.26,E
8172,-42.75,-14.25,5.12,95.75,2017-12-07 12:00:00,1012.6,24.95,0.06,6.42,E
8173,-42.75,-14.25,4.86,93.25,2017-12-07 13:00:00,1012.5,25.69,0.05,5.68,E
8174,-42.75,-14.25,3.53,90.83,2017-12-07 14:00:00,1011.87,26.11,0.03,5.06,E
8175,-42.75,-14.25,2.77,92.55,2017-12-07 15:00:00,1010.81,30.33,0.03,4.37,E
8176,-42.75,-14.25,2.49,118.27,2017-12-07 16:00:00,1009.56,30.28,0.03,4.34,SE
8177,-42.75,-14.25,2.32,87.01,2017-12-07 17:00:00,1008.67,30.39,0.03,5.36,E
8178,-42.75,-14.25,2.73,72.18,2017-12-07 18:00:00,1007.7,30.15,0.1,5.69,E
8179,-42.75,-14.25,1.14,56.4,2017-12-07 19:00:00,1007.43,27.37,0.76,5.71,NE
8180,-42.75,-14.25,0.92,65.14,2017-12-07 20:00:00,1007.77,27.65,0.66,3.6,NE
8181,-42.75,-14.25,2.0,63.56,2017-12-07 21:00:00,1007.89,26.81,0.17,1.51,NE
8182,-42.75,-14.25,1.76,93.74,2017-12-07 22:00:00,1009.19,25.54,0.0,1.75,E
8183,-42.75,-14.25,2.08,88.25,2017-12-07 23:00:00,1009.07,25.47,0.0,1.87,E
8184,-42.75,-14.25,1.99,86.22,2017-12-08 00:00:00,1009.7,25.02,0.0,2.34,E
8185,-42.75,-14.25,2.1,85.21,2017-12-08 01:00:00,1010.37,25.25,0.0,2.76,E
8186,-42.75,-14.25,2.49,78.53,2017-12-08 02:00:00,1009.81,24.65,0.02,3.04,E
8187,-42.75,-14.25,2.48,64.77,2017-12-08 03:00:00,1009.93,24.04,0.33,3.72,NE
8188,-42.75,-14.25,1.35,39.24,2017-12-08 04:00:00,1009.63,23.28,1.07,3.75,NE
8189,-42.75,-14.25,0.98,355.8,2017-12-08 05:00:00,1009.67,22.25,0.71,3.18,N
8190,-42.75,-14.25,1.29,351.37,2017-12-08 06:00:00,1009.35,22.07,0.46,1.72,N
8191,-42.75,-14.25,1.73,28.78,2017-12-08 07:00:00,1009.59,22.13,0.27,5.3,NE
8192,-42.75,-14.25,1.94,40.37,2017-12-08 08:00:00,1009.84,22.09,0.19,7.77,NE
8193,-42.75,-14.25,1.78,33.52,2017-12-08 09:00:00,1010.42,22.2,0.24,7.4,NE
8194,-42.75,-14.25,0.97,22.86,2017-12-08 10:00:00,1011.87,24.09,0.33,6.85,NE
8195,-42.75,-14.25,2.14,353.7,2017-12-08 11:00:00,1011.29,23.65,0.56,3.03,N
8196,-42.75,-14.25,3.34,348.37,2017-12-08 12:00:00,1012.04,24.07,0.52,2.42,N
8197,-42.75,-14.25,3.23,337.38,2017-12-08 13:00:00,1011.76,24.34,0.56,2.31,NW
8198,-42.75,-14.25,3.1,332.86,2017-12-08 14:00:00,1011.49,23.89,0.67,2.53,NW
8199,-42.75,-14.25,3.65,330.15,2017-12-08 15:00:00,1010.97,25.75,0.84,3.06,NW
8200,-42.75,-14.25,4.54,323.27,2017-12-08 16:00:00,1010.4,25.05,3.34,2.53,NW
8201,-42.75,-14.25,3.07,318.28,2017-12-08 17:00:00,1009.25,23.92,1.59,1.69,NW
8202,-42.75,-14.25,1.59,330.36,2017-12-08 18:00:00,1008.07,24.42,0.2,1.13,NW
8203,-42.75,-14.25,0.98,343.67,2017-12-08 19:00:00,1007.71,25.71,0.0,2.52,N
8204,-42.75,-14.25,0.84,11.39,2017-12-08 20:00:00,1007.97,26.56,0.0,3.53,N
8205,-42.75,-14.25,1.89,49.49,2017-12-08 21:00:00,1008.5,26.17,0.0,13.0,NE
8206,-42.75,-14.25,1.54,79.48,2017-12-08 22:00:00,1008.5,23.25,0.01,13.77,E
8207,-42.75,-14.25,1.5,71.5,2017-12-08 23:00:00,1009.4,23.19,0.03,11.98,E
8208,-42.75,-14.25,2.12,44.33,2017-12-09 00:00:00,1009.85,22.94,0.04,7.67,NE
8209,-42.75,-14.25,2.6,17.71,2017-12-09 01:00:00,1010.18,22.97,0.19,7.7,N
8210,-42.75,-14.25,3.71,340.16,2017-12-09 02:00:00,1009.97,23.32,0.52,8.32,N
8211,-42.75,-14.25,4.03,325.56,2017-12-09 03:00:00,1010.17,22.17,0.38,7.31,NW
8212,-42.75,-14.25,3.63,324.84,2017-12-09 04:00:00,1009.74,22.0,0.58,8.02,NW
8213,-42.75,-14.25,4.21,341.87,2017-12-09 05:00:00,1009.2,21.97,0.9,8.64,N
8214,-42.75,-14.25,4.89,352.7,2017-12-09 06:00:00,1008.98,21.3,0.87,6.86,N
8215,-42.75,-14.25,5.24,351.15,2017-12-09 07:00:00,1009.0,21.16,0.13,7.63,N
8216,-42.75,-14.25,4.85,343.42,2017-12-09 08:00:00,1009.37,21.12,0.05,9.76,N
8217,-42.75,-14.25,4.9,335.9,2017-12-09 09:00:00,1009.7,21.18,0.02,10.22,NW
8218,-42.75,-14.25,4.24,341.23,2017-12-09 10:00:00,1010.45,23.72,0.01,8.51,N
8219,-42.75,-14.25,5.5,333.47,2017-12-09 11:00:00,1010.63,23.74,0.01,9.06,NW
8220,-42.75,-14.25,6.27,315.65,2017-12-09 12:00:00,1010.82,23.77,0.17,8.97,NW
8221,-42.75,-14.25,5.44,309.87,2017-12-09 13:00:00,1010.84,24.24,0.06,8.34,NW
8222,-42.75,-14.25,5.91,306.88,2017-12-09 14:00:00,1010.2,25.13,0.06,8.84,NW
8223,-42.75,-14.25,6.63,304.6,2017-12-09 15:00:00,1009.63,28.19,0.23,8.05,NW
8224,-42.75,-14.25,6.16,299.53,2017-12-09 16:00:00,1008.76,28.93,0.28,6.99,NW
8225,-42.75,-14.25,5.61,301.28,2017-12-09 17:00:00,1007.7,30.36,0.05,6.07,NW
8226,-42.75,-14.25,5.18,294.67,2017-12-09 18:00:00,1006.18,30.57,0.02,5.84,NW
8227,-42.75,-14.25,5.67,301.19,2017-12-09 19:00:00,1006.55,29.54,0.14,5.29,NW
8228,-42.75,-14.25,4.57,316.18,2017-12-09 20:00:00,1006.16,29.82,0.01,6.9,NW
8229,-42.75,-14.25,4.52,311.33,2017-12-09 21:00:00,1007.32,26.73,0.03,10.25,NW
8230,-42.75,-14.25,5.01,307.09,2017-12-09 22:00:00,1007.44,24.84,0.04,10.9,NW
8231,-42.75,-14.25,3.1,327.01,2017-12-09 23:00:00,1007.93,24.57,0.02,11.27,NW
8232,-42.75,-14.25,5.16,330.36,2017-12-10 00:00:00,1008.54,24.67,0.01,12.92,NW
8233,-42.75,-14.25,5.71,327.33,2017-12-10 01:00:00,1009.21,24.57,0.02,14.74,NW
8234,-42.75,-14.25,6.86,322.06,2017-12-10 02:00:00,1009.2,23.98,0.78,13.4,NW
8235,-42.75,-14.25,6.7,318.34,2017-12-10 03:00:00,1008.89,22.24,0.76,15.37,NW
8236,-42.75,-14.25,5.93,324.02,2017-12-10 04:00:00,1008.46,21.62,0.32,15.94,NW
8237,-42.75,-14.25,6.06,326.11,2017-12-10 05:00:00,1008.56,21.46,0.41,14.03,NW
8238,-42.75,-14.25,6.6,324.19,2017-12-10 06:00:00,1007.94,21.63,0.27,13.95,NW
8239,-42.75,-14.25,7.18,319.37,2017-12-10 07:00:00,1007.66,21.6,0.32,14.28,NW
8240,-42.75,-14.25,6.75,317.05,2017-12-10 08:00:00,1008.15,21.15,0.23,15.2,NW
8241,-42.75,-14.25,6.77,316.94,2017-12-10 09:00:00,1008.87,21.33,2.38,13.67,NW
