;Longitude;Latitude;Data;pressao_Verif
3824;-42.75;-14.25;2017-06-09 08:00:00;886.0
3825;-42.75;-14.25;2017-06-09 09:00:00;887.0
3826;-42.75;-14.25;2017-06-09 10:00:00;887.0
3827;-42.75;-14.25;2017-06-09 11:00:00;886.0
3828;-42.75;-14.25;2017-06-09 12:00:00;886.0
3829;-42.75;-14.25;2017-06-09 13:00:00;885.0
3830;-42.75;-14.25;2017-06-09 14:00:00;884.5
3831;-42.75;-14.25;2017-06-09 15:00:00;884.0
3832;-42.75;-14.25;2017-06-09 16:00:00;884.0
3833;-42.75;-14.25;2017-06-09 17:00:00;884.0
3834;-42.75;-14.25;2017-06-09 18:00:00;884.0
3835;-42.75;-14.25;2017-06-09 19:00:00;884.5
3836;-42.75;-14.25;2017-06-09 20:00:00;885.0
3837;-42.75;-14.25;2017-06-09 21:00:00;885.17
3838;-42.75;-14.25;2017-06-09 22:00:00;885.83
3839;-42.75;-14.25;2017-06-09 23:00:00;885.17
3840;-42.75;-14.25;2017-06-10 00:00:00;885.0
3841;-42.75;-14.25;2017-06-10 01:00:00;884.67
3842;-42.75;-14.25;2017-06-10 02:00:00;884.0
3843;-42.75;-14.25;2017-06-10 03:00:00;884.0
3844;-42.75;-14.25;2017-06-10 04:00:00;884.0
3845;-42.75;-14.25;2017-06-10 05:00:00;884.0
3846;-42.75;-14.25;2017-06-10 06:00:00;884.33
3847;-42.75;-14.25;2017-06-10 07:00:00;885.33
3848;-42.75;-14.25;2017-06-10 08:00:00;886.0
3849;-42.75;-14.25;2017-06-10 09:00:00;886.83
3850;-42.75;-14.25;2017-06-10 10:00:00;887.0
3851;-42.75;-14.25;2017-06-10 11:00:00;886.17
3852;-42.75;-14.25;2017-06-10 12:00:00;885.67
3853;-42.75;-14.25;2017-06-10 13:00:00;884.83
3854;-42.75;-14.25;2017-06-10 14:00:00;884.0
3855;-42.75;-14.25;2017-06-10 15:00:00;884.0
3856;-42.75;-14.25;2017-06-10 16:00:00;884.0
3857;-42.75;-14.25;2017-06-10 17:00:00;884.0
3858;-42.75;-14.25;2017-06-10 18:00:00;884.0
3859;-42.75;-14.25;2017-06-10 19:00:00;884.5
3860;-42.75;-14.25;2017-06-10 20:00:00;885.0
3861;-42.75;-14.25;2017-06-10 21:00:00;885.0
3862;-42.75;-14.25;2017-06-10 22:00:00;885.0
3863;-42.75;-14.25;2017-06-10 23:00:00;885.0
3864;-42.75;-14.25;2017-06-11 00:00:00;885.0
3865;-42.75;-14.25;2017-06-11 01:00:00;884.33
3866;-42.75;-14.25;2017-06-11 02:00:00;884.0
3867;-42.75;-14.25;2017-06-11 03:00:00;884.0
3868;-42.75;-14.25;2017-06-11 04:00:00;884.0
3869;-42.75;-14.25;2017-06-11 05:00:00;884.0
3870;-42.75;-14.25;2017-06-11 06:00:00;884.33
3871;-42.75;-14.25;2017-06-11 07:00:00;885.33
3872;-42.75;-14.25;2017-06-11 08:00:00;886.33
3873;-42.75;-14.25;2017-06-11 09:00:00;887.0
3874;-42.75;-14.25;2017-06-11 10:00:00;887.0
3875;-42.75;-14.25;2017-06-11 11:00:00;887.0
3876;-42.75;-14.25;2017-06-11 12:00:00;886.33
3877;-42.75;-14.25;2017-06-11 13:00:00;886.0
3878;-42.75;-14.25;2017-06-11 14:00:00;885.33
3879;-42.75;-14.25;2017-06-11 15:00:00;885.0
3880;-42.75;-14.25;2017-06-11 16:00:00;885.0
3881;-42.75;-14.25;2017-06-11 17:00:00;886.0
3882;-42.75;-14.25;2017-06-11 18:00:00;886.0
3883;-42.75;-14.25;2017-06-11 19:00:00;886.0
3884;-42.75;-14.25;2017-06-11 20:00:00;886.5
3885;-42.75;-14.25;2017-06-11 21:00:00;887.0
3886;-42.75;-14.25;2017-06-11 22:00:00;887.0
3887;-42.75;-14.25;2017-06-11 23:00:00;887.0
3888;-42.75;-14.25;2017-06-12 00:00:00;886.67
3889;-42.75;-14.25;2017-06-12 01:00:00;886.0
3890;-42.75;-14.25;2017-06-12 02:00:00;886.0
3891;-42.75;-14.25;2017-06-12 03:00:00;885.67
3892;-42.75;-14.25;2017-06-12 04:00:00;885.5
3893;-42.75;-14.25;2017-06-12 05:00:00;886.0
3894;-42.75;-14.25;2017-06-12 06:00:00;886.0
3895;-42.75;-14.25;2017-06-12 07:00:00;886.5
3896;-42.75;-14.25;2017-06-12 08:00:00;887.0
3897;-42.75;-14.25;2017-06-12 09:00:00;887.83
3898;-42.75;-14.25;2017-06-12 10:00:00;888.0
3899;-42.75;-14.25;2017-06-12 11:00:00;887.5
3900;-42.75;-14.25;2017-06-12 12:00:00;886.83
3901;-42.75;-14.25;2017-06-12 13:00:00;886.0
3902;-42.75;-14.25;2017-06-12 14:00:00;885.33
3903;-42.75;-14.25;2017-06-12 15:00:00;885.0
3904;-42.75;-14.25;2017-06-12 16:00:00;885.33
3905;-42.75;-14.25;2017-06-12 17:00:00;885.0
3906;-42.75;-14.25;2017-06-12 18:00:00;885.0
3907;-42.75;-14.25;2017-06-12 19:00:00;885.0
3908;-42.75;-14.25;2017-06-12 20:00:00;885.17
3909;-42.75;-14.25;2017-06-12 21:00:00;886.0
3910;-42.75;-14.25;2017-06-12 22:00:00;885.83
3911;-42.75;-14.25;2017-06-12 23:00:00;885.5
3912;-42.75;-14.25;2017-06-13 00:00:00;885.0
3913;-42.75;-14.25;2017-06-13 01:00:00;885.33
3914;-42.75;-14.25;2017-06-13 02:00:00;885.0
3915;-42.75;-14.25;2017-06-13 03:00:00;885.5
3916;-42.75;-14.25;2017-06-13 04:00:00;885.33
3917;-42.75;-14.25;2017-06-13 05:00:00;885.83
3918;-42.75;-14.25;2017-06-13 06:00:00;885.83
3919;-42.75;-14.25;2017-06-13 07:00:00;886.33
3920;-42.75;-14.25;2017-06-13 08:00:00;887.33
3921;-42.75;-14.25;2017-06-13 09:00:00;888.0
3922;-42.75;-14.25;2017-06-13 10:00:00;888.0
3923;-42.75;-14.25;2017-06-13 11:00:00;887.5
3924;-42.75;-14.25;2017-06-13 12:00:00;887.0
3925;-42.75;-14.25;2017-06-13 13:00:00;886.5
3926;-42.75;-14.25;2017-06-13 14:00:00;886.0
3927;-42.75;-14.25;2017-06-13 15:00:00;886.0
3928;-42.75;-14.25;2017-06-13 16:00:00;886.0
3929;-42.75;-14.25;2017-06-13 17:00:00;886.0
3930;-42.75;-14.25;2017-06-13 18:00:00;886.0
3931;-42.75;-14.25;2017-06-13 19:00:00;886.17
3932;-42.75;-14.25;2017-06-13 20:00:00;887.0
3933;-42.75;-14.25;2017-06-13 21:00:00;887.0
3934;-42.75;-14.25;2017-06-13 22:00:00;887.0
3935;-42.75;-14.25;2017-06-13 23:00:00;887.0
3936;-42.75;-14.25;2017-06-14 00:00:00;887.0
3937;-42.75;-14.25;2017-06-14 01:00:00;886.33
3938;-42.75;-14.25;2017-06-14 02:00:00;886.0
3939;-42.75;-14.25;2017-06-14 03:00:00;886.0
3940;-42.75;-14.25;2017-06-14 04:00:00;886.0
3941;-42.75;-14.25;2017-06-14 05:00:00;886.0
3942;-42.75;-14.25;2017-06-14 06:00:00;886.83
3943;-42.75;-14.25;2017-06-14 07:00:00;887.0
3944;-42.75;-14.25;2017-06-14 08:00:00;888.0
3945;-42.75;-14.25;2017-06-14 09:00:00;888.17
3946;-42.75;-14.25;2017-06-14 10:00:00;888.33
3947;-42.75;-14.25;2017-06-14 11:00:00;888.0
3948;-42.75;-14.25;2017-06-14 12:00:00;888.0
3949;-42.75;-14.25;2017-06-14 13:00:00;887.0
3950;-42.75;-14.25;2017-06-14 14:00:00;886.67
3951;-42.75;-14.25;2017-06-14 15:00:00;886.0
3952;-42.75;-14.25;2017-06-14 16:00:00;886.0
3953;-42.75;-14.25;2017-06-14 17:00:00;886.0
3954;-42.75;-14.25;2017-06-14 18:00:00;886.0
3955;-42.75;-14.25;2017-06-14 19:00:00;886.33
3956;-42.75;-14.25;2017-06-14 20:00:00;887.0
3957;-42.75;-14.25;2017-06-14 21:00:00;887.0
3958;-42.75;-14.25;2017-06-14 22:00:00;887.0
3959;-42.75;-14.25;2017-06-14 23:00:00;887.0
3960;-42.75;-14.25;2017-06-15 00:00:00;887.0
3961;-42.75;-14.25;2017-06-15 01:00:00;886.67
3962;-42.75;-14.25;2017-06-15 02:00:00;886.0
3963;-42.75;-14.25;2017-06-15 03:00:00;885.33
3964;-42.75;-14.25;2017-06-15 04:00:00;885.17
3965;-42.75;-14.25;2017-06-15 05:00:00;886.0
3966;-42.75;-14.25;2017-06-15 06:00:00;885.83
3967;-42.75;-14.25;2017-06-15 07:00:00;886.67
3968;-42.75;-14.25;2017-06-15 08:00:00;888.0
3969;-42.75;-14.25;2017-06-15 09:00:00;888.0
3970;-42.75;-14.25;2017-06-15 10:00:00;888.0
3971;-42.75;-14.25;2017-06-15 11:00:00;888.0
3972;-42.75;-14.25;2017-06-15 12:00:00;887.33
3973;-42.75;-14.25;2017-06-15 13:00:00;886.5
3974;-42.75;-14.25;2017-06-15 14:00:00;886.0
3975;-42.75;-14.25;2017-06-15 15:00:00;886.0
3976;-42.75;-14.25;2017-06-15 16:00:00;886.0
3977;-42.75;-14.25;2017-06-15 17:00:00;886.0
3978;-42.75;-14.25;2017-06-15 18:00:00;886.0
3979;-42.75;-14.25;2017-06-15 19:00:00;886.5
3980;-42.75;-14.25;2017-06-15 20:00:00;887.0
3981;-42.75;-14.25;2017-06-15 21:00:00;887.0
3982;-42.75;-14.25;2017-06-15 22:00:00;887.0
3983;-42.75;-14.25;2017-06-15 23:00:00;887.0
3984;-42.75;-14.25;2017-06-16 00:00:00;887.0
3985;-42.75;-14.25;2017-06-16 01:00:00;886.33
3986;-42.75;-14.25;2017-06-16 02:00:00;885.83
3987;-42.75;-14.25;2017-06-16 03:00:00;885.0
3988;-42.75;-14.25;2017-06-16 04:00:00;885.0
3989;-42.75;-14.25;2017-06-16 05:00:00;885.0
3990;-42.75;-14.25;2017-06-16 06:00:00;886.0
3991;-42.75;-14.25;2017-06-16 07:00:00;886.0
3992;-42.75;-14.25;2017-06-16 08:00:00;886.67
3993;-42.75;-14.25;2017-06-16 09:00:00;887.17
3994;-42.75;-14.25;2017-06-16 10:00:00;888.0
3995;-42.75;-14.25;2017-06-16 11:00:00;887.83
3996;-42.75;-14.25;2017-06-16 12:00:00;887.0
3997;-42.75;-14.25;2017-06-16 13:00:00;886.83
3998;-42.75;-14.25;2017-06-16 14:00:00;886.0
3999;-42.75;-14.25;2017-06-16 15:00:00;886.0
4000;-42.75;-14.25;2017-06-16 16:00:00;886.0
4001;-42.75;-14.25;2017-06-16 17:00:00;886.0
4002;-42.75;-14.25;2017-06-16 18:00:00;886.0
4003;-42.75;-14.25;2017-06-16 19:00:00;886.0
4004;-42.75;-14.25;2017-06-16 20:00:00;886.0
4005;-42.75;-14.25;2017-06-16 21:00:00;886.67
4006;-42.75;-14.25;2017-06-16 22:00:00;886.33
4007;-42.75;-14.25;2017-06-16 23:00:00;886.0
4008;-42.75;-14.25;2017-06-17 00:00:00;886.0
4009;-42.75;-14.25;2017-06-17 01:00:00;886.0
4010;-42.75;-14.25;2017-06-17 02:00:00;885.83
4011;-42.75;-14.25;2017-06-17 03:00:00;885.0
4012;-42.75;-14.25;2017-06-17 04:00:00;885.0
4013;-42.75;-14.25;2017-06-17 05:00:00;885.0
4014;-42.75;-14.25;2017-06-17 06:00:00;885.0
4015;-42.75;-14.25;2017-06-17 07:00:00;885.67
4016;-42.75;-14.25;2017-06-17 08:00:00;886.67
4017;-42.75;-14.25;2017-06-17 09:00:00;887.0
4018;-42.75;-14.25;2017-06-17 10:00:00;887.0
4019;-42.75;-14.25;2017-06-17 11:00:00;886.5
4020;-42.75;-14.25;2017-06-17 12:00:00;886.0
4021;-42.75;-14.25;2017-06-17 13:00:00;885.0
4022;-42.75;-14.25;2017-06-17 14:00:00;885.0
4023;-42.75;-14.25;2017-06-17 15:00:00;885.0
4024;-42.75;-14.25;2017-06-17 16:00:00;884.17
4025;-42.75;-14.25;2017-06-17 17:00:00;884.0
4026;-42.75;-14.25;2017-06-17 18:00:00;884.33
4027;-42.75;-14.25;2017-06-17 19:00:00;885.0
4028;-42.75;-14.25;2017-06-17 20:00:00;885.0
4029;-42.75;-14.25;2017-06-17 21:00:00;885.33
4030;-42.75;-14.25;2017-06-17 22:00:00;885.33
4031;-42.75;-14.25;2017-06-17 23:00:00;885.0
4032;-42.75;-14.25;2017-06-18 00:00:00;885.0
4033;-42.75;-14.25;2017-06-18 01:00:00;884.83
4034;-42.75;-14.25;2017-06-18 02:00:00;884.0
4035;-42.75;-14.25;2017-06-18 03:00:00;884.0
4036;-42.75;-14.25;2017-06-18 04:00:00;885.0
4037;-42.75;-14.25;2017-06-18 05:00:00;885.0
4038;-42.75;-14.25;2017-06-18 06:00:00;885.0
4039;-42.75;-14.25;2017-06-18 07:00:00;886.0
4040;-42.75;-14.25;2017-06-18 08:00:00;887.0
4041;-42.75;-14.25;2017-06-18 09:00:00;887.0
4042;-42.75;-14.25;2017-06-18 10:00:00;887.0
4043;-42.75;-14.25;2017-06-18 11:00:00;886.33
4044;-42.75;-14.25;2017-06-18 12:00:00;886.0
4045;-42.75;-14.25;2017-06-18 13:00:00;885.0
4046;-42.75;-14.25;2017-06-18 14:00:00;884.5
4047;-42.75;-14.25;2017-06-18 15:00:00;884.0
4048;-42.75;-14.25;2017-06-18 16:00:00;884.67
4049;-42.75;-14.25;2017-06-18 17:00:00;885.0
4050;-42.75;-14.25;2017-06-18 18:00:00;885.0
4051;-42.75;-14.25;2017-06-18 19:00:00;885.0
4052;-42.75;-14.25;2017-06-18 20:00:00;885.0
4053;-42.75;-14.25;2017-06-18 21:00:00;885.0
4054;-42.75;-14.25;2017-06-18 22:00:00;885.0
4055;-42.75;-14.25;2017-06-18 23:00:00;885.0
4056;-42.75;-14.25;2017-06-19 00:00:00;885.0
4057;-42.75;-14.25;2017-06-19 01:00:00;884.67
4058;-42.75;-14.25;2017-06-19 02:00:00;884.0
4059;-42.75;-14.25;2017-06-19 03:00:00;884.0
4060;-42.75;-14.25;2017-06-19 04:00:00;884.17
4061;-42.75;-14.25;2017-06-19 05:00:00;885.0
4062;-42.75;-14.25;2017-06-19 06:00:00;885.0
4063;-42.75;-14.25;2017-06-19 07:00:00;885.83
4064;-42.75;-14.25;2017-06-19 08:00:00;886.5
4065;-42.75;-14.25;2017-06-19 09:00:00;887.0
4066;-42.75;-14.25;2017-06-19 10:00:00;887.0
4067;-42.75;-14.25;2017-06-19 11:00:00;886.5
4068;-42.75;-14.25;2017-06-19 12:00:00;886.0
4069;-42.75;-14.25;2017-06-19 13:00:00;885.17
4070;-42.75;-14.25;2017-06-19 14:00:00;885.0
4071;-42.75;-14.25;2017-06-19 15:00:00;885.0
4072;-42.75;-14.25;2017-06-19 16:00:00;885.0
4073;-42.75;-14.25;2017-06-19 17:00:00;885.0
4074;-42.75;-14.25;2017-06-19 18:00:00;885.0
4075;-42.75;-14.25;2017-06-19 19:00:00;885.0
4076;-42.75;-14.25;2017-06-19 20:00:00;885.67
4077;-42.75;-14.25;2017-06-19 21:00:00;886.0
4078;-42.75;-14.25;2017-06-19 22:00:00;886.0
4079;-42.75;-14.25;2017-06-19 23:00:00;886.0
4080;-42.75;-14.25;2017-06-20 00:00:00;886.0
4081;-42.75;-14.25;2017-06-20 01:00:00;885.0
4082;-42.75;-14.25;2017-06-20 02:00:00;885.0
4083;-42.75;-14.25;2017-06-20 03:00:00;885.0
4084;-42.75;-14.25;2017-06-20 04:00:00;885.0
4085;-42.75;-14.25;2017-06-20 05:00:00;885.0
4086;-42.75;-14.25;2017-06-20 06:00:00;886.0
4087;-42.75;-14.25;2017-06-20 07:00:00;886.33
4088;-42.75;-14.25;2017-06-20 08:00:00;887.0
4089;-42.75;-14.25;2017-06-20 09:00:00;887.83
4090;-42.75;-14.25;2017-06-20 10:00:00;888.0
4091;-42.75;-14.25;2017-06-20 11:00:00;887.33
4092;-42.75;-14.25;2017-06-20 12:00:00;887.0
4093;-42.75;-14.25;2017-06-20 13:00:00;886.0
4094;-42.75;-14.25;2017-06-20 14:00:00;885.33
4095;-42.75;-14.25;2017-06-20 15:00:00;885.0
4096;-42.75;-14.25;2017-06-20 16:00:00;885.0
4097;-42.75;-14.25;2017-06-20 17:00:00;885.0
4098;-42.75;-14.25;2017-06-20 18:00:00;885.0
4099;-42.75;-14.25;2017-06-20 19:00:00;885.67
4100;-42.75;-14.25;2017-06-20 20:00:00;886.0
4101;-42.75;-14.25;2017-06-20 21:00:00;886.0
4102;-42.75;-14.25;2017-06-20 22:00:00;886.0
4103;-42.75;-14.25;2017-06-20 23:00:00;886.17
4104;-42.75;-14.25;2017-06-21 00:00:00;886.67
4105;-42.75;-14.25;2017-06-21 01:00:00;886.0
4106;-42.75;-14.25;2017-06-21 02:00:00;886.0
4107;-42.75;-14.25;2017-06-21 03:00:00;885.33
4108;-42.75;-14.25;2017-06-21 04:00:00;885.83
4109;-42.75;-14.25;2017-06-21 05:00:00;886.0
4110;-42.75;-14.25;2017-06-21 06:00:00;886.33
4111;-42.75;-14.25;2017-06-21 07:00:00;887.0
4112;-42.75;-14.25;2017-06-21 08:00:00;888.0
4113;-42.75;-14.25;2017-06-21 09:00:00;888.83
4114;-42.75;-14.25;2017-06-21 10:00:00;889.0
4115;-42.75;-14.25;2017-06-21 11:00:00;888.33
4116;-42.75;-14.25;2017-06-21 12:00:00;887.83
4117;-42.75;-14.25;2017-06-21 13:00:00;887.0
4118;-42.75;-14.25;2017-06-21 14:00:00;886.0
4119;-42.75;-14.25;2017-06-21 15:00:00;886.0
4120;-42.75;-14.25;2017-06-21 16:00:00;886.0
4121;-42.75;-14.25;2017-06-21 17:00:00;886.0
4122;-42.75;-14.25;2017-06-21 18:00:00;886.0
4123;-42.75;-14.25;2017-06-21 19:00:00;886.0
4124;-42.75;-14.25;2017-06-21 20:00:00;886.5
4125;-42.75;-14.25;2017-06-21 21:00:00;887.0
4126;-42.75;-14.25;2017-06-21 22:00:00;887.0
4127;-42.75;-14.25;2017-06-21 23:00:00;887.0
4128;-42.75;-14.25;2017-06-22 00:00:00;886.83
4129;-42.75;-14.25;2017-06-22 01:00:00;886.0
4130;-42.75;-14.25;2017-06-22 02:00:00;886.0
4131;-42.75;-14.25;2017-06-22 03:00:00;885.0
4132;-42.75;-14.25;2017-06-22 04:00:00;886.0
4133;-42.75;-14.25;2017-06-22 05:00:00;886.0
4134;-42.75;-14.25;2017-06-22 06:00:00;886.0
4135;-42.75;-14.25;2017-06-22 07:00:00;886.33
4136;-42.75;-14.25;2017-06-22 08:00:00;887.0
4137;-42.75;-14.25;2017-06-22 09:00:00;887.17
4138;-42.75;-14.25;2017-06-22 10:00:00;887.0
4139;-42.75;-14.25;2017-06-22 11:00:00;886.83
4140;-42.75;-14.25;2017-06-22 12:00:00;886.0
4141;-42.75;-14.25;2017-06-22 13:00:00;885.5
4142;-42.75;-14.25;2017-06-22 14:00:00;885.0
4143;-42.75;-14.25;2017-06-22 15:00:00;884.33
4144;-42.75;-14.25;2017-06-22 16:00:00;884.5
4145;-42.75;-14.25;2017-06-22 17:00:00;884.5
4146;-42.75;-14.25;2017-06-22 18:00:00;884.67
4147;-42.75;-14.25;2017-06-22 19:00:00;885.17
4148;-42.75;-14.25;2017-06-22 20:00:00;886.0
4149;-42.75;-14.25;2017-06-22 21:00:00;886.0
4150;-42.75;-14.25;2017-06-22 22:00:00;885.83
4151;-42.75;-14.25;2017-06-22 23:00:00;885.0
4152;-42.75;-14.25;2017-06-23 00:00:00;885.0
4153;-42.75;-14.25;2017-06-23 01:00:00;884.33
4154;-42.75;-14.25;2017-06-23 02:00:00;883.83
4155;-42.75;-14.25;2017-06-23 03:00:00;883.0
4156;-42.75;-14.25;2017-06-23 04:00:00;884.0
4157;-42.75;-14.25;2017-06-23 05:00:00;884.0
4158;-42.75;-14.25;2017-06-23 06:00:00;884.33
4159;-42.75;-14.25;2017-06-23 07:00:00;885.0
4160;-42.75;-14.25;2017-06-23 08:00:00;885.67
4161;-42.75;-14.25;2017-06-23 09:00:00;886.0
4162;-42.75;-14.25;2017-06-23 10:00:00;887.0
4163;-42.75;-14.25;2017-06-23 11:00:00;887.67
4164;-42.75;-14.25;2017-06-23 12:00:00;887.0
4165;-42.75;-14.25;2017-06-23 13:00:00;886.33
4166;-42.75;-14.25;2017-06-23 14:00:00;885.33
4167;-42.75;-14.25;2017-06-23 15:00:00;885.0
4168;-42.75;-14.25;2017-06-23 16:00:00;885.0
4169;-42.75;-14.25;2017-06-23 17:00:00;885.5
4170;-42.75;-14.25;2017-06-23 18:00:00;886.0
4171;-42.75;-14.25;2017-06-23 19:00:00;886.0
4172;-42.75;-14.25;2017-06-23 20:00:00;887.0
4173;-42.75;-14.25;2017-06-23 21:00:00;887.17
4174;-42.75;-14.25;2017-06-23 22:00:00;887.17
4175;-42.75;-14.25;2017-06-23 23:00:00;886.67
4176;-42.75;-14.25;2017-06-24 00:00:00;886.0
4177;-42.75;-14.25;2017-06-24 01:00:00;885.0
4178;-42.75;-14.25;2017-06-24 02:00:00;884.67
4179;-42.75;-14.25;2017-06-24 03:00:00;886.0
4180;-42.75;-14.25;2017-06-24 04:00:00;886.0
4181;-42.75;-14.25;2017-06-24 05:00:00;886.0
4182;-42.75;-14.25;2017-06-24 06:00:00;887.0
4183;-42.75;-14.25;2017-06-24 07:00:00;887.17
4184;-42.75;-14.25;2017-06-24 08:00:00;888.17
4185;-42.75;-14.25;2017-06-24 09:00:00;889.0
4186;-42.75;-14.25;2017-06-24 10:00:00;889.0
4187;-42.75;-14.25;2017-06-24 11:00:00;888.17
4188;-42.75;-14.25;2017-06-24 12:00:00;887.67
4189;-42.75;-14.25;2017-06-24 13:00:00;887.0
4190;-42.75;-14.25;2017-06-24 14:00:00;886.0
4191;-42.75;-14.25;2017-06-24 15:00:00;886.0
4192;-42.75;-14.25;2017-06-24 16:00:00;886.0
4193;-42.75;-14.25;2017-06-24 17:00:00;886.0
4194;-42.75;-14.25;2017-06-24 18:00:00;886.33
4195;-42.75;-14.25;2017-06-24 19:00:00;887.0
4196;-42.75;-14.25;2017-06-24 20:00:00;887.33
4197;-42.75;-14.25;2017-06-24 21:00:00;888.0
4198;-42.75;-14.25;2017-06-24 22:00:00;888.0
4199;-42.75;-14.25;2017-06-24 23:00:00;887.17
4200;-42.75;-14.25;2017-06-25 00:00:00;887.0
4201;-42.75;-14.25;2017-06-25 01:00:00;886.5
4202;-42.75;-14.25;2017-06-25 02:00:00;886.0
4203;-42.75;-14.25;2017-06-25 03:00:00;886.0
4204;-42.75;-14.25;2017-06-25 04:00:00;886.0
4205;-42.75;-14.25;2017-06-25 05:00:00;885.83
4206;-42.75;-14.25;2017-06-25 06:00:00;886.0
4207;-42.75;-14.25;2017-06-25 07:00:00;886.33
4208;-42.75;-14.25;2017-06-25 08:00:00;888.0
4209;-42.75;-14.25;2017-06-25 09:00:00;888.0
4210;-42.75;-14.25;2017-06-25 10:00:00;888.17
4211;-42.75;-14.25;2017-06-25 11:00:00;888.0
4212;-42.75;-14.25;2017-06-25 12:00:00;887.33
4213;-42.75;-14.25;2017-06-25 13:00:00;887.0
4214;-42.75;-14.25;2017-06-25 14:00:00;886.33
4215;-42.75;-14.25;2017-06-25 15:00:00;886.0
4216;-42.75;-14.25;2017-06-25 16:00:00;886.0
4217;-42.75;-14.25;2017-06-25 17:00:00;886.0
4218;-42.75;-14.25;2017-06-25 18:00:00;886.0
4219;-42.75;-14.25;2017-06-25 19:00:00;886.0
4220;-42.75;-14.25;2017-06-25 20:00:00;887.0
4221;-42.75;-14.25;2017-06-25 21:00:00;887.0
4222;-42.75;-14.25;2017-06-25 22:00:00;886.5
4223;-42.75;-14.25;2017-06-25 23:00:00;886.5
4224;-42.75;-14.25;2017-06-26 00:00:00;886.0
4225;-42.75;-14.25;2017-06-26 01:00:00;885.83
4226;-42.75;-14.25;2017-06-26 02:00:00;885.0
4227;-42.75;-14.25;2017-06-26 03:00:00;885.0
4228;-42.75;-14.25;2017-06-26 04:00:00;885.0
4229;-42.75;-14.25;2017-06-26 05:00:00;885.0
4230;-42.75;-14.25;2017-06-26 06:00:00;885.0
4231;-42.75;-14.25;2017-06-26 07:00:00;885.83
4232;-42.75;-14.25;2017-06-26 08:00:00;886.0
4233;-42.75;-14.25;2017-06-26 09:00:00;886.17
4234;-42.75;-14.25;2017-06-26 10:00:00;886.83
4235;-42.75;-14.25;2017-06-26 11:00:00;886.5
4236;-42.75;-14.25;2017-06-26 12:00:00;886.67
4237;-42.75;-14.25;2017-06-26 13:00:00;886.0
4238;-42.75;-14.25;2017-06-26 14:00:00;885.0
4239;-42.75;-14.25;2017-06-26 15:00:00;885.0
4240;-42.75;-14.25;2017-06-26 16:00:00;885.0
4241;-42.75;-14.25;2017-06-26 17:00:00;885.0
4242;-42.75;-14.25;2017-06-26 18:00:00;885.0
4243;-42.75;-14.25;2017-06-26 19:00:00;885.5
4244;-42.75;-14.25;2017-06-26 20:00:00;886.0
4245;-42.75;-14.25;2017-06-26 21:00:00;886.0
4246;-42.75;-14.25;2017-06-26 22:00:00;886.5
4247;-42.75;-14.25;2017-06-26 23:00:00;886.83
4248;-42.75;-14.25;2017-06-27 00:00:00;886.33
4249;-42.75;-14.25;2017-06-27 01:00:00;886.0
4250;-42.75;-14.25;2017-06-27 02:00:00;885.67
4251;-42.75;-14.25;2017-06-27 03:00:00;885.0
4252;-42.75;-14.25;2017-06-27 04:00:00;885.0
4253;-42.75;-14.25;2017-06-27 05:00:00;885.0
4254;-42.75;-14.25;2017-06-27 06:00:00;884.83
4255;-42.75;-14.25;2017-06-27 07:00:00;885.5
4256;-42.75;-14.25;2017-06-27 08:00:00;886.5
4257;-42.75;-14.25;2017-06-27 09:00:00;887.0
4258;-42.75;-14.25;2017-06-27 10:00:00;887.0
4259;-42.75;-14.25;2017-06-27 11:00:00;887.0
4260;-42.75;-14.25;2017-06-27 12:00:00;887.0
4261;-42.75;-14.25;2017-06-27 13:00:00;886.33
4262;-42.75;-14.25;2017-06-27 14:00:00;886.0
4263;-42.75;-14.25;2017-06-27 15:00:00;885.5
4264;-42.75;-14.25;2017-06-27 16:00:00;886.0
4265;-42.75;-14.25;2017-06-27 17:00:00;886.0
4266;-42.75;-14.25;2017-06-27 18:00:00;886.0
4267;-42.75;-14.25;2017-06-27 19:00:00;886.67
4268;-42.75;-14.25;2017-06-27 20:00:00;887.0
4269;-42.75;-14.25;2017-06-27 21:00:00;887.0
4270;-42.75;-14.25;2017-06-27 22:00:00;887.0
4271;-42.75;-14.25;2017-06-27 23:00:00;887.0
4272;-42.75;-14.25;2017-06-28 00:00:00;887.0
4273;-42.75;-14.25;2017-06-28 01:00:00;887.0
4274;-42.75;-14.25;2017-06-28 02:00:00;886.5
4275;-42.75;-14.25;2017-06-28 03:00:00;886.0
4276;-42.75;-14.25;2017-06-28 04:00:00;886.0
4277;-42.75;-14.25;2017-06-28 05:00:00;886.0
4278;-42.75;-14.25;2017-06-28 06:00:00;886.0
4279;-42.75;-14.25;2017-06-28 07:00:00;886.5
4280;-42.75;-14.25;2017-06-28 08:00:00;887.67
4281;-42.75;-14.25;2017-06-28 09:00:00;888.17
4282;-42.75;-14.25;2017-06-28 10:00:00;889.0
4283;-42.75;-14.25;2017-06-28 11:00:00;888.0
4284;-42.75;-14.25;2017-06-28 12:00:00;887.83
4285;-42.75;-14.25;2017-06-28 13:00:00;887.0
4286;-42.75;-14.25;2017-06-28 14:00:00;886.5
4287;-42.75;-14.25;2017-06-28 15:00:00;886.0
4288;-42.75;-14.25;2017-06-28 16:00:00;886.0
