Data;VentoPrevisto;VentoC;Chuva;Pressao;Temperatura;Direcao;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;C_l1;C_l2;C_l3;C_l4;C_l5;C_l6;C_l7;D_l1;D_l2;D_l3;D_l4;D_l5;D_l6;D_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;T_VP1;T_VP2;T_VP3;T_VP4;T_VP5;T_VP6;T_VP7;Y_est;residual;rabs
2017-08-12 06:00:00;8.22;7.94;0.0;1017.97;17.94;92.38;9.145;8.042;8.546;8.81;9.529;10.079;11.655;12.421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.49;92.38;92.38;91.74;89.94;84.32;80.07;1017.87;1017.97;1018.55;1018.36;1017.87;1017.17;1016.24;18.5;20.01;20.58;22.35;22.56;22.78;22.93;8.2;8.17;8.19;8.06;7.67;7.13;6.43;8.170742988586426;-0.9742570114135738;0.9742570114135738
2017-08-12 07:00:00;8.2;9.145;0.0;1017.96;17.45;92.71;8.994;7.94;8.042;8.546;8.81;9.529;10.079;11.655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.38;92.49;92.38;92.38;91.74;89.94;84.32;1017.97;1017.87;1017.97;1018.55;1018.36;1017.87;1017.17;17.94;18.5;20.01;20.58;22.35;22.56;22.78;8.22;8.2;8.17;8.19;8.06;7.67;7.13;9.379020690917969;0.385020690917969;0.385020690917969
2017-08-12 08:00:00;7.98;8.994;0.0;1018.52;17.28;93.59;9.064;9.145;7.94;8.042;8.546;8.81;9.529;10.079;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.71;92.38;92.49;92.38;92.38;91.74;89.94;1017.96;1017.97;1017.87;1017.97;1018.55;1018.36;1017.87;17.45;17.94;18.5;20.01;20.58;22.35;22.56;8.2;8.22;8.2;8.17;8.19;8.06;7.67;8.922139167785645;-0.14186083221435553;0.14186083221435553
2017-08-12 09:00:00;8.0;9.064;0.0;1018.82;17.35;93.67;8.052;8.994;9.145;7.94;8.042;8.546;8.81;9.529;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.59;92.71;92.38;92.49;92.38;92.38;91.74;1018.52;1017.96;1017.97;1017.87;1017.97;1018.55;1018.36;17.28;17.45;17.94;18.5;20.01;20.58;22.35;7.98;8.2;8.22;8.2;8.17;8.19;8.06;9.030871391296387;0.9788713912963871;0.9788713912963871
2017-08-12 10:00:00;7.35;8.052;0.0;1019.38;21.45;94.45;7.813;9.064;8.994;9.145;7.94;8.042;8.546;8.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.67;93.59;92.71;92.38;92.49;92.38;92.38;1018.82;1018.52;1017.96;1017.97;1017.87;1017.97;1018.55;17.35;17.28;17.45;17.94;18.5;20.01;20.58;8.0;7.98;8.2;8.22;8.2;8.17;8.19;7.847001552581787;0.034001552581787386;0.034001552581787386
2017-08-12 11:00:00;8.57;7.813;0.0;1019.32;21.89;93.26;7.248;8.052;9.064;8.994;9.145;7.94;8.042;8.546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.45;93.67;93.59;92.71;92.38;92.49;92.38;1019.38;1018.82;1018.52;1017.96;1017.97;1017.87;1017.97;21.45;17.35;17.28;17.45;17.94;18.5;20.01;7.35;8.0;7.98;8.2;8.22;8.2;8.17;7.512310028076172;0.26431002807617165;0.26431002807617165
2017-08-12 12:00:00;7.97;7.248;0.0;1020.05;22.03;91.38;7.146;7.813;8.052;9.064;8.994;9.145;7.94;8.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.26;94.45;93.67;93.59;92.71;92.38;92.49;1019.32;1019.38;1018.82;1018.52;1017.96;1017.97;1017.87;21.89;21.45;17.35;17.28;17.45;17.94;18.5;8.57;7.35;8.0;7.98;8.2;8.22;8.2;6.885064125061035;-0.26093587493896475;0.26093587493896475
2017-08-12 13:00:00;7.32;7.146;0.0;1020.16;22.11;89.97;6.8;7.248;7.813;8.052;9.064;8.994;9.145;7.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.38;93.26;94.45;93.67;93.59;92.71;92.38;1020.05;1019.32;1019.38;1018.82;1018.52;1017.96;1017.97;22.03;21.89;21.45;17.35;17.28;17.45;17.94;7.97;8.57;7.35;8.0;7.98;8.2;8.22;7.011178016662598;0.21117801666259783;0.21117801666259783
2017-08-12 14:00:00;6.51;6.8;0.0;1019.51;22.02;90.34;6.675;7.146;7.248;7.813;8.052;9.064;8.994;9.145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89.97;91.38;93.26;94.45;93.67;93.59;92.71;1020.16;1020.05;1019.32;1019.38;1018.82;1018.52;1017.96;22.11;22.03;21.89;21.45;17.35;17.28;17.45;7.32;7.97;8.57;7.35;8.0;7.98;8.2;6.535127639770508;-0.139872360229492;0.139872360229492
2017-08-12 15:00:00;5.83;6.675;0.0;1018.45;28.62;90.8;7.605;6.8;7.146;7.248;7.813;8.052;9.064;8.994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.34;89.97;91.38;93.26;94.45;93.67;93.59;1019.51;1020.16;1020.05;1019.32;1019.38;1018.82;1018.52;22.02;22.11;22.03;21.89;21.45;17.35;17.28;6.51;7.32;7.97;8.57;7.35;8.0;7.98;6.750091552734375;-0.8549084472656254;0.8549084472656254
2017-08-12 16:00:00;5.38;7.605;0.0;1017.66;29.25;91.95;8.502;6.675;6.8;7.146;7.248;7.813;8.052;9.064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.8;90.34;89.97;91.38;93.26;94.45;93.67;1018.45;1019.51;1020.16;1020.05;1019.32;1019.38;1018.82;28.62;22.02;22.11;22.03;21.89;21.45;17.35;5.83;6.51;7.32;7.97;8.57;7.35;8.0;8.068986892700195;-0.43301310729980536;0.43301310729980536
2017-08-12 17:00:00;5.11;8.502;0.0;1016.67;29.24;94.01;9.268;7.605;6.675;6.8;7.146;7.248;7.813;8.052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.95;90.8;90.34;89.97;91.38;93.26;94.45;1017.66;1018.45;1019.51;1020.16;1020.05;1019.32;1019.38;29.25;28.62;22.02;22.11;22.03;21.89;21.45;5.38;5.83;6.51;7.32;7.97;8.57;7.35;8.939007759094238;-0.3289922409057624;0.3289922409057624
2017-08-12 18:00:00;5.07;9.268;0.0;1016.19;29.2;94.99;9.328;8.502;7.605;6.675;6.8;7.146;7.248;7.813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.01;91.95;90.8;90.34;89.97;91.38;93.26;1016.67;1017.66;1018.45;1019.51;1020.16;1020.05;1019.32;29.24;29.25;28.62;22.02;22.11;22.03;21.89;5.11;5.38;5.83;6.51;7.32;7.97;8.57;9.70083236694336;0.37283236694335997;0.37283236694335997
2017-08-12 19:00:00;5.3;9.328;0.0;1015.89;28.98;93.37;9.235;9.268;8.502;7.605;6.675;6.8;7.146;7.248;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.99;94.01;91.95;90.8;90.34;89.97;91.38;1016.19;1016.67;1017.66;1018.45;1019.51;1020.16;1020.05;29.2;29.24;29.25;28.62;22.02;22.11;22.03;5.07;5.11;5.38;5.83;6.51;7.32;7.97;9.499309539794922;0.26430953979492244;0.26430953979492244
2017-08-12 20:00:00;5.66;9.235;0.0;1016.57;28.21;92.25;9.097;9.328;9.268;8.502;7.605;6.675;6.8;7.146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.37;94.99;94.01;91.95;90.8;90.34;89.97;1015.89;1016.19;1016.67;1017.66;1018.45;1019.51;1020.16;28.98;29.2;29.24;29.25;28.62;22.02;22.11;5.3;5.07;5.11;5.38;5.83;6.51;7.32;9.405661582946777;0.3086615829467778;0.3086615829467778
2017-08-12 21:00:00;5.65;9.097;0.0;1017.18;25.08;87.24;9.867;9.235;9.328;9.268;8.502;7.605;6.675;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.25;93.37;94.99;94.01;91.95;90.8;90.34;1016.57;1015.89;1016.19;1016.67;1017.66;1018.45;1019.51;28.21;28.98;29.2;29.24;29.25;28.62;22.02;5.66;5.3;5.07;5.11;5.38;5.83;6.51;9.273090362548828;-0.5939096374511728;0.5939096374511728
2017-08-12 22:00:00;5.61;9.867;0.0;1017.45;22.68;80.88;10.398;9.097;9.235;9.328;9.268;8.502;7.605;6.675;0.0;0.0;0.0;0.0;0.0;0.0;0.0;87.24;92.25;93.37;94.99;94.01;91.95;90.8;1017.18;1016.57;1015.89;1016.19;1016.67;1017.66;1018.45;25.08;28.21;28.98;29.2;29.24;29.25;28.62;5.65;5.66;5.3;5.07;5.11;5.38;5.83;9.895023345947266;-0.5029766540527341;0.5029766540527341
2017-08-12 23:00:00;5.65;10.398;0.0;1018.35;22.25;73.81;9.292;9.867;9.097;9.235;9.328;9.268;8.502;7.605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.88;87.24;92.25;93.37;94.99;94.01;91.95;1017.45;1017.18;1016.57;1015.89;1016.19;1016.67;1017.66;22.68;25.08;28.21;28.98;29.2;29.24;29.25;5.61;5.65;5.66;5.3;5.07;5.11;5.38;10.05057144165039;0.7585714416503908;0.7585714416503908
2017-08-13 00:00:00;5.62;9.292;0.0;1018.65;21.73;71.91;8.462;10.398;9.867;9.097;9.235;9.328;9.268;8.502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.81;80.88;87.24;92.25;93.37;94.99;94.01;1018.35;1017.45;1017.18;1016.57;1015.89;1016.19;1016.67;22.25;22.68;25.08;28.21;28.98;29.2;29.24;5.65;5.61;5.65;5.66;5.3;5.07;5.11;9.059843063354492;0.5978430633544924;0.5978430633544924
2017-08-13 01:00:00;5.72;8.462;0.0;1018.97;21.18;79.85;8.489;9.292;10.398;9.867;9.097;9.235;9.328;9.268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71.91;73.81;80.88;87.24;92.25;93.37;94.99;1018.65;1018.35;1017.45;1017.18;1016.57;1015.89;1016.19;21.73;22.25;22.68;25.08;28.21;28.98;29.2;5.62;5.65;5.61;5.65;5.66;5.3;5.07;8.513801574707031;0.024801574707030483;0.024801574707030483
2017-08-13 02:00:00;6.71;8.489;0.0;1019.19;21.34;91.3;8.418;8.462;9.292;10.398;9.867;9.097;9.235;9.328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.85;71.91;73.81;80.88;87.24;92.25;93.37;1018.97;1018.65;1018.35;1017.45;1017.18;1016.57;1015.89;21.18;21.73;22.25;22.68;25.08;28.21;28.98;5.72;5.62;5.65;5.61;5.65;5.66;5.3;8.573591232299805;0.15559123229980543;0.15559123229980543
2017-08-13 03:00:00;7.68;8.418;0.0;1019.1;19.08;94.17;7.779;8.489;8.462;9.292;10.398;9.867;9.097;9.235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;91.3;79.85;71.91;73.81;80.88;87.24;92.25;1019.19;1018.97;1018.65;1018.35;1017.45;1017.18;1016.57;21.34;21.18;21.73;22.25;22.68;25.08;28.21;6.71;5.72;5.62;5.65;5.61;5.65;5.66;8.490609169006348;0.7116091690063477;0.7116091690063477
2017-08-13 04:00:00;7.65;7.779;0.0;1018.67;18.54;93.27;8.169;8.418;8.489;8.462;9.292;10.398;9.867;9.097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.17;91.3;79.85;71.91;73.81;80.88;87.24;1019.1;1019.19;1018.97;1018.65;1018.35;1017.45;1017.18;19.08;21.34;21.18;21.73;22.25;22.68;25.08;7.68;6.71;5.72;5.62;5.65;5.61;5.65;7.823061943054199;-0.34593805694580126;0.34593805694580126
2017-08-13 05:00:00;7.42;8.169;0.0;1018.3;17.95;94.27;7.676;7.779;8.418;8.489;8.462;9.292;10.398;9.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.27;94.17;91.3;79.85;71.91;73.81;80.88;1018.67;1019.1;1019.19;1018.97;1018.65;1018.35;1017.45;18.54;19.08;21.34;21.18;21.73;22.25;22.68;7.65;7.68;6.71;5.72;5.62;5.65;5.61;8.209714889526367;0.533714889526367;0.533714889526367
2017-08-13 06:00:00;7.22;7.676;0.0;1017.99;16.9;96.38;6.315;8.169;7.779;8.418;8.489;8.462;9.292;10.398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;94.27;93.27;94.17;91.3;79.85;71.91;73.81;1018.3;1018.67;1019.1;1019.19;1018.97;1018.65;1018.35;17.95;18.54;19.08;21.34;21.18;21.73;22.25;7.42;7.65;7.68;6.71;5.72;5.62;5.65;7.619472026824951;1.3044720268249508;1.3044720268249508
2017-08-13 07:00:00;7.22;6.315;0.0;1018.13;16.43;97.98;5.847;7.676;8.169;7.779;8.418;8.489;8.462;9.292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.38;94.27;93.27;94.17;91.3;79.85;71.91;1017.99;1018.3;1018.67;1019.1;1019.19;1018.97;1018.65;16.9;17.95;18.54;19.08;21.34;21.18;21.73;7.22;7.42;7.65;7.68;6.71;5.72;5.62;6.399471282958984;0.552471282958984;0.552471282958984
2017-08-13 08:00:00;7.26;5.847;0.0;1018.52;16.23;98.65;6.238;6.315;7.676;8.169;7.779;8.418;8.489;8.462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.98;96.38;94.27;93.27;94.17;91.3;79.85;1018.13;1017.99;1018.3;1018.67;1019.1;1019.19;1018.97;16.43;16.9;17.95;18.54;19.08;21.34;21.18;7.22;7.22;7.42;7.65;7.68;6.71;5.72;5.892526626586914;-0.34547337341308637;0.34547337341308637
2017-08-13 09:00:00;7.48;6.238;0.0;1019.16;15.81;99.45;6.684;5.847;6.315;7.676;8.169;7.779;8.418;8.489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.65;97.98;96.38;94.27;93.27;94.17;91.3;1018.52;1018.13;1017.99;1018.3;1018.67;1019.1;1019.19;16.23;16.43;16.9;17.95;18.54;19.08;21.34;7.26;7.22;7.22;7.42;7.65;7.68;6.71;6.132927417755127;-0.5510725822448732;0.5510725822448732
2017-08-13 10:00:00;6.68;6.684;0.0;1019.8;20.33;103.34;6.45;6.238;5.847;6.315;7.676;8.169;7.779;8.418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.45;98.65;97.98;96.38;94.27;93.27;94.17;1019.16;1018.52;1018.13;1017.99;1018.3;1018.67;1019.1;15.81;16.23;16.43;16.9;17.95;18.54;19.08;7.48;7.26;7.22;7.22;7.42;7.65;7.68;6.488365650177002;0.038365650177001775;0.038365650177001775
2017-08-13 11:00:00;6.85;6.45;0.0;1020.2;20.59;101.09;6.35;6.684;6.238;5.847;6.315;7.676;8.169;7.779;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.34;99.45;98.65;97.98;96.38;94.27;93.27;1019.8;1019.16;1018.52;1018.13;1017.99;1018.3;1018.67;20.33;15.81;16.23;16.43;16.9;17.95;18.54;6.68;7.48;7.26;7.22;7.22;7.42;7.65;6.004110336303711;-0.3458896636962887;0.3458896636962887
2017-08-13 12:00:00;6.47;6.35;0.0;1020.81;20.74;98.19;6.267;6.45;6.684;6.238;5.847;6.315;7.676;8.169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;101.09;103.34;99.45;98.65;97.98;96.38;94.27;1020.2;1019.8;1019.16;1018.52;1018.13;1017.99;1018.3;20.59;20.33;15.81;16.23;16.43;16.9;17.95;6.85;6.68;7.48;7.26;7.22;7.22;7.42;5.970453262329102;-0.2965467376708988;0.2965467376708988
2017-08-13 13:00:00;5.87;6.267;0.0;1020.35;21.19;96.94;5.81;6.35;6.45;6.684;6.238;5.847;6.315;7.676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.19;101.09;103.34;99.45;98.65;97.98;96.38;1020.81;1020.2;1019.8;1019.16;1018.52;1018.13;1017.99;20.74;20.59;20.33;15.81;16.23;16.43;16.9;6.47;6.85;6.68;7.48;7.26;7.22;7.22;6.173924922943115;0.3639249229431156;0.3639249229431156
2017-08-13 14:00:00;5.19;5.81;0.0;1019.94;21.25;99.71;5.376;6.267;6.35;6.45;6.684;6.238;5.847;6.315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.94;98.19;101.09;103.34;99.45;98.65;97.98;1020.35;1020.81;1020.2;1019.8;1019.16;1018.52;1018.13;21.19;20.74;20.59;20.33;15.81;16.23;16.43;5.87;6.47;6.85;6.68;7.48;7.26;7.22;5.623333930969238;0.24733393096923795;0.24733393096923795
2017-08-13 15:00:00;4.52;5.376;0.0;1018.89;28.37;103.3;6.058;5.81;6.267;6.35;6.45;6.684;6.238;5.847;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.71;96.94;98.19;101.09;103.34;99.45;98.65;1019.94;1020.35;1020.81;1020.2;1019.8;1019.16;1018.52;21.25;21.19;20.74;20.59;20.33;15.81;16.23;5.19;5.87;6.47;6.85;6.68;7.48;7.26;5.328815460205078;-0.7291845397949217;0.7291845397949217
2017-08-13 16:00:00;4.08;6.058;0.0;1017.53;28.51;104.85;6.514;5.376;5.81;6.267;6.35;6.45;6.684;6.238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;103.3;99.71;96.94;98.19;101.09;103.34;99.45;1018.89;1019.94;1020.35;1020.81;1020.2;1019.8;1019.16;28.37;21.25;21.19;20.74;20.59;20.33;15.81;4.52;5.19;5.87;6.47;6.85;6.68;7.48;6.416617393493652;-0.09738260650634789;0.09738260650634789
2017-08-13 17:00:00;3.95;6.514;0.0;1016.16;28.78;99.71;8.602;6.058;5.376;5.81;6.267;6.35;6.45;6.684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.85;103.3;99.71;96.94;98.19;101.09;103.34;1017.53;1018.89;1019.94;1020.35;1020.81;1020.2;1019.8;28.51;28.37;21.25;21.19;20.74;20.59;20.33;4.08;4.52;5.19;5.87;6.47;6.85;6.68;7.100651741027832;-1.5013482589721683;1.5013482589721683
2017-08-13 18:00:00;3.82;8.602;0.0;1015.0;28.93;98.99;8.619;6.514;6.058;5.376;5.81;6.267;6.35;6.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.71;104.85;103.3;99.71;96.94;98.19;101.09;1016.16;1017.53;1018.89;1019.94;1020.35;1020.81;1020.2;28.78;28.51;28.37;21.25;21.19;20.74;20.59;3.95;4.08;4.52;5.19;5.87;6.47;6.85;9.102213859558105;0.4832138595581057;0.4832138595581057
2017-08-13 19:00:00;4.15;8.619;0.0;1014.8;28.83;97.64;7.944;8.602;6.514;6.058;5.376;5.81;6.267;6.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.99;99.71;104.85;103.3;99.71;96.94;98.19;1015.0;1016.16;1017.53;1018.89;1019.94;1020.35;1020.81;28.93;28.78;28.51;28.37;21.25;21.19;20.74;3.82;3.95;4.08;4.52;5.19;5.87;6.47;8.744889259338379;0.800889259338379;0.800889259338379
2017-08-13 20:00:00;4.78;7.944;0.0;1015.14;28.75;92.13;8.435;8.619;8.602;6.514;6.058;5.376;5.81;6.267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;97.64;98.99;99.71;104.85;103.3;99.71;96.94;1014.8;1015.0;1016.16;1017.53;1018.89;1019.94;1020.35;28.83;28.93;28.78;28.51;28.37;21.25;21.19;4.15;3.82;3.95;4.08;4.52;5.19;5.87;8.401405334472656;-0.03359466552734425;0.03359466552734425
2017-08-13 21:00:00;5.51;8.435;0.0;1015.57;23.85;83.38;7.235;7.944;8.619;8.602;6.514;6.058;5.376;5.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.13;97.64;98.99;99.71;104.85;103.3;99.71;1015.14;1014.8;1015.0;1016.16;1017.53;1018.89;1019.94;28.75;28.83;28.93;28.78;28.51;28.37;21.25;4.78;4.15;3.82;3.95;4.08;4.52;5.19;8.764246940612793;1.5292469406127926;1.5292469406127926
2017-08-13 22:00:00;5.55;7.235;0.0;1016.28;21.29;81.23;6.75;8.435;7.944;8.619;8.602;6.514;6.058;5.376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;83.38;92.13;97.64;98.99;99.71;104.85;103.3;1015.57;1015.14;1014.8;1015.0;1016.16;1017.53;1018.89;23.85;28.75;28.83;28.93;28.78;28.51;28.37;5.51;4.78;4.15;3.82;3.95;4.08;4.52;7.553109645843506;0.8031096458435059;0.8031096458435059
2017-08-13 23:00:00;5.5;6.75;0.0;1016.48;20.99;81.85;7.44;7.235;8.435;7.944;8.619;8.602;6.514;6.058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.23;83.38;92.13;97.64;98.99;99.71;104.85;1016.28;1015.57;1015.14;1014.8;1015.0;1016.16;1017.53;21.29;23.85;28.75;28.83;28.93;28.78;28.51;5.55;5.51;4.78;4.15;3.82;3.95;4.08;7.0510454177856445;-0.38895458221435586;0.38895458221435586
2017-08-14 00:00:00;5.46;7.44;0.0;1016.54;20.57;86.86;7.638;6.75;7.235;8.435;7.944;8.619;8.602;6.514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.85;81.23;83.38;92.13;97.64;98.99;99.71;1016.48;1016.28;1015.57;1015.14;1014.8;1015.0;1016.16;20.99;21.29;23.85;28.75;28.83;28.93;28.78;5.5;5.55;5.51;4.78;4.15;3.82;3.95;7.542933464050293;-0.09506653594970693;0.09506653594970693
2017-08-14 01:00:00;5.47;7.638;0.0;1017.0;20.31;90.96;7.669;7.44;6.75;7.235;8.435;7.944;8.619;8.602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;86.86;81.85;81.23;83.38;92.13;97.64;98.99;1016.54;1016.48;1016.28;1015.57;1015.14;1014.8;1015.0;20.57;20.99;21.29;23.85;28.75;28.83;28.93;5.46;5.5;5.55;5.51;4.78;4.15;3.82;7.732305526733398;0.06330552673339884;0.06330552673339884
2017-08-14 02:00:00;6.06;7.669;0.0;1017.06;20.4;93.6;7.679;7.638;7.44;6.75;7.235;8.435;7.944;8.619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.96;86.86;81.85;81.23;83.38;92.13;97.64;1017.0;1016.54;1016.48;1016.28;1015.57;1015.14;1014.8;20.31;20.57;20.99;21.29;23.85;28.75;28.83;5.47;5.46;5.5;5.55;5.51;4.78;4.15;7.673964023590088;-0.005035976409912379;0.005035976409912379
2017-08-14 03:00:00;6.45;7.679;0.0;1017.28;17.73;96.65;7.952;7.669;7.638;7.44;6.75;7.235;8.435;7.944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;93.6;90.96;86.86;81.85;81.23;83.38;92.13;1017.06;1017.0;1016.54;1016.48;1016.28;1015.57;1015.14;20.4;20.31;20.57;20.99;21.29;23.85;28.75;6.06;5.47;5.46;5.5;5.55;5.51;4.78;7.451350212097168;-0.500649787902832;0.500649787902832
2017-08-14 04:00:00;6.66;7.952;0.0;1016.93;16.71;98.25;7.705;7.679;7.669;7.638;7.44;6.75;7.235;8.435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;96.65;93.6;90.96;86.86;81.85;81.23;83.38;1017.28;1017.06;1017.0;1016.54;1016.48;1016.28;1015.57;17.73;20.4;20.31;20.57;20.99;21.29;23.85;6.45;6.06;5.47;5.46;5.5;5.55;5.51;7.8643341064453125;0.15933410644531243;0.15933410644531243
2017-08-14 05:00:00;6.63;7.705;0.0;1016.65;16.52;99.31;7.985;7.952;7.679;7.669;7.638;7.44;6.75;7.235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.25;96.65;93.6;90.96;86.86;81.85;81.23;1016.93;1017.28;1017.06;1017.0;1016.54;1016.48;1016.28;16.71;17.73;20.4;20.31;20.57;20.99;21.29;6.66;6.45;6.06;5.47;5.46;5.5;5.55;7.393625259399414;-0.5913747406005863;0.5913747406005863
2017-08-14 06:00:00;6.52;7.985;0.0;1016.36;15.39;100.52;7.476;7.705;7.952;7.679;7.669;7.638;7.44;6.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.31;98.25;96.65;93.6;90.96;86.86;81.85;1016.65;1016.93;1017.28;1017.06;1017.0;1016.54;1016.48;16.52;16.71;17.73;20.4;20.31;20.57;20.99;6.63;6.66;6.45;6.06;5.47;5.46;5.5;7.742979049682617;0.2669790496826172;0.2669790496826172
2017-08-14 07:00:00;6.63;7.476;0.0;1016.67;15.01;104.22;7.97;7.985;7.705;7.952;7.679;7.669;7.638;7.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.52;99.31;98.25;96.65;93.6;90.96;86.86;1016.36;1016.65;1016.93;1017.28;1017.06;1017.0;1016.54;15.39;16.52;16.71;17.73;20.4;20.31;20.57;6.52;6.63;6.66;6.45;6.06;5.47;5.46;7.141417980194092;-0.828582019805908;0.828582019805908
2017-08-14 08:00:00;6.92;7.97;0.0;1017.06;14.65;104.73;8.298;7.476;7.985;7.705;7.952;7.679;7.669;7.638;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.22;100.52;99.31;98.25;96.65;93.6;90.96;1016.67;1016.36;1016.65;1016.93;1017.28;1017.06;1017.0;15.01;15.39;16.52;16.71;17.73;20.4;20.31;6.63;6.52;6.63;6.66;6.45;6.06;5.47;7.8783440589904785;-0.4196559410095215;0.4196559410095215
2017-08-14 09:00:00;7.08;8.298;0.0;1017.84;14.39;102.14;8.658;7.97;7.476;7.985;7.705;7.952;7.679;7.669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;104.73;104.22;100.52;99.31;98.25;96.65;93.6;1017.06;1016.67;1016.36;1016.65;1016.93;1017.28;1017.06;14.65;15.01;15.39;16.52;16.71;17.73;20.4;6.92;6.63;6.52;6.63;6.66;6.45;6.06;8.056609153747559;-0.6013908462524409;0.6013908462524409
2017-08-14 10:00:00;6.98;8.658;0.0;1018.73;19.98;100.32;8.306;8.298;7.97;7.476;7.985;7.705;7.952;7.679;0.0;0.0;0.0;0.0;0.0;0.0;0.0;102.14;104.73;104.22;100.52;99.31;98.25;96.65;1017.84;1017.06;1016.67;1016.36;1016.65;1016.93;1017.28;14.39;14.65;15.01;15.39;16.52;16.71;17.73;7.08;6.92;6.63;6.52;6.63;6.66;6.45;8.352306365966797;0.04630636596679771;0.04630636596679771
2017-08-14 11:00:00;6.14;8.306;0.0;1018.64;20.52;99.15;8.35;8.658;8.298;7.97;7.476;7.985;7.705;7.952;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.32;102.14;104.73;104.22;100.52;99.31;98.25;1018.73;1017.84;1017.06;1016.67;1016.36;1016.65;1016.93;19.98;14.39;14.65;15.01;15.39;16.52;16.71;6.98;7.08;6.92;6.63;6.52;6.63;6.66;7.570426940917969;-0.7795730590820309;0.7795730590820309
2017-08-14 12:00:00;5.82;8.35;0.0;1018.92;20.81;98.49;8.116;8.306;8.658;8.298;7.97;7.476;7.985;7.705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;99.15;100.32;102.14;104.73;104.22;100.52;99.31;1018.64;1018.73;1017.84;1017.06;1016.67;1016.36;1016.65;20.52;19.98;14.39;14.65;15.01;15.39;16.52;6.14;6.98;7.08;6.92;6.63;6.52;6.63;7.833651542663574;-0.28234845733642544;0.28234845733642544
2017-08-14 13:00:00;5.67;8.116;0.0;1018.84;21.25;99.61;7.622;8.35;8.306;8.658;8.298;7.97;7.476;7.985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;98.49;99.15;100.32;102.14;104.73;104.22;100.52;1018.92;1018.64;1018.73;1017.84;1017.06;1016.67;1016.36;20.81;20.52;19.98;14.39;14.65;15.01;15.39;5.82;6.14;6.98;7.08;6.92;6.63;6.52;7.87368631362915;0.2516863136291505;0.2516863136291505
