Data;VentoC;Pressao;Temperatura;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;P_l1;P_l2;P_l3;P_l4;P_l5;P_l6;P_l7;T_l1;T_l2;T_l3;T_l4;T_l5;T_l6;T_l7;Y_est;residual;rabs
2017-12-10 21:00:00;9.538;879.0;18.434;11.282;10.302;10.515;10.915;11.982;11.095;11.096;9.835;878.166;877.334;877.0;877.0;876.166;876.334;877.0;18.184;18.433;18.9;19.766;20.117;20.534;20.734;9.040078163146973;-2.2419218368530274;2.2419218368530274
2017-12-10 22:00:00;11.282;879.0;18.5;10.628;9.538;10.302;10.515;10.915;11.982;11.095;11.096;879.0;878.166;877.334;877.0;877.0;876.166;876.334;18.434;18.184;18.433;18.9;19.766;20.117;20.534;10.827625274658203;0.199625274658203;0.199625274658203
2017-12-10 23:00:00;10.628;879.0;18.417;12.346;11.282;9.538;10.302;10.515;10.915;11.982;11.095;879.0;879.0;878.166;877.334;877.0;877.0;876.166;18.5;18.434;18.184;18.433;18.9;19.766;20.117;9.75786304473877;-2.5881369552612306;2.5881369552612306
2017-12-11 00:00:00;12.346;878.666;18.1;12.604;10.628;11.282;9.538;10.302;10.515;10.915;11.982;879.0;879.0;879.0;878.166;877.334;877.0;877.0;18.417;18.5;18.434;18.184;18.433;18.9;19.766;11.79322338104248;-0.8107766189575187;0.8107766189575187
2017-12-11 01:00:00;12.604;878.0;17.9;11.05;12.346;10.628;11.282;9.538;10.302;10.515;10.915;878.666;879.0;879.0;879.0;878.166;877.334;877.0;18.1;18.417;18.5;18.434;18.184;18.433;18.9;11.712401390075684;0.6624013900756829;0.6624013900756829
2017-12-11 02:00:00;11.05;878.0;17.65;7.83;12.604;12.346;10.628;11.282;9.538;10.302;10.515;878.0;878.666;879.0;879.0;879.0;878.166;877.334;17.9;18.1;18.417;18.5;18.434;18.184;18.433;10.188407897949219;2.3584078979492187;2.3584078979492187
2017-12-11 03:00:00;7.83;878.0;17.666;7.305;11.05;12.604;12.346;10.628;11.282;9.538;10.302;878.0;878.0;878.666;879.0;879.0;879.0;878.166;17.65;17.9;18.1;18.417;18.5;18.434;18.184;7.34415864944458;0.03915864944458036;0.03915864944458036
2017-12-11 04:00:00;7.305;878.0;17.834;9.096;7.83;11.05;12.604;12.346;10.628;11.282;9.538;878.0;878.0;878.0;878.666;879.0;879.0;879.0;17.666;17.65;17.9;18.1;18.417;18.5;18.434;7.150862216949463;-1.9451377830505372;1.9451377830505372
2017-12-11 05:00:00;9.096;879.0;17.967;9.95;7.305;7.83;11.05;12.604;12.346;10.628;11.282;878.0;878.0;878.0;878.0;878.666;879.0;879.0;17.834;17.666;17.65;17.9;18.1;18.417;18.5;8.995102882385254;-0.9548971176147454;0.9548971176147454
2017-12-11 06:00:00;9.95;879.666;18.216;10.178;9.096;7.305;7.83;11.05;12.604;12.346;10.628;879.0;878.0;878.0;878.0;878.0;878.666;879.0;17.967;17.834;17.666;17.65;17.9;18.1;18.417;9.557754516601562;-0.6202454833984383;0.6202454833984383
2017-12-11 07:00:00;10.178;880.0;18.216;11.085;9.95;9.096;7.305;7.83;11.05;12.604;12.346;879.666;879.0;878.0;878.0;878.0;878.0;878.666;18.216;17.967;17.834;17.666;17.65;17.9;18.1;9.813709259033203;-1.2712907409667977;1.2712907409667977
2017-12-11 08:00:00;11.085;880.166;18.3;13.804;10.178;9.95;9.096;7.305;7.83;11.05;12.604;880.0;879.666;879.0;878.0;878.0;878.0;878.0;18.216;18.216;17.967;17.834;17.666;17.65;17.9;10.672353744506836;-3.1316462554931643;3.1316462554931643
2017-12-11 09:00:00;13.804;881.0;18.3;12.604;11.085;10.178;9.95;9.096;7.305;7.83;11.05;880.166;880.0;879.666;879.0;878.0;878.0;878.0;18.3;18.216;18.216;17.967;17.834;17.666;17.65;13.218409538269043;0.6144095382690438;0.6144095382690438
2017-12-11 10:00:00;12.604;881.0;18.367;12.404;13.804;11.085;10.178;9.95;9.096;7.305;7.83;881.0;880.166;880.0;879.666;879.0;878.0;878.0;18.3;18.3;18.216;18.216;17.967;17.834;17.666;11.597761154174805;-0.8062388458251952;0.8062388458251952
2017-12-11 11:00:00;12.404;880.334;19.484;13.086;12.604;13.804;11.085;10.178;9.95;9.096;7.305;881.0;881.0;880.166;880.0;879.666;879.0;878.0;18.367;18.3;18.3;18.216;18.216;17.967;17.834;11.593978881835938;-1.4920211181640628;1.4920211181640628
2017-12-11 12:00:00;13.086;880.0;20.317;12.2;12.404;12.604;13.804;11.085;10.178;9.95;9.096;880.334;881.0;881.0;880.166;880.0;879.666;879.0;19.484;18.367;18.3;18.3;18.216;18.216;17.967;12.276252746582031;0.07625274658203196;0.07625274658203196
2017-12-11 13:00:00;12.2;879.5;20.7;9.206;13.086;12.404;12.604;13.804;11.085;10.178;9.95;880.0;880.334;881.0;881.0;880.166;880.0;879.666;20.317;19.484;18.367;18.3;18.3;18.216;18.216;11.351373672485352;2.145373672485352;2.145373672485352
2017-12-11 14:00:00;9.206;879.0;20.767;8.087;12.2;13.086;12.404;12.604;13.804;11.085;10.178;879.5;880.0;880.334;881.0;881.0;880.166;880.0;20.7;20.317;19.484;18.367;18.3;18.3;18.216;8.584047317504883;0.49704731750488307;0.49704731750488307
2017-12-11 15:00:00;8.087;879.0;19.534;7.568;9.206;12.2;13.086;12.404;12.604;13.804;11.085;879.0;879.5;880.0;880.334;881.0;881.0;880.166;20.767;20.7;20.317;19.484;18.367;18.3;18.3;7.882967948913574;0.3149679489135746;0.3149679489135746
2017-12-11 16:00:00;7.568;878.834;19.467;5.762;8.087;9.206;12.2;13.086;12.404;12.604;13.804;879.0;879.0;879.5;880.0;880.334;881.0;881.0;19.534;20.767;20.7;20.317;19.484;18.367;18.3;7.778454303741455;2.0164543037414555;2.0164543037414555
2017-12-11 17:00:00;5.762;879.0;19.55;5.89;7.568;8.087;9.206;12.2;13.086;12.404;12.604;878.834;879.0;879.0;879.5;880.0;880.334;881.0;19.467;19.534;20.767;20.7;20.317;19.484;18.367;5.962099075317383;0.07209907531738313;0.07209907531738313
2017-12-11 18:00:00;5.89;879.334;19.0;5.518;5.762;7.568;8.087;9.206;12.2;13.086;12.404;879.0;878.834;879.0;879.0;879.5;880.0;880.334;19.55;19.467;19.534;20.767;20.7;20.317;19.484;6.294979572296143;0.7769795722961428;0.7769795722961428
2017-12-11 19:00:00;5.518;880.0;19.2;5.082;5.89;5.762;7.568;8.087;9.206;12.2;13.086;879.334;879.0;878.834;879.0;879.0;879.5;880.0;19.0;19.55;19.467;19.534;20.767;20.7;20.317;5.684845447540283;0.6028454475402834;0.6028454475402834
2017-12-11 20:00:00;5.082;880.834;19.6;5.815;5.518;5.89;5.762;7.568;8.087;9.206;12.2;880.0;879.334;879.0;878.834;879.0;879.0;879.5;19.2;19.0;19.55;19.467;19.534;20.767;20.7;5.209005355834961;-0.6059946441650395;0.6059946441650395
2017-12-11 21:00:00;5.815;881.0;19.633;5.6;5.082;5.518;5.89;5.762;7.568;8.087;9.206;880.834;880.0;879.334;879.0;878.834;879.0;879.0;19.6;19.2;19.0;19.55;19.467;19.534;20.767;5.773178577423096;0.17317857742309606;0.17317857742309606
2017-12-11 22:00:00;5.6;882.0;19.366;5.854;5.815;5.082;5.518;5.89;5.762;7.568;8.087;881.0;880.834;880.0;879.334;879.0;878.834;879.0;19.633;19.6;19.2;19.0;19.55;19.467;19.534;5.399075984954834;-0.4549240150451661;0.4549240150451661
2017-12-11 23:00:00;5.854;881.334;19.284;6.89;5.6;5.815;5.082;5.518;5.89;5.762;7.568;882.0;881.0;880.834;880.0;879.334;879.0;878.834;19.366;19.633;19.6;19.2;19.0;19.55;19.467;5.772497653961182;-1.117502346038818;1.117502346038818
2017-12-12 00:00:00;6.89;881.0;18.967;6.094;5.854;5.6;5.815;5.082;5.518;5.89;5.762;881.334;882.0;881.0;880.834;880.0;879.334;879.0;19.284;19.366;19.633;19.6;19.2;19.0;19.55;6.564027786254883;0.4700277862548825;0.4700277862548825
2017-12-12 01:00:00;6.094;880.0;18.316;4.27;6.89;5.854;5.6;5.815;5.082;5.518;5.89;881.0;881.334;882.0;881.0;880.834;880.0;879.334;18.967;19.284;19.366;19.633;19.6;19.2;19.0;5.748692035675049;1.4786920356750493;1.4786920356750493
2017-12-12 02:00:00;4.27;880.0;17.834;3.702;6.094;6.89;5.854;5.6;5.815;5.082;5.518;880.0;881.0;881.334;882.0;881.0;880.834;880.0;18.316;18.967;19.284;19.366;19.633;19.6;19.2;4.060691833496094;0.3586918334960938;0.3586918334960938
2017-12-12 03:00:00;3.702;880.0;17.883;4.206;4.27;6.094;6.89;5.854;5.6;5.815;5.082;880.0;880.0;881.0;881.334;882.0;881.0;880.834;17.834;18.316;18.967;19.284;19.366;19.633;19.6;3.7883639335632324;-0.417636066436768;0.417636066436768
2017-12-12 04:00:00;4.206;880.5;17.9;4.608;3.702;4.27;6.094;6.89;5.854;5.6;5.815;880.0;880.0;880.0;881.0;881.334;882.0;881.0;17.883;17.834;18.316;18.967;19.284;19.366;19.633;4.220352649688721;-0.38764735031127895;0.38764735031127895
2017-12-12 05:00:00;4.608;881.0;17.933;6.24;4.206;3.702;4.27;6.094;6.89;5.854;5.6;880.5;880.0;880.0;880.0;881.0;881.334;882.0;17.9;17.883;17.834;18.316;18.967;19.284;19.366;4.775677680969238;-1.464322319030762;1.464322319030762
2017-12-12 06:00:00;6.24;881.834;18.0;4.687;4.608;4.206;3.702;4.27;6.094;6.89;5.854;881.0;880.5;880.0;880.0;880.0;881.0;881.334;17.933;17.9;17.883;17.834;18.316;18.967;19.284;6.25807523727417;1.5710752372741696;1.5710752372741696
2017-12-12 07:00:00;4.687;882.0;18.066;3.992;6.24;4.608;4.206;3.702;4.27;6.094;6.89;881.834;881.0;880.5;880.0;880.0;880.0;881.0;18.0;17.933;17.9;17.883;17.834;18.316;18.967;4.517358303070068;0.5253583030700684;0.5253583030700684
2017-12-12 08:00:00;3.992;883.0;18.483;4.023;4.687;6.24;4.608;4.206;3.702;4.27;6.094;882.0;881.834;881.0;880.5;880.0;880.0;880.0;18.066;18.0;17.933;17.9;17.883;17.834;18.316;3.984347343444824;-0.03865265655517547;0.03865265655517547
2017-12-12 09:00:00;4.023;883.0;19.416;4.275;3.992;4.687;6.24;4.608;4.206;3.702;4.27;883.0;882.0;881.834;881.0;880.5;880.0;880.0;18.483;18.066;18.0;17.933;17.9;17.883;17.834;3.974055290222168;-0.3009447097778324;0.3009447097778324
2017-12-12 10:00:00;4.275;883.0;20.983;4.912;4.023;3.992;4.687;6.24;4.608;4.206;3.702;883.0;883.0;882.0;881.834;881.0;880.5;880.0;19.416;18.483;18.066;18.0;17.933;17.9;17.883;4.017636775970459;-0.8943632240295409;0.8943632240295409
2017-12-12 11:00:00;4.912;883.0;21.75;5.51;4.275;4.023;3.992;4.687;6.24;4.608;4.206;883.0;883.0;883.0;882.0;881.834;881.0;880.5;20.983;19.416;18.483;18.066;18.0;17.933;17.9;4.685006141662598;-0.8249938583374021;0.8249938583374021
2017-12-12 12:00:00;5.51;882.166;22.534;5.028;4.912;4.275;4.023;3.992;4.687;6.24;4.608;883.0;883.0;883.0;883.0;882.0;881.834;881.0;21.75;20.983;19.416;18.483;18.066;18.0;17.933;5.200545787811279;0.17254578781127972;0.17254578781127972
2017-12-12 13:00:00;5.028;881.834;23.2;5.015;5.51;4.912;4.275;4.023;3.992;4.687;6.24;882.166;883.0;883.0;883.0;883.0;882.0;881.834;22.534;21.75;20.983;19.416;18.483;18.066;18.0;4.825786590576172;-0.1892134094238278;0.1892134094238278
2017-12-12 14:00:00;5.015;881.0;23.75;5.022;5.028;5.51;4.912;4.275;4.023;3.992;4.687;881.834;882.166;883.0;883.0;883.0;883.0;882.0;23.2;22.534;21.75;20.983;19.416;18.483;18.066;4.962588310241699;-0.05941168975830102;0.05941168975830102
2017-12-12 15:00:00;5.022;881.0;23.966;3.908;5.015;5.028;5.51;4.912;4.275;4.023;3.992;881.0;881.834;882.166;883.0;883.0;883.0;883.0;23.75;23.2;22.534;21.75;20.983;19.416;18.483;5.0430731773376465;1.1350731773376466;1.1350731773376466
2017-12-12 16:00:00;3.908;881.0;23.45;2.992;5.022;5.015;5.028;5.51;4.912;4.275;4.023;881.0;881.0;881.834;882.166;883.0;883.0;883.0;23.966;23.75;23.2;22.534;21.75;20.983;19.416;4.0695600509643555;1.0775600509643555;1.0775600509643555
2017-12-12 17:00:00;2.992;881.0;23.066;2.967;3.908;5.022;5.015;5.028;5.51;4.912;4.275;881.0;881.0;881.0;881.834;882.166;883.0;883.0;23.45;23.966;23.75;23.2;22.534;21.75;20.983;3.340211868286133;0.37321186828613273;0.37321186828613273
2017-12-12 18:00:00;2.967;881.834;22.383;2.172;2.992;3.908;5.022;5.015;5.028;5.51;4.912;881.0;881.0;881.0;881.0;881.834;882.166;883.0;23.066;23.45;23.966;23.75;23.2;22.534;21.75;3.4741625785827637;1.3021625785827635;1.3021625785827635
2017-12-12 19:00:00;2.172;882.0;21.867;2.193;2.967;2.992;3.908;5.022;5.015;5.028;5.51;881.834;881.0;881.0;881.0;881.0;881.834;882.166;22.383;23.066;23.45;23.966;23.75;23.2;22.534;2.6404457092285156;0.44744570922851556;0.44744570922851556
2017-12-12 20:00:00;2.193;882.666;21.484;2.285;2.172;2.967;2.992;3.908;5.022;5.015;5.028;882.0;881.834;881.0;881.0;881.0;881.0;881.834;21.867;22.383;23.066;23.45;23.966;23.75;23.2;2.687397003173828;0.402397003173828;0.402397003173828
2017-12-12 21:00:00;2.285;883.0;20.917;3.372;2.193;2.172;2.967;2.992;3.908;5.022;5.015;882.666;882.0;881.834;881.0;881.0;881.0;881.0;21.484;21.867;22.383;23.066;23.45;23.966;23.75;2.6030454635620117;-0.7689545364379882;0.7689545364379882
2017-12-12 22:00:00;3.372;883.0;21.034;4.115;2.285;2.193;2.172;2.967;2.992;3.908;5.022;883.0;882.666;882.0;881.834;881.0;881.0;881.0;20.917;21.484;21.867;22.383;23.066;23.45;23.966;3.587526798248291;-0.5274732017517092;0.5274732017517092
2017-12-12 23:00:00;4.115;882.5;20.6;3.646;3.372;2.285;2.193;2.172;2.967;2.992;3.908;883.0;883.0;882.666;882.0;881.834;881.0;881.0;21.034;20.917;21.484;21.867;22.383;23.066;23.45;4.0905656814575195;0.4445656814575196;0.4445656814575196
2017-12-13 00:00:00;3.646;882.0;19.784;4.124;4.115;3.372;2.285;2.193;2.172;2.967;2.992;882.5;883.0;883.0;882.666;882.0;881.834;881.0;20.6;21.034;20.917;21.484;21.867;22.383;23.066;3.474576473236084;-0.6494235267639157;0.6494235267639157
2017-12-13 01:00:00;4.124;881.334;19.216;4.533;3.646;4.115;3.372;2.285;2.193;2.172;2.967;882.0;882.5;883.0;883.0;882.666;882.0;881.834;19.784;20.6;21.034;20.917;21.484;21.867;22.383;4.1607441902160645;-0.3722558097839359;0.3722558097839359
2017-12-13 02:00:00;4.533;881.0;19.117;4.972;4.124;3.646;4.115;3.372;2.285;2.193;2.172;881.334;882.0;882.5;883.0;883.0;882.666;882.0;19.216;19.784;20.6;21.034;20.917;21.484;21.867;4.422976016998291;-0.5490239830017094;0.5490239830017094
2017-12-13 03:00:00;4.972;881.0;19.083;5.106;4.533;4.124;3.646;4.115;3.372;2.285;2.193;881.0;881.334;882.0;882.5;883.0;883.0;882.666;19.117;19.216;19.784;20.6;21.034;20.917;21.484;4.909501552581787;-0.19649844741821276;0.19649844741821276
2017-12-13 04:00:00;5.106;881.166;19.017;5.305;4.972;4.533;4.124;3.646;4.115;3.372;2.285;881.0;881.0;881.334;882.0;882.5;883.0;883.0;19.083;19.117;19.216;19.784;20.6;21.034;20.917;5.071508407592773;-0.23349159240722628;0.23349159240722628
2017-12-13 05:00:00;5.305;882.0;18.666;5.216;5.106;4.972;4.533;4.124;3.646;4.115;3.372;881.166;881.0;881.0;881.334;882.0;882.5;883.0;19.017;19.083;19.117;19.216;19.784;20.6;21.034;5.288208961486816;0.07220896148681621;0.07220896148681621
2017-12-13 06:00:00;5.216;882.834;18.35;5.0;5.305;5.106;4.972;4.533;4.124;3.646;4.115;882.0;881.166;881.0;881.0;881.334;882.0;882.5;18.666;19.017;19.083;19.117;19.216;19.784;20.6;5.234574317932129;0.2345743179321289;0.2345743179321289
2017-12-13 07:00:00;5.0;883.166;18.35;5.395;5.216;5.305;5.106;4.972;4.533;4.124;3.646;882.834;882.0;881.166;881.0;881.0;881.334;882.0;18.35;18.666;19.017;19.083;19.117;19.216;19.784;5.014850616455078;-0.38014938354492145;0.38014938354492145
2017-12-13 08:00:00;5.395;883.834;18.3;5.531;5.0;5.216;5.305;5.106;4.972;4.533;4.124;883.166;882.834;882.0;881.166;881.0;881.0;881.334;18.35;18.35;18.666;19.017;19.083;19.117;19.216;5.405040264129639;-0.12595973587036102;0.12595973587036102
2017-12-13 09:00:00;5.531;884.0;18.234;5.79;5.395;5.0;5.216;5.305;5.106;4.972;4.533;883.834;883.166;882.834;882.0;881.166;881.0;881.0;18.3;18.35;18.35;18.666;19.017;19.083;19.117;5.419478416442871;-0.37052158355712894;0.37052158355712894
2017-12-13 10:00:00;5.79;884.0;18.266;5.034;5.531;5.395;5.0;5.216;5.305;5.106;4.972;884.0;883.834;883.166;882.834;882.0;881.166;881.0;18.234;18.3;18.35;18.35;18.666;19.017;19.083;5.627185821533203;0.5931858215332033;0.5931858215332033
2017-12-13 11:00:00;5.034;884.0;18.516;6.112;5.79;5.531;5.395;5.0;5.216;5.305;5.106;884.0;884.0;883.834;883.166;882.834;882.0;881.166;18.266;18.234;18.3;18.35;18.35;18.666;19.017;4.795961380004883;-1.3160386199951173;1.3160386199951173
2017-12-13 12:00:00;6.112;883.334;18.584;7.562;5.034;5.79;5.531;5.395;5.0;5.216;5.305;884.0;884.0;884.0;883.834;883.166;882.834;882.0;18.516;18.266;18.234;18.3;18.35;18.35;18.666;6.034022808074951;-1.527977191925049;1.527977191925049
2017-12-13 13:00:00;7.562;882.334;18.534;6.418;6.112;5.034;5.79;5.531;5.395;5.0;5.216;883.334;884.0;884.0;884.0;883.834;883.166;882.834;18.584;18.516;18.266;18.234;18.3;18.35;18.35;7.397948741912842;0.9799487419128416;0.9799487419128416
2017-12-13 14:00:00;6.418;882.0;18.334;6.416;7.562;6.112;5.034;5.79;5.531;5.395;5.0;882.334;883.334;884.0;884.0;884.0;883.834;883.166;18.534;18.584;18.516;18.266;18.234;18.3;18.35;6.0829243659973145;-0.3330756340026859;0.3330756340026859
2017-12-13 15:00:00;6.416;881.667;18.45;6.063;6.418;7.562;6.112;5.034;5.79;5.531;5.395;882.0;882.334;883.334;884.0;884.0;884.0;883.834;18.334;18.534;18.584;18.516;18.266;18.234;18.3;6.460606575012207;0.3976065750122073;0.3976065750122073
2017-12-13 16:00:00;6.063;882.0;18.534;6.72;6.416;6.418;7.562;6.112;5.034;5.79;5.531;881.667;882.0;882.334;883.334;884.0;884.0;884.0;18.45;18.334;18.534;18.584;18.516;18.266;18.234;6.0179123878479;-0.7020876121520994;0.7020876121520994
2017-12-13 17:00:00;6.72;882.0;18.55;6.34;6.063;6.416;6.418;7.562;6.112;5.034;5.79;882.0;881.667;882.0;882.334;883.334;884.0;884.0;18.534;18.45;18.334;18.534;18.584;18.516;18.266;6.874809741973877;0.5348097419738771;0.5348097419738771
2017-12-13 18:00:00;6.34;883.0;18.667;6.38;6.72;6.063;6.416;6.418;7.562;6.112;5.034;882.0;882.0;881.667;882.0;882.334;883.334;884.0;18.55;18.534;18.45;18.334;18.534;18.584;18.516;6.356564044952393;-0.023435955047607315;0.023435955047607315
2017-12-13 19:00:00;6.38;883.834;18.8;5.338;6.34;6.72;6.063;6.416;6.418;7.562;6.112;883.0;882.0;882.0;881.667;882.0;882.334;883.334;18.667;18.55;18.534;18.45;18.334;18.534;18.584;6.494955539703369;1.156955539703369;1.156955539703369
2017-12-13 20:00:00;5.338;884.0;17.65;6.28;6.38;6.34;6.72;6.063;6.416;6.418;7.562;883.834;883.0;882.0;882.0;881.667;882.0;882.334;18.8;18.667;18.55;18.534;18.45;18.334;18.534;5.363358497619629;-0.9166415023803713;0.9166415023803713
2017-12-13 21:00:00;6.28;884.0;17.916;6.32;5.338;6.38;6.34;6.72;6.063;6.416;6.418;884.0;883.834;883.0;882.0;882.0;881.667;882.0;17.65;18.8;18.667;18.55;18.534;18.45;18.334;6.52971887588501;0.20971887588500948;0.20971887588500948
2017-12-13 22:00:00;6.32;885.0;18.434;7.268;6.28;5.338;6.38;6.34;6.72;6.063;6.416;884.0;884.0;883.834;883.0;882.0;882.0;881.667;17.916;17.65;18.8;18.667;18.55;18.534;18.45;6.143749237060547;-1.124250762939453;1.124250762939453
2017-12-13 23:00:00;7.268;884.166;18.366;6.65;6.32;6.28;5.338;6.38;6.34;6.72;6.063;885.0;884.0;884.0;883.834;883.0;882.0;882.0;18.434;17.916;17.65;18.8;18.667;18.55;18.534;7.198807239532471;0.5488072395324703;0.5488072395324703
2017-12-14 00:00:00;6.65;883.834;18.284;7.09;7.268;6.32;6.28;5.338;6.38;6.34;6.72;884.166;885.0;884.0;884.0;883.834;883.0;882.0;18.366;18.434;17.916;17.65;18.8;18.667;18.55;6.330488204956055;-0.7595117950439452;0.7595117950439452
2017-12-14 01:00:00;7.09;883.0;18.416;6.185;6.65;7.268;6.32;6.28;5.338;6.38;6.34;883.834;884.166;885.0;884.0;884.0;883.834;883.0;18.284;18.366;18.434;17.916;17.65;18.8;18.667;7.002317905426025;0.8173179054260258;0.8173179054260258
2017-12-14 02:00:00;6.185;883.0;18.534;6.308;7.09;6.65;7.268;6.32;6.28;5.338;6.38;883.0;883.834;884.166;885.0;884.0;884.0;883.834;18.416;18.284;18.366;18.434;17.916;17.65;18.8;5.973967552185059;-0.33403244781494124;0.33403244781494124
2017-12-14 03:00:00;6.308;883.0;18.567;7.952;6.185;7.09;6.65;7.268;6.32;6.28;5.338;883.0;883.0;883.834;884.166;885.0;884.0;884.0;18.534;18.416;18.284;18.366;18.434;17.916;17.65;6.380220413208008;-1.5717795867919921;1.5717795867919921
2017-12-14 04:00:00;7.952;883.0;18.3;7.954;6.308;6.185;7.09;6.65;7.268;6.32;6.28;883.0;883.0;883.0;883.834;884.166;885.0;884.0;18.567;18.534;18.416;18.284;18.366;18.434;17.916;7.9835076332092285;0.02950763320922878;0.02950763320922878
2017-12-14 05:00:00;7.954;883.0;18.0;8.826;7.952;6.308;6.185;7.09;6.65;7.268;6.32;883.0;883.0;883.0;883.0;883.834;884.166;885.0;18.3;18.567;18.534;18.416;18.284;18.366;18.434;7.933868885040283;-0.8921311149597173;0.8921311149597173
2017-12-14 06:00:00;8.826;883.334;17.234;8.252;7.954;7.952;6.308;6.185;7.09;6.65;7.268;883.0;883.0;883.0;883.0;883.0;883.834;884.166;18.0;18.3;18.567;18.534;18.416;18.284;18.366;8.892943382263184;0.6409433822631829;0.6409433822631829
2017-12-14 07:00:00;8.252;884.0;17.25;7.432;8.826;7.954;7.952;6.308;6.185;7.09;6.65;883.334;883.0;883.0;883.0;883.0;883.0;883.834;17.234;18.0;18.3;18.567;18.534;18.416;18.284;8.18980598449707;0.7578059844970699;0.7578059844970699
2017-12-14 08:00:00;7.432;884.0;17.25;8.115;8.252;8.826;7.954;7.952;6.308;6.185;7.09;884.0;883.334;883.0;883.0;883.0;883.0;883.0;17.25;17.234;18.0;18.3;18.567;18.534;18.416;7.347610950469971;-0.7673890495300295;0.7673890495300295
2017-12-14 09:00:00;8.115;884.333;17.466;7.068;7.432;8.252;8.826;7.954;7.952;6.308;6.185;884.0;884.0;883.334;883.0;883.0;883.0;883.0;17.25;17.25;17.234;18.0;18.3;18.567;18.534;8.11317253112793;1.04517253112793;1.04517253112793
2017-12-14 10:00:00;7.068;885.0;17.367;6.69;8.115;7.432;8.252;8.826;7.954;7.952;6.308;884.333;884.0;884.0;883.334;883.0;883.0;883.0;17.466;17.25;17.25;17.234;18.0;18.3;18.567;6.784289836883545;0.09428983688354453;0.09428983688354453
2017-12-14 11:00:00;6.69;884.834;18.1;6.605;7.068;8.115;7.432;8.252;8.826;7.954;7.952;885.0;884.333;884.0;884.0;883.334;883.0;883.0;17.367;17.466;17.25;17.25;17.234;18.0;18.3;6.7164788246154785;0.11147882461547809;0.11147882461547809
2017-12-14 12:00:00;6.605;883.834;18.7;6.791;6.69;7.068;8.115;7.432;8.252;8.826;7.954;884.834;885.0;884.333;884.0;884.0;883.334;883.0;18.1;17.367;17.466;17.25;17.25;17.234;18.0;6.458847999572754;-0.33215200042724646;0.33215200042724646
2017-12-14 13:00:00;6.791;883.0;19.067;6.305;6.605;6.69;7.068;8.115;7.432;8.252;8.826;883.834;884.834;885.0;884.333;884.0;884.0;883.334;18.7;18.1;17.367;17.466;17.25;17.25;17.234;6.746540546417236;0.4415405464172366;0.4415405464172366
2017-12-14 14:00:00;6.305;883.0;18.816;6.21;6.791;6.605;6.69;7.068;8.115;7.432;8.252;883.0;883.834;884.834;885.0;884.333;884.0;884.0;19.067;18.7;18.1;17.367;17.466;17.25;17.25;6.256460189819336;0.04646018981933597;0.04646018981933597
2017-12-14 15:00:00;6.21;882.0;18.883;5.7;6.305;6.791;6.605;6.69;7.068;8.115;7.432;883.0;883.0;883.834;884.834;885.0;884.333;884.0;18.816;19.067;18.7;18.1;17.367;17.466;17.25;6.271273136138916;0.5712731361389158;0.5712731361389158
2017-12-14 16:00:00;5.7;882.0;18.7;4.905;6.21;6.305;6.791;6.605;6.69;7.068;8.115;882.0;883.0;883.0;883.834;884.834;885.0;884.333;18.883;18.816;19.067;18.7;18.1;17.367;17.466;5.780410289764404;0.875410289764404;0.875410289764404
2017-12-14 17:00:00;4.905;883.0;18.666;3.3;5.7;6.21;6.305;6.791;6.605;6.69;7.068;882.0;882.0;883.0;883.0;883.834;884.834;885.0;18.7;18.883;18.816;19.067;18.7;18.1;17.367;5.283185958862305;1.9831859588623049;1.9831859588623049
2017-12-14 18:00:00;3.3;883.0;18.617;3.577;4.905;5.7;6.21;6.305;6.791;6.605;6.69;883.0;882.0;882.0;883.0;883.0;883.834;884.834;18.666;18.7;18.883;18.816;19.067;18.7;18.1;3.7069225311279297;0.12992253112792973;0.12992253112792973
2017-12-14 19:00:00;3.577;883.834;18.666;4.244;3.3;4.905;5.7;6.21;6.305;6.791;6.605;883.0;883.0;882.0;882.0;883.0;883.0;883.834;18.617;18.666;18.7;18.883;18.816;19.067;18.7;4.101285934448242;-0.14271406555175759;0.14271406555175759
2017-12-14 20:00:00;4.244;884.0;19.617;5.076;3.577;3.3;4.905;5.7;6.21;6.305;6.791;883.834;883.0;883.0;882.0;882.0;883.0;883.0;18.666;18.617;18.666;18.7;18.883;18.816;19.067;4.536860466003418;-0.5391395339965817;0.5391395339965817
2017-12-14 21:00:00;5.076;884.0;19.816;6.402;4.244;3.577;3.3;4.905;5.7;6.21;6.305;884.0;883.834;883.0;883.0;882.0;882.0;883.0;19.617;18.666;18.617;18.666;18.7;18.883;18.816;5.1842942237854;-1.2177057762145997;1.2177057762145997
2017-12-14 22:00:00;6.402;884.0;19.1;8.055;5.076;4.244;3.577;3.3;4.905;5.7;6.21;884.0;884.0;883.834;883.0;883.0;882.0;882.0;19.816;19.617;18.666;18.617;18.666;18.7;18.883;6.388228416442871;-1.6667715835571286;1.6667715835571286
2017-12-14 23:00:00;8.055;884.0;17.9;6.985;6.402;5.076;4.244;3.577;3.3;4.905;5.7;884.0;884.0;884.0;883.834;883.0;883.0;882.0;19.1;19.816;19.617;18.666;18.617;18.666;18.7;7.821820259094238;0.836820259094238;0.836820259094238
