;index;Longitude;Latitude;Data;Temperatura_Verif
1869;1869;-42.75;-14.25;2017-03-19 21:00:00;25.45
1870;1870;-42.75;-14.25;2017-03-19 22:00:00;24.5
1871;1871;-42.75;-14.25;2017-03-19 23:00:00;22.65
1872;1872;-42.75;-14.25;2017-03-20 00:00:00;21.7
1873;1873;-42.75;-14.25;2017-03-20 01:00:00;20.916
1874;1874;-42.75;-14.25;2017-03-20 02:00:00;20.184
1875;1875;-42.75;-14.25;2017-03-20 03:00:00;19.317
1876;1876;-42.75;-14.25;2017-03-20 04:00:00;18.383
1877;1877;-42.75;-14.25;2017-03-20 05:00:00;17.967
1878;1878;-42.75;-14.25;2017-03-20 06:00:00;17.816
1879;1879;-42.75;-14.25;2017-03-20 07:00:00;17.983
1880;1880;-42.75;-14.25;2017-03-20 08:00:00;18.333
1881;1881;-42.75;-14.25;2017-03-20 09:00:00;19.816
1882;1882;-42.75;-14.25;2017-03-20 10:00:00;21.966
1883;1883;-42.75;-14.25;2017-03-20 11:00:00;23.417
1884;1884;-42.75;-14.25;2017-03-20 12:00:00;24.833
1885;1885;-42.75;-14.25;2017-03-20 13:00:00;26.217
1886;1886;-42.75;-14.25;2017-03-20 14:00:00;26.966
1887;1887;-42.75;-14.25;2017-03-20 15:00:00;27.583
1888;1888;-42.75;-14.25;2017-03-20 16:00:00;27.933
1889;1889;-42.75;-14.25;2017-03-20 17:00:00;27.567
1890;1890;-42.75;-14.25;2017-03-20 18:00:00;26.867
1891;1891;-42.75;-14.25;2017-03-20 19:00:00;26.3
1892;1892;-42.75;-14.25;2017-03-20 20:00:00;25.916
1893;1893;-42.75;-14.25;2017-03-20 21:00:00;26.034
1894;1894;-42.75;-14.25;2017-03-20 22:00:00;24.8
1895;1895;-42.75;-14.25;2017-03-20 23:00:00;22.583
1896;1896;-42.75;-14.25;2017-03-21 00:00:00;21.9
1897;1897;-42.75;-14.25;2017-03-21 01:00:00;21.516
1898;1898;-42.75;-14.25;2017-03-21 02:00:00;20.934
1899;1899;-42.75;-14.25;2017-03-21 03:00:00;20.216
1900;1900;-42.75;-14.25;2017-03-21 04:00:00;19.484
1901;1901;-42.75;-14.25;2017-03-21 05:00:00;18.666
1902;1902;-42.75;-14.25;2017-03-21 06:00:00;18.266
1903;1903;-42.75;-14.25;2017-03-21 07:00:00;18.416
1904;1904;-42.75;-14.25;2017-03-21 08:00:00;19.917
1905;1905;-42.75;-14.25;2017-03-21 09:00:00;21.766
1906;1906;-42.75;-14.25;2017-03-21 10:00:00;23.117
1907;1907;-42.75;-14.25;2017-03-21 11:00:00;24.284
1908;1908;-42.75;-14.25;2017-03-21 12:00:00;25.316
1909;1909;-42.75;-14.25;2017-03-21 13:00:00;26.166
1910;1910;-42.75;-14.25;2017-03-21 14:00:00;26.65
1911;1911;-42.75;-14.25;2017-03-21 15:00:00;27.1
1912;1912;-42.75;-14.25;2017-03-21 16:00:00;26.95
1913;1913;-42.75;-14.25;2017-03-21 17:00:00;26.266
1914;1914;-42.75;-14.25;2017-03-21 18:00:00;25.516
1915;1915;-42.75;-14.25;2017-03-21 19:00:00;25.067
1916;1916;-42.75;-14.25;2017-03-21 20:00:00;24.216
1917;1917;-42.75;-14.25;2017-03-21 21:00:00;23.2
1918;1918;-42.75;-14.25;2017-03-21 22:00:00;21.867
1919;1919;-42.75;-14.25;2017-03-21 23:00:00;20.417
1920;1920;-42.75;-14.25;2017-03-22 00:00:00;19.433
1921;1921;-42.75;-14.25;2017-03-22 01:00:00;18.916
1922;1922;-42.75;-14.25;2017-03-22 02:00:00;18.666
1923;1923;-42.75;-14.25;2017-03-22 03:00:00;18.484
1924;1924;-42.75;-14.25;2017-03-22 04:00:00;18.466
1925;1925;-42.75;-14.25;2017-03-22 05:00:00;18.234
1926;1926;-42.75;-14.25;2017-03-22 06:00:00;18.216
1927;1927;-42.75;-14.25;2017-03-22 07:00:00;18.216
1928;1928;-42.75;-14.25;2017-03-22 08:00:00;18.2
1929;1929;-42.75;-14.25;2017-03-22 09:00:00;18.283
1930;1930;-42.75;-14.25;2017-03-22 10:00:00;19.617
1931;1931;-42.75;-14.25;2017-03-22 11:00:00;21.133
1932;1932;-42.75;-14.25;2017-03-22 12:00:00;22.867
1933;1933;-42.75;-14.25;2017-03-22 13:00:00;24.383
1934;1934;-42.75;-14.25;2017-03-22 14:00:00;25.384
1935;1935;-42.75;-14.25;2017-03-22 15:00:00;26.117
1936;1936;-42.75;-14.25;2017-03-22 16:00:00;26.2
1937;1937;-42.75;-14.25;2017-03-22 17:00:00;25.8
1938;1938;-42.75;-14.25;2017-03-22 18:00:00;24.883
1939;1939;-42.75;-14.25;2017-03-22 19:00:00;24.333
1940;1940;-42.75;-14.25;2017-03-22 20:00:00;23.7
1941;1941;-42.75;-14.25;2017-03-22 21:00:00;22.25
1942;1942;-42.75;-14.25;2017-03-22 22:00:00;21.183
1943;1943;-42.75;-14.25;2017-03-22 23:00:00;20.2
1944;1944;-42.75;-14.25;2017-03-23 00:00:00;19.633
1945;1945;-42.75;-14.25;2017-03-23 01:00:00;19.233
1946;1946;-42.75;-14.25;2017-03-23 02:00:00;18.8
1947;1947;-42.75;-14.25;2017-03-23 03:00:00;18.316
1948;1948;-42.75;-14.25;2017-03-23 04:00:00;17.567
1949;1949;-42.75;-14.25;2017-03-23 05:00:00;16.8
1950;1950;-42.75;-14.25;2017-03-23 06:00:00;16.434
1951;1951;-42.75;-14.25;2017-03-23 07:00:00;16.667
1952;1952;-42.75;-14.25;2017-03-23 08:00:00;17.716
1953;1953;-42.75;-14.25;2017-03-23 09:00:00;19.1
1954;1954;-42.75;-14.25;2017-03-23 10:00:00;20.8
1955;1955;-42.75;-14.25;2017-03-23 11:00:00;20.517
1956;1956;-42.75;-14.25;2017-03-23 12:00:00;23.967
1957;1957;-42.75;-14.25;2017-03-23 13:00:00;25.234
1958;1958;-42.75;-14.25;2017-03-23 14:00:00;26.433
1959;1959;-42.75;-14.25;2017-03-23 15:00:00;27.2
1960;1960;-42.75;-14.25;2017-03-23 16:00:00;27.984
1961;1961;-42.75;-14.25;2017-03-23 17:00:00;27.434
1962;1962;-42.75;-14.25;2017-03-23 18:00:00;26.2
1963;1963;-42.75;-14.25;2017-03-23 19:00:00;26.05
1964;1964;-42.75;-14.25;2017-03-23 20:00:00;25.367
1965;1965;-42.75;-14.25;2017-03-23 21:00:00;23.95
1966;1966;-42.75;-14.25;2017-03-23 22:00:00;22.633
1967;1967;-42.75;-14.25;2017-03-23 23:00:00;21.6
1968;1968;-42.75;-14.25;2017-03-24 00:00:00;20.633
1969;1969;-42.75;-14.25;2017-03-24 01:00:00;20.1
1970;1970;-42.75;-14.25;2017-03-24 02:00:00;19.234
1971;1971;-42.75;-14.25;2017-03-24 03:00:00;18.417
1972;1972;-42.75;-14.25;2017-03-24 04:00:00;17.484
1973;1973;-42.75;-14.25;2017-03-24 05:00:00;16.8
1974;1974;-42.75;-14.25;2017-03-24 06:00:00;16.834
1975;1975;-42.75;-14.25;2017-03-24 07:00:00;17.166
1976;1976;-42.75;-14.25;2017-03-24 08:00:00;17.534
1977;1977;-42.75;-14.25;2017-03-24 09:00:00;18.516
1978;1978;-42.75;-14.25;2017-03-24 10:00:00;20.4
1979;1979;-42.75;-14.25;2017-03-24 11:00:00;22.383
1980;1980;-42.75;-14.25;2017-03-24 12:00:00;24.117
1981;1981;-42.75;-14.25;2017-03-24 13:00:00;25.566
1982;1982;-42.75;-14.25;2017-03-24 14:00:00;26.666
1983;1983;-42.75;-14.25;2017-03-24 15:00:00;26.867
1984;1984;-42.75;-14.25;2017-03-24 16:00:00;27.533
1985;1985;-42.75;-14.25;2017-03-24 17:00:00;26.734
1986;1986;-42.75;-14.25;2017-03-24 18:00:00;26.25
1987;1987;-42.75;-14.25;2017-03-24 19:00:00;26.3
1988;1988;-42.75;-14.25;2017-03-24 20:00:00;26.084
1989;1989;-42.75;-14.25;2017-03-24 21:00:00;25.0
1990;1990;-42.75;-14.25;2017-03-24 22:00:00;24.533
1991;1991;-42.75;-14.25;2017-03-24 23:00:00;22.633
1992;1992;-42.75;-14.25;2017-03-25 00:00:00;20.817
1993;1993;-42.75;-14.25;2017-03-25 01:00:00;20.1
1994;1994;-42.75;-14.25;2017-03-25 02:00:00;19.25
1995;1995;-42.75;-14.25;2017-03-25 03:00:00;18.45
1996;1996;-42.75;-14.25;2017-03-25 04:00:00;17.666
1997;1997;-42.75;-14.25;2017-03-25 05:00:00;17.2
1998;1998;-42.75;-14.25;2017-03-25 06:00:00;16.95
1999;1999;-42.75;-14.25;2017-03-25 07:00:00;17.2
2000;2000;-42.75;-14.25;2017-03-25 08:00:00;18.533
2001;2001;-42.75;-14.25;2017-03-25 09:00:00;20.316
2002;2002;-42.75;-14.25;2017-03-25 10:00:00;22.566
2003;2003;-42.75;-14.25;2017-03-25 11:00:00;24.5
2004;2004;-42.75;-14.25;2017-03-25 12:00:00;26.067
2005;2005;-42.75;-14.25;2017-03-25 13:00:00;27.05
2006;2006;-42.75;-14.25;2017-03-25 14:00:00;27.684
2007;2007;-42.75;-14.25;2017-03-25 15:00:00;29.116
2008;2008;-42.75;-14.25;2017-03-25 16:00:00;29.4
2009;2009;-42.75;-14.25;2017-03-25 17:00:00;28.616
2010;2010;-42.75;-14.25;2017-03-25 18:00:00;27.367
2011;2011;-42.75;-14.25;2017-03-25 19:00:00;27.15
2012;2012;-42.75;-14.25;2017-03-25 20:00:00;27.15
2013;2013;-42.75;-14.25;2017-03-25 21:00:00;26.316
2014;2014;-42.75;-14.25;2017-03-25 22:00:00;25.766
2015;2015;-42.75;-14.25;2017-03-25 23:00:00;25.484
2016;2016;-42.75;-14.25;2017-03-26 00:00:00;22.8
2017;2017;-42.75;-14.25;2017-03-26 01:00:00;20.9
2018;2018;-42.75;-14.25;2017-03-26 02:00:00;20.1
2019;2019;-42.75;-14.25;2017-03-26 03:00:00;19.433
2020;2020;-42.75;-14.25;2017-03-26 04:00:00;18.95
2021;2021;-42.75;-14.25;2017-03-26 05:00:00;18.383
2022;2022;-42.75;-14.25;2017-03-26 06:00:00;18.067
2023;2023;-42.75;-14.25;2017-03-26 07:00:00;18.9
2024;2024;-42.75;-14.25;2017-03-26 08:00:00;20.316
2025;2025;-42.75;-14.25;2017-03-26 09:00:00;21.95
2026;2026;-42.75;-14.25;2017-03-26 10:00:00;23.633
2027;2027;-42.75;-14.25;2017-03-26 11:00:00;25.383
2028;2028;-42.75;-14.25;2017-03-26 12:00:00;26.9
2029;2029;-42.75;-14.25;2017-03-26 13:00:00;27.867
2030;2030;-42.75;-14.25;2017-03-26 14:00:00;29.117
2031;2031;-42.75;-14.25;2017-03-26 15:00:00;29.333
2032;2032;-42.75;-14.25;2017-03-26 16:00:00;28.867
2033;2033;-42.75;-14.25;2017-03-26 17:00:00;28.7
2034;2034;-42.75;-14.25;2017-03-26 18:00:00;28.1
2035;2035;-42.75;-14.25;2017-03-26 19:00:00;27.45
2036;2036;-42.75;-14.25;2017-03-26 20:00:00;26.8
2037;2037;-42.75;-14.25;2017-03-26 21:00:00;26.167
2038;2038;-42.75;-14.25;2017-03-26 22:00:00;25.3
2039;2039;-42.75;-14.25;2017-03-26 23:00:00;24.284
2040;2040;-42.75;-14.25;2017-03-27 00:00:00;23.75
2041;2041;-42.75;-14.25;2017-03-27 01:00:00;22.516
2042;2042;-42.75;-14.25;2017-03-27 02:00:00;21.784
2043;2043;-42.75;-14.25;2017-03-27 03:00:00;21.133
2044;2044;-42.75;-14.25;2017-03-27 04:00:00;21.416
2045;2045;-42.75;-14.25;2017-03-27 05:00:00;20.716
2046;2046;-42.75;-14.25;2017-03-27 06:00:00;20.017
2047;2047;-42.75;-14.25;2017-03-27 07:00:00;20.7
2048;2048;-42.75;-14.25;2017-03-27 08:00:00;22.25
2049;2049;-42.75;-14.25;2017-03-27 09:00:00;22.867
2050;2050;-42.75;-14.25;2017-03-27 10:00:00;24.15
2051;2051;-42.75;-14.25;2017-03-27 11:00:00;25.217
2052;2052;-42.75;-14.25;2017-03-27 12:00:00;24.75
2053;2053;-42.75;-14.25;2017-03-27 13:00:00;25.3
2054;2054;-42.75;-14.25;2017-03-27 14:00:00;26.55
2055;2055;-42.75;-14.25;2017-03-27 15:00:00;25.4
2056;2056;-42.75;-14.25;2017-03-27 16:00:00;25.466
2057;2057;-42.75;-14.25;2017-03-27 17:00:00;25.933
2058;2058;-42.75;-14.25;2017-03-27 18:00:00;25.866
2059;2059;-42.75;-14.25;2017-03-27 19:00:00;24.966
2060;2060;-42.75;-14.25;2017-03-27 20:00:00;25.034
2061;2061;-42.75;-14.25;2017-03-27 21:00:00;25.084
2062;2062;-42.75;-14.25;2017-03-27 22:00:00;24.884
2063;2063;-42.75;-14.25;2017-03-27 23:00:00;23.533
2064;2064;-42.75;-14.25;2017-03-28 00:00:00;22.834
2065;2065;-42.75;-14.25;2017-03-28 01:00:00;22.0
2066;2066;-42.75;-14.25;2017-03-28 02:00:00;20.633
2067;2067;-42.75;-14.25;2017-03-28 03:00:00;19.15
2068;2068;-42.75;-14.25;2017-03-28 04:00:00;19.016
2069;2069;-42.75;-14.25;2017-03-28 05:00:00;18.467
2070;2070;-42.75;-14.25;2017-03-28 06:00:00;19.017
2071;2071;-42.75;-14.25;2017-03-28 07:00:00;18.617
2072;2072;-42.75;-14.25;2017-03-28 08:00:00;18.75
2073;2073;-42.75;-14.25;2017-03-28 09:00:00;18.666
2074;2074;-42.75;-14.25;2017-03-28 10:00:00;19.066
2075;2075;-42.75;-14.25;2017-03-28 11:00:00;20.416
2076;2076;-42.75;-14.25;2017-03-28 12:00:00;23.383
2077;2077;-42.75;-14.25;2017-03-28 13:00:00;22.883
2078;2078;-42.75;-14.25;2017-03-28 14:00:00;20.383
2079;2079;-42.75;-14.25;2017-03-28 15:00:00;20.4
2080;2080;-42.75;-14.25;2017-03-28 16:00:00;21.916
2081;2081;-42.75;-14.25;2017-03-28 17:00:00;22.733
2082;2082;-42.75;-14.25;2017-03-28 18:00:00;23.1
2083;2083;-42.75;-14.25;2017-03-28 19:00:00;23.566
2084;2084;-42.75;-14.25;2017-03-28 20:00:00;23.916
2085;2085;-42.75;-14.25;2017-03-28 21:00:00;24.033
2086;2086;-42.75;-14.25;2017-03-28 22:00:00;23.617
2087;2087;-42.75;-14.25;2017-03-28 23:00:00;22.433
2088;2088;-42.75;-14.25;2017-03-29 00:00:00;21.084
2089;2089;-42.75;-14.25;2017-03-29 01:00:00;19.7
2090;2090;-42.75;-14.25;2017-03-29 02:00:00;17.617
2091;2091;-42.75;-14.25;2017-03-29 03:00:00;18.3
2092;2092;-42.75;-14.25;2017-03-29 04:00:00;18.066
2093;2093;-42.75;-14.25;2017-03-29 05:00:00;17.383
2094;2094;-42.75;-14.25;2017-03-29 06:00:00;16.967
2095;2095;-42.75;-14.25;2017-03-29 07:00:00;16.65
2096;2096;-42.75;-14.25;2017-03-29 08:00:00;17.0
2097;2097;-42.75;-14.25;2017-03-29 09:00:00;17.233
2098;2098;-42.75;-14.25;2017-03-29 10:00:00;17.6
2099;2099;-42.75;-14.25;2017-03-29 11:00:00;17.966
2100;2100;-42.75;-14.25;2017-03-29 12:00:00;18.367
2101;2101;-42.75;-14.25;2017-03-29 13:00:00;19.25
2102;2102;-42.75;-14.25;2017-03-29 14:00:00;20.45
2103;2103;-42.75;-14.25;2017-03-29 15:00:00;21.383
2104;2104;-42.75;-14.25;2017-03-29 16:00:00;20.3
2105;2105;-42.75;-14.25;2017-03-29 17:00:00;20.484
2106;2106;-42.75;-14.25;2017-03-29 18:00:00;19.85
2107;2107;-42.75;-14.25;2017-03-29 19:00:00;20.167
2108;2108;-42.75;-14.25;2017-03-29 20:00:00;19.6
2109;2109;-42.75;-14.25;2017-03-29 21:00:00;19.4
2110;2110;-42.75;-14.25;2017-03-29 22:00:00;19.134
2111;2111;-42.75;-14.25;2017-03-29 23:00:00;18.9
2112;2112;-42.75;-14.25;2017-03-30 00:00:00;18.816
2113;2113;-42.75;-14.25;2017-03-30 01:00:00;18.8
2114;2114;-42.75;-14.25;2017-03-30 02:00:00;18.8
2115;2115;-42.75;-14.25;2017-03-30 03:00:00;18.8
2116;2116;-42.75;-14.25;2017-03-30 04:00:00;18.583
2117;2117;-42.75;-14.25;2017-03-30 05:00:00;18.183
2118;2118;-42.75;-14.25;2017-03-30 06:00:00;18.25
2119;2119;-42.75;-14.25;2017-03-30 07:00:00;18.134
2120;2120;-42.75;-14.25;2017-03-30 08:00:00;18.683
2121;2121;-42.75;-14.25;2017-03-30 09:00:00;19.233
2122;2122;-42.75;-14.25;2017-03-30 10:00:00;19.434
2123;2123;-42.75;-14.25;2017-03-30 11:00:00;19.534
2124;2124;-42.75;-14.25;2017-03-30 12:00:00;20.25
2125;2125;-42.75;-14.25;2017-03-30 13:00:00;19.934
2126;2126;-42.75;-14.25;2017-03-30 14:00:00;18.883
2127;2127;-42.75;-14.25;2017-03-30 15:00:00;19.85
2128;2128;-42.75;-14.25;2017-03-30 16:00:00;20.366
2129;2129;-42.75;-14.25;2017-03-30 17:00:00;19.716
2130;2130;-42.75;-14.25;2017-03-30 18:00:00;19.184
2131;2131;-42.75;-14.25;2017-03-30 19:00:00;18.85
2132;2132;-42.75;-14.25;2017-03-30 20:00:00;18.634
2133;2133;-42.75;-14.25;2017-03-30 21:00:00;18.534
2134;2134;-42.75;-14.25;2017-03-30 22:00:00;18.484
2135;2135;-42.75;-14.25;2017-03-30 23:00:00;18.433
2136;2136;-42.75;-14.25;2017-03-31 00:00:00;18.334
2137;2137;-42.75;-14.25;2017-03-31 01:00:00;18.184
2138;2138;-42.75;-14.25;2017-03-31 02:00:00;17.7
2139;2139;-42.75;-14.25;2017-03-31 03:00:00;17.284
2140;2140;-42.75;-14.25;2017-03-31 04:00:00;17.617
2141;2141;-42.75;-14.25;2017-03-31 05:00:00;17.784
2142;2142;-42.75;-14.25;2017-03-31 06:00:00;17.516
2143;2143;-42.75;-14.25;2017-03-31 07:00:00;17.583
2144;2144;-42.75;-14.25;2017-03-31 08:00:00;17.766
2145;2145;-42.75;-14.25;2017-03-31 09:00:00;18.284
2146;2146;-42.75;-14.25;2017-03-31 10:00:00;19.5
2147;2147;-42.75;-14.25;2017-03-31 11:00:00;21.284
2148;2148;-42.75;-14.25;2017-03-31 12:00:00;19.633
2149;2149;-42.75;-14.25;2017-03-31 13:00:00;20.166
2150;2150;-42.75;-14.25;2017-03-31 14:00:00;21.9
2151;2151;-42.75;-14.25;2017-03-31 15:00:00;22.25
2152;2152;-42.75;-14.25;2017-03-31 16:00:00;22.566
2153;2153;-42.75;-14.25;2017-03-31 17:00:00;21.1
2154;2154;-42.75;-14.25;2017-03-31 18:00:00;20.184
2155;2155;-42.75;-14.25;2017-03-31 19:00:00;20.617
2156;2156;-42.75;-14.25;2017-03-31 20:00:00;19.716
2157;2157;-42.75;-14.25;2017-03-31 21:00:00;20.266
2158;2158;-42.75;-14.25;2017-03-31 22:00:00;19.6
2159;2159;-42.75;-14.25;2017-03-31 23:00:00;19.234
2160;2160;-42.75;-14.25;2017-04-01 00:00:00;19.05
2161;2161;-42.75;-14.25;2017-04-01 01:00:00;18.7
2162;2162;-42.75;-14.25;2017-04-01 02:00:00;18.383
2163;2163;-42.75;-14.25;2017-04-01 03:00:00;18.383
2164;2164;-42.75;-14.25;2017-04-01 04:00:00;18.166
2165;2165;-42.75;-14.25;2017-04-01 05:00:00;18.016
2166;2166;-42.75;-14.25;2017-04-01 06:00:00;18.216
2167;2167;-42.75;-14.25;2017-04-01 07:00:00;18.4
2168;2168;-42.75;-14.25;2017-04-01 08:00:00;18.1
2169;2169;-42.75;-14.25;2017-04-01 09:00:00;18.0
2170;2170;-42.75;-14.25;2017-04-01 10:00:00;17.717
2171;2171;-42.75;-14.25;2017-04-01 11:00:00;17.533
2172;2172;-42.75;-14.25;2017-04-01 12:00:00;17.55
2173;2173;-42.75;-14.25;2017-04-01 13:00:00;17.7
2174;2174;-42.75;-14.25;2017-04-01 14:00:00;17.816
2175;2175;-42.75;-14.25;2017-04-01 15:00:00;17.65
2176;2176;-42.75;-14.25;2017-04-01 16:00:00;17.35
2177;2177;-42.75;-14.25;2017-04-01 17:00:00;17.584
2178;2178;-42.75;-14.25;2017-04-01 18:00:00;17.65
2179;2179;-42.75;-14.25;2017-04-01 19:00:00;17.75
2180;2180;-42.75;-14.25;2017-04-01 20:00:00;17.217
2181;2181;-42.75;-14.25;2017-04-01 21:00:00;16.866
2182;2182;-42.75;-14.25;2017-04-01 22:00:00;16.766
2183;2183;-42.75;-14.25;2017-04-01 23:00:00;16.684
2184;2184;-42.75;-14.25;2017-04-02 00:00:00;16.566
2185;2185;-42.75;-14.25;2017-04-02 01:00:00;16.666
2186;2186;-42.75;-14.25;2017-04-02 02:00:00;16.666
2187;2187;-42.75;-14.25;2017-04-02 03:00:00;16.85
2188;2188;-42.75;-14.25;2017-04-02 04:00:00;16.916
2189;2189;-42.75;-14.25;2017-04-02 05:00:00;17.066
2190;2190;-42.75;-14.25;2017-04-02 06:00:00;17.1
2191;2191;-42.75;-14.25;2017-04-02 07:00:00;17.117
2192;2192;-42.75;-14.25;2017-04-02 08:00:00;17.25
2193;2193;-42.75;-14.25;2017-04-02 09:00:00;17.4
2194;2194;-42.75;-14.25;2017-04-02 10:00:00;17.716
2195;2195;-42.75;-14.25;2017-04-02 11:00:00;18.017
2196;2196;-42.75;-14.25;2017-04-02 12:00:00;19.167
2197;2197;-42.75;-14.25;2017-04-02 13:00:00;18.734
2198;2198;-42.75;-14.25;2017-04-02 14:00:00;18.25
2199;2199;-42.75;-14.25;2017-04-02 15:00:00;18.216
2200;2200;-42.75;-14.25;2017-04-02 16:00:00;18.133
2201;2201;-42.75;-14.25;2017-04-02 17:00:00;17.5
2202;2202;-42.75;-14.25;2017-04-02 18:00:00;17.383
2203;2203;-42.75;-14.25;2017-04-02 19:00:00;17.483
2204;2204;-42.75;-14.25;2017-04-02 20:00:00;18.317
2205;2205;-42.75;-14.25;2017-04-02 21:00:00;18.5
2206;2206;-42.75;-14.25;2017-04-02 22:00:00;19.55
2207;2207;-42.75;-14.25;2017-04-02 23:00:00;17.666
2208;2208;-42.75;-14.25;2017-04-03 00:00:00;17.65
2209;2209;-42.75;-14.25;2017-04-03 01:00:00;17.634
2210;2210;-42.75;-14.25;2017-04-03 02:00:00;17.583
2211;2211;-42.75;-14.25;2017-04-03 03:00:00;17.316
2212;2212;-42.75;-14.25;2017-04-03 04:00:00;17.15
2213;2213;-42.75;-14.25;2017-04-03 05:00:00;17.016
2214;2214;-42.75;-14.25;2017-04-03 06:00:00;16.966
2215;2215;-42.75;-14.25;2017-04-03 07:00:00;17.267
2216;2216;-42.75;-14.25;2017-04-03 08:00:00;17.533
2217;2217;-42.75;-14.25;2017-04-03 09:00:00;17.7
2218;2218;-42.75;-14.25;2017-04-03 10:00:00;18.733
2219;2219;-42.75;-14.25;2017-04-03 11:00:00;20.216
2220;2220;-42.75;-14.25;2017-04-03 12:00:00;20.867
2221;2221;-42.75;-14.25;2017-04-03 13:00:00;21.334
2222;2222;-42.75;-14.25;2017-04-03 14:00:00;21.383
2223;2223;-42.75;-14.25;2017-04-03 15:00:00;21.734
2224;2224;-42.75;-14.25;2017-04-03 16:00:00;21.733
2225;2225;-42.75;-14.25;2017-04-03 17:00:00;21.35
2226;2226;-42.75;-14.25;2017-04-03 18:00:00;20.983
2227;2227;-42.75;-14.25;2017-04-03 19:00:00;20.95
2228;2228;-42.75;-14.25;2017-04-03 20:00:00;19.216
2229;2229;-42.75;-14.25;2017-04-03 21:00:00;18.483
2230;2230;-42.75;-14.25;2017-04-03 22:00:00;18.234
2231;2231;-42.75;-14.25;2017-04-03 23:00:00;18.216
2232;2232;-42.75;-14.25;2017-04-04 00:00:00;17.917
2233;2233;-42.75;-14.25;2017-04-04 01:00:00;17.666
2234;2234;-42.75;-14.25;2017-04-04 02:00:00;17.584
2235;2235;-42.75;-14.25;2017-04-04 03:00:00;17.434
2236;2236;-42.75;-14.25;2017-04-04 04:00:00;17.284
2237;2237;-42.75;-14.25;2017-04-04 05:00:00;17.266
2238;2238;-42.75;-14.25;2017-04-04 06:00:00;17.266
2239;2239;-42.75;-14.25;2017-04-04 07:00:00;17.166
2240;2240;-42.75;-14.25;2017-04-04 08:00:00;17.284
2241;2241;-42.75;-14.25;2017-04-04 09:00:00;17.716
2242;2242;-42.75;-14.25;2017-04-04 10:00:00;18.217
2243;2243;-42.75;-14.25;2017-04-04 11:00:00;19.7
2244;2244;-42.75;-14.25;2017-04-04 12:00:00;21.166
2245;2245;-42.75;-14.25;2017-04-04 13:00:00;21.833
2246;2246;-42.75;-14.25;2017-04-04 14:00:00;22.867
2247;2247;-42.75;-14.25;2017-04-04 15:00:00;23.05
2248;2248;-42.75;-14.25;2017-04-04 16:00:00;22.85
2249;2249;-42.75;-14.25;2017-04-04 17:00:00;22.316
2250;2250;-42.75;-14.25;2017-04-04 18:00:00;21.75
2251;2251;-42.75;-14.25;2017-04-04 19:00:00;21.583
2252;2252;-42.75;-14.25;2017-04-04 20:00:00;21.283
2253;2253;-42.75;-14.25;2017-04-04 21:00:00;20.984
2254;2254;-42.75;-14.25;2017-04-04 22:00:00;19.666
2255;2255;-42.75;-14.25;2017-04-04 23:00:00;19.067
2256;2256;-42.75;-14.25;2017-04-05 00:00:00;18.566
2257;2257;-42.75;-14.25;2017-04-05 01:00:00;18.083
2258;2258;-42.75;-14.25;2017-04-05 02:00:00;17.816
2259;2259;-42.75;-14.25;2017-04-05 03:00:00;17.5
2260;2260;-42.75;-14.25;2017-04-05 04:00:00;17.3
2261;2261;-42.75;-14.25;2017-04-05 05:00:00;17.084
2262;2262;-42.75;-14.25;2017-04-05 06:00:00;16.966
2263;2263;-42.75;-14.25;2017-04-05 07:00:00;16.867
2264;2264;-42.75;-14.25;2017-04-05 08:00:00;17.016
2265;2265;-42.75;-14.25;2017-04-05 09:00:00;18.2
2266;2266;-42.75;-14.25;2017-04-05 10:00:00;18.85
2267;2267;-42.75;-14.25;2017-04-05 11:00:00;19.534
2268;2268;-42.75;-14.25;2017-04-05 12:00:00;20.633
2269;2269;-42.75;-14.25;2017-04-05 13:00:00;21.5
2270;2270;-42.75;-14.25;2017-04-05 14:00:00;22.266
2271;2271;-42.75;-14.25;2017-04-05 15:00:00;22.65
2272;2272;-42.75;-14.25;2017-04-05 16:00:00;22.516
2273;2273;-42.75;-14.25;2017-04-05 17:00:00;22.416
2274;2274;-42.75;-14.25;2017-04-05 18:00:00;21.85
2275;2275;-42.75;-14.25;2017-04-05 19:00:00;21.267
2276;2276;-42.75;-14.25;2017-04-05 20:00:00;20.934
2277;2277;-42.75;-14.25;2017-04-05 21:00:00;20.316
2278;2278;-42.75;-14.25;2017-04-05 22:00:00;20.116
2279;2279;-42.75;-14.25;2017-04-05 23:00:00;19.233
2280;2280;-42.75;-14.25;2017-04-06 00:00:00;18.716
2281;2281;-42.75;-14.25;2017-04-06 01:00:00;18.3
2282;2282;-42.75;-14.25;2017-04-06 02:00:00;17.834
2283;2283;-42.75;-14.25;2017-04-06 03:00:00;17.516
2284;2284;-42.75;-14.25;2017-04-06 04:00:00;17.1
2285;2285;-42.75;-14.25;2017-04-06 05:00:00;16.9
2286;2286;-42.75;-14.25;2017-04-06 06:00:00;16.816
2287;2287;-42.75;-14.25;2017-04-06 07:00:00;16.916
2288;2288;-42.75;-14.25;2017-04-06 08:00:00;17.267
2289;2289;-42.75;-14.25;2017-04-06 09:00:00;17.966
2290;2290;-42.75;-14.25;2017-04-06 10:00:00;19.7
2291;2291;-42.75;-14.25;2017-04-06 11:00:00;21.05
