;index;Longitude;Latitude;Data;pressao_Verif
1144;1144;-42.75;-14.25;2017-02-17 16:00:00;883.0
1145;1145;-42.75;-14.25;2017-02-17 17:00:00;883.0
1146;1146;-42.75;-14.25;2017-02-17 18:00:00;883.0
1147;1147;-42.75;-14.25;2017-02-17 19:00:00;883.0
1148;1148;-42.75;-14.25;2017-02-17 20:00:00;883.0
1149;1149;-42.75;-14.25;2017-02-17 21:00:00;883.666
1150;1150;-42.75;-14.25;2017-02-17 22:00:00;884.0
1151;1151;-42.75;-14.25;2017-02-17 23:00:00;884.0
1152;1152;-42.75;-14.25;2017-02-18 00:00:00;884.0
1153;1153;-42.75;-14.25;2017-02-18 01:00:00;884.0
1154;1154;-42.75;-14.25;2017-02-18 02:00:00;883.334
1155;1155;-42.75;-14.25;2017-02-18 03:00:00;883.0
1156;1156;-42.75;-14.25;2017-02-18 04:00:00;883.0
1157;1157;-42.75;-14.25;2017-02-18 05:00:00;883.0
1158;1158;-42.75;-14.25;2017-02-18 06:00:00;883.5
1159;1159;-42.75;-14.25;2017-02-18 07:00:00;884.0
1160;1160;-42.75;-14.25;2017-02-18 08:00:00;885.0
1161;1161;-42.75;-14.25;2017-02-18 09:00:00;885.0
1162;1162;-42.75;-14.25;2017-02-18 10:00:00;885.0
1163;1163;-42.75;-14.25;2017-02-18 11:00:00;885.0
1164;1164;-42.75;-14.25;2017-02-18 12:00:00;885.0
1165;1165;-42.75;-14.25;2017-02-18 13:00:00;884.334
1166;1166;-42.75;-14.25;2017-02-18 14:00:00;884.0
1167;1167;-42.75;-14.25;2017-02-18 15:00:00;883.166
1168;1168;-42.75;-14.25;2017-02-18 16:00:00;883.0
1169;1169;-42.75;-14.25;2017-02-18 17:00:00;882.667
1170;1170;-42.75;-14.25;2017-02-18 18:00:00;883.0
1171;1171;-42.75;-14.25;2017-02-18 19:00:00;883.0
1172;1172;-42.75;-14.25;2017-02-18 20:00:00;883.666
1173;1173;-42.75;-14.25;2017-02-18 21:00:00;884.0
1174;1174;-42.75;-14.25;2017-02-18 22:00:00;884.666
1175;1175;-42.75;-14.25;2017-02-18 23:00:00;884.166
1176;1176;-42.75;-14.25;2017-02-19 00:00:00;884.166
1177;1177;-42.75;-14.25;2017-02-19 01:00:00;884.0
1178;1178;-42.75;-14.25;2017-02-19 02:00:00;884.0
1179;1179;-42.75;-14.25;2017-02-19 03:00:00;884.0
1180;1180;-42.75;-14.25;2017-02-19 04:00:00;884.0
1181;1181;-42.75;-14.25;2017-02-19 05:00:00;884.0
1182;1182;-42.75;-14.25;2017-02-19 06:00:00;884.0
1183;1183;-42.75;-14.25;2017-02-19 07:00:00;884.5
1184;1184;-42.75;-14.25;2017-02-19 08:00:00;885.0
1185;1185;-42.75;-14.25;2017-02-19 09:00:00;886.0
1186;1186;-42.75;-14.25;2017-02-19 10:00:00;886.0
1187;1187;-42.75;-14.25;2017-02-19 11:00:00;886.0
1188;1188;-42.75;-14.25;2017-02-19 12:00:00;886.0
1189;1189;-42.75;-14.25;2017-02-19 13:00:00;885.166
1190;1190;-42.75;-14.25;2017-02-19 14:00:00;885.0
1191;1191;-42.75;-14.25;2017-02-19 15:00:00;884.334
1192;1192;-42.75;-14.25;2017-02-19 16:00:00;883.334
1193;1193;-42.75;-14.25;2017-02-19 17:00:00;883.0
1194;1194;-42.75;-14.25;2017-02-19 18:00:00;883.0
1195;1195;-42.75;-14.25;2017-02-19 19:00:00;883.0
1196;1196;-42.75;-14.25;2017-02-19 20:00:00;882.834
1197;1197;-42.75;-14.25;2017-02-19 21:00:00;883.0
1198;1198;-42.75;-14.25;2017-02-19 22:00:00;884.0
1199;1199;-42.75;-14.25;2017-02-19 23:00:00;884.666
1200;1200;-42.75;-14.25;2017-02-20 00:00:00;884.334
1201;1201;-42.75;-14.25;2017-02-20 01:00:00;884.0
1202;1202;-42.75;-14.25;2017-02-20 02:00:00;883.0
1203;1203;-42.75;-14.25;2017-02-20 03:00:00;883.0
1204;1204;-42.75;-14.25;2017-02-20 04:00:00;883.0
1205;1205;-42.75;-14.25;2017-02-20 05:00:00;883.834
1206;1206;-42.75;-14.25;2017-02-20 06:00:00;884.166
1207;1207;-42.75;-14.25;2017-02-20 07:00:00;885.0
1208;1208;-42.75;-14.25;2017-02-20 08:00:00;885.0
1209;1209;-42.75;-14.25;2017-02-20 09:00:00;885.834
1210;1210;-42.75;-14.25;2017-02-20 10:00:00;885.0
1211;1211;-42.75;-14.25;2017-02-20 11:00:00;885.0
1212;1212;-42.75;-14.25;2017-02-20 12:00:00;885.0
1213;1213;-42.75;-14.25;2017-02-20 13:00:00;884.334
1214;1214;-42.75;-14.25;2017-02-20 14:00:00;883.5
1215;1215;-42.75;-14.25;2017-02-20 15:00:00;883.0
1216;1216;-42.75;-14.25;2017-02-20 16:00:00;883.0
1217;1217;-42.75;-14.25;2017-02-20 17:00:00;882.834
1218;1218;-42.75;-14.25;2017-02-20 18:00:00;882.0
1219;1219;-42.75;-14.25;2017-02-20 19:00:00;882.834
1220;1220;-42.75;-14.25;2017-02-20 20:00:00;883.5
1221;1221;-42.75;-14.25;2017-02-20 21:00:00;884.0
1222;1222;-42.75;-14.25;2017-02-20 22:00:00;884.834
1223;1223;-42.75;-14.25;2017-02-20 23:00:00;884.0
1224;1224;-42.75;-14.25;2017-02-21 00:00:00;883.666
1225;1225;-42.75;-14.25;2017-02-21 01:00:00;882.834
1226;1226;-42.75;-14.25;2017-02-21 02:00:00;882.334
1227;1227;-42.75;-14.25;2017-02-21 03:00:00;882.0
1228;1228;-42.75;-14.25;2017-02-21 04:00:00;882.0
1229;1229;-42.75;-14.25;2017-02-21 05:00:00;882.834
1230;1230;-42.75;-14.25;2017-02-21 06:00:00;883.0
1231;1231;-42.75;-14.25;2017-02-21 07:00:00;884.0
1232;1232;-42.75;-14.25;2017-02-21 08:00:00;884.0
1233;1233;-42.75;-14.25;2017-02-21 09:00:00;885.0
1234;1234;-42.75;-14.25;2017-02-21 10:00:00;886.0
1235;1235;-42.75;-14.25;2017-02-21 11:00:00;885.666
1236;1236;-42.75;-14.25;2017-02-21 12:00:00;885.0
1237;1237;-42.75;-14.25;2017-02-21 13:00:00;884.166
1238;1238;-42.75;-14.25;2017-02-21 14:00:00;883.834
1239;1239;-42.75;-14.25;2017-02-21 15:00:00;883.166
1240;1240;-42.75;-14.25;2017-02-21 16:00:00;883.0
1241;1241;-42.75;-14.25;2017-02-21 17:00:00;883.166
1242;1242;-42.75;-14.25;2017-02-21 18:00:00;883.0
1243;1243;-42.75;-14.25;2017-02-21 19:00:00;883.0
1244;1244;-42.75;-14.25;2017-02-21 20:00:00;883.666
1245;1245;-42.75;-14.25;2017-02-21 21:00:00;884.166
1246;1246;-42.75;-14.25;2017-02-21 22:00:00;885.0
1247;1247;-42.75;-14.25;2017-02-21 23:00:00;884.334
1248;1248;-42.75;-14.25;2017-02-22 00:00:00;884.0
1249;1249;-42.75;-14.25;2017-02-22 01:00:00;883.666
1250;1250;-42.75;-14.25;2017-02-22 02:00:00;883.0
1251;1251;-42.75;-14.25;2017-02-22 03:00:00;883.0
1252;1252;-42.75;-14.25;2017-02-22 04:00:00;883.0
1253;1253;-42.75;-14.25;2017-02-22 05:00:00;883.0
1254;1254;-42.75;-14.25;2017-02-22 06:00:00;883.0
1255;1255;-42.75;-14.25;2017-02-22 07:00:00;883.5
1256;1256;-42.75;-14.25;2017-02-22 08:00:00;885.0
1257;1257;-42.75;-14.25;2017-02-22 09:00:00;885.0
1258;1258;-42.75;-14.25;2017-02-22 10:00:00;885.0
1259;1259;-42.75;-14.25;2017-02-22 11:00:00;885.0
1260;1260;-42.75;-14.25;2017-02-22 12:00:00;884.834
1261;1261;-42.75;-14.25;2017-02-22 13:00:00;884.0
1262;1262;-42.75;-14.25;2017-02-22 14:00:00;883.834
1263;1263;-42.75;-14.25;2017-02-22 15:00:00;883.0
1264;1264;-42.75;-14.25;2017-02-22 16:00:00;883.0
1265;1265;-42.75;-14.25;2017-02-22 17:00:00;883.0
1266;1266;-42.75;-14.25;2017-02-22 18:00:00;882.834
1267;1267;-42.75;-14.25;2017-02-22 19:00:00;883.0
1268;1268;-42.75;-14.25;2017-02-22 20:00:00;883.834
1269;1269;-42.75;-14.25;2017-02-22 21:00:00;884.0
1270;1270;-42.75;-14.25;2017-02-22 22:00:00;884.0
1271;1271;-42.75;-14.25;2017-02-22 23:00:00;883.666
1272;1272;-42.75;-14.25;2017-02-23 00:00:00;883.0
1273;1273;-42.75;-14.25;2017-02-23 01:00:00;883.0
1274;1274;-42.75;-14.25;2017-02-23 02:00:00;882.334
1275;1275;-42.75;-14.25;2017-02-23 03:00:00;882.0
1276;1276;-42.75;-14.25;2017-02-23 04:00:00;882.0
1277;1277;-42.75;-14.25;2017-02-23 05:00:00;882.5
1278;1278;-42.75;-14.25;2017-02-23 06:00:00;883.0
1279;1279;-42.75;-14.25;2017-02-23 07:00:00;884.0
1280;1280;-42.75;-14.25;2017-02-23 08:00:00;885.0
1281;1281;-42.75;-14.25;2017-02-23 09:00:00;885.334
1282;1282;-42.75;-14.25;2017-02-23 10:00:00;886.0
1283;1283;-42.75;-14.25;2017-02-23 11:00:00;885.5
1284;1284;-42.75;-14.25;2017-02-23 12:00:00;885.0
1285;1285;-42.75;-14.25;2017-02-23 13:00:00;884.166
1286;1286;-42.75;-14.25;2017-02-23 14:00:00;883.5
1287;1287;-42.75;-14.25;2017-02-23 15:00:00;883.0
1288;1288;-42.75;-14.25;2017-02-23 16:00:00;882.334
1289;1289;-42.75;-14.25;2017-02-23 17:00:00;882.666
1290;1290;-42.75;-14.25;2017-02-23 18:00:00;882.5
1291;1291;-42.75;-14.25;2017-02-23 19:00:00;883.0
1292;1292;-42.75;-14.25;2017-02-23 20:00:00;883.0
1293;1293;-42.75;-14.25;2017-02-23 21:00:00;883.0
1294;1294;-42.75;-14.25;2017-02-23 22:00:00;883.0
1295;1295;-42.75;-14.25;2017-02-23 23:00:00;883.0
1296;1296;-42.75;-14.25;2017-02-24 00:00:00;883.0
1297;1297;-42.75;-14.25;2017-02-24 01:00:00;883.0
1298;1298;-42.75;-14.25;2017-02-24 02:00:00;882.0
1299;1299;-42.75;-14.25;2017-02-24 03:00:00;881.834
1300;1300;-42.75;-14.25;2017-02-24 04:00:00;882.0
1301;1301;-42.75;-14.25;2017-02-24 05:00:00;882.0
1302;1302;-42.75;-14.25;2017-02-24 06:00:00;882.5
1303;1303;-42.75;-14.25;2017-02-24 07:00:00;883.666
1304;1304;-42.75;-14.25;2017-02-24 08:00:00;884.0
1305;1305;-42.75;-14.25;2017-02-24 09:00:00;884.166
1306;1306;-42.75;-14.25;2017-02-24 10:00:00;884.0
1307;1307;-42.75;-14.25;2017-02-24 11:00:00;884.0
1308;1308;-42.75;-14.25;2017-02-24 12:00:00;884.0
1309;1309;-42.75;-14.25;2017-02-24 13:00:00;883.5
1310;1310;-42.75;-14.25;2017-02-24 14:00:00;883.0
1311;1311;-42.75;-14.25;2017-02-24 15:00:00;882.5
1312;1312;-42.75;-14.25;2017-02-24 16:00:00;882.0
1313;1313;-42.75;-14.25;2017-02-24 17:00:00;882.0
1314;1314;-42.75;-14.25;2017-02-24 18:00:00;881.0
1315;1315;-42.75;-14.25;2017-02-24 19:00:00;881.0
1316;1316;-42.75;-14.25;2017-02-24 20:00:00;881.5
1317;1317;-42.75;-14.25;2017-02-24 21:00:00;882.5
1318;1318;-42.75;-14.25;2017-02-24 22:00:00;883.0
1319;1319;-42.75;-14.25;2017-02-24 23:00:00;883.0
1320;1320;-42.75;-14.25;2017-02-25 00:00:00;882.5
1321;1321;-42.75;-14.25;2017-02-25 01:00:00;882.0
1322;1322;-42.75;-14.25;2017-02-25 02:00:00;881.5
1323;1323;-42.75;-14.25;2017-02-25 03:00:00;881.0
1324;1324;-42.75;-14.25;2017-02-25 04:00:00;881.334
1325;1325;-42.75;-14.25;2017-02-25 05:00:00;881.0
1326;1326;-42.75;-14.25;2017-02-25 06:00:00;881.666
1327;1327;-42.75;-14.25;2017-02-25 07:00:00;882.166
1328;1328;-42.75;-14.25;2017-02-25 08:00:00;883.0
1329;1329;-42.75;-14.25;2017-02-25 09:00:00;883.666
1330;1330;-42.75;-14.25;2017-02-25 10:00:00;883.5
1331;1331;-42.75;-14.25;2017-02-25 11:00:00;883.0
1332;1332;-42.75;-14.25;2017-02-25 12:00:00;883.0
1333;1333;-42.75;-14.25;2017-02-25 13:00:00;882.334
1334;1334;-42.75;-14.25;2017-02-25 14:00:00;882.0
1335;1335;-42.75;-14.25;2017-02-25 15:00:00;881.0
1336;1336;-42.75;-14.25;2017-02-25 16:00:00;880.0
1337;1337;-42.75;-14.25;2017-02-25 17:00:00;880.0
1338;1338;-42.75;-14.25;2017-02-25 18:00:00;880.0
1339;1339;-42.75;-14.25;2017-02-25 19:00:00;880.834
1340;1340;-42.75;-14.25;2017-02-25 20:00:00;881.5
1341;1341;-42.75;-14.25;2017-02-25 21:00:00;882.166
1342;1342;-42.75;-14.25;2017-02-25 22:00:00;882.166
1343;1343;-42.75;-14.25;2017-02-25 23:00:00;882.0
1344;1344;-42.75;-14.25;2017-02-26 00:00:00;882.0
1345;1345;-42.75;-14.25;2017-02-26 01:00:00;881.666
1346;1346;-42.75;-14.25;2017-02-26 02:00:00;881.0
1347;1347;-42.75;-14.25;2017-02-26 03:00:00;881.0
1348;1348;-42.75;-14.25;2017-02-26 04:00:00;881.0
1349;1349;-42.75;-14.25;2017-02-26 05:00:00;881.166
1350;1350;-42.75;-14.25;2017-02-26 06:00:00;882.0
1351;1351;-42.75;-14.25;2017-02-26 07:00:00;883.0
1352;1352;-42.75;-14.25;2017-02-26 08:00:00;883.666
1353;1353;-42.75;-14.25;2017-02-26 09:00:00;884.0
1354;1354;-42.75;-14.25;2017-02-26 10:00:00;884.5
1355;1355;-42.75;-14.25;2017-02-26 11:00:00;884.166
1356;1356;-42.75;-14.25;2017-02-26 12:00:00;884.0
1357;1357;-42.75;-14.25;2017-02-26 13:00:00;883.334
1358;1358;-42.75;-14.25;2017-02-26 14:00:00;882.5
1359;1359;-42.75;-14.25;2017-02-26 15:00:00;882.0
1360;1360;-42.75;-14.25;2017-02-26 16:00:00;881.0
1361;1361;-42.75;-14.25;2017-02-26 17:00:00;881.666
1362;1362;-42.75;-14.25;2017-02-26 18:00:00;882.0
1363;1363;-42.75;-14.25;2017-02-26 19:00:00;882.166
1364;1364;-42.75;-14.25;2017-02-26 20:00:00;882.834
1365;1365;-42.75;-14.25;2017-02-26 21:00:00;883.0
1366;1366;-42.75;-14.25;2017-02-26 22:00:00;883.0
1367;1367;-42.75;-14.25;2017-02-26 23:00:00;883.0
1368;1368;-42.75;-14.25;2017-02-27 00:00:00;883.0
1369;1369;-42.75;-14.25;2017-02-27 01:00:00;882.166
1370;1370;-42.75;-14.25;2017-02-27 02:00:00;882.0
1371;1371;-42.75;-14.25;2017-02-27 03:00:00;882.0
1372;1372;-42.75;-14.25;2017-02-27 04:00:00;882.0
1373;1373;-42.75;-14.25;2017-02-27 05:00:00;882.0
1374;1374;-42.75;-14.25;2017-02-27 06:00:00;882.166
1375;1375;-42.75;-14.25;2017-02-27 07:00:00;883.0
1376;1376;-42.75;-14.25;2017-02-27 08:00:00;883.5
1377;1377;-42.75;-14.25;2017-02-27 09:00:00;884.0
1378;1378;-42.75;-14.25;2017-02-27 10:00:00;884.0
1379;1379;-42.75;-14.25;2017-02-27 11:00:00;884.0
1380;1380;-42.75;-14.25;2017-02-27 12:00:00;883.166
1381;1381;-42.75;-14.25;2017-02-27 13:00:00;882.334
1382;1382;-42.75;-14.25;2017-02-27 14:00:00;881.334
1383;1383;-42.75;-14.25;2017-02-27 15:00:00;880.666
1384;1384;-42.75;-14.25;2017-02-27 16:00:00;880.0
1385;1385;-42.75;-14.25;2017-02-27 17:00:00;880.0
1386;1386;-42.75;-14.25;2017-02-27 18:00:00;880.0
1387;1387;-42.75;-14.25;2017-02-27 19:00:00;880.667
1388;1388;-42.75;-14.25;2017-02-27 20:00:00;881.166
1389;1389;-42.75;-14.25;2017-02-27 21:00:00;882.0
1390;1390;-42.75;-14.25;2017-02-27 22:00:00;882.0
1391;1391;-42.75;-14.25;2017-02-27 23:00:00;882.334
1392;1392;-42.75;-14.25;2017-02-28 00:00:00;882.0
1393;1393;-42.75;-14.25;2017-02-28 01:00:00;881.166
1394;1394;-42.75;-14.25;2017-02-28 02:00:00;881.0
1395;1395;-42.75;-14.25;2017-02-28 03:00:00;881.0
1396;1396;-42.75;-14.25;2017-02-28 04:00:00;881.0
1397;1397;-42.75;-14.25;2017-02-28 05:00:00;881.0
1398;1398;-42.75;-14.25;2017-02-28 06:00:00;881.0
1399;1399;-42.75;-14.25;2017-02-28 07:00:00;881.834
1400;1400;-42.75;-14.25;2017-02-28 08:00:00;882.666
1401;1401;-42.75;-14.25;2017-02-28 09:00:00;883.0
1402;1402;-42.75;-14.25;2017-02-28 10:00:00;883.0
1403;1403;-42.75;-14.25;2017-02-28 11:00:00;883.0
1404;1404;-42.75;-14.25;2017-02-28 12:00:00;882.166
1405;1405;-42.75;-14.25;2017-02-28 13:00:00;881.166
1406;1406;-42.75;-14.25;2017-02-28 14:00:00;880.334
1407;1407;-42.75;-14.25;2017-02-28 15:00:00;880.0
1408;1408;-42.75;-14.25;2017-02-28 16:00:00;879.0
1409;1409;-42.75;-14.25;2017-02-28 17:00:00;879.0
1410;1410;-42.75;-14.25;2017-02-28 18:00:00;879.0
1411;1411;-42.75;-14.25;2017-02-28 19:00:00;879.0
1412;1412;-42.75;-14.25;2017-02-28 20:00:00;880.0
1413;1413;-42.75;-14.25;2017-02-28 21:00:00;881.0
1414;1414;-42.75;-14.25;2017-02-28 22:00:00;881.0
1415;1415;-42.75;-14.25;2017-02-28 23:00:00;881.0
1416;1416;-42.75;-14.25;2017-03-01 00:00:00;880.834
1417;1417;-42.75;-14.25;2017-03-01 01:00:00;880.166
1418;1418;-42.75;-14.25;2017-03-01 02:00:00;880.0
1419;1419;-42.75;-14.25;2017-03-01 03:00:00;880.0
1420;1420;-42.75;-14.25;2017-03-01 04:00:00;880.333
1421;1421;-42.75;-14.25;2017-03-01 05:00:00;881.0
1422;1422;-42.75;-14.25;2017-03-01 06:00:00;881.5
1423;1423;-42.75;-14.25;2017-03-01 07:00:00;882.0
1424;1424;-42.75;-14.25;2017-03-01 08:00:00;883.0
1425;1425;-42.75;-14.25;2017-03-01 09:00:00;883.5
1426;1426;-42.75;-14.25;2017-03-01 10:00:00;884.0
1427;1427;-42.75;-14.25;2017-03-01 11:00:00;884.0
1428;1428;-42.75;-14.25;2017-03-01 12:00:00;883.834
1429;1429;-42.75;-14.25;2017-03-01 13:00:00;883.0
1430;1430;-42.75;-14.25;2017-03-01 14:00:00;882.666
1431;1431;-42.75;-14.25;2017-03-01 15:00:00;882.0
1432;1432;-42.75;-14.25;2017-03-01 16:00:00;881.333
1433;1433;-42.75;-14.25;2017-03-01 17:00:00;882.0
1434;1434;-42.75;-14.25;2017-03-01 18:00:00;882.166
1435;1435;-42.75;-14.25;2017-03-01 19:00:00;882.834
1436;1436;-42.75;-14.25;2017-03-01 20:00:00;882.5
1437;1437;-42.75;-14.25;2017-03-01 21:00:00;883.0
1438;1438;-42.75;-14.25;2017-03-01 22:00:00;883.0
1439;1439;-42.75;-14.25;2017-03-01 23:00:00;883.0
1440;1440;-42.75;-14.25;2017-03-02 00:00:00;883.0
1441;1441;-42.75;-14.25;2017-03-02 01:00:00;882.334
1442;1442;-42.75;-14.25;2017-03-02 02:00:00;882.0
1443;1443;-42.75;-14.25;2017-03-02 03:00:00;882.0
1444;1444;-42.75;-14.25;2017-03-02 04:00:00;882.334
1445;1445;-42.75;-14.25;2017-03-02 05:00:00;883.0
1446;1446;-42.75;-14.25;2017-03-02 06:00:00;883.334
1447;1447;-42.75;-14.25;2017-03-02 07:00:00;884.0
1448;1448;-42.75;-14.25;2017-03-02 08:00:00;884.834
1449;1449;-42.75;-14.25;2017-03-02 09:00:00;885.0
1450;1450;-42.75;-14.25;2017-03-02 10:00:00;885.0
1451;1451;-42.75;-14.25;2017-03-02 11:00:00;885.0
1452;1452;-42.75;-14.25;2017-03-02 12:00:00;884.5
1453;1453;-42.75;-14.25;2017-03-02 13:00:00;884.0
1454;1454;-42.75;-14.25;2017-03-02 14:00:00;883.0
1455;1455;-42.75;-14.25;2017-03-02 15:00:00;882.5
1456;1456;-42.75;-14.25;2017-03-02 16:00:00;882.0
1457;1457;-42.75;-14.25;2017-03-02 17:00:00;882.0
1458;1458;-42.75;-14.25;2017-03-02 18:00:00;882.0
1459;1459;-42.75;-14.25;2017-03-02 19:00:00;882.334
1460;1460;-42.75;-14.25;2017-03-02 20:00:00;883.0
1461;1461;-42.75;-14.25;2017-03-02 21:00:00;883.5
1462;1462;-42.75;-14.25;2017-03-02 22:00:00;884.0
1463;1463;-42.75;-14.25;2017-03-02 23:00:00;884.0
1464;1464;-42.75;-14.25;2017-03-03 00:00:00;884.0
1465;1465;-42.75;-14.25;2017-03-03 01:00:00;884.0
1466;1466;-42.75;-14.25;2017-03-03 02:00:00;884.0
1467;1467;-42.75;-14.25;2017-03-03 03:00:00;884.0
1468;1468;-42.75;-14.25;2017-03-03 04:00:00;884.0
1469;1469;-42.75;-14.25;2017-03-03 05:00:00;884.0
1470;1470;-42.75;-14.25;2017-03-03 06:00:00;884.166
1471;1471;-42.75;-14.25;2017-03-03 07:00:00;885.0
1472;1472;-42.75;-14.25;2017-03-03 08:00:00;885.166
1473;1473;-42.75;-14.25;2017-03-03 09:00:00;886.0
1474;1474;-42.75;-14.25;2017-03-03 10:00:00;886.0
1475;1475;-42.75;-14.25;2017-03-03 11:00:00;885.166
1476;1476;-42.75;-14.25;2017-03-03 12:00:00;885.0
1477;1477;-42.75;-14.25;2017-03-03 13:00:00;884.166
1478;1478;-42.75;-14.25;2017-03-03 14:00:00;884.0
1479;1479;-42.75;-14.25;2017-03-03 15:00:00;883.334
1480;1480;-42.75;-14.25;2017-03-03 16:00:00;883.0
1481;1481;-42.75;-14.25;2017-03-03 17:00:00;882.166
1482;1482;-42.75;-14.25;2017-03-03 18:00:00;882.0
1483;1483;-42.75;-14.25;2017-03-03 19:00:00;882.666
1484;1484;-42.75;-14.25;2017-03-03 20:00:00;883.0
1485;1485;-42.75;-14.25;2017-03-03 21:00:00;883.666
1486;1486;-42.75;-14.25;2017-03-03 22:00:00;884.0
1487;1487;-42.75;-14.25;2017-03-03 23:00:00;884.0
1488;1488;-42.75;-14.25;2017-03-04 00:00:00;884.0
1489;1489;-42.75;-14.25;2017-03-04 01:00:00;883.0
1490;1490;-42.75;-14.25;2017-03-04 02:00:00;882.5
1491;1491;-42.75;-14.25;2017-03-04 03:00:00;882.0
1492;1492;-42.75;-14.25;2017-03-04 04:00:00;882.0
1493;1493;-42.75;-14.25;2017-03-04 05:00:00;882.666
1494;1494;-42.75;-14.25;2017-03-04 06:00:00;882.0
1495;1495;-42.75;-14.25;2017-03-04 07:00:00;883.166
1496;1496;-42.75;-14.25;2017-03-04 08:00:00;884.0
1497;1497;-42.75;-14.25;2017-03-04 09:00:00;884.0
1498;1498;-42.75;-14.25;2017-03-04 10:00:00;884.0
1499;1499;-42.75;-14.25;2017-03-04 11:00:00;884.0
1500;1500;-42.75;-14.25;2017-03-04 12:00:00;883.0
1501;1501;-42.75;-14.25;2017-03-04 13:00:00;882.666
1502;1502;-42.75;-14.25;2017-03-04 14:00:00;882.0
1503;1503;-42.75;-14.25;2017-03-04 15:00:00;881.834
1504;1504;-42.75;-14.25;2017-03-04 16:00:00;881.0
1505;1505;-42.75;-14.25;2017-03-04 17:00:00;881.0
1506;1506;-42.75;-14.25;2017-03-04 18:00:00;881.0
1507;1507;-42.75;-14.25;2017-03-04 19:00:00;881.0
1508;1508;-42.75;-14.25;2017-03-04 20:00:00;880.834
1509;1509;-42.75;-14.25;2017-03-04 21:00:00;881.0
1510;1510;-42.75;-14.25;2017-03-04 22:00:00;881.0
1511;1511;-42.75;-14.25;2017-03-04 23:00:00;881.0
1512;1512;-42.75;-14.25;2017-03-05 00:00:00;880.5
1513;1513;-42.75;-14.25;2017-03-05 01:00:00;880.0
1514;1514;-42.75;-14.25;2017-03-05 02:00:00;880.0
1515;1515;-42.75;-14.25;2017-03-05 03:00:00;880.0
1516;1516;-42.75;-14.25;2017-03-05 04:00:00;880.0
1517;1517;-42.75;-14.25;2017-03-05 05:00:00;880.0
1518;1518;-42.75;-14.25;2017-03-05 06:00:00;881.0
1519;1519;-42.75;-14.25;2017-03-05 07:00:00;881.666
1520;1520;-42.75;-14.25;2017-03-05 08:00:00;882.666
1521;1521;-42.75;-14.25;2017-03-05 09:00:00;883.0
1522;1522;-42.75;-14.25;2017-03-05 10:00:00;883.0
1523;1523;-42.75;-14.25;2017-03-05 11:00:00;883.0
1524;1524;-42.75;-14.25;2017-03-05 12:00:00;882.666
1525;1525;-42.75;-14.25;2017-03-05 13:00:00;881.834
1526;1526;-42.75;-14.25;2017-03-05 14:00:00;881.0
1527;1527;-42.75;-14.25;2017-03-05 15:00:00;880.834
1528;1528;-42.75;-14.25;2017-03-05 16:00:00;880.0
1529;1529;-42.75;-14.25;2017-03-05 17:00:00;880.0
1530;1530;-42.75;-14.25;2017-03-05 18:00:00;880.0
1531;1531;-42.75;-14.25;2017-03-05 19:00:00;880.0
1532;1532;-42.75;-14.25;2017-03-05 20:00:00;880.0
1533;1533;-42.75;-14.25;2017-03-05 21:00:00;880.0
1534;1534;-42.75;-14.25;2017-03-05 22:00:00;880.0
1535;1535;-42.75;-14.25;2017-03-05 23:00:00;880.0
1536;1536;-42.75;-14.25;2017-03-06 00:00:00;880.0
1537;1537;-42.75;-14.25;2017-03-06 01:00:00;880.0
1538;1538;-42.75;-14.25;2017-03-06 02:00:00;880.0
1539;1539;-42.75;-14.25;2017-03-06 03:00:00;880.166
1540;1540;-42.75;-14.25;2017-03-06 04:00:00;881.0
1541;1541;-42.75;-14.25;2017-03-06 05:00:00;881.166
1542;1542;-42.75;-14.25;2017-03-06 06:00:00;882.0
1543;1543;-42.75;-14.25;2017-03-06 07:00:00;882.666
1544;1544;-42.75;-14.25;2017-03-06 08:00:00;883.0
1545;1545;-42.75;-14.25;2017-03-06 09:00:00;883.5
1546;1546;-42.75;-14.25;2017-03-06 10:00:00;883.834
1547;1547;-42.75;-14.25;2017-03-06 11:00:00;883.0
1548;1548;-42.75;-14.25;2017-03-06 12:00:00;882.834
1549;1549;-42.75;-14.25;2017-03-06 13:00:00;882.0
1550;1550;-42.75;-14.25;2017-03-06 14:00:00;881.666
1551;1551;-42.75;-14.25;2017-03-06 15:00:00;881.0
1552;1552;-42.75;-14.25;2017-03-06 16:00:00;881.0
1553;1553;-42.75;-14.25;2017-03-06 17:00:00;881.0
1554;1554;-42.75;-14.25;2017-03-06 18:00:00;881.0
1555;1555;-42.75;-14.25;2017-03-06 19:00:00;881.0
1556;1556;-42.75;-14.25;2017-03-06 20:00:00;881.834
1557;1557;-42.75;-14.25;2017-03-06 21:00:00;882.0
1558;1558;-42.75;-14.25;2017-03-06 22:00:00;883.0
1559;1559;-42.75;-14.25;2017-03-06 23:00:00;882.5
1560;1560;-42.75;-14.25;2017-03-07 00:00:00;882.0
1561;1561;-42.75;-14.25;2017-03-07 01:00:00;882.0
1562;1562;-42.75;-14.25;2017-03-07 02:00:00;882.0
1563;1563;-42.75;-14.25;2017-03-07 03:00:00;882.0
1564;1564;-42.75;-14.25;2017-03-07 04:00:00;882.0
1565;1565;-42.75;-14.25;2017-03-07 05:00:00;882.0
1566;1566;-42.75;-14.25;2017-03-07 06:00:00;882.334
